,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
136,au16,dhi,0,14483529, 23249.27, 18970.30,    0.337,     5.74,    10.66,    18.01,     1.85,     3.07,     4.89,   0.0104,   0.0154,   0.0228,  5143.52,  6756.51,  8289.53,  2444.60,  2728.64,  3092.65
137,au16,dhci,0,14483529, 22691.31, 18615.81,    0.333,     6.21,    11.06,    18.63,     1.91,     3.20,     5.11,   0.0106,   0.0159,   0.0237,  5250.26,  6737.95,  8260.30,  2337.86,  2747.21,  3121.88
138,au16,mi,0,14483529, 25654.17, 20151.86,    0.475,    20.39,    24.66,    29.04,    14.21,    15.89,    17.74,   0.1207,   0.1315,   0.1428,  2300.60,  3372.22,  4431.17,  5287.52,  6112.93,  6951.01
139,au16,hcexp,0,14483529, 16285.58, 13586.74,    0.335,    16.44,    27.07,    38.77,     4.29,     7.84,    11.99,   0.0173,   0.0329,   0.0532,  5608.30,  6739.06,  7862.73,  1979.82,  2746.09,  3519.44
140,au18,dhi,0,23875907, 22989.55, 18906.33,    0.342,     6.47,    11.78,    17.32,     2.26,     3.60,     5.39,   0.0129,   0.0187,   0.0267,  4924.86,  6567.91,  7814.22,  2637.67,  2885.26,  3529.58
141,au18,dhci,0,23875907, 22493.24, 18457.94,    0.338,     6.56,    12.00,    17.78,     2.32,     3.68,     5.53,   0.0134,   0.0193,   0.0274,  4884.80,  6554.80,  7818.57,  2677.73,  2898.37,  3525.23
142,au18,mi,0,23875907, 25634.63, 20124.32,    0.486,    22.10,    25.81,    29.94,    15.69,    17.31,    19.07,   0.1355,   0.1462,   0.1572,  2193.27,  3113.09,  4118.75,  5369.26,  6340.08,  7225.05
143,au18,hcexp,0,23875907,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
144,be85,dhi,0,9858200, 12304.19, 11149.80,    0.252,     2.17,     5.78,    13.15,     0.71,     1.33,     2.64,   0.0039,   0.0061,   0.0102,  2993.21,  4295.83,  5344.85,  1466.71,  1279.08,  1345.03
145,be85,dhci,0,9858200, 12304.19, 11149.80,    0.252,     2.17,     5.78,    13.15,     0.71,     1.33,     2.64,   0.0039,   0.0061,   0.0102,  2993.21,  4295.83,  5344.85,  1466.71,  1279.08,  1345.03
146,be85,mi,0,9858200,  8719.80,  8198.39,    0.446,    27.74,    34.56,    41.84,    22.50,    24.23,    26.56,   0.2134,   0.2206,   0.2308,   841.41,  1667.44,  2443.68,  3618.51,  3907.46,  4246.20
147,be85,hcexp,0,9858200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148,be88,dhi,0,9884000, 12944.45, 11723.00,    0.257,     2.82,     6.65,    12.70,     0.83,     1.56,     2.83,   0.0049,   0.0074,   0.0117,  3306.23,  4484.83,  5467.44,  1382.97,  1376.67,  1566.36
149,be88,dhci,0,9884000, 12944.45, 11723.00,    0.257,     2.82,     6.65,    12.70,     0.83,     1.56,     2.83,   0.0049,   0.0074,   0.0117,  3306.23,  4484.83,  5467.44,  1382.97,  1376.67,  1566.36
150,be88,mi,0,9884000,  9048.15,  8403.58,    0.453,    28.96,    35.78,    42.95,    23.24,    25.01,    27.38,   0.2186,   0.2267,   0.2375,   926.40,  1764.03,  2549.38,  3762.80,  4097.47,  4484.41
151,be88,hcexp,0,9884000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
152,be92,dhi,0,10045623, 13931.45, 12739.63,    0.249,     3.12,     6.99,    12.24,     1.16,     1.90,     3.14,   0.0074,   0.0101,   0.0146,  3204.81,  4641.61,  5680.42,  1891.04,  1728.20,  1963.36
153,be92,dhci,0,10045623, 13931.45, 12739.63,    0.249,     3.12,     6.99,    12.24,     1.16,     1.90,     3.14,   0.0074,   0.0101,   0.0146,  3204.81,  4641.61,  5680.42,  1891.04,  1728.20,  1963.36
154,be92,mi,0,10045623, 14214.72, 12602.18,    0.483,    27.59,    30.89,    33.78,    24.37,    25.33,    26.49,   0.2342,   0.2393,   0.2454,   594.75,  1145.78,  1649.32,  4501.10,  5224.03,  5994.45
155,be92,hcexp,0,10045623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
156,be95,dhi,0,8742209, 16686.30, 14748.66,    0.284,     4.69,     8.30,    14.94,     1.50,     2.47,     4.02,   0.0089,   0.0128,   0.0187,  4009.57,  5178.58,  6465.09,  1889.90,  2195.75,  2384.11
157,be95,dhci,0,8742209, 16673.57, 14742.16,    0.284,     4.69,     8.30,    14.94,     1.50,     2.47,     4.03,   0.0089,   0.0128,   0.0187,  4009.57,  5178.15,  6464.85,  1889.90,  2196.18,  2384.35
158,be95,mi,0,8742209, 11135.78,  9686.99,    0.493,    34.19,    39.69,    46.32,    25.96,    28.14,    30.54,   0.2328,   0.2464,   0.2608,  1419.67,  2146.22,  3014.53,  4479.80,  5228.12,  5834.67
159,be95,hcexp,0,8742209,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
160,be97,dhi,0,10199786, 16395.49, 14608.35,    0.269,     4.32,     7.89,    13.04,     1.40,     2.32,     3.69,   0.0079,   0.0117,   0.0173,  3945.13,  5154.50,  6283.98,  1898.21,  2149.68,  2481.03
161,be97,dhci,0,10199786, 16395.49, 14608.35,    0.269,     4.32,     7.89,    13.04,     1.40,     2.32,     3.69,   0.0079,   0.0117,   0.0173,  3945.13,  5154.50,  6283.98,  1898.21,  2149.68,  2481.03
162,be97,mi,0,10199786, 17707.19, 15026.83,    0.506,    29.62,    32.06,    34.76,    24.36,    25.66,    27.00,   0.2219,   0.2321,   0.2417,  1038.28,  1457.36,  1957.47,  4805.06,  5846.81,  6807.54
163,be97,hcexp,0,10199786,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
164,be00,dhi,0,7322645, 18783.61, 15942.19,    0.299,     3.97,     7.04,    12.87,     1.22,     2.01,     3.31,   0.0074,   0.0105,   0.0153,  4416.72,  5699.13,  7102.59,  1960.16,  2271.97,  2462.73
165,be00,dhci,0,7322645, 18763.31, 15942.19,    0.299,     3.97,     7.04,    12.87,     1.22,     2.01,     3.31,   0.0074,   0.0105,   0.0153,  4416.72,  5699.13,  7102.59,  1960.16,  2271.97,  2462.73
166,be00,mi,0,7322645, 14243.20, 11237.72,    0.544,    31.66,    36.82,    41.95,    26.25,    27.92,    29.82,   0.2426,   0.2528,   0.2637,  1088.81,  1927.34,  2766.66,  5288.07,  6043.75,  6798.66
167,be00,hcexp,0,7322645,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168,be03,dhi,0,9962860, 17698.43, 15726.05,    0.283,     5.03,     9.10,    15.74,     1.60,     2.68,     4.23,   0.0087,   0.0132,   0.0197,  4284.89,  5551.21,  6901.17,  2005.53,  2311.82,  2534.47
169,be03,dhci,0,9962860, 17637.19, 15684.03,    0.282,     5.03,     9.10,    15.82,     1.60,     2.68,     4.24,   0.0087,   0.0132,   0.0197,  4285.61,  5549.05,  6908.05,  2004.81,  2313.97,  2527.58
170,be03,mi,0,9962860, 18653.52, 15604.00,    0.515,    30.58,    33.34,    36.37,    25.27,    26.58,    27.95,   0.2309,   0.2412,   0.2508,  1093.57,  1592.89,  2185.44,  5196.85,  6270.13,  7250.19
171,be03,hcexp,0,9962860,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
172,be04,dhi,0,9915352, 18748.92, 16352.87,    0.288,     4.39,     9.03,    15.07,     1.02,     2.15,     3.75,   0.0043,   0.0083,   0.0148,  5013.08,  6233.48,  7367.60,  1528.07,  1942.96,  2444.12
173,be04,dhci,0,9915352, 18674.26, 16306.93,    0.287,     4.39,     9.06,    15.14,     1.02,     2.15,     3.77,   0.0043,   0.0084,   0.0148,  5013.23,  6231.74,  7365.41,  1527.92,  1944.70,  2446.30
174,be04,mi,0,9915352, 19934.63, 16201.08,    0.534,    31.13,    33.73,    36.21,    26.14,    27.40,    28.67,   0.2409,   0.2506,   0.2598,  1048.67,  1533.88,  2043.58,  5492.48,  6642.55,  7768.14
175,be04,hcexp,0,9915352,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
176,be05,dhi,0,10430586, 18822.50, 16536.77,    0.283,     4.43,     8.50,    14.30,     1.26,     2.28,     3.81,   0.0065,   0.0105,   0.0165,  4736.65,  6046.00,  7278.29,  1878.06,  2222.38,  2643.78
177,be05,dhci,0,10430586, 18741.99, 16505.38,    0.282,     4.43,     8.59,    14.35,     1.26,     2.29,     3.83,   0.0065,   0.0105,   0.0166,  4730.17,  6061.99,  7277.15,  1884.54,  2206.39,  2644.91
178,be05,mi,0,10430586, 19855.84, 16349.61,    0.520,    29.23,    31.73,    35.14,    24.46,    25.63,    26.90,   0.2243,   0.2338,   0.2427,  1079.76,  1588.34,  2326.89,  5534.95,  6680.04,  7595.17
179,be05,hcexp,0,10430586,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
180,be06,dhi,0,10484424, 19231.14, 16770.69,    0.291,     4.79,     9.44,    14.99,     1.37,     2.48,     4.08,   0.0069,   0.0113,   0.0178,  4786.45,  6180.80,  7323.40,  1921.83,  2204.54,  2739.01
181,be06,dhci,0,10484424, 18887.35, 16550.25,    0.288,     4.83,     9.68,    15.46,     1.38,     2.51,     4.16,   0.0069,   0.0113,   0.0180,  4793.42,  6215.74,  7353.97,  1914.85,  2169.61,  2708.44
182,be06,mi,0,10484424, 19396.16, 16072.24,    0.511,    29.82,    32.23,    35.83,    24.45,    25.76,    27.13,   0.2221,   0.2326,   0.2424,  1209.33,  1683.09,  2443.91,  5498.95,  6702.25,  7618.50
183,be06,hcexp,0,10484424,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
184,be07,dhi,0,10549076, 19594.48, 17018.06,    0.294,     4.53,     9.50,    15.13,     1.23,     2.38,     4.02,   0.0060,   0.0102,   0.0168,  4962.26,  6381.23,  7500.04,  1844.97,  2127.80,  2710.80
185,be07,dhci,0,10549076, 19218.26, 16702.43,    0.291,     4.65,     9.73,    15.58,     1.26,     2.43,     4.11,   0.0060,   0.0104,   0.0172,  4962.01,  6383.46,  7519.16,  1845.22,  2125.57,  2691.68
186,be07,mi,0,10549076, 19823.12, 16117.41,    0.513,    29.58,    33.08,    36.40,    23.73,    25.23,    26.85,   0.2150,   0.2258,   0.2364,  1347.73,  2018.43,  2679.70,  5459.50,  6490.60,  7531.14
187,be07,hcexp,0,10549076,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
188,be08,dhi,0,10632504, 19777.95, 17300.04,    0.284,     4.88,     9.08,    15.00,     1.31,     2.39,     4.01,   0.0063,   0.0106,   0.0171,  5068.84,  6368.42,  7606.92,  1851.17,  2281.60,  2773.10
189,be08,dhci,0,10632504, 19400.41, 17002.21,    0.281,     5.04,     9.28,    15.45,     1.33,     2.44,     4.09,   0.0064,   0.0108,   0.0174,  5098.34,  6378.86,  7634.05,  1821.68,  2271.16,  2745.97
190,be08,mi,0,10632504, 19581.23, 16636.81,    0.504,    29.52,    32.61,    36.28,    23.90,    25.29,    26.83,   0.2178,   0.2280,   0.2380,  1317.93,  1939.98,  2704.55,  5602.09,  6710.04,  7675.47
191,be08,hcexp,0,10632504,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
192,be09,dhi,0,10728644, 19942.25, 17576.92,    0.284,     5.46,     9.79,    15.35,     1.55,     2.81,     4.43,   0.0071,   0.0124,   0.0196,  5033.99,  6267.95,  7501.41,  1996.78,  2520.51,  3044.74
193,be09,dhci,0,10728644, 19559.72, 17290.46,    0.281,     5.53,     9.88,    15.75,     1.57,     2.84,     4.50,   0.0072,   0.0125,   0.0198,  5036.19,  6265.67,  7532.04,  1994.58,  2522.79,  3014.11
194,be09,mi,0,10728644, 19720.22, 16657.88,    0.505,    30.44,    33.78,    37.06,    24.80,    26.26,    27.79,   0.2257,   0.2364,   0.2468,  1304.64,  1955.53,  2637.57,  5726.13,  6832.93,  7908.58
195,be09,hcexp,0,10728644,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
196,be10,dhi,0,10826442, 19846.34, 17766.17,    0.282,     5.74,     9.69,    15.77,     1.57,     2.79,     4.42,   0.0076,   0.0127,   0.0198,  5167.54,  6327.92,  7670.95,  1938.92,  2555.16,  2988.75
197,be10,dhci,0,10826442, 19437.19, 17463.49,    0.279,     5.82,     9.97,    16.05,     1.58,     2.84,     4.50,   0.0076,   0.0128,   0.0200,  5172.92,  6353.02,  7668.29,  1933.55,  2530.07,  2991.41
198,be10,mi,0,10826442, 19588.48, 16425.91,    0.516,    31.82,    34.74,    37.92,    25.62,    27.14,    28.66,   0.2340,   0.2448,   0.2553,  1385.49,  1942.50,  2602.80,  5720.98,  6940.58,  8056.90
199,be10,hcexp,0,10826442,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
200,be11,dhi,0,10903470, 19386.05, 17356.67,    0.283,     5.39,    10.37,    16.02,     1.62,     2.88,     4.55,   0.0088,   0.0136,   0.0208,  4855.50,  6268.13,  7460.19,  2087.17,  2410.20,  2953.81
201,be11,dhci,0,10903470, 19011.87, 17033.30,    0.280,     5.52,    10.55,    16.68,     1.63,     2.92,     4.63,   0.0088,   0.0137,   0.0210,  4887.42,  6276.90,  7524.16,  2055.25,  2401.44,  2889.84
202,be11,mi,0,10903470, 19014.57, 15823.85,    0.517,    31.50,    34.30,    38.28,    26.17,    27.55,    28.98,   0.2426,   0.2520,   0.2614,  1174.66,  1709.35,  2528.37,  5768.01,  6968.99,  7885.63
203,be11,hcexp,0,10903470,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
204,be12,dhi,0,10969254, 20146.10, 18022.09,    0.279,     5.26,     9.16,    15.64,     1.39,     2.57,     4.19,   0.0062,   0.0111,   0.0179,  5306.29,  6484.91,  7913.16,  1902.55,  2526.14,  2900.10
205,be12,dhci,0,10969254, 19742.49, 17688.93,    0.276,     5.28,     9.44,    16.02,     1.40,     2.61,     4.30,   0.0062,   0.0112,   0.0182,  5301.78,  6519.82,  7907.93,  1907.05,  2491.22,  2905.33
206,be12,mi,0,10969254, 19603.39, 16794.44,    0.510,    31.04,    33.93,    37.40,    26.17,    27.43,    28.81,   0.2426,   0.2518,   0.2608,  1131.42,  1725.85,  2483.85,  6077.42,  7285.19,  8329.41
207,be12,hcexp,0,10969254,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
208,be13,dhi,0,11019205, 19997.73, 17928.92,    0.279,     5.42,    10.45,    15.51,     1.48,     2.68,     4.41,   0.0067,   0.0117,   0.0189,  5219.06,  6662.36,  7700.82,  1952.51,  2302.10,  3056.53
209,be13,dhci,0,11019205, 19590.11, 17626.00,    0.275,     5.42,    10.70,    16.01,     1.48,     2.72,     4.49,   0.0067,   0.0118,   0.0192,  5207.12,  6680.98,  7741.00,  1964.45,  2283.48,  3016.35
210,be13,mi,0,11019205, 19552.88, 16463.19,    0.518,    32.07,    35.07,    38.43,    26.75,    28.13,    29.56,   0.2488,   0.2581,   0.2674,  1189.19,  1775.26,  2483.18,  5982.38,  7189.20,  8274.17
211,be13,hcexp,0,11019205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
212,be14,dhi,0,11073760, 20023.50, 17888.70,    0.279,     5.04,     9.88,    16.35,     1.28,     2.49,     4.21,   0.0055,   0.0102,   0.0173,  5334.92,  6692.33,  7967.00,  1820.56,  2252.02,  2766.22
213,be14,dhci,0,11073760, 19638.06, 17636.66,    0.276,     5.07,    10.12,    16.70,     1.30,     2.53,     4.32,   0.0056,   0.0104,   0.0176,  5326.72,  6708.58,  7957.44,  1828.76,  2235.77,  2775.78
214,be14,mi,0,11073760, 19507.63, 16072.71,    0.523,    32.38,    35.66,    39.14,    27.16,    28.52,    30.03,   0.2519,   0.2615,   0.2711,  1153.82,  1791.68,  2498.58,  6001.66,  7152.67,  8234.64
215,be14,hcexp,0,11073760,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
216,be15,dhi,0,11133422, 20372.75, 18508.66,    0.278,     5.41,    10.63,    16.74,     1.27,     2.61,     4.44,   0.0058,   0.0106,   0.0181,  5664.41,  6981.60,  8159.40,  1739.05,  2272.73,  2945.79
217,be15,dhci,0,11133422, 19992.73, 18171.66,    0.275,     5.48,    10.81,    17.14,     1.29,     2.65,     4.53,   0.0058,   0.0107,   0.0184,  5666.30,  6988.48,  8171.45,  1737.16,  2265.85,  2933.74
218,be15,mi,0,11133422, 19447.32, 15894.81,    0.527,    33.08,    36.31,    39.88,    27.82,    29.18,    30.65,   0.2597,   0.2689,   0.2782,  1176.14,  1818.50,  2569.66,  6227.32,  7435.83,  8535.53
219,be15,hcexp,0,11133422,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220,be16,dhi,0,11162308, 20134.07, 18247.65,    0.277,     5.18,    10.23,    16.35,     1.46,     2.69,     4.44,   0.0070,   0.0118,   0.0190,  5241.94,  6728.63,  7977.14,  2057.12,  2395.19,  2971.45
221,be16,dhci,0,11162308, 19747.11, 17952.25,    0.274,     5.21,    10.55,    16.79,     1.47,     2.74,     4.54,   0.0070,   0.0119,   0.0194,  5238.82,  6756.92,  7988.53,  2060.24,  2366.91,  2960.06
222,be16,mi,0,11162308, 19680.23, 16620.27,    0.524,    32.22,    35.51,    39.44,    27.35,    28.61,    30.11,   0.2550,   0.2640,   0.2731,  1104.14,  1772.64,  2590.82,  6194.92,  7351.19,  8357.77
223,be16,hcexp,0,11162308,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
224,be17,dhi,0,11241426, 20340.42, 18309.67,    0.273,     5.35,     9.82,    15.39,     1.42,     2.66,     4.28,   0.0067,   0.0116,   0.0186,  5374.30,  6677.10,  7929.81,  1949.57,  2477.73,  3055.99
225,be17,dhci,0,11241426, 19933.51, 18040.46,    0.270,     5.53,    10.10,    15.71,     1.44,     2.71,     4.37,   0.0067,   0.0117,   0.0189,  5421.41,  6698.72,  7931.85,  1902.46,  2456.11,  3053.95
226,be17,mi,0,11241426, 20023.73, 17296.64,    0.513,    31.23,    34.31,    37.59,    26.53,    27.75,    29.12,   0.2480,   0.2564,   0.2650,  1102.84,  1751.62,  2475.16,  6221.03,  7403.21,  8510.64
227,be17,hcexp,0,11241426,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
228,br06,dhi,0,182875429,  4637.94,  2741.22,    0.535,    16.70,    23.25,    29.15,     6.59,     9.28,    12.11,   0.0375,   0.0527,   0.0694,   663.81,   823.30,   961.40,   432.67,   547.31,   683.33
229,br06,dhci,0,182875429,  4637.40,  2740.70,    0.535,    16.71,    23.26,    29.15,     6.61,     9.30,    12.13,   0.0377,   0.0529,   0.0696,   662.81,   822.38,   960.59,   433.68,   548.23,   684.14
230,br06,mi,0,182875429,  4027.47,  2034.50,    0.615,    30.27,    36.80,    42.33,    17.26,    20.51,    23.68,   0.1311,   0.1521,   0.1733,   471.38,   606.62,   724.41,   625.11,   763.98,   920.32
231,br06,hcexp,0,182875429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
232,br09,dhi,0,187226736,  5249.60,  3323.19,    0.508,    15.64,    22.71,    28.72,     5.61,     8.40,    11.30,   0.0305,   0.0448,   0.0613,   852.53,  1047.07,  1209.58,   476.75,   614.53,   784.33
233,br09,dhci,0,187226736,  5248.68,  3321.71,    0.508,    15.66,    22.72,    28.73,     5.63,     8.42,    11.32,   0.0307,   0.0451,   0.0616,   850.97,  1045.63,  1208.43,   478.31,   615.96,   785.49
234,br09,mi,0,187226736,  4531.58,  2515.17,    0.592,    29.11,    35.14,    41.50,    17.11,    20.13,    23.18,   0.1328,   0.1522,   0.1720,   548.28,   709.62,   880.38,   781.00,   951.98,  1113.53
235,br09,hcexp,0,187226736,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
236,br11,dhi,0,186474084,  5595.94,  3689.82,    0.499,    16.12,    22.49,    28.31,     6.21,     8.85,    11.63,   0.0348,   0.0495,   0.0658,   907.09,  1118.84,  1304.70,   568.84,   726.07,   909.19
237,br11,dhci,0,186474084,  5594.97,  3689.18,    0.499,    16.14,    22.50,    28.32,     6.23,     8.87,    11.64,   0.0350,   0.0497,   0.0659,   906.05,  1117.84,  1303.72,   569.88,   727.07,   910.17
238,br11,mi,0,186474084,  4884.39,  2784.92,    0.589,    29.15,    35.85,    41.52,    17.80,    20.81,    23.82,   0.1426,   0.1609,   0.1801,   574.49,   774.07,   943.63,   901.44,  1070.84,  1270.27
239,br11,hcexp,0,186474084,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
240,br13,dhi,0,189959429,  6213.15,  4175.11,    0.490,    15.76,    21.98,    28.48,     5.81,     8.42,    11.19,   0.0305,   0.0452,   0.0615,  1054.54,  1288.26,  1521.00,   615.50,   799.30,   984.07
241,br13,dhci,0,189959429,  6212.39,  4173.68,    0.490,    15.78,    22.00,    28.49,     5.82,     8.43,    11.20,   0.0306,   0.0453,   0.0616,  1054.07,  1287.69,  1520.31,   615.97,   799.86,   984.76
242,br13,mi,0,189959429,  5416.90,  3105.44,    0.588,    29.40,    36.29,    42.08,    18.17,    21.18,    24.17,   0.1466,   0.1648,   0.1839,   637.69,   869.41,  1066.16,  1032.35,  1218.15,  1438.90
243,br13,hcexp,0,189959429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
244,br16,dhi,0,204412569,  5830.77,  3849.48,    0.509,    17.83,    23.77,    29.03,     8.53,    11.00,    13.59,   0.0578,   0.0722,   0.0878,   802.80,  1034.17,  1228.66,   736.99,   890.57,  1081.03
245,br16,dhci,0,204412569,  5830.54,  3848.81,    0.509,    17.83,    23.77,    29.03,     8.54,    11.00,    13.59,   0.0578,   0.0722,   0.0878,   802.53,  1033.94,  1228.48,   737.26,   890.80,  1081.21
246,br16,mi,0,204412569,  5061.06,  2815.02,    0.604,    31.28,    37.43,    42.55,    20.69,    23.46,    26.26,   0.1730,   0.1903,   0.2083,   521.54,   718.18,   884.60,  1018.25,  1206.56,  1425.09
247,br16,hcexp,0,204412569,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
248,ca71,dhi,0,21100540, 11627.85,  9436.97,    0.373,    10.95,    16.35,    22.18,     4.81,     6.54,     8.66,   0.0316,   0.0407,   0.0515,  2116.50,  2830.79,  3450.21,  1658.29,  1887.70,  2211.98
249,ca71,dhci,0,21100540, 11627.85,  9436.97,    0.373,    10.95,    16.35,    22.18,     4.81,     6.54,     8.66,   0.0316,   0.0407,   0.0515,  2116.50,  2830.79,  3450.21,  1658.29,  1887.70,  2211.98
250,ca71,mi,0,21100540, 12699.49, 10139.22,    0.452,    18.64,    22.57,    26.95,    12.60,    14.21,    15.97,   0.1068,   0.1167,   0.1272,  1222.78,  1748.34,  2307.54,  2552.01,  2970.14,  3354.65
251,ca71,hcexp,0,21100540,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
252,ca75,dhi,0,21819490, 14509.10, 12247.85,    0.334,     8.29,    13.32,    19.19,     3.17,     4.68,     6.60,   0.0190,   0.0262,   0.0354,  3027.11,  3972.77,  4822.41,  1872.03,  2151.15,  2526.30
253,ca75,dhci,0,21819490, 14509.10, 12247.85,    0.334,     8.29,    13.32,    19.19,     3.17,     4.68,     6.60,   0.0190,   0.0262,   0.0354,  3027.11,  3972.77,  4822.41,  1872.03,  2151.15,  2526.30
254,ca75,mi,0,21819490, 15401.11, 12829.01,    0.420,    17.42,    21.40,    25.57,    11.05,    12.71,    14.49,   0.0901,   0.1005,   0.1114,  1790.40,  2485.28,  3183.24,  3108.73,  3638.65,  4165.47
255,ca75,hcexp,0,21819490,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
256,ca81,dhi,0,23768724, 16440.86, 13928.61,    0.325,     7.51,    12.36,    18.38,     2.49,     3.97,     5.84,   0.0133,   0.0201,   0.0289,  3725.15,  4725.57,  5702.85,  1846.30,  2238.74,  2654.32
257,ca81,dhci,0,23768724, 16440.86, 13928.61,    0.325,     7.51,    12.36,    18.38,     2.49,     3.97,     5.84,   0.0133,   0.0201,   0.0289,  3725.15,  4725.57,  5702.85,  1846.30,  2238.74,  2654.32
258,ca81,mi,0,23768724, 17630.75, 14602.98,    0.412,    16.51,    20.45,    25.02,     9.92,    11.61,    13.45,   0.0780,   0.0888,   0.1000,  2223.52,  3009.73,  3863.98,  3347.92,  3954.57,  4493.19
259,ca81,hcexp,0,23768724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
260,ca87,dhi,0,25358580, 16918.54, 14439.22,    0.315,     6.85,    11.53,    17.68,     2.05,     3.50,     5.31,   0.0099,   0.0163,   0.0248,  4042.01,  5027.35,  6062.30,  1733.68,  2192.27,  2601.23
261,ca87,dhci,0,25358580, 16918.54, 14439.22,    0.315,     6.85,    11.53,    17.68,     2.05,     3.50,     5.31,   0.0099,   0.0163,   0.0248,  4042.01,  5027.35,  6062.30,  1733.68,  2192.27,  2601.23
262,ca87,mi,0,25358580, 18566.09, 15299.80,    0.419,    16.80,    20.81,    25.24,    10.15,    11.91,    13.76,   0.0799,   0.0909,   0.1024,  2287.10,  3086.37,  3941.86,  3488.59,  4133.24,  4721.67
263,ca87,hcexp,0,25358580,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
264,ca91,dhi,0,26862222, 17021.61, 14544.78,    0.311,     6.67,    11.37,    17.41,     1.91,     3.34,     5.14,   0.0089,   0.0151,   0.0234,  4154.77,  5137.81,  6151.07,  1663.14,  2134.58,  2575.80
