,dataset,variable,eq,percentile,thr,share
10104,fr11,mi,1,50,        23638.50,   6.9826
10105,fr11,mi,1,60,        29574.05,   9.0373
10106,fr11,mi,1,70,        35803.29,  11.0578
10107,fr11,mi,1,80,        44296.26,  13.4940
10108,fr11,mi,1,90,        59723.89,  17.2726
10109,fr11,mi,1,100,               .,  34.3532
10110,fr11,hcexp,1,10,.,.
10111,fr11,hcexp,1,20,.,.
10112,fr11,hcexp,1,30,.,.
10113,fr11,hcexp,1,40,.,.
10114,fr11,hcexp,1,50,.,.
10115,fr11,hcexp,1,60,.,.
10116,fr11,hcexp,1,70,.,.
10117,fr11,hcexp,1,80,.,.
10118,fr11,hcexp,1,90,.,.
10119,fr11,hcexp,1,100,.,.
10120,fr12,dhi,1,10,        13572.09,   3.0549
10121,fr12,dhi,1,20,        17373.73,   5.0502
10122,fr12,dhi,1,30,        20408.47,   6.1241
10123,fr12,dhi,1,40,        23439.26,   7.1008
10124,fr12,dhi,1,50,        26359.50,   8.0497
10125,fr12,dhi,1,60,        29665.79,   9.0415
10126,fr12,dhi,1,70,        33670.55,  10.2346
10127,fr12,dhi,1,80,        39415.00,  11.7609
10128,fr12,dhi,1,90,        50353.56,  14.3087
10129,fr12,dhi,1,100,               .,  25.2746
10130,fr12,dhci,1,10,        13572.09,   3.0549
10131,fr12,dhci,1,20,        17373.73,   5.0502
10132,fr12,dhci,1,30,        20408.47,   6.1241
10133,fr12,dhci,1,40,        23439.26,   7.1008
10134,fr12,dhci,1,50,        26359.50,   8.0497
10135,fr12,dhci,1,60,        29665.79,   9.0415
10136,fr12,dhci,1,70,        33670.55,  10.2346
10137,fr12,dhci,1,80,        39415.00,  11.7609
10138,fr12,dhci,1,90,        50353.56,  14.3087
10139,fr12,dhci,1,100,               .,  25.2746
10140,fr12,mi,1,10,          322.92,   0.0222
10141,fr12,mi,1,20,         3281.03,   0.5025
10142,fr12,mi,1,30,        10262.73,   2.2306
10143,fr12,mi,1,40,        16899.48,   4.7218
10144,fr12,mi,1,50,        23383.00,   6.9258
10145,fr12,mi,1,60,        29260.64,   9.0670
10146,fr12,mi,1,70,        35532.02,  11.1017
10147,fr12,mi,1,80,        43858.99,  13.5675
10148,fr12,mi,1,90,        59037.75,  17.3268
10149,fr12,mi,1,100,               .,  34.5340
10150,fr12,hcexp,1,10,.,.
10151,fr12,hcexp,1,20,.,.
10152,fr12,hcexp,1,30,.,.
10153,fr12,hcexp,1,40,.,.
10154,fr12,hcexp,1,50,.,.
10155,fr12,hcexp,1,60,.,.
10156,fr12,hcexp,1,70,.,.
10157,fr12,hcexp,1,80,.,.
10158,fr12,hcexp,1,90,.,.
10159,fr12,hcexp,1,100,.,.
10160,fr13,dhi,1,10,        13857.99,   3.2750
10161,fr13,dhi,1,20,        17609.07,   5.1667
10162,fr13,dhi,1,30,        20687.96,   6.2595
10163,fr13,dhi,1,40,        23580.68,   7.2344
10164,fr13,dhi,1,50,        26467.01,   8.1543
10165,fr13,dhi,1,60,        29618.53,   9.1460
10166,fr13,dhi,1,70,        33680.76,  10.2884
10167,fr13,dhi,1,80,        39467.36,  11.8850
10168,fr13,dhi,1,90,        49916.37,  14.3565
10169,fr13,dhi,1,100,               .,  24.2342
10170,fr13,dhci,1,10,        13857.99,   3.2750
10171,fr13,dhci,1,20,        17609.07,   5.1667
10172,fr13,dhci,1,30,        20687.96,   6.2595
10173,fr13,dhci,1,40,        23580.68,   7.2344
10174,fr13,dhci,1,50,        26467.01,   8.1543
10175,fr13,dhci,1,60,        29618.53,   9.1460
10176,fr13,dhci,1,70,        33680.76,  10.2884
10177,fr13,dhci,1,80,        39467.36,  11.8850
10178,fr13,dhci,1,90,        49916.37,  14.3565
10179,fr13,dhci,1,100,               .,  24.2342
10180,fr13,mi,1,10,          322.53,   0.0242
10181,fr13,mi,1,20,         3479.97,   0.5254
10182,fr13,mi,1,30,        10725.33,   2.4005
10183,fr13,mi,1,40,        17331.93,   4.9347
10184,fr13,mi,1,50,        23588.87,   7.1418
10185,fr13,mi,1,60,        29551.05,   9.2832
10186,fr13,mi,1,70,        35527.27,  11.3296
10187,fr13,mi,1,80,        43584.12,  13.7547
10188,fr13,mi,1,90,        58309.68,  17.4983
10189,fr13,mi,1,100,               .,  33.1076
10190,fr13,hcexp,1,10,.,.
10191,fr13,hcexp,1,20,.,.
10192,fr13,hcexp,1,30,.,.
10193,fr13,hcexp,1,40,.,.
10194,fr13,hcexp,1,50,.,.
10195,fr13,hcexp,1,60,.,.
10196,fr13,hcexp,1,70,.,.
10197,fr13,hcexp,1,80,.,.
10198,fr13,hcexp,1,90,.,.
10199,fr13,hcexp,1,100,.,.
10200,fr14,dhi,1,10,        13779.75,   3.2175
10201,fr14,dhi,1,20,        17615.95,   5.1829
10202,fr14,dhi,1,30,        20740.72,   6.2731
10203,fr14,dhi,1,40,        23679.35,   7.2796
10204,fr14,dhi,1,50,        26483.04,   8.2038
10205,fr14,dhi,1,60,        29636.09,   9.1864
10206,fr14,dhi,1,70,        33607.08,  10.3178
10207,fr14,dhi,1,80,        39234.91,  11.8719
10208,fr14,dhi,1,90,        49424.70,  14.2731
10209,fr14,dhi,1,100,               .,  24.1939
10210,fr14,dhci,1,10,        13779.75,   3.2175
10211,fr14,dhci,1,20,        17615.95,   5.1829
10212,fr14,dhci,1,30,        20740.72,   6.2731
10213,fr14,dhci,1,40,        23679.35,   7.2796
10214,fr14,dhci,1,50,        26483.04,   8.2038
10215,fr14,dhci,1,60,        29636.09,   9.1864
10216,fr14,dhci,1,70,        33607.08,  10.3178
10217,fr14,dhci,1,80,        39234.91,  11.8719
10218,fr14,dhci,1,90,        49424.70,  14.2731
10219,fr14,dhci,1,100,               .,  24.1939
10220,fr14,mi,1,10,          238.86,   0.0183
10221,fr14,mi,1,20,         2845.91,   0.4206
10222,fr14,mi,1,30,        10111.81,   2.1619
10223,fr14,mi,1,40,        17158.54,   4.8407
10224,fr14,mi,1,50,        23380.70,   7.1001
10225,fr14,mi,1,60,        29352.48,   9.2382
10226,fr14,mi,1,70,        35434.03,  11.2947
10227,fr14,mi,1,80,        43777.33,  13.7758
10228,fr14,mi,1,90,        57891.94,  17.4675
10229,fr14,mi,1,100,               .,  33.6822
10230,fr14,hcexp,1,10,.,.
10231,fr14,hcexp,1,20,.,.
10232,fr14,hcexp,1,30,.,.
10233,fr14,hcexp,1,40,.,.
10234,fr14,hcexp,1,50,.,.
10235,fr14,hcexp,1,60,.,.
10236,fr14,hcexp,1,70,.,.
10237,fr14,hcexp,1,80,.,.
10238,fr14,hcexp,1,90,.,.
10239,fr14,hcexp,1,100,.,.
10240,fr15,dhi,1,10,        13895.00,   3.2582
10241,fr15,dhi,1,20,        17643.11,   5.1498
10242,fr15,dhi,1,30,        20857.01,   6.2615
10243,fr15,dhi,1,40,        23779.84,   7.2423
10244,fr15,dhi,1,50,        26641.54,   8.1811
10245,fr15,dhi,1,60,        29816.01,   9.1447
10246,fr15,dhi,1,70,        33827.27,  10.2819
10247,fr15,dhi,1,80,        39659.15,  11.8548
10248,fr15,dhi,1,90,        50045.50,  14.3122
10249,fr15,dhi,1,100,               .,  24.3135
10250,fr15,dhci,1,10,        13895.00,   3.2582
10251,fr15,dhci,1,20,        17643.11,   5.1498
10252,fr15,dhci,1,30,        20857.01,   6.2615
10253,fr15,dhci,1,40,        23779.84,   7.2423
10254,fr15,dhci,1,50,        26641.54,   8.1811
10255,fr15,dhci,1,60,        29816.01,   9.1447
10256,fr15,dhci,1,70,        33827.27,  10.2819
10257,fr15,dhci,1,80,        39659.15,  11.8548
10258,fr15,dhci,1,90,        50045.50,  14.3122
10259,fr15,dhci,1,100,               .,  24.3135
10260,fr15,mi,1,10,          202.95,   0.0137
10261,fr15,mi,1,20,         2812.48,   0.4088
10262,fr15,mi,1,30,         9665.88,   2.0612
10263,fr15,mi,1,40,        16830.31,   4.7079
10264,fr15,mi,1,50,        23265.99,   7.0053
10265,fr15,mi,1,60,        29182.88,   9.1812
10266,fr15,mi,1,70,        35472.98,  11.2678
10267,fr15,mi,1,80,        43793.48,  13.7755
10268,fr15,mi,1,90,        59352.29,  17.6664
10269,fr15,mi,1,100,               .,  33.9123
10270,fr15,hcexp,1,10,.,.
10271,fr15,hcexp,1,20,.,.
10272,fr15,hcexp,1,30,.,.
10273,fr15,hcexp,1,40,.,.
10274,fr15,hcexp,1,50,.,.
10275,fr15,hcexp,1,60,.,.
10276,fr15,hcexp,1,70,.,.
10277,fr15,hcexp,1,80,.,.
10278,fr15,hcexp,1,90,.,.
10279,fr15,hcexp,1,100,.,.
10280,fr16,dhi,1,10,        13962.26,   3.2341
10281,fr16,dhi,1,20,        17856.86,   5.1943
10282,fr16,dhi,1,30,        20956.44,   6.2991
10283,fr16,dhi,1,40,        23964.20,   7.2821
10284,fr16,dhi,1,50,        26919.35,   8.2473
10285,fr16,dhi,1,60,        30120.59,   9.2274
10286,fr16,dhi,1,70,        34000.39,  10.3657
10287,fr16,dhi,1,80,        39592.54,  11.8549
10288,fr16,dhi,1,90,        49956.07,  14.2602
10289,fr16,dhi,1,100,               .,  24.0349
10290,fr16,dhci,1,10,        13962.26,   3.2341
10291,fr16,dhci,1,20,        17856.86,   5.1943
10292,fr16,dhci,1,30,        20956.44,   6.2991
10293,fr16,dhci,1,40,        23964.20,   7.2821
10294,fr16,dhci,1,50,        26919.35,   8.2473
10295,fr16,dhci,1,60,        30120.59,   9.2274
10296,fr16,dhci,1,70,        34000.39,  10.3657
10297,fr16,dhci,1,80,        39592.54,  11.8549
10298,fr16,dhci,1,90,        49956.07,  14.2602
10299,fr16,dhci,1,100,               .,  24.0349
10300,fr16,mi,1,10,          151.67,   0.0103
10301,fr16,mi,1,20,         2586.85,   0.3565
10302,fr16,mi,1,30,         9553.00,   2.0196
10303,fr16,mi,1,40,        16737.19,   4.6330
10304,fr16,mi,1,50,        23253.69,   6.9980
10305,fr16,mi,1,60,        29313.76,   9.2159
10306,fr16,mi,1,70,        35708.20,  11.3468
10307,fr16,mi,1,80,        43980.39,  13.8625
10308,fr16,mi,1,90,        59461.68,  17.6888
10309,fr16,mi,1,100,               .,  33.8686
10310,fr16,hcexp,1,10,.,.
10311,fr16,hcexp,1,20,.,.
10312,fr16,hcexp,1,30,.,.
10313,fr16,hcexp,1,40,.,.
10314,fr16,hcexp,1,50,.,.
10315,fr16,hcexp,1,60,.,.
10316,fr16,hcexp,1,70,.,.
10317,fr16,hcexp,1,80,.,.
10318,fr16,hcexp,1,90,.,.
10319,fr16,hcexp,1,100,.,.
10320,fr17,dhi,1,10,        14023.94,   3.2289
10321,fr17,dhi,1,20,        17914.61,   5.1743
10322,fr17,dhi,1,30,        21117.22,   6.3026
10323,fr17,dhi,1,40,        24119.93,   7.2847
10324,fr17,dhi,1,50,        27045.32,   8.2466
10325,fr17,dhi,1,60,        30294.77,   9.2211
10326,fr17,dhi,1,70,        34236.26,  10.3499
10327,fr17,dhi,1,80,        39807.23,  11.8473
10328,fr17,dhi,1,90,        50090.86,  14.2275
10329,fr17,dhi,1,100,               .,  24.1170
10330,fr17,dhci,1,10,        14023.94,   3.2289
10331,fr17,dhci,1,20,        17914.61,   5.1743
10332,fr17,dhci,1,30,        21117.22,   6.3026
10333,fr17,dhci,1,40,        24119.93,   7.2847
10334,fr17,dhci,1,50,        27045.32,   8.2466
10335,fr17,dhci,1,60,        30294.77,   9.2211
10336,fr17,dhci,1,70,        34236.26,  10.3499
10337,fr17,dhci,1,80,        39807.23,  11.8473
10338,fr17,dhci,1,90,        50090.86,  14.2275
10339,fr17,dhci,1,100,               .,  24.1170
10340,fr17,mi,1,10,          166.80,   0.0117
10341,fr17,mi,1,20,         2631.23,   0.3543
10342,fr17,mi,1,30,         9498.66,   2.0123
10343,fr17,mi,1,40,        16730.58,   4.6005
10344,fr17,mi,1,50,        23343.82,   6.9724
10345,fr17,mi,1,60,        29511.15,   9.1857
10346,fr17,mi,1,70,        35687.47,  11.2679
10347,fr17,mi,1,80,        44349.18,  13.7945
10348,fr17,mi,1,90,        59367.76,  17.6063
10349,fr17,mi,1,100,               .,  34.1942
10350,fr17,hcexp,1,10,.,.
10351,fr17,hcexp,1,20,.,.
10352,fr17,hcexp,1,30,.,.
10353,fr17,hcexp,1,40,.,.
10354,fr17,hcexp,1,50,.,.
10355,fr17,hcexp,1,60,.,.
10356,fr17,hcexp,1,70,.,.
10357,fr17,hcexp,1,80,.,.
10358,fr17,hcexp,1,90,.,.
10359,fr17,hcexp,1,100,.,.
10360,fr18,dhi,1,10,        13815.42,   3.2191
10361,fr18,dhi,1,20,        17619.58,   5.0714
10362,fr18,dhi,1,30,        20867.88,   6.1909
10363,fr18,dhi,1,40,        24008.92,   7.2087
10364,fr18,dhi,1,50,        26970.76,   8.1745
10365,fr18,dhi,1,60,        30200.43,   9.1971
10366,fr18,dhi,1,70,        34118.39,  10.2844
10367,fr18,dhi,1,80,        39755.56,  11.7936
10368,fr18,dhi,1,90,        50458.85,  14.2349
10369,fr18,dhi,1,100,               .,  24.6253
10370,fr18,dhci,1,10,        13815.42,   3.2191
10371,fr18,dhci,1,20,        17619.58,   5.0714
10372,fr18,dhci,1,30,        20867.88,   6.1909
10373,fr18,dhci,1,40,        24008.92,   7.2087
10374,fr18,dhci,1,50,        26970.76,   8.1745
10375,fr18,dhci,1,60,        30200.43,   9.1971
10376,fr18,dhci,1,70,        34118.39,  10.2844
10377,fr18,dhci,1,80,        39755.56,  11.7936
10378,fr18,dhci,1,90,        50458.85,  14.2349
10379,fr18,dhci,1,100,               .,  24.6253
10380,fr18,mi,1,10,          155.58,   0.0106
10381,fr18,mi,1,20,         2421.10,   0.3300
10382,fr18,mi,1,30,         9232.29,   1.8755
10383,fr18,mi,1,40,        16550.96,   4.4354
10384,fr18,mi,1,50,        23219.29,   6.8054
10385,fr18,mi,1,60,        29497.56,   9.0134
10386,fr18,mi,1,70,        35990.28,  11.1518
10387,fr18,mi,1,80,        44522.24,  13.6624
10388,fr18,mi,1,90,        59919.52,  17.5020
10389,fr18,mi,1,100,               .,  35.2136
10390,fr18,hcexp,1,10,.,.
10391,fr18,hcexp,1,20,.,.
10392,fr18,hcexp,1,30,.,.
10393,fr18,hcexp,1,40,.,.
10394,fr18,hcexp,1,50,.,.
10395,fr18,hcexp,1,60,.,.
10396,fr18,hcexp,1,70,.,.
10397,fr18,hcexp,1,80,.,.
10398,fr18,hcexp,1,90,.,.
10399,fr18,hcexp,1,100,.,.
10400,ge09,dhi,1,10,          896.93,   1.2585
10401,ge09,dhi,1,20,         1407.44,   2.7187
10402,ge09,dhi,1,30,         1891.88,   3.9089
10403,ge09,dhi,1,40,         2336.32,   4.9487
10404,ge09,dhi,1,50,         2878.51,   6.0577
10405,ge09,dhi,1,60,         3655.02,   7.6691
10406,ge09,dhi,1,70,         4682.17,   9.7379
10407,ge09,dhi,1,80,         6192.21,  12.5612
10408,ge09,dhi,1,90,         8786.60,  17.3043
10409,ge09,dhi,1,100,               .,  33.8352
10410,ge09,dhci,1,10,          863.07,   1.2011
10411,ge09,dhci,1,20,         1350.62,   2.6637
10412,ge09,dhci,1,30,         1832.45,   3.8373
10413,ge09,dhci,1,40,         2268.65,   4.8591
10414,ge09,dhci,1,50,         2812.91,   6.0510
10415,ge09,dhci,1,60,         3577.76,   7.5792
10416,ge09,dhci,1,70,         4614.46,   9.7051
10417,ge09,dhci,1,80,         6073.30,  12.6295
10418,ge09,dhci,1,90,         8706.96,  17.3763
10419,ge09,dhci,1,100,               .,  34.0976
10420,ge09,mi,1,10,          142.40,   0.1225
10421,ge09,mi,1,20,          535.02,   0.8873
10422,ge09,mi,1,30,         1017.14,   2.0973
10423,ge09,mi,1,40,         1627.42,   3.5957
10424,ge09,mi,1,50,         2258.05,   5.3036
10425,ge09,mi,1,60,         3072.54,   7.2668
10426,ge09,mi,1,70,         4170.28,   9.8676
10427,ge09,mi,1,80,         5668.73,  13.2705
10428,ge09,mi,1,90,         8540.00,  19.1677
10429,ge09,mi,1,100,               .,  38.4210
10430,ge09,hcexp,1,10,         1693.35,   2.7240
10431,ge09,hcexp,1,20,         2250.58,   4.3666
10432,ge09,hcexp,1,30,         2735.60,   5.4676
10433,ge09,hcexp,1,40,         3172.76,   6.4102
10434,ge09,hcexp,1,50,         3719.35,   7.5122
10435,ge09,hcexp,1,60,         4354.60,   8.8225
10436,ge09,hcexp,1,70,         5092.20,  10.2698
10437,ge09,hcexp,1,80,         6232.31,  12.2469
10438,ge09,hcexp,1,90,         8404.02,  15.6611
10439,ge09,hcexp,1,100,               .,  26.5190
10440,ge10,dhi,1,10,         1021.01,   1.4182
10441,ge10,dhi,1,20,         1535.22,   2.9200
10442,ge10,dhi,1,30,         1999.97,   3.9525
10443,ge10,dhi,1,40,         2503.96,   5.0690
10444,ge10,dhi,1,50,         3150.71,   6.2413
10445,ge10,dhi,1,60,         3949.67,   7.8903
10446,ge10,dhi,1,70,         5027.29,   9.9681
10447,ge10,dhi,1,80,         6368.35,  12.7589
10448,ge10,dhi,1,90,         8917.30,  16.8258
10449,ge10,dhi,1,100,               .,  32.9559
10450,ge10,dhci,1,10,          966.94,   1.3541
10451,ge10,dhci,1,20,         1480.31,   2.8399
10452,ge10,dhci,1,30,         1954.46,   3.9128
10453,ge10,dhci,1,40,         2448.02,   4.9968
10454,ge10,dhci,1,50,         3033.00,   6.1841
10455,ge10,dhci,1,60,         3887.49,   7.8673
10456,ge10,dhci,1,70,         4885.71,   9.9114
10457,ge10,dhci,1,80,         6316.50,  12.8763
10458,ge10,dhci,1,90,         8846.79,  16.9683
10459,ge10,dhci,1,100,               .,  33.0889
10460,ge10,mi,1,10,          202.83,   0.1636
10461,ge10,mi,1,20,          637.77,   1.0535
10462,ge10,mi,1,30,         1162.75,   2.3622
10463,ge10,mi,1,40,         1778.09,   3.8464
10464,ge10,mi,1,50,         2469.95,   5.5601
10465,ge10,mi,1,60,         3353.47,   7.5422
10466,ge10,mi,1,70,         4489.95,  10.1491
10467,ge10,mi,1,80,         5953.82,  13.6243
10468,ge10,mi,1,90,         8527.57,  18.4845
10469,ge10,mi,1,100,               .,  37.2142
10470,ge10,hcexp,1,10,         1674.55,   2.6730
10471,ge10,hcexp,1,20,         2232.00,   4.1622
10472,ge10,hcexp,1,30,         2741.07,   5.2929
10473,ge10,hcexp,1,40,         3233.83,   6.3783
10474,ge10,hcexp,1,50,         3796.07,   7.5198
10475,ge10,hcexp,1,60,         4435.72,   8.7187
10476,ge10,hcexp,1,70,         5325.03,  10.3651
10477,ge10,hcexp,1,80,         6429.04,  12.4775
10478,ge10,hcexp,1,90,         8279.19,  15.3687
10479,ge10,hcexp,1,100,               .,  27.0437
10480,ge11,dhi,1,10,         1093.06,   1.5043
10481,ge11,dhi,1,20,         1657.94,   2.9881
10482,ge11,dhi,1,30,         2118.70,   4.0777
10483,ge11,dhi,1,40,         2647.75,   5.1340
10484,ge11,dhi,1,50,         3179.78,   6.3248
10485,ge11,dhi,1,60,         3952.33,   7.6816
10486,ge11,dhi,1,70,         4959.77,   9.5642
10487,ge11,dhi,1,80,         6411.90,  12.3375
10488,ge11,dhi,1,90,         8668.36,  16.0598
10489,ge11,dhi,1,100,               .,  34.3279
10490,ge11,dhci,1,10,         1054.15,   1.4403
10491,ge11,dhci,1,20,         1602.26,   2.9183
10492,ge11,dhci,1,30,         2031.59,   4.0311
10493,ge11,dhci,1,40,         2566.81,   5.2172
10494,ge11,dhci,1,50,         3089.38,   6.0897
10495,ge11,dhci,1,60,         3877.35,   7.6933
10496,ge11,dhci,1,70,         4914.64,   9.6447
10497,ge11,dhci,1,80,         6310.07,  12.3763
10498,ge11,dhci,1,90,         8537.15,  16.0160
10499,ge11,dhci,1,100,               .,  34.5730
10500,ge11,mi,1,10,          235.08,   0.2453
10501,ge11,mi,1,20,          733.48,   1.2107
10502,ge11,mi,1,30,         1264.90,   2.4892
10503,ge11,mi,1,40,         1921.08,   4.0590
10504,ge11,mi,1,50,         2606.79,   5.6511
10505,ge11,mi,1,60,         3402.49,   7.4683
10506,ge11,mi,1,70,         4387.10,   9.7458
10507,ge11,mi,1,80,         6054.17,  12.9507
10508,ge11,mi,1,90,         8344.11,  17.7083
10509,ge11,mi,1,100,               .,  38.4714
10510,ge11,hcexp,1,10,         1665.12,   2.5865
10511,ge11,hcexp,1,20,         2329.88,   4.1958
10512,ge11,hcexp,1,30,         2929.84,   5.5648
10513,ge11,hcexp,1,40,         3410.35,   6.5075
10514,ge11,hcexp,1,50,         4008.40,   7.7355
10515,ge11,hcexp,1,60,         4671.56,   9.0411
10516,ge11,hcexp,1,70,         5475.82,  10.5007
10517,ge11,hcexp,1,80,         6586.32,  12.4092
10518,ge11,hcexp,1,90,         8797.49,  15.7724
10519,ge11,hcexp,1,100,               .,  25.6866
10520,ge12,dhi,1,10,         1466.54,   1.9135
10521,ge12,dhi,1,20,         1994.18,   3.3954
10522,ge12,dhi,1,30,         2559.48,   4.4941
10523,ge12,dhi,1,40,         3156.06,   5.5813
10524,ge12,dhi,1,50,         3824.00,   6.8405
10525,ge12,dhi,1,60,         4755.63,   8.4218
10526,ge12,dhi,1,70,         5774.38,  10.2525
10527,ge12,dhi,1,80,         7269.11,  12.7095
10528,ge12,dhi,1,90,         9630.21,  16.2261
10529,ge12,dhi,1,100,               .,  30.1653
10530,ge12,dhci,1,10,         1417.59,   1.8184
10531,ge12,dhci,1,20,         1931.49,   3.3654
10532,ge12,dhci,1,30,         2473.13,   4.4312
10533,ge12,dhci,1,40,         3028.95,   5.4977
10534,ge12,dhci,1,50,         3747.16,   6.8687
10535,ge12,dhci,1,60,         4685.49,   8.2929
10536,ge12,dhci,1,70,         5670.71,  10.3122
10537,ge12,dhci,1,80,         7119.61,  12.9429
10538,ge12,dhci,1,90,         9445.35,  16.3289
10539,ge12,dhci,1,100,               .,  30.1417
10540,ge12,mi,1,10,          349.68,   0.3169
10541,ge12,mi,1,20,         1024.22,   1.5316
10542,ge12,mi,1,30,         1698.44,   3.0775
10543,ge12,mi,1,40,         2363.32,   4.5874
10544,ge12,mi,1,50,         3214.90,   6.3197
10545,ge12,mi,1,60,         4115.78,   8.3404
10546,ge12,mi,1,70,         5345.95,  10.6766
10547,ge12,mi,1,80,         6751.14,  13.6253
10548,ge12,mi,1,90,         9281.45,  17.7732
10549,ge12,mi,1,100,               .,  33.7513
10550,ge12,hcexp,1,10,         1920.21,   2.8044
10551,ge12,hcexp,1,20,         2551.40,   4.4461
10552,ge12,hcexp,1,30,         3061.56,   5.5378
10553,ge12,hcexp,1,40,         3558.95,   6.5399
10554,ge12,hcexp,1,50,         4234.14,   7.6449
10555,ge12,hcexp,1,60,         4865.80,   8.9657
10556,ge12,hcexp,1,70,         5809.25,  10.5676
10557,ge12,hcexp,1,80,         6986.03,  12.4073
10558,ge12,hcexp,1,90,         8969.82,  15.5285
10559,ge12,hcexp,1,100,               .,  25.5578
10560,ge13,dhi,1,10,         1775.25,   2.0661
10561,ge13,dhi,1,20,         2434.33,   3.6397
10562,ge13,dhi,1,30,         3039.42,   4.5896
10563,ge13,dhi,1,40,         3638.77,   5.5951
10564,ge13,dhi,1,50,         4438.80,   6.7887
10565,ge13,dhi,1,60,         5451.87,   8.3926
10566,ge13,dhi,1,70,         6784.63,  10.1378
10567,ge13,dhi,1,80,         8474.51,  12.7119
10568,ge13,dhi,1,90,        11369.69,  16.5768
10569,ge13,dhi,1,100,               .,  29.5017
10570,ge13,dhci,1,10,         1707.46,   2.0113
10571,ge13,dhci,1,20,         2371.61,   3.5099
10572,ge13,dhci,1,30,         2925.28,   4.5370
10573,ge13,dhci,1,40,         3540.46,   5.5885
10574,ge13,dhci,1,50,         4349.12,   6.7743
10575,ge13,dhci,1,60,         5375.98,   8.2313
10576,ge13,dhci,1,70,         6628.95,  10.2173
10577,ge13,dhci,1,80,         8309.75,  12.7927
10578,ge13,dhci,1,90,        11276.08,  16.6736
10579,ge13,dhci,1,100,               .,  29.6640
10580,ge13,mi,1,10,          673.83,   0.6485
10581,ge13,mi,1,20,         1290.24,   1.8626
10582,ge13,mi,1,30,         2017.99,   3.2284
10583,ge13,mi,1,40,         2771.24,   4.6827
10584,ge13,mi,1,50,         3667.76,   6.2705
10585,ge13,mi,1,60,         4720.83,   8.0751
10586,ge13,mi,1,70,         6078.83,  10.6191
10587,ge13,mi,1,80,         7950.98,  13.4539
10588,ge13,mi,1,90,        11153.07,  18.0677
10589,ge13,mi,1,100,               .,  33.0914
10590,ge13,hcexp,1,10,         2104.79,   2.9632
10591,ge13,hcexp,1,20,         2825.43,   4.4119
10592,ge13,hcexp,1,30,         3419.60,   5.5442
10593,ge13,hcexp,1,40,         4099.14,   6.6496
10594,ge13,hcexp,1,50,         4727.56,   7.7849
10595,ge13,hcexp,1,60,         5515.02,   9.0446
10596,ge13,hcexp,1,70,         6478.15,  10.5698
10597,ge13,hcexp,1,80,         7666.60,  12.4738
10598,ge13,hcexp,1,90,        10079.14,  15.3013
10599,ge13,hcexp,1,100,               .,  25.2566
10600,ge14,dhi,1,10,         1926.49,   1.9509
10601,ge14,dhi,1,20,         2751.00,   3.7089
10602,ge14,dhi,1,30,         3488.47,   4.8992
10603,ge14,dhi,1,40,         4094.24,   5.9324
10604,ge14,dhi,1,50,         4908.84,   7.0329
10605,ge14,dhi,1,60,         5947.57,   8.4990
10606,ge14,dhi,1,70,         7212.51,  10.2658
10607,ge14,dhi,1,80,         9108.25,  12.6476
10608,ge14,dhi,1,90,        12799.34,  16.5751
10609,ge14,dhi,1,100,               .,  28.4883
10610,ge14,dhci,1,10,         1881.97,   1.9121
10611,ge14,dhci,1,20,         2704.19,   3.6624
10612,ge14,dhci,1,30,         3439.28,   4.8709
10613,ge14,dhci,1,40,         4031.15,   5.9163
10614,ge14,dhci,1,50,         4823.68,   6.9746
10615,ge14,dhci,1,60,         5846.89,   8.4899
10616,ge14,dhci,1,70,         7133.21,  10.2048
10617,ge14,dhci,1,80,         9020.16,  12.6061
10618,ge14,dhci,1,90,        12695.98,  16.7328
10619,ge14,dhci,1,100,               .,  28.6301
10620,ge14,mi,1,10,          436.03,   0.3771
10621,ge14,mi,1,20,         1226.22,   1.5380
10622,ge14,mi,1,30,         2180.14,   3.1669
10623,ge14,mi,1,40,         3130.72,   4.9680
10624,ge14,mi,1,50,         3967.81,   6.5974
10625,ge14,mi,1,60,         4969.86,   8.3637
10626,ge14,mi,1,70,         6370.67,  10.5132
10627,ge14,mi,1,80,         8341.62,  13.5758
10628,ge14,mi,1,90,        11984.54,  18.4357
10629,ge14,mi,1,100,               .,  32.4642
10630,ge14,hcexp,1,10,         2294.14,   2.9216
10631,ge14,hcexp,1,20,         2916.01,   4.4009
10632,ge14,hcexp,1,30,         3606.73,   5.5290
10633,ge14,hcexp,1,40,         4282.39,   6.6451
10634,ge14,hcexp,1,50,         4924.48,   7.7139
10635,ge14,hcexp,1,60,         5928.63,   9.2068
10636,ge14,hcexp,1,70,         6901.84,  10.8060
10637,ge14,hcexp,1,80,         8154.85,  12.6796
10638,ge14,hcexp,1,90,        10158.73,  15.5926
10639,ge14,hcexp,1,100,               .,  24.5045
10640,ge15,dhi,1,10,         1971.04,   2.1780
10641,ge15,dhi,1,20,         2771.15,   3.6533
10642,ge15,dhi,1,30,         3404.32,   4.8427
10643,ge15,dhi,1,40,         4237.39,   5.7907
10644,ge15,dhi,1,50,         5070.07,   7.1611
10645,ge15,dhi,1,60,         6132.05,   8.6161
10646,ge15,dhi,1,70,         7374.85,  10.3563
10647,ge15,dhi,1,80,         9098.09,  12.5510
10648,ge15,dhi,1,90,        11978.82,  15.9455
10649,ge15,dhi,1,100,               .,  28.9052
10650,ge15,dhci,1,10,         1922.14,   2.1149
