,dataset,variable,eq,percentile,thr,share
18533,pl07,dhci,0,40,         5031.41,   6.5990
18534,pl07,dhci,0,50,         5831.89,   7.7672
18535,pl07,dhci,0,60,         6749.20,   8.8945
18536,pl07,dhci,0,70,         7847.15,  10.3779
18537,pl07,dhci,0,80,         9338.79,  12.1917
18538,pl07,dhci,0,90,        12198.36,  15.0791
18539,pl07,dhci,0,100,               .,  26.5143
18540,pl07,mi,0,10,            0.01,   0.0000
18541,pl07,mi,0,20,          887.74,   0.6482
18542,pl07,mi,0,30,         1947.07,   2.8855
18543,pl07,mi,0,40,         2846.93,   4.7677
18544,pl07,mi,0,50,         3716.85,   6.4899
18545,pl07,mi,0,60,         4668.09,   8.3117
18546,pl07,mi,0,70,         5909.64,  10.5023
18547,pl07,mi,0,80,         7630.07,  13.2946
18548,pl07,mi,0,90,        10626.99,  17.7544
18549,pl07,mi,0,100,               .,  35.3457
18550,pl07,hcexp,0,10,         2370.88,   3.1291
18551,pl07,hcexp,0,20,         3018.88,   4.4829
18552,pl07,hcexp,0,30,         3595.86,   5.5016
18553,pl07,hcexp,0,40,         4199.42,   6.4679
18554,pl07,hcexp,0,50,         4868.95,   7.5179
18555,pl07,hcexp,0,60,         5650.09,   8.7000
18556,pl07,hcexp,0,70,         6619.95,  10.1459
18557,pl07,hcexp,0,80,         8026.93,  12.0581
18558,pl07,hcexp,0,90,        10624.45,  15.1593
18559,pl07,hcexp,0,100,               .,  26.8374
18560,pl08,dhi,0,10,         3012.10,   2.6800
18561,pl08,dhi,0,20,         3962.26,   4.4745
18562,pl08,dhi,0,30,         4809.91,   5.5996
18563,pl08,dhi,0,40,         5653.44,   6.6668
18564,pl08,dhi,0,50,         6552.72,   7.7558
18565,pl08,dhi,0,60,         7524.68,   8.9669
18566,pl08,dhi,0,70,         8800.86,  10.3650
18567,pl08,dhi,0,80,        10510.63,  12.2314
18568,pl08,dhi,0,90,        13685.71,  15.1897
18569,pl08,dhi,0,100,               .,  26.0702
18570,pl08,dhci,0,10,         2946.32,   2.6767
18571,pl08,dhci,0,20,         3870.10,   4.5156
18572,pl08,dhci,0,30,         4682.21,   5.6460
18573,pl08,dhci,0,40,         5524.05,   6.7408
18574,pl08,dhci,0,50,         6378.14,   7.7863
18575,pl08,dhci,0,60,         7380.12,   9.0358
18576,pl08,dhci,0,70,         8564.11,  10.4234
18577,pl08,dhci,0,80,        10205.37,  12.2872
18578,pl08,dhci,0,90,        13204.72,  15.1415
18579,pl08,dhci,0,100,               .,  25.7467
18580,pl08,mi,0,10,            0.02,   0.0000
18581,pl08,mi,0,20,         1119.74,   0.7279
18582,pl08,mi,0,30,         2337.77,   3.1399
18583,pl08,mi,0,40,         3305.90,   4.9820
18584,pl08,mi,0,50,         4322.20,   6.6999
18585,pl08,mi,0,60,         5412.08,   8.6038
18586,pl08,mi,0,70,         6719.93,  10.5877
18587,pl08,mi,0,80,         8607.35,  13.3965
18588,pl08,mi,0,90,        12059.06,  17.8311
18589,pl08,mi,0,100,               .,  34.0312
18590,pl08,hcexp,0,10,         2514.38,   3.1195
18591,pl08,hcexp,0,20,         3231.66,   4.4697
18592,pl08,hcexp,0,30,         3849.48,   5.4817
18593,pl08,hcexp,0,40,         4500.46,   6.4595
18594,pl08,hcexp,0,50,         5208.26,   7.5107
18595,pl08,hcexp,0,60,         6029.20,   8.6766
18596,pl08,hcexp,0,70,         7039.75,  10.0875
18597,pl08,hcexp,0,80,         8537.42,  11.9789
18598,pl08,hcexp,0,90,        11308.11,  15.1099
18599,pl08,hcexp,0,100,               .,  27.1060
18600,pl09,dhi,0,10,         3037.41,   2.5770
18601,pl09,dhi,0,20,         4033.89,   4.4232
18602,pl09,dhi,0,30,         4942.32,   5.5749
18603,pl09,dhi,0,40,         5821.90,   6.6754
18604,pl09,dhi,0,50,         6719.19,   7.7713
18605,pl09,dhi,0,60,         7792.50,   8.9915
18606,pl09,dhi,0,70,         9055.41,  10.4317
18607,pl09,dhi,0,80,        10787.96,  12.2470
18608,pl09,dhi,0,90,        14064.60,  15.1459
18609,pl09,dhi,0,100,               .,  26.1621
18610,pl09,dhci,0,10,         2952.84,   2.5754
18611,pl09,dhci,0,20,         3931.61,   4.4516
18612,pl09,dhci,0,30,         4798.84,   5.5996
18613,pl09,dhci,0,40,         5676.26,   6.7122
18614,pl09,dhci,0,50,         6551.89,   7.8211
18615,pl09,dhci,0,60,         7597.72,   9.0553
18616,pl09,dhci,0,70,         8834.62,  10.5085
18617,pl09,dhci,0,80,        10548.22,  12.3482
18618,pl09,dhci,0,90,        13583.24,  15.1471
18619,pl09,dhci,0,100,               .,  25.7809
18620,pl09,mi,0,10,            0.01,   0.0000
18621,pl09,mi,0,20,         1078.80,   0.6440
18622,pl09,mi,0,30,         2381.14,   3.0580
18623,pl09,mi,0,40,         3418.10,   4.9973
18624,pl09,mi,0,50,         4374.03,   6.7144
18625,pl09,mi,0,60,         5499.46,   8.4940
18626,pl09,mi,0,70,         6928.27,  10.6691
18627,pl09,mi,0,80,         8846.12,  13.4870
18628,pl09,mi,0,90,        12342.50,  17.8794
18629,pl09,mi,0,100,               .,  34.0569
18630,pl09,hcexp,0,10,         2602.68,   3.1578
18631,pl09,hcexp,0,20,         3294.68,   4.5061
18632,pl09,hcexp,0,30,         3932.19,   5.5069
18633,pl09,hcexp,0,40,         4565.64,   6.4501
18634,pl09,hcexp,0,50,         5282.05,   7.4695
18635,pl09,hcexp,0,60,         6125.98,   8.6452
18636,pl09,hcexp,0,70,         7170.63,  10.0829
18637,pl09,hcexp,0,80,         8739.61,  12.0261
18638,pl09,hcexp,0,90,        11519.13,  15.1278
18639,pl09,hcexp,0,100,               .,  27.0276
18640,pl10,dhi,0,10,         3160.23,   2.6571
18641,pl10,dhi,0,20,         4183.95,   4.3585
18642,pl10,dhi,0,30,         5118.06,   5.5280
18643,pl10,dhi,0,40,         6020.03,   6.5906
18644,pl10,dhi,0,50,         7011.04,   8.0180
18645,pl10,dhi,0,60,         8099.55,   8.6072
18646,pl10,dhi,0,70,         9424.75,  10.3638
18647,pl10,dhi,0,80,        11280.76,  12.1984
18648,pl10,dhi,0,90,        14742.48,  15.1514
18649,pl10,dhi,0,100,               .,  26.5271
18650,pl10,dhci,0,10,         3084.86,   2.6576
18651,pl10,dhci,0,20,         4073.41,   4.3901
18652,pl10,dhci,0,30,         4994.20,   5.5572
18653,pl10,dhci,0,40,         5861.23,   6.6420
18654,pl10,dhci,0,50,         6823.80,   7.7437
18655,pl10,dhci,0,60,         7896.62,   8.9840
18656,pl10,dhci,0,70,         9184.46,  10.4457
18657,pl10,dhci,0,80,        10961.27,  12.2447
18658,pl10,dhci,0,90,        14145.82,  15.1416
18659,pl10,dhci,0,100,               .,  26.1933
18660,pl10,mi,0,10,            0.01,   0.0000
18661,pl10,mi,0,20,         1098.40,   0.6041
18662,pl10,mi,0,30,         2378.44,   2.9509
18663,pl10,mi,0,40,         3474.67,   4.8100
18664,pl10,mi,0,50,         4532.64,   6.5672
18665,pl10,mi,0,60,         5725.68,   8.4392
18666,pl10,mi,0,70,         7127.89,  10.5492
18667,pl10,mi,0,80,         9214.84,  13.3895
18668,pl10,mi,0,90,        12970.42,  17.9428
18669,pl10,mi,0,100,               .,  34.7470
18670,pl10,hcexp,0,10,         2633.10,   3.1155
18671,pl10,hcexp,0,20,         3350.39,   4.5089
18672,pl10,hcexp,0,30,         3980.87,   5.4851
18673,pl10,hcexp,0,40,         4649.02,   6.4658
18674,pl10,hcexp,0,50,         5382.51,   7.5087
18675,pl10,hcexp,0,60,         6261.52,   8.7081
18676,pl10,hcexp,0,70,         7315.74,  10.1489
18677,pl10,hcexp,0,80,         8898.16,  12.0642
18678,pl10,hcexp,0,90,        11789.73,  15.2352
18679,pl10,hcexp,0,100,               .,  26.7596
18680,pl11,dhi,0,10,         3098.96,   2.5376
18681,pl11,dhi,0,20,         4147.64,   4.3535
18682,pl11,dhi,0,30,         5100.45,   5.5146
18683,pl11,dhi,0,40,         6021.92,   6.6320
18684,pl11,dhi,0,50,         6984.14,   7.7463
18685,pl11,dhi,0,60,         8071.08,   9.0588
18686,pl11,dhi,0,70,         9416.26,  10.4559
18687,pl11,dhi,0,80,        11232.25,  12.1004
18688,pl11,dhi,0,90,        14598.60,  15.1393
18689,pl11,dhi,0,100,               .,  26.4615
18690,pl11,dhci,0,10,         3014.04,   2.5426
18691,pl11,dhci,0,20,         4042.49,   4.3666
18692,pl11,dhci,0,30,         4977.17,   5.5862
18693,pl11,dhci,0,40,         5861.49,   6.6369
18694,pl11,dhci,0,50,         6786.43,   7.7882
18695,pl11,dhci,0,60,         7856.23,   9.0235
18696,pl11,dhci,0,70,         9172.87,  10.4392
18697,pl11,dhci,0,80,        10926.22,  12.2924
18698,pl11,dhci,0,90,        14124.39,  15.3671
18699,pl11,dhci,0,100,               .,  25.9572
18700,pl11,mi,0,10,            0.01,   0.0000
18701,pl11,mi,0,20,         1004.54,   0.5027
18702,pl11,mi,0,30,         2354.06,   2.9365
18703,pl11,mi,0,40,         3430.21,   4.7963
18704,pl11,mi,0,50,         4539.98,   6.7239
18705,pl11,mi,0,60,         5717.01,   8.4599
18706,pl11,mi,0,70,         7134.50,  10.6046
18707,pl11,mi,0,80,         9172.94,  13.4763
18708,pl11,mi,0,90,        12857.11,  17.9232
18709,pl11,mi,0,100,               .,  34.5766
18710,pl11,hcexp,0,10,         2606.08,   3.1446
18711,pl11,hcexp,0,20,         3314.78,   4.5193
18712,pl11,hcexp,0,30,         3966.72,   5.5473
18713,pl11,hcexp,0,40,         4633.67,   6.5399
18714,pl11,hcexp,0,50,         5389.53,   7.6230
18715,pl11,hcexp,0,60,         6210.09,   8.8130
18716,pl11,hcexp,0,70,         7256.09,  10.2196
18717,pl11,hcexp,0,80,         8757.15,  12.1009
18718,pl11,hcexp,0,90,        11501.96,  15.1227
18719,pl11,hcexp,0,100,               .,  26.3696
18720,pl12,dhi,0,10,         3000.54,   2.4649
18721,pl12,dhi,0,20,         4103.20,   4.2796
18722,pl12,dhi,0,30,         5084.02,   5.4780
18723,pl12,dhi,0,40,         6007.57,   6.6270
18724,pl12,dhi,0,50,         6981.77,   7.7607
18725,pl12,dhi,0,60,         8118.33,   9.2368
18726,pl12,dhi,0,70,         9417.26,  10.2985
18727,pl12,dhi,0,80,        11263.31,  12.1525
18728,pl12,dhi,0,90,        14522.07,  15.1339
18729,pl12,dhi,0,100,               .,  26.5680
18730,pl12,dhci,0,10,         2927.47,   2.4677
18731,pl12,dhci,0,20,         4000.71,   4.3069
18732,pl12,dhci,0,30,         4922.61,   5.5027
18733,pl12,dhci,0,40,         5845.20,   6.7123
18734,pl12,dhci,0,50,         6793.42,   7.7350
18735,pl12,dhci,0,60,         7886.26,   9.0502
18736,pl12,dhci,0,70,         9116.28,  10.4681
18737,pl12,dhci,0,80,        10913.18,  12.2916
18738,pl12,dhci,0,90,        13985.18,  15.1227
18739,pl12,dhci,0,100,               .,  26.3429
18740,pl12,mi,0,10,            0.01,   0.0000
18741,pl12,mi,0,20,         1023.45,   0.5182
18742,pl12,mi,0,30,         2381.38,   2.9309
18743,pl12,mi,0,40,         3456.79,   4.8592
18744,pl12,mi,0,50,         4492.14,   6.6015
18745,pl12,mi,0,60,         5736.95,   8.4819
18746,pl12,mi,0,70,         7186.14,  10.6559
18747,pl12,mi,0,80,         9159.64,  13.4711
18748,pl12,mi,0,90,        12861.34,  17.9048
18749,pl12,mi,0,100,               .,  34.5763
18750,pl12,hcexp,0,10,         2649.56,   3.2167
18751,pl12,hcexp,0,20,         3348.46,   4.6082
18752,pl12,hcexp,0,30,         3980.97,   5.6145
18753,pl12,hcexp,0,40,         4628.37,   6.6042
18754,pl12,hcexp,0,50,         5359.54,   7.6290
18755,pl12,hcexp,0,60,         6170.55,   8.8108
18756,pl12,hcexp,0,70,         7226.55,  10.2189
18757,pl12,hcexp,0,80,         8677.67,  12.0892
18758,pl12,hcexp,0,90,        11386.51,  15.1169
18759,pl12,hcexp,0,100,               .,  26.0916
18760,pl13,dhi,0,10,         3041.27,   2.4254
18761,pl13,dhi,0,20,         4124.93,   4.2535
18762,pl13,dhi,0,30,         5101.64,   5.4575
18763,pl13,dhi,0,40,         6066.70,   6.5884
18764,pl13,dhi,0,50,         7073.96,   7.8139
18765,pl13,dhi,0,60,         8231.52,   9.0220
18766,pl13,dhi,0,70,         9552.47,  10.4536
18767,pl13,dhi,0,80,        11348.77,  12.2608
18768,pl13,dhi,0,90,        14791.01,  15.2755
18769,pl13,dhi,0,100,               .,  26.4494
18770,pl13,dhci,0,10,         2958.20,   2.4201
18771,pl13,dhci,0,20,         4019.30,   4.3807
18772,pl13,dhci,0,30,         4936.50,   5.4158
18773,pl13,dhci,0,40,         5895.66,   6.6336
18774,pl13,dhci,0,50,         6859.60,   7.8497
18775,pl13,dhci,0,60,         8006.44,   9.0979
18776,pl13,dhci,0,70,         9237.27,  10.4934
18777,pl13,dhci,0,80,        10980.71,  12.3160
18778,pl13,dhci,0,90,        14218.66,  15.1861
18779,pl13,dhci,0,100,               .,  26.2069
18780,pl13,mi,0,10,            0.01,   0.0000
18781,pl13,mi,0,20,          964.63,   0.4811
18782,pl13,mi,0,30,         2392.28,   2.8351
18783,pl13,mi,0,40,         3457.97,   4.8174
18784,pl13,mi,0,50,         4597.16,   6.6043
18785,pl13,mi,0,60,         5832.80,   8.5170
18786,pl13,mi,0,70,         7352.63,  10.7333
18787,pl13,mi,0,80,         9353.16,  13.5558
18788,pl13,mi,0,90,        12870.10,  17.9043
18789,pl13,mi,0,100,               .,  34.5516
18790,pl13,hcexp,0,10,         2650.39,   3.2118
18791,pl13,hcexp,0,20,         3355.73,   4.5893
18792,pl13,hcexp,0,30,         4007.80,   5.6095
18793,pl13,hcexp,0,40,         4647.68,   6.5984
18794,pl13,hcexp,0,50,         5376.02,   7.6287
18795,pl13,hcexp,0,60,         6230.26,   8.8109
18796,pl13,hcexp,0,70,         7291.02,  10.2821
18797,pl13,hcexp,0,80,         8759.56,  12.1410
18798,pl13,hcexp,0,90,        11431.22,  15.1211
18799,pl13,hcexp,0,100,               .,  26.0072
18800,pl14,dhi,0,10,         3213.71,   2.5088
18801,pl14,dhi,0,20,         4317.08,   4.2826
18802,pl14,dhi,0,30,         5356.18,   5.5836
18803,pl14,dhi,0,40,         6384.51,   6.6244
18804,pl14,dhi,0,50,         7427.95,   7.8541
18805,pl14,dhi,0,60,         8574.17,   9.1268
18806,pl14,dhi,0,70,         9975.34,  10.5670
18807,pl14,dhi,0,80,        11826.44,  12.3530
18808,pl14,dhi,0,90,        15228.92,  15.1538
18809,pl14,dhi,0,100,               .,  25.9459
18810,pl14,dhci,0,10,         3085.16,   2.4561
18811,pl14,dhci,0,20,         4177.82,   4.3947
18812,pl14,dhci,0,30,         5141.93,   5.5444
18813,pl14,dhci,0,40,         6134.64,   6.6949
18814,pl14,dhci,0,50,         7137.64,   7.9018
18815,pl14,dhci,0,60,         8268.87,   9.1895
18816,pl14,dhci,0,70,         9641.12,  11.0128
18817,pl14,dhci,0,80,        11314.39,  12.0220
18818,pl14,dhci,0,90,        14473.47,  15.1399
18819,pl14,dhci,0,100,               .,  25.6439
18820,pl14,mi,0,10,            0.02,   0.0000
18821,pl14,mi,0,20,         1128.01,   0.6120
18822,pl14,mi,0,30,         2570.97,   3.0520
18823,pl14,mi,0,40,         3709.69,   4.9349
18824,pl14,mi,0,50,         4820.56,   6.7559
18825,pl14,mi,0,60,         6154.25,   8.6334
18826,pl14,mi,0,70,         7712.90,  11.0905
18827,pl14,mi,0,80,         9783.58,  13.4401
18828,pl14,mi,0,90,        13433.29,  17.9958
18829,pl14,mi,0,100,               .,  33.4853
18830,pl14,hcexp,0,10,         2689.13,   3.2305
18831,pl14,hcexp,0,20,         3412.54,   4.6075
18832,pl14,hcexp,0,30,         4087.48,   5.6425
18833,pl14,hcexp,0,40,         4781.58,   6.6742
18834,pl14,hcexp,0,50,         5522.21,   7.7438
18835,pl14,hcexp,0,60,         6359.67,   8.9123
18836,pl14,hcexp,0,70,         7414.34,  10.3132
18837,pl14,hcexp,0,80,         8908.92,  12.2170
18838,pl14,hcexp,0,90,        11530.46,  15.0788
18839,pl14,hcexp,0,100,               .,  25.5803
18840,pl15,dhi,0,10,         3382.26,   2.5068
18841,pl15,dhi,0,20,         4610.84,   4.4131
18842,pl15,dhi,0,30,         5651.96,   5.6375
18843,pl15,dhi,0,40,         6654.30,   6.7708
18844,pl15,dhi,0,50,         7780.91,   8.1841
18845,pl15,dhi,0,60,         8946.04,   8.9070
18846,pl15,dhi,0,70,        10362.44,  10.5757
18847,pl15,dhi,0,80,        12254.93,  12.3652
18848,pl15,dhi,0,90,        15777.96,  15.0988
18849,pl15,dhi,0,100,               .,  25.5410
18850,pl15,dhci,0,10,         3268.24,   2.5139
18851,pl15,dhci,0,20,         4440.52,   4.4415
18852,pl15,dhci,0,30,         5437.45,   5.6796
18853,pl15,dhci,0,40,         6484.09,   6.8498
18854,pl15,dhci,0,50,         7526.41,   7.9321
18855,pl15,dhci,0,60,         8645.46,   9.4392
18856,pl15,dhci,0,70,         9933.63,  10.3957
18857,pl15,dhci,0,80,        11775.80,  12.3535
18858,pl15,dhci,0,90,        15052.82,  15.0701
18859,pl15,dhci,0,100,               .,  25.3246
18860,pl15,mi,0,10,            0.03,   0.0000
18861,pl15,mi,0,20,         1290.32,   0.6650
18862,pl15,mi,0,30,         2756.05,   3.1364
18863,pl15,mi,0,40,         3938.46,   5.0937
18864,pl15,mi,0,50,         5145.07,   6.8854
18865,pl15,mi,0,60,         6484.09,   8.8481
18866,pl15,mi,0,70,         8027.31,  10.8502
18867,pl15,mi,0,80,        10135.93,  13.6492
18868,pl15,mi,0,90,        13940.80,  18.0032
18869,pl15,mi,0,100,               .,  32.8688
18870,pl15,hcexp,0,10,         2779.39,   3.2761
18871,pl15,hcexp,0,20,         3524.04,   4.6815
18872,pl15,hcexp,0,30,         4183.77,   5.6887
18873,pl15,hcexp,0,40,         4873.68,   6.6738
18874,pl15,hcexp,0,50,         5627.32,   7.7161
18875,pl15,hcexp,0,60,         6487.01,   8.9098
18876,pl15,hcexp,0,70,         7558.25,  10.3149
18877,pl15,hcexp,0,80,         9047.03,  12.1499
18878,pl15,hcexp,0,90,        11810.19,  15.0919
18879,pl15,hcexp,0,100,               .,  25.4971
18880,pl16,dhi,0,10,         4166.71,   2.8989
18881,pl16,dhi,0,20,         5361.64,   4.9041
18882,pl16,dhi,0,30,         6372.02,   6.0102
18883,pl16,dhi,0,40,         7343.42,   7.1924
18884,pl16,dhi,0,50,         8393.26,   7.8587
18885,pl16,dhi,0,60,         9598.67,   9.1807
18886,pl16,dhi,0,70,        11002.08,  10.5189
18887,pl16,dhi,0,80,        13009.38,  12.1996
18888,pl16,dhi,0,90,        16410.10,  14.8192
18889,pl16,dhi,0,100,               .,  24.4172
18890,pl16,dhci,0,10,         4054.47,   2.9124
18891,pl16,dhci,0,20,         5221.99,   5.1190
18892,pl16,dhci,0,30,         6201.11,   6.0569
18893,pl16,dhci,0,40,         7114.96,   6.9589
18894,pl16,dhci,0,50,         8159.36,   8.6489
18895,pl16,dhci,0,60,         9269.03,   8.7556
18896,pl16,dhci,0,70,        10610.43,  10.5352
18897,pl16,dhci,0,80,        12402.22,  12.2422
18898,pl16,dhci,0,90,        15697.29,  14.7701
18899,pl16,dhci,0,100,               .,  24.0009
18900,pl16,mi,0,10,            0.02,   0.0000
18901,pl16,mi,0,20,         1250.67,   0.5913
18902,pl16,mi,0,30,         2828.58,   3.0850
18903,pl16,mi,0,40,         4081.27,   5.0418
18904,pl16,mi,0,50,         5383.54,   6.9109
18905,pl16,mi,0,60,         6742.89,   8.8583
18906,pl16,mi,0,70,         8454.84,  11.0669
18907,pl16,mi,0,80,        10661.56,  13.8937
18908,pl16,mi,0,90,        14592.65,  18.0834
18909,pl16,mi,0,100,               .,  32.4688
18910,pl16,hcexp,0,10,         3060.49,   3.4876
18911,pl16,hcexp,0,20,         3822.08,   4.8622
18912,pl16,hcexp,0,30,         4472.76,   5.8379
18913,pl16,hcexp,0,40,         5174.75,   6.8077
18914,pl16,hcexp,0,50,         5915.50,   7.7983
18915,pl16,hcexp,0,60,         6762.15,   8.9173
18916,pl16,hcexp,0,70,         7870.55,  10.2781
18917,pl16,hcexp,0,80,         9391.94,  12.0830
18918,pl16,hcexp,0,90,        12137.94,  14.9436
18919,pl16,hcexp,0,100,               .,  24.9843
18920,pl17,dhi,0,10,         4733.70,   3.1876
18921,pl17,dhi,0,20,         5860.77,   5.1215
18922,pl17,dhi,0,30,         6864.18,   6.1368
18923,pl17,dhi,0,40,         7863.12,   7.0884
18924,pl17,dhi,0,50,         8920.65,   8.0803
18925,pl17,dhi,0,60,        10097.29,   9.1410
18926,pl17,dhi,0,70,        11510.52,  10.6269
18927,pl17,dhi,0,80,        13544.05,  11.7466
18928,pl17,dhi,0,90,        17178.17,  14.6225
18929,pl17,dhi,0,100,               .,  24.2484
18930,pl17,dhci,0,10,         4628.19,   3.2264
18931,pl17,dhci,0,20,         5704.10,   5.2123
18932,pl17,dhci,0,30,         6650.52,   6.2540
18933,pl17,dhci,0,40,         7631.05,   7.1218
18934,pl17,dhci,0,50,         8632.89,   8.1558
18935,pl17,dhci,0,60,         9751.97,   9.3234
18936,pl17,dhci,0,70,        11088.47,  10.3564
18937,pl17,dhci,0,80,        12956.43,  12.0327
18938,pl17,dhci,0,90,        16383.31,  14.5390
18939,pl17,dhci,0,100,               .,  23.7782
18940,pl17,mi,0,10,            0.01,   0.0000
18941,pl17,mi,0,20,         1338.03,   0.5803
18942,pl17,mi,0,30,         3068.41,   3.1110
18943,pl17,mi,0,40,         4337.49,   5.0634
18944,pl17,mi,0,50,         5742.47,   6.9112
18945,pl17,mi,0,60,         7194.08,   9.0231
18946,pl17,mi,0,70,         8952.63,  11.1504
18947,pl17,mi,0,80,        11190.79,  13.6732
18948,pl17,mi,0,90,        15400.92,  17.8781
18949,pl17,mi,0,100,               .,  32.6094
18950,pl17,hcexp,0,10,         3175.17,   3.5818
18951,pl17,hcexp,0,20,         3919.76,   4.9213
18952,pl17,hcexp,0,30,         4604.46,   5.8972
18953,pl17,hcexp,0,40,         5305.81,   6.8375
18954,pl17,hcexp,0,50,         6071.69,   7.8534
18955,pl17,hcexp,0,60,         6946.92,   9.0026
18956,pl17,hcexp,0,70,         8037.84,  10.3415
18957,pl17,hcexp,0,80,         9529.02,  12.0822
18958,pl17,hcexp,0,90,        12276.27,  14.8527
18959,pl17,hcexp,0,100,               .,  24.6299
18960,pl18,dhi,0,10,         4823.70,   2.9778
18961,pl18,dhi,0,20,         6123.84,   5.1121
18962,pl18,dhi,0,30,         7144.48,   6.1035
18963,pl18,dhi,0,40,         8190.01,   7.0738
18964,pl18,dhi,0,50,         9379.42,   8.1094
18965,pl18,dhi,0,60,        10520.45,   9.2429
18966,pl18,dhi,0,70,        12000.49,  10.3033
18967,pl18,dhi,0,80,        14131.95,  12.3560
18968,pl18,dhi,0,90,        18109.83,  14.2414
18969,pl18,dhi,0,100,               .,  24.4798
18970,pl18,dhci,0,10,         4709.74,   2.9941
18971,pl18,dhci,0,20,         5921.18,   5.1507
18972,pl18,dhci,0,30,         6916.49,   6.1941
18973,pl18,dhci,0,40,         7943.72,   7.1562
18974,pl18,dhci,0,50,         9044.43,   8.1729
18975,pl18,dhci,0,60,        10206.41,   9.4254
18976,pl18,dhci,0,70,        11603.90,  10.2873
18977,pl18,dhci,0,80,        13503.86,  12.0505
18978,pl18,dhci,0,90,        17222.98,  14.5145
18979,pl18,dhci,0,100,               .,  24.0543
18980,pl18,mi,0,10,            0.01,   0.0000
18981,pl18,mi,0,20,         1256.17,   0.4956
18982,pl18,mi,0,30,         3140.43,   3.1714
18983,pl18,mi,0,40,         4538.34,   4.8779
18984,pl18,mi,0,50,         5956.35,   6.8976
18985,pl18,mi,0,60,         7537.04,   9.1066
18986,pl18,mi,0,70,         9421.30,  11.8407
18987,pl18,mi,0,80,        11776.62,  12.9911
18988,pl18,mi,0,90,        16094.72,  17.8775
18989,pl18,mi,0,100,               .,  32.7417
18990,pl18,hcexp,0,10,         3068.36,   3.4729
18991,pl18,hcexp,0,20,         3860.78,   4.8791
18992,pl18,hcexp,0,30,         4520.59,   5.8764
18993,pl18,hcexp,0,40,         5222.67,   6.8158
18994,pl18,hcexp,0,50,         5930.82,   7.7887
18995,pl18,hcexp,0,60,         6802.43,   8.8856
18996,pl18,hcexp,0,70,         7840.94,  10.2109
18997,pl18,hcexp,0,80,         9397.48,  11.9950
18998,pl18,hcexp,0,90,        12074.49,  14.7680
18999,pl18,hcexp,0,100,               .,  25.3076
19000,pl19,dhi,0,10,         5009.12,   2.7893
19001,pl19,dhi,0,20,         6403.59,   5.0535
19002,pl19,dhi,0,30,         7580.27,   6.1556
19003,pl19,dhi,0,40,         8741.08,   7.1642
19004,pl19,dhi,0,50,         9913.36,   8.1837
19005,pl19,dhi,0,60,        11232.11,   9.2659
19006,pl19,dhi,0,70,        12697.62,  10.5329
19007,pl19,dhi,0,80,        14837.78,  11.9814
19008,pl19,dhi,0,90,        18931.84,  14.5792
19009,pl19,dhi,0,100,               .,  24.2943
19010,pl19,dhci,0,10,         4881.42,   2.8031
19011,pl19,dhci,0,20,         6213.64,   5.1329
19012,pl19,dhci,0,30,         7372.81,   6.4357
19013,pl19,dhci,0,40,         8478.73,   7.0687
19014,pl19,dhci,0,50,         9593.25,   8.2897
19015,pl19,dhci,0,60,        10845.73,   9.3457
19016,pl19,dhci,0,70,        12288.02,  11.0523
19017,pl19,dhci,0,80,        14284.82,  11.7174
19018,pl19,dhci,0,90,        18022.43,  14.4684
19019,pl19,dhci,0,100,               .,  23.6861
19020,pl19,mi,0,10,            0.00,   0.0000
19021,pl19,mi,0,20,         1105.92,   0.3448
19022,pl19,mi,0,30,         3188.74,   2.8809
19023,pl19,mi,0,40,         4710.41,   5.1063
19024,pl19,mi,0,50,         6176.78,   6.8691
19025,pl19,mi,0,60,         7833.61,   8.9584
19026,pl19,mi,0,70,         9766.93,  11.1394
19027,pl19,mi,0,80,        12288.02,  13.9817
19028,pl19,mi,0,90,        16879.64,  17.8327
19029,pl19,mi,0,100,               .,  32.8866
19030,pl19,hcexp,0,10,         3269.00,   3.6090
19031,pl19,hcexp,0,20,         4042.14,   4.9861
19032,pl19,hcexp,0,30,         4717.28,   5.9481
19033,pl19,hcexp,0,40,         5387.56,   6.8580
19034,pl19,hcexp,0,50,         6154.42,   7.8377
19035,pl19,hcexp,0,60,         7030.99,   8.9246
19036,pl19,hcexp,0,70,         8123.64,  10.2676
19037,pl19,hcexp,0,80,         9642.19,  11.9894
19038,pl19,hcexp,0,90,        12389.21,  14.7133
19039,pl19,hcexp,0,100,               .,  24.8661
19040,pl20,dhi,0,10,         4861.74,   2.2239
19041,pl20,dhi,0,20,         6430.45,   4.9091
19042,pl20,dhi,0,30,         7785.03,   6.1549
19043,pl20,dhi,0,40,         9002.84,   7.2800
19044,pl20,dhi,0,50,        10281.97,   8.3303
19045,pl20,dhi,0,60,        11490.67,   9.3778
19046,pl20,dhi,0,70,        13069.64,  10.5510
19047,pl20,dhi,0,80,        15155.79,  12.2012
19048,pl20,dhi,0,90,        19294.51,  14.5237
19049,pl20,dhi,0,100,               .,  24.4482
19050,pl20,dhci,0,10,         4760.70,   2.2053
19051,pl20,dhci,0,20,         6300.06,   4.9824
19052,pl20,dhci,0,30,         7627.25,   6.2039
19053,pl20,dhci,0,40,         8915.17,   8.2517
19054,pl20,dhci,0,50,        10044.43,   7.4896
19055,pl20,dhci,0,60,        11292.55,   9.5216
19056,pl20,dhci,0,70,        12724.92,  10.5184
