,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
136,au16,dhi,1,14483529, 39945.66, 34009.09,    0.326,     5.35,    12.75,    20.09,     1.89,     3.25,     5.43,   0.0113,   0.0163,   0.0245,  8787.82, 12673.15, 14890.45,  4815.82,  4331.40,  5515.01
137,au16,dhci,1,14483529, 38924.92, 33225.07,    0.321,     5.54,    13.20,    20.61,     1.94,     3.34,     5.58,   0.0115,   0.0166,   0.0251,  8846.35, 12698.04, 14879.83,  4757.29,  4306.51,  5525.63
138,au16,mi,1,14483529, 44635.34, 36868.38,    0.459,    20.53,    23.80,    28.29,    14.48,    16.02,    17.65,   0.1246,   0.1347,   0.1450,  4013.57,  5555.69,  7669.55,  9590.07, 11448.86, 12735.91
139,au16,hcexp,1,14483529, 27796.37, 23958.43,    0.320,    16.72,    28.76,    39.27,     4.61,     8.16,    12.49,   0.0190,   0.0350,   0.0560,  9851.51, 12179.00, 13916.21,  3752.13,  4825.55,  6489.25
140,au18,dhi,1,23875907, 39031.18, 33330.09,    0.329,     6.20,    12.57,    20.13,     2.23,     3.61,     5.74,   0.0134,   0.0189,   0.0274,  8530.26, 11877.20, 14291.69,  4801.78,  4787.85,  5706.37
141,au18,dhci,1,23875907, 38169.12, 32695.67,    0.324,     6.29,    12.70,    20.45,     2.30,     3.69,     5.84,   0.0138,   0.0194,   0.0280,  8460.61, 11828.07, 14288.25,  4871.43,  4836.98,  5709.81
142,au18,mi,1,23875907, 44061.96, 36713.17,    0.469,    21.89,    25.16,    28.76,    15.78,    17.30,    18.90,   0.1377,   0.1478,   0.1580,  3721.61,  5204.34,  6858.99,  9610.43, 11460.71, 13139.07
143,au18,hcexp,1,23875907,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
144,be85,dhi,1,9858200, 21573.88, 20182.96,    0.228,     2.19,     4.60,    10.50,     0.76,     1.25,     2.24,   0.0043,   0.0063,   0.0096,  5278.12,  7356.37,  9529.82,  2795.06,  2735.11,  2579.96
145,be85,dhci,1,9858200, 21573.88, 20182.96,    0.228,     2.19,     4.60,    10.50,     0.76,     1.25,     2.24,   0.0043,   0.0063,   0.0096,  5278.12,  7356.37,  9529.82,  2795.06,  2735.11,  2579.96
146,be85,mi,1,9858200, 15816.05, 15311.01,    0.417,    25.19,    30.39,    38.08,    21.95,    23.09,    25.02,   0.2116,   0.2164,   0.2237,  1038.35,  2425.17,  4152.91,  7034.83,  7666.31,  7956.87
147,be85,hcexp,1,9858200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148,be88,dhi,1,9884000, 22626.40, 21050.98,    0.235,     2.27,     4.94,    11.66,     0.87,     1.37,     2.42,   0.0056,   0.0075,   0.0109,  5187.61,  7604.38, 10008.90,  3232.78,  2921.11,  2621.69
149,be88,dhci,1,9884000, 22626.40, 21050.98,    0.235,     2.27,     4.94,    11.66,     0.87,     1.37,     2.42,   0.0056,   0.0075,   0.0109,  5187.61,  7604.38, 10008.90,  3232.78,  2921.11,  2621.69
150,be88,mi,1,9884000, 16334.89, 15756.72,    0.424,    26.77,    31.78,    39.29,    22.67,    23.93,    25.84,   0.2167,   0.2225,   0.2305,  1289.68,  2601.38,  4323.70,  7130.71,  7924.11,  8306.89
151,be88,hcexp,1,9884000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
152,be92,dhi,1,10045623, 23839.55, 22356.89,    0.228,     2.54,     5.36,    10.56,     1.18,     1.70,     2.80,   0.0083,   0.0104,   0.0140,  4802.73,  7640.27,  9861.16,  4140.02,  3538.17,  3552.97
153,be92,dhci,1,10045623, 23839.55, 22356.89,    0.228,     2.54,     5.36,    10.56,     1.18,     1.70,     2.80,   0.0083,   0.0104,   0.0140,  4802.73,  7640.27,  9861.16,  4140.02,  3538.17,  3552.97
154,be92,mi,1,10045623, 25171.90, 23652.32,    0.456,    25.88,    28.43,    31.19,    23.94,    24.56,    25.42,   0.2325,   0.2361,   0.2403,   667.66,  1521.78,  2483.66,  8275.10,  9656.66, 10930.46
155,be92,hcexp,1,10045623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
156,be95,dhi,1,8742209, 27813.36, 25644.63,    0.268,     3.30,     8.96,    16.10,     1.36,     2.29,     3.98,   0.0092,   0.0123,   0.0180,  6043.07,  9546.80, 11579.31,  4214.78,  3275.52,  3807.47
157,be95,dhci,1,8742209, 27791.27, 25640.23,    0.268,     3.30,     8.96,    16.10,     1.36,     2.29,     3.98,   0.0092,   0.0123,   0.0180,  6043.07,  9546.00, 11578.87,  4214.78,  3276.32,  3807.91
158,be95,mi,1,8742209, 19410.05, 18460.44,    0.469,    32.77,    37.08,    42.50,    25.80,    27.61,    29.63,   0.2349,   0.2465,   0.2586,  2180.92,  3273.92,  4660.77,  8076.93,  9548.40, 10726.01
159,be95,hcexp,1,8742209,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
160,be97,dhi,1,10199786, 27127.95, 25117.99,    0.251,     3.43,     8.13,    14.55,     1.27,     2.16,     3.66,   0.0078,   0.0110,   0.0165,  6340.64,  9226.42, 11281.18,  3706.56,  3332.57,  3789.61
161,be97,dhci,1,10199786, 27127.95, 25117.99,    0.251,     3.43,     8.13,    14.55,     1.27,     2.16,     3.66,   0.0078,   0.0110,   0.0165,  6340.64,  9226.42, 11281.18,  3706.56,  3332.57,  3789.61
162,be97,mi,1,10199786, 30468.36, 27865.69,    0.483,    29.39,    30.89,    33.40,    24.68,    25.79,    26.82,   0.2269,   0.2361,   0.2444,  1611.81,  2073.91,  2968.99,  8435.39, 10485.08, 12101.80
163,be97,hcexp,1,10199786,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
164,be00,dhi,1,7322645, 30331.55, 27002.68,    0.289,     3.91,     8.11,    16.18,     1.16,     2.15,     3.83,   0.0072,   0.0105,   0.0163,  7591.84,  9918.86, 12367.85,  3209.23,  3582.48,  3833.76
165,be00,dhci,1,7322645, 30295.54, 26935.87,    0.288,     3.91,     8.11,    16.18,     1.16,     2.15,     3.83,   0.0072,   0.0105,   0.0163,  7591.84,  9918.86, 12367.85,  3209.23,  3582.48,  3833.76
166,be00,mi,1,7322645, 23721.30, 21217.33,    0.513,    31.59,    35.61,    39.53,    26.50,    27.85,    29.42,   0.2467,   0.2557,   0.2651,  1740.68,  2942.44,  4144.67,  9060.39, 10558.90, 12056.94
167,be00,hcexp,1,7322645,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168,be03,dhi,1,9962860, 28506.94, 26485.47,    0.261,     4.40,     9.49,    15.89,     1.38,     2.43,     4.10,   0.0080,   0.0119,   0.0182,  7281.00,  9854.35, 11791.95,  3313.19,  3388.38,  4099.33
169,be03,dhci,1,9962860, 28401.20, 26401.64,    0.260,     4.40,     9.49,    15.89,     1.38,     2.43,     4.10,   0.0080,   0.0119,   0.0182,  7281.95,  9854.79, 11792.21,  3312.24,  3387.94,  4099.07
170,be03,mi,1,9962860, 31229.46, 29027.46,    0.485,    30.08,    31.97,    34.27,    25.57,    26.64,    27.71,   0.2356,   0.2448,   0.2531,  1587.97,  2208.70,  3042.83,  9006.22, 11034.03, 12848.45
171,be03,hcexp,1,9962860,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
172,be04,dhi,1,9915352, 30147.07, 27264.25,    0.271,     2.61,     8.39,    15.97,     0.64,     1.55,     3.25,   0.0030,   0.0056,   0.0111,  8246.05, 11115.46, 13029.69,  2659.65,  2516.67,  3328.86
173,be04,dhci,1,9915352, 30020.03, 27182.20,    0.270,     2.61,     8.42,    15.97,     0.64,     1.55,     3.25,   0.0030,   0.0056,   0.0111,  8246.34, 11121.46, 13027.45,  2659.36,  2510.67,  3331.10
174,be04,mi,1,9915352, 32895.16, 29331.98,    0.502,    30.50,    32.31,    34.45,    26.13,    27.17,    28.22,   0.2426,   0.2513,   0.2592,  1563.23,  2168.68,  2957.34,  9342.47, 11463.45, 13401.21
175,be04,hcexp,1,9915352,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
176,be05,dhi,1,10430586, 30448.86, 27754.83,    0.270,     3.44,     9.21,    15.84,     1.04,     2.06,     3.77,   0.0063,   0.0094,   0.0154,  7752.89, 10766.03, 12692.90,  3349.04,  3111.38,  3960.00
177,be05,dhci,1,10430586, 30313.40, 27672.18,    0.268,     3.44,     9.21,    15.87,     1.04,     2.07,     3.77,   0.0063,   0.0094,   0.0154,  7744.78, 10763.00, 12695.48,  3357.15,  3114.41,  3957.42
178,be05,mi,1,10430586, 32993.32, 29924.09,    0.490,    29.14,    30.69,    32.92,    24.66,    25.70,    26.72,   0.2281,   0.2367,   0.2445,  1706.86,  2256.96,  3139.33,  9395.07, 11620.45, 13513.57
179,be05,hcexp,1,10430586,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
180,be06,dhi,1,10484424, 31065.41, 28605.93,    0.272,     4.07,    10.13,    17.07,     1.11,     2.31,     4.19,   0.0063,   0.0100,   0.0168,  8326.55, 11041.98, 12955.51,  3115.82,  3260.98,  4208.05
181,be06,dhci,1,10484424, 30488.01, 28129.83,    0.268,     4.10,    10.19,    17.24,     1.11,     2.32,     4.22,   0.0063,   0.0101,   0.0169,  8336.30, 11044.81, 12966.87,  3106.07,  3258.15,  4196.69
182,be06,mi,1,10484424, 32521.04, 30061.60,    0.482,    29.12,    31.15,    33.59,    24.72,    25.81,    26.92,   0.2270,   0.2363,   0.2447,  1725.98,  2451.00,  3408.37,  9716.39, 11851.96, 13755.19
183,be06,hcexp,1,10484424,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
184,be07,dhi,1,10549076, 31692.65, 28886.88,    0.275,     4.03,     9.35,    16.74,     1.07,     2.16,     3.94,   0.0056,   0.0093,   0.0157,  8483.85, 11103.30, 13251.02,  3070.90,  3340.14,  4081.11
185,be07,dhci,1,10549076, 31066.19, 28404.11,    0.271,     4.09,     9.46,    17.07,     1.09,     2.20,     4.00,   0.0057,   0.0094,   0.0159,  8479.43, 11089.82, 13265.74,  3075.32,  3353.62,  4066.39
186,be07,mi,1,10549076, 33266.99, 30314.70,    0.483,    29.01,    31.30,    33.84,    23.94,    25.19,    26.42,   0.2199,   0.2293,   0.2381,  2018.72,  2820.43,  3798.15,  9536.03, 11623.01, 13533.98
187,be07,hcexp,1,10549076,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
188,be08,dhi,1,10632504, 31804.83, 29456.11,    0.262,     3.71,     9.47,    17.11,     0.98,     2.07,     3.91,   0.0056,   0.0089,   0.0152,  8660.21, 11503.21, 13630.89,  3122.23,  3224.84,  4042.78
189,be08,dhci,1,10632504, 31174.58, 28893.43,    0.258,     3.78,     9.63,    17.35,     1.00,     2.11,     3.96,   0.0057,   0.0090,   0.0154,  8667.52, 11508.85, 13636.28,  3114.92,  3219.20,  4037.39
190,be08,mi,1,10632504, 32646.56, 30577.12,    0.472,    29.00,    30.84,    33.93,    24.12,    25.25,    26.45,   0.2226,   0.2315,   0.2398,  1982.61,  2670.25,  3893.15,  9799.83, 12057.80, 13780.52
191,be08,hcexp,1,10632504,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
192,be09,dhi,1,10728644, 32117.13, 29770.75,    0.267,     4.21,     9.88,    17.63,     1.17,     2.31,     4.19,   0.0058,   0.0099,   0.0167,  8616.70, 11405.67, 13614.63,  3291.60,  3479.71,  4247.82
193,be09,dhci,1,10728644, 31471.11, 29210.36,    0.263,     4.33,     9.93,    17.98,     1.17,     2.33,     4.23,   0.0059,   0.0099,   0.0168,  8683.46, 11392.02, 13657.17,  3224.84,  3493.36,  4205.28
194,be09,mi,1,10728644, 33002.03, 30218.87,    0.479,    29.62,    32.20,    34.74,    24.89,    26.05,    27.28,   0.2291,   0.2384,   0.2471,  1901.55,  2842.30,  3835.98, 10006.74, 12043.08, 14026.47
195,be09,hcexp,1,10728644,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
196,be10,dhi,1,10826442, 31912.25, 29792.31,    0.263,     4.20,    10.10,    17.69,     1.16,     2.30,     4.25,   0.0065,   0.0102,   0.0170,  8619.31, 11507.28, 13584.85,  3297.62,  3388.88,  4290.54
197,be10,dhci,1,10826442, 31230.93, 29235.83,    0.259,     4.22,    10.21,    17.86,     1.17,     2.32,     4.29,   0.0065,   0.0103,   0.0171,  8612.47, 11518.73, 13581.31,  3304.46,  3377.43,  4294.08
198,be10,mi,1,10826442, 32552.40, 29450.21,    0.487,    30.34,    33.09,    36.09,    25.62,    26.78,    28.07,   0.2375,   0.2464,   0.2549,  1854.77,  2837.62,  3969.59, 10062.16, 12058.54, 13905.80
199,be10,hcexp,1,10826442,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
200,be11,dhi,1,10903470, 31279.12, 29061.52,    0.268,     4.29,     9.66,    17.85,     1.39,     2.45,     4.29,   0.0086,   0.0123,   0.0187,  7851.78, 10853.22, 13241.47,  3772.83,  3677.54,  4195.44
201,be11,dhci,1,10903470, 30645.27, 28470.03,    0.264,     4.29,     9.78,    18.09,     1.39,     2.47,     4.34,   0.0086,   0.0123,   0.0188,  7846.07, 10860.04, 13250.16,  3778.54,  3670.72,  4186.75
202,be11,mi,1,10903470, 31897.72, 29425.27,    0.490,    30.83,    33.04,    36.12,    26.24,    27.34,    28.56,   0.2453,   0.2535,   0.2614,  1733.03,  2505.55,  3652.86,  9891.58, 12025.21, 13784.05
203,be11,hcexp,1,10903470,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
204,be12,dhi,1,10969254, 32520.05, 30222.40,    0.266,     4.34,    10.07,    17.97,     1.06,     2.24,     4.19,   0.0053,   0.0092,   0.0161,  9137.83, 11744.66, 13904.49,  2951.13,  3366.54,  4228.95
205,be12,dhci,1,10969254, 31836.70, 29720.38,    0.262,     4.34,    10.18,    18.19,     1.07,     2.26,     4.24,   0.0054,   0.0093,   0.0163,  9111.90, 11757.74, 13906.82,  2977.06,  3353.46,  4226.62
206,be12,mi,1,10969254, 32981.36, 30781.30,    0.485,    30.66,    33.01,    35.39,    26.26,    27.36,    28.49,   0.2453,   0.2536,   0.2615,  1735.46,  2584.80,  3536.78, 10353.50, 12526.40, 14596.65
207,be12,hcexp,1,10969254,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
208,be13,dhi,1,11019205, 32153.62, 29794.61,    0.264,     4.14,     9.68,    17.58,     0.99,     2.16,     4.03,   0.0052,   0.0089,   0.0155,  9058.91, 11570.29, 13777.54,  2858.94,  3327.02,  4099.23
209,be13,dhci,1,11019205, 31472.90, 29213.60,    0.260,     4.16,     9.78,    17.87,     1.00,     2.18,     4.08,   0.0052,   0.0089,   0.0157,  9061.14, 11580.66, 13795.98,  2856.71,  3316.65,  4080.79
210,be13,mi,1,11019205, 32762.21, 30107.84,    0.493,    31.06,    33.70,    36.25,    26.79,    27.88,    29.08,   0.2511,   0.2592,   0.2670,  1638.96,  2574.26,  3537.36, 10278.88, 12323.05, 14339.41
211,be13,hcexp,1,11019205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
212,be14,dhi,1,11073760, 32145.90, 29732.71,    0.262,     3.53,     9.18,    16.95,     0.91,     1.96,     3.76,   0.0047,   0.0080,   0.0142,  8828.07, 11690.61, 13879.64,  3065.02,  3175.75,  3959.99
213,be14,dhci,1,11073760, 31499.14, 29251.45,    0.258,     3.53,     9.29,    17.35,     0.93,     1.99,     3.82,   0.0048,   0.0082,   0.0144,  8775.07, 11686.09, 13912.26,  3118.02,  3180.27,  3927.37
214,be14,mi,1,11073760, 32585.50, 29578.66,    0.497,    31.38,    33.91,    36.98,    27.09,    28.21,    29.40,   0.2533,   0.2617,   0.2698,  1625.84,  2501.32,  3655.82, 10267.25, 12365.04, 14183.81
215,be14,hcexp,1,11073760,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
216,be15,dhi,1,11133422, 32932.92, 30580.35,    0.266,     3.93,     9.91,    17.93,     0.94,     2.11,     4.00,   0.0052,   0.0086,   0.0152,  9295.16, 12039.91, 14257.79,  2936.98,  3250.26,  4090.42
217,be15,dhci,1,11133422, 32297.93, 30052.72,    0.262,     4.02,     9.97,    18.32,     0.95,     2.13,     4.05,   0.0052,   0.0087,   0.0153,  9350.28, 12027.74, 14287.12,  2881.86,  3262.43,  4061.09
218,be15,mi,1,11133422, 32729.68, 29373.71,    0.500,    32.09,    34.39,    37.39,    27.78,    28.86,    30.03,   0.2611,   0.2691,   0.2769,  1642.44,  2459.50,  3614.29, 10589.70, 12830.67, 14733.92
219,be15,hcexp,1,11133422,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220,be16,dhi,1,11162308, 32530.91, 30325.01,    0.265,     3.81,     9.71,    17.80,     1.05,     2.15,     4.04,   0.0058,   0.0093,   0.0158,  8779.95, 11807.75, 14069.50,  3350.05,  3354.75,  4125.50
221,be16,dhci,1,11162308, 31879.89, 29741.84,    0.260,     3.81,     9.80,    18.00,     1.06,     2.17,     4.10,   0.0058,   0.0094,   0.0160,  8767.57, 11811.09, 14052.48,  3362.43,  3351.41,  4142.52
222,be16,mi,1,11162308, 33247.92, 30379.57,    0.500,    32.02,    33.98,    36.60,    27.38,    28.50,    29.64,   0.2562,   0.2647,   0.2727,  1756.25,  2445.44,  3459.07, 10373.75, 12717.06, 14735.93
223,be16,hcexp,1,11162308,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
224,be17,dhi,1,11241426, 32845.05, 30880.95,    0.260,     4.42,    10.37,    18.39,     1.05,     2.26,     4.24,   0.0058,   0.0095,   0.0164,  9404.34, 12079.02, 14255.08,  2948.04,  3361.45,  4273.49
225,be17,dhci,1,11241426, 32163.07, 30262.56,    0.256,     4.48,    10.52,    18.51,     1.06,     2.29,     4.30,   0.0058,   0.0096,   0.0166,  9430.13, 12087.36, 14224.85,  2922.24,  3353.11,  4303.72
226,be17,mi,1,11241426, 33755.04, 31786.59,    0.487,    30.87,    33.32,    35.90,    26.57,    27.68,    28.82,   0.2497,   0.2575,   0.2652,  1720.19,  2614.70,  3656.54, 10632.19, 12825.77, 14872.03
227,be17,hcexp,1,11241426,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
228,br06,dhi,1,182875429,  8503.28,  5294.39,    0.505,    14.02,    20.77,    26.75,     5.32,     7.74,    10.42,   0.0304,   0.0430,   0.0577,  1315.08,  1661.32,  1939.73,   802.67,   985.87,  1236.91
229,br06,dhci,1,182875429,  8502.24,  5294.39,    0.505,    14.05,    20.79,    26.75,     5.34,     7.76,    10.44,   0.0306,   0.0432,   0.0579,  1312.97,  1659.31,  1937.63,   804.79,   987.88,  1239.01
230,br06,mi,1,182875429,  7471.35,  4109.11,    0.590,    27.92,    34.61,    40.70,    15.81,    18.98,    22.13,   0.1219,   0.1408,   0.1607,   918.35,  1195.98,  1449.35,  1199.41,  1451.21,  1727.28
231,br06,hcexp,1,182875429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
232,br09,dhi,1,187226736,  9441.69,  6207.13,    0.477,    12.54,    20.19,    26.07,     4.44,     6.80,     9.51,   0.0244,   0.0358,   0.0499,  1604.43,  2058.12,  2364.93,   878.42,  1045.44,  1359.35
233,br09,dhci,1,187226736,  9439.99,  6207.13,    0.478,    12.57,    20.22,    26.08,     4.46,     6.83,     9.54,   0.0247,   0.0361,   0.0502,  1601.04,  2055.12,  2361.81,   881.81,  1048.44,  1362.47
234,br09,mi,1,187226736,  8269.14,  4939.10,    0.567,    26.76,    33.68,    39.08,    15.76,    18.66,    21.62,   0.1243,   0.1417,   0.1601,  1020.85,  1383.77,  1664.01,  1462.00,  1719.79,  2060.27
235,br09,hcexp,1,187226736,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
236,br11,dhi,1,186474084,  9948.84,  6736.49,    0.469,    13.19,    19.75,    25.42,     4.92,     7.23,     9.80,   0.0282,   0.0399,   0.0538,  1690.31,  2135.07,  2483.69,  1004.29,  1233.18,  1558.20
237,br11,dhci,1,186474084,  9947.06,  6735.60,    0.469,    13.21,    19.77,    25.44,     4.93,     7.25,     9.82,   0.0283,   0.0401,   0.0540,  1688.47,  2133.29,  2481.99,  1006.12,  1234.95,  1559.90
238,br11,mi,1,186474084,  8813.93,  5322.25,    0.565,    27.27,    33.52,    39.23,    16.39,    19.17,    22.05,   0.1340,   0.1499,   0.1672,  1074.86,  1442.10,  1769.93,  1619.74,  1926.15,  2271.96
239,br11,hcexp,1,186474084,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
240,br13,dhi,1,189959429, 10927.28,  7532.79,    0.460,    12.40,    19.04,    24.88,     4.54,     6.77,     9.31,   0.0242,   0.0358,   0.0495,  1909.29,  2426.33,  2827.81,  1103.83,  1340.07,  1691.86
241,br13,dhci,1,189959429, 10925.76,  7531.74,    0.460,    12.42,    19.06,    24.91,     4.55,     6.78,     9.33,   0.0242,   0.0359,   0.0496,  1908.95,  2425.56,  2827.07,  1104.16,  1340.84,  1692.60
242,br13,mi,1,189959429,  9682.40,  5976.69,    0.564,    27.27,    33.81,    39.70,    16.75,    19.51,    22.39,   0.1382,   0.1538,   0.1710,  1162.89,  1593.59,  1970.32,  1850.23,  2172.80,  2549.35
243,br13,hcexp,1,189959429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
244,br16,dhi,1,204412569, 10046.24,  6938.96,    0.482,    15.20,    21.51,    27.41,     7.29,     9.51,    12.03,   0.0510,   0.0629,   0.0767,  1444.34,  1935.06,  2336.97,  1331.24,  1534.43,  1826.41
245,br16,dhci,1,204412569, 10045.80,  6938.96,    0.482,    15.21,    21.51,    27.41,     7.30,     9.52,    12.03,   0.0510,   0.0630,   0.0767,  1444.05,  1934.73,  2336.49,  1331.53,  1534.76,  1826.89
246,br16,mi,1,204412569,  8901.78,  5333.71,    0.582,    29.68,    35.70,    41.32,    19.43,    22.05,    24.79,   0.1652,   0.1805,   0.1970,   958.45,  1326.25,  1665.55,  1817.14,  2143.23,  2497.82
247,br16,hcexp,1,204412569,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
248,ca71,dhi,1,21100540, 20591.00, 18806.61,    0.323,    11.07,    16.79,    22.72,     4.83,     6.72,     8.88,   0.0327,   0.0417,   0.0528,  4238.38,  5642.89,  6873.88,  3284.26,  3760.41,  4410.09
249,ca71,dhci,1,21100540, 20591.00, 18806.61,    0.323,    11.07,    16.79,    22.72,     4.83,     6.72,     8.88,   0.0327,   0.0417,   0.0528,  4238.38,  5642.89,  6873.88,  3284.26,  3760.41,  4410.09
250,ca71,mi,1,21100540, 22619.84, 20514.12,    0.402,    18.45,    21.83,    25.67,    12.76,    14.23,    15.81,   0.1094,   0.1186,   0.1283,  2319.41,  3274.34,  4333.79,  5203.23,  6128.96,  6950.18
251,ca71,hcexp,1,21100540,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
252,ca75,dhi,1,21819490, 25613.75, 23709.55,    0.293,     9.29,    14.32,    19.97,     3.32,     5.03,     7.03,   0.0202,   0.0280,   0.0379,  6093.26,  7692.48,  9220.13,  3390.56,  4162.30,  5005.60
253,ca75,dhci,1,21819490, 25613.75, 23709.55,    0.293,     9.29,    14.32,    19.97,     3.32,     5.03,     7.03,   0.0202,   0.0280,   0.0379,  6093.26,  7692.48,  9220.13,  3390.56,  4162.30,  5005.60
254,ca75,mi,1,21819490, 27350.32, 25184.96,    0.379,    17.46,    20.80,    24.94,    11.35,    12.88,    14.53,   0.0935,   0.1035,   0.1138,  3319.83,  4511.46,  5937.70,  6164.00,  7343.32,  8288.03
255,ca75,hcexp,1,21819490,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
256,ca81,dhi,1,23768724, 27983.92, 25676.91,    0.286,     7.70,    12.64,    19.11,     2.52,     4.04,     5.99,   0.0139,   0.0207,   0.0297,  6908.15,  8735.18, 10572.73,  3362.62,  4103.28,  4833.42
257,ca81,dhci,1,23768724, 27983.92, 25676.91,    0.286,     7.70,    12.64,    19.11,     2.52,     4.04,     5.99,   0.0139,   0.0207,   0.0297,  6908.15,  8735.18, 10572.73,  3362.62,  4103.28,  4833.42
258,ca81,mi,1,23768724, 30214.46, 27635.06,    0.372,    16.29,    19.86,    24.06,    10.17,    11.74,    13.42,   0.0817,   0.0918,   0.1022,  3858.44,  5251.77,  6812.93,  6412.33,  7586.69,  8593.22
259,ca81,hcexp,1,23768724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
260,ca87,dhi,1,25358580, 28974.53, 26367.59,    0.283,     6.91,    11.41,    17.52,     1.95,     3.37,     5.21,   0.0096,   0.0157,   0.0240,  7572.52,  9285.46, 11113.83,  2974.52,  3898.34,  4706.73
261,ca87,dhci,1,25358580, 28974.53, 26367.59,    0.283,     6.91,    11.41,    17.52,     1.95,     3.37,     5.21,   0.0096,   0.0157,   0.0240,  7572.52,  9285.46, 11113.83,  2974.52,  3898.34,  4706.73
262,ca87,mi,1,25358580, 32116.16, 29110.62,    0.388,    17.05,    20.87,    24.47,    10.55,    12.23,    13.98,   0.0839,   0.0947,   0.1059,  4023.63,  5458.10,  6782.65,  6523.41,  7725.70,  9037.91
263,ca87,hcexp,1,25358580,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
264,ca91,dhi,1,26862222, 28969.58, 26177.27,    0.282,     6.39,    11.02,    16.70,     1.83,     3.17,     4.93,   0.0091,   0.0147,   0.0226,  7478.08,  9326.02, 11063.74,  2992.83,  3762.62,  4642.62
