Country,Our World In Data Name
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
North Cyprus,Northern Cyprus
North Cyprus,Northern Cyprus
North Cyprus,Northern Cyprus
North Cyprus,Northern Cyprus
North Cyprus,Northern Cyprus
North Cyprus,Northern Cyprus
North Cyprus,Northern Cyprus
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
North Macedonia,North Macedonia
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Norway,Norway
Oman,Oman
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Pakistan,Pakistan
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Palestinian Territories,Palestine
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Panama,Panama
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Paraguay,Paraguay
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Peru,Peru
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Philippines,Philippines
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Poland,Poland
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Portugal,Portugal
Qatar,Qatar
Qatar,Qatar
Qatar,Qatar
Qatar,Qatar
Qatar,Qatar
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Romania,Romania
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Russia,Russia
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Rwanda,Rwanda
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Senegal,Senegal
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Serbia,Serbia
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Singapore,Singapore
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovakia,Slovakia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Slovenia,Slovenia
Somalia,Somalia
Somalia,Somalia
Somalia,Somalia
Somaliland region,Somaliland region
Somaliland region,Somaliland region
Somaliland region,Somaliland region
Somaliland region,Somaliland region
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Africa,South Africa
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Korea,South Korea
South Sudan,South Sudan
South Sudan,South Sudan
South Sudan,South Sudan
South Sudan,South Sudan
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Spain,Spain
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sri Lanka,Sri Lanka
Sudan,Sudan
Sudan,Sudan
Sudan,Sudan
Sudan,Sudan
Sudan,Sudan
Suriname,Suriname
Swaziland,Eswatini
Swaziland,Eswatini
Swaziland,Eswatini
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Sweden,Sweden
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Switzerland,Switzerland
Syria,Syria
Syria,Syria
Syria,Syria
Syria,Syria
Syria,Syria
Syria,Syria
Syria,Syria
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Taiwan Province of China,Taiwan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Tanzania,Tanzania
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Thailand,Thailand
Togo,Togo
Togo,Togo
Togo,Togo
Togo,Togo
Togo,Togo
Togo,Togo
Togo,Togo
Togo,Togo
Togo,Togo
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Tunisia,Tunisia
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkey,Turkey
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Turkmenistan,Turkmenistan
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Uganda,Uganda
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
Ukraine,Ukraine
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Arab Emirates,United Arab Emirates
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United Kingdom,United Kingdom
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
United States,United States
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uruguay,Uruguay
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Uzbekistan,Uzbekistan
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Venezuela,Venezuela
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Vietnam,Vietnam
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zambia,Zambia
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Zimbabwe,Zimbabwe
Finland,Finland
Denmark,Denmark
Iceland,Iceland
Switzerland,Switzerland
Netherlands,Netherlands
Luxembourg*,Luxembourg
Sweden,Sweden
Norway,Norway
Israel,Israel
New Zealand,New Zealand
Austria,Austria
Australia,Australia
Ireland,Ireland
Germany,Germany
Canada,Canada
United States,United States
United Kingdom,United Kingdom
Czechia,Czechia
Belgium,Belgium
France,France
Bahrain,Bahrain
Slovenia,Slovenia
Costa Rica,Costa Rica
United Arab Emirates,United Arab Emirates
Saudi Arabia,Saudi Arabia
Taiwan Province of China,Taiwan
Singapore,Singapore
Romania,Romania
Spain,Spain
Uruguay,Uruguay
Italy,Italy
Kosovo,Kosovo
Malta,Malta
Lithuania,Lithuania
Slovakia,Slovakia
Estonia,Estonia
Panama,Panama
Brazil,Brazil
Guatemala*,Guatemala
Kazakhstan,Kazakhstan
Cyprus,Cyprus
Latvia,Latvia
Serbia,Serbia
Chile,Chile
Nicaragua,Nicaragua
Mexico,Mexico
Croatia,Croatia
Poland,Poland
El Salvador,El Salvador
Kuwait*,Kuwait
Hungary,Hungary
Mauritius,Mauritius
Uzbekistan,Uzbekistan
Japan,Japan
Honduras,Honduras
Portugal,Portugal
Argentina,Argentina
Greece,Greece
South Korea,South Korea
Philippines,Philippines
Thailand,Thailand
Moldova,Moldova
Jamaica,Jamaica
Kyrgyzstan,Kyrgyzstan
Belarus*,Belarus
Colombia,Colombia
Bosnia and Herzegovina,Bosnia and Herzegovina
Mongolia,Mongolia
Dominican Republic,Dominican Republic
Malaysia,Malaysia
Bolivia,Bolivia
China,China
Paraguay,Paraguay
Peru,Peru
Montenegro,Montenegro
Ecuador,Ecuador
Vietnam,Vietnam
Turkmenistan*,Turkmenistan
North Cyprus*,Northern Cyprus
Russia,Russia
Hong Kong S.A.R. of China,Hong Kong
Armenia,Armenia
Tajikistan,Tajikistan
Nepal,Nepal
Bulgaria,Bulgaria
Libya*,Libya
Indonesia,Indonesia
Ivory Coast,Cote d'Ivoire
North Macedonia,North Macedonia
Albania,Albania
South Africa,South Africa
Azerbaijan*,Azerbaijan
Gambia*,Gambia
Bangladesh,Bangladesh
Laos,Laos
Algeria,Algeria
Liberia*,Liberia
Ukraine,Ukraine
Congo,Congo
Morocco,Morocco
Mozambique,Mozambique
Cameroon,Cameroon
Senegal,Senegal
Niger*,Niger
Georgia,Georgia
Gabon,Gabon
Iraq,Iraq
Venezuela,Venezuela
Guinea,Guinea
Iran,Iran
Ghana,Ghana
Turkey,Turkey
Burkina Faso,Burkina Faso
Cambodia,Cambodia
Benin,Benin
Comoros*,Comoros
Uganda,Uganda
Nigeria,Nigeria
Kenya,Kenya
Tunisia,Tunisia
Pakistan,Pakistan
Palestinian Territories*,Palestine
Mali,Mali
Namibia,Namibia
"Eswatini, Kingdom of*",Eswatini
Myanmar,Myanmar
Sri Lanka,Sri Lanka
Madagascar*,Madagascar
Egypt,Egypt
Chad*,Chad
Ethiopia,Ethiopia
Yemen*,Yemen
Mauritania*,Mauritania
Jordan,Jordan
Togo,Togo
India,India
Zambia,Zambia
Malawi,Malawi
Tanzania,Tanzania
Sierra Leone,Sierra Leone
Lesotho*,Lesotho
Botswana*,Botswana
Rwanda*,Rwanda
Zimbabwe,Zimbabwe
Lebanon,Lebanon
Afghanistan,Afghanistan
xx,xx
