Cohort  Age        ASFR
1947     41     0.00625
1947     42     0.00414
1947     43     0.00252
1947     44     0.00134
1947     45     0.00068
1947     46     0.00033
1947     47     0.00016
1947     48     0.00009
1947     49     0.00006
1947     50     0.00003
1947     51     0.00002
1947     52     0.00002
1947     53     0.00001
1947     54     0.00001
1947     55+    0.00000
1948     12-    0.00000
1948     13     0.00025
1948     14     0.00404
1948     15     0.01234
1948     16     0.03337
1948     17     0.06302
1948     18     0.09852
1948     19     0.13345
1948     20     0.14751
1948     21     0.16325
1948     22     0.16411
1948     23     0.15172
1948     24     0.13221
1948     25     0.12677
1948     26     0.12058
1948     27     0.10970
1948     28     0.10493
1948     29     0.09070
1948     30     0.07991
1948     31     0.07082
1948     32     0.06037
1948     33     0.05116
1948     34     0.04206
1948     35     0.03474
1948     36     0.02875
1948     37     0.02231
1948     38     0.01832
1948     39     0.01274
1948     40     0.00966
1948     41     0.00687
1948     42     0.00439
1948     43     0.00263
1948     44     0.00143
1948     45     0.00072
1948     46     0.00035
1948     47     0.00017
1948     48     0.00009
1948     49     0.00005
1948     50     0.00004
1948     51     0.00003
1948     52     0.00002
1948     53     0.00001
1948     54     0.00001
1948     55+    0.00000
1949     12-    0.00000
1949     13     0.00026
1949     14     0.00416
1949     15     0.01245
1949     16     0.03302
1949     17     0.06193
1949     18     0.09577
1949     19     0.13004
1949     20     0.14600
1949     21     0.15477
1949     22     0.14432
1949     23     0.13382
1949     24     0.12559
1949     25     0.12336
1949     26     0.11735
1949     27     0.11063
1949     28     0.10629
1949     29     0.09132
1949     30     0.08244
1949     31     0.07262
1949     32     0.06228
1949     33     0.05275
1949     34     0.04345
1949     35     0.03669
1949     36     0.03023
1949     37     0.02372
1949     38     0.01972
1949     39     0.01380
1949     40     0.01047
1949     41     0.00734
1949     42     0.00467
1949     43     0.00278
1949     44     0.00155
1949     45     0.00077
1949     46     0.00039
1949     47     0.00019
1949     48     0.00010
1949     49     0.00006
1949     50     0.00005
1949     51     0.00003
1949     52     0.00002
1949     53     0.00002
1949     54     0.00001
1949     55+    0.00000
1950     12-    0.00000
1950     13     0.00027
1950     14     0.00413
1950     15     0.01248
1950     16     0.03300
1950     17     0.06122
1950     18     0.09522
1950     19     0.12915
1950     20     0.13863
1950     21     0.13603
1950     22     0.12752
1950     23     0.12695
1950     24     0.12186
1950     25     0.11981
1950     26     0.11876
1950     27     0.11129
1950     28     0.10750
1950     29     0.09355
1950     30     0.08391
1950     31     0.07435
1950     32     0.06387
1950     33     0.05458
1950     34     0.04568
1950     35     0.03880
1950     36     0.03200
1950     37     0.02553
1950     38     0.02125
1950     39     0.01490
1950     40     0.01113
1950     41     0.00776
1950     42     0.00489
1950     43     0.00294
1950     44     0.00165
1950     45     0.00082
1950     46     0.00043
1950     47     0.00023
1950     48     0.00012
1950     49     0.00008
1950     50     0.00005
1950     51     0.00003
1950     52     0.00002
1950     53     0.00001
1950     54     0.00000
1950     55+    0.00000
1951     12-    0.00000
1951     13     0.00026
1951     14     0.00412
1951     15     0.01244
1951     16     0.03279
1951     17     0.06096
1951     18     0.09666
1951     19     0.12379
1951     20     0.12335
1951     21     0.12077
1951     22     0.12150
1951     23     0.12339
1951     24     0.11865
1951     25     0.12053
1951     26     0.11925
1951     27     0.11197
1951     28     0.11027
1951     29     0.09478
1951     30     0.08518
1951     31     0.07548
1951     32     0.06539
1951     33     0.05702
1951     34     0.04745
1951     35     0.04055
1951     36     0.03402
1951     37     0.02739
1951     38     0.02260
1951     39     0.01578
1951     40     0.01157
1951     41     0.00806
1951     42     0.00511
1951     43     0.00307
1951     44     0.00171
1951     45     0.00087
1951     46     0.00044
1951     47     0.00025
1951     48     0.00013
1951     49     0.00009
1951     50     0.00006
1951     51     0.00004
1951     52     0.00002
1951     53     0.00001
1951     54     0.00000
1951     55+    0.00000
1952     12-    0.00000
1952     13     0.00026
1952     14     0.00423
1952     15     0.01305
1952     16     0.03330
1952     17     0.06305
1952     18     0.09478
1952     19     0.11184
1952     20     0.11099
1952     21     0.11516
1952     22     0.11817
1952     23     0.11932
1952     24     0.11932
1952     25     0.12026
1952     26     0.11865
1952     27     0.11348
1952     28     0.11104
1952     29     0.09527
1952     30     0.08618
1952     31     0.07689
1952     32     0.06789
1952     33     0.05880
1952     34     0.04915
1952     35     0.04251
1952     36     0.03605
1952     37     0.02905
1952     38     0.02366
1952     39     0.01643
1952     40     0.01197
1952     41     0.00830
1952     42     0.00535
1952     43     0.00323
1952     44     0.00180
1952     45     0.00093
1952     46     0.00048
1952     47     0.00026
1952     48     0.00014
1952     49     0.00011
1952     50     0.00006
1952     51     0.00005
1952     52     0.00003
1952     53     0.00001
1952     54     0.00000
1952     55+    0.00000
1953     12-    0.00000
1953     13     0.00026
1953     14     0.00382
1953     15     0.01343
1953     16     0.03564
1953     17     0.06395
1953     18     0.08961
1953     19     0.10221
1953     20     0.10582
1953     21     0.11201
1953     22     0.11432
1953     23     0.11932
1953     24     0.11902
1953     25     0.11935
1953     26     0.11968
1953     27     0.11302
1953     28     0.11079
1953     29     0.09448
1953     30     0.08700
1953     31     0.07861
1953     32     0.06951
1953     33     0.06040
1953     34     0.05142
1953     35     0.04466
1953     36     0.03813
1953     37     0.03006
1953     38     0.02420
1953     39     0.01688
1953     40     0.01237
1953     41     0.00865
1953     42     0.00550
1953     43     0.00336
1953     44     0.00189
1953     45     0.00099
1953     46     0.00052
1953     47     0.00027
1953     48     0.00016
1953     49     0.00010
1953     50     0.00008
1953     51     0.00006
1953     52     0.00003
1953     53     0.00001
1953     54     0.00000
1953     55+    0.00000
1954     12-    0.00000
1954     13     0.00064
1954     14     0.00419
1954     15     0.01457
1954     16     0.03680
1954     17     0.06336
1954     18     0.08572
1954     19     0.09750
1954     20     0.10298
1954     21     0.10836
1954     22     0.11430
1954     23     0.11885
1954     24     0.11894
1954     25     0.12116
1954     26     0.11926
1954     27     0.11258
1954     28     0.10982
1954     29     0.09434
1954     30     0.08867
1954     31     0.08006
1954     32     0.07114
1954     33     0.06291
1954     34     0.05395
1954     35     0.04682
1954     36     0.03932
1954     37     0.03060
1954     38     0.02454
1954     39     0.01744
1954     40     0.01275
1954     41     0.00901
1954     42     0.00575
1954     43     0.00356
1954     44     0.00200
1954     45     0.00104
1954     46     0.00055
1954     47     0.00029
1954     48     0.00017
1954     49     0.00009
1954     50     0.00009
1954     51     0.00006
1954     52     0.00003
1954     53     0.00001
1954     54     0.00000
1954     55+    0.00000
1955     12-    0.00008
1955     13     0.00083
1955     14     0.00447
1955     15     0.01528
1955     16     0.03749
1955     17     0.06286
1955     18     0.08240
1955     19     0.09406
1955     20     0.09945
1955     21     0.10831
1955     22     0.11413
1955     23     0.11873
1955     24     0.12095
1955     25     0.12072
1955     26     0.11825
1955     27     0.11143
1955     28     0.10943
1955     29     0.09617
1955     30     0.08996
1955     31     0.08178
1955     32     0.07378
1955     33     0.06540
1955     34     0.05626
1955     35     0.04792
1955     36     0.03962
1955     37     0.03106
1955     38     0.02512
1955     39     0.01804
1955     40     0.01316
1955     41     0.00932
1955     42     0.00602
1955     43     0.00366
1955     44     0.00208
1955     45     0.00109
1955     46     0.00057
1955     47     0.00030
1955     48     0.00017
1955     49     0.00010
1955     50     0.00010
1955     51     0.00007
1955     52     0.00003
1955     53     0.00001
1955     54     0.00000
1955     55+    0.00000
1956     12-    0.00015
1956     13     0.00087
1956     14     0.00457
1956     15     0.01597
1956     16     0.03786
1956     17     0.06105
1956     18     0.07940
1956     19     0.09019
1956     20     0.09873
1956     21     0.10841
1956     22     0.11423
1956     23     0.12092
1956     24     0.12040
1956     25     0.11924
1956     26     0.11639
1956     27     0.11029
1956     28     0.11109
1956     29     0.09708
1956     30     0.09106
1956     31     0.08410
1956     32     0.07629
1956     33     0.06780
1956     34     0.05714
1956     35     0.04805
1956     36     0.04011
1956     37     0.03153
1956     38     0.02567
1956     39     0.01863
1956     40     0.01362
1956     41     0.00965
1956     42     0.00620
1956     43     0.00374
1956     44     0.00215
1956     45     0.00117
1956     46     0.00061
1956     47     0.00032
1956     48     0.00018
1956     49     0.00012
1956     50     0.00011
1956     51     0.00007
1956     52     0.00003
1956     53     0.00001
1956     54     0.00000
1956     55+    0.00000
1957     12-    0.00021
1957     13     0.00091
1957     14     0.00466
1957     15     0.01644
1957     16     0.03694
1957     17     0.05836
1957     18     0.07551
1957     19     0.08830
1957     20     0.09801
1957     21     0.10806
1957     22     0.11617
1957     23     0.11986
1957     24     0.11875
1957     25     0.11698
1957     26     0.11453
1957     27     0.11139
1957     28     0.11213
1957     29     0.09782
1957     30     0.09349
1957     31     0.08722
1957     32     0.07913
1957     33     0.06886
1957     34     0.05745
1957     35     0.04838
1957     36     0.04071
1957     37     0.03223
1957     38     0.02614
1957     39     0.01934
1957     40     0.01406
1957     41     0.00990
1957     42     0.00637
1957     43     0.00392
1957     44     0.00220
1957     45     0.00123
1957     46     0.00064
1957     47     0.00035
1957     48     0.00019
1957     49     0.00012
1957     50     0.00011
1957     51     0.00007
1957     52     0.00003
1957     53     0.00001
1957     54     0.00000
1957     55+    0.00000
1958     12-    0.00028
1958     13     0.00091
1958     14     0.00488
1958     15     0.01628
1958     16     0.03572
1958     17     0.05503
1958     18     0.07316
1958     19     0.08742
1958     20     0.09797
1958     21     0.11034
1958     22     0.11564
1958     23     0.11781
1958     24     0.11599
1958     25     0.11471
1958     26     0.11486
1958     27     0.11187
1958     28     0.11301
1958     29     0.10007
1958     30     0.09609
1958     31     0.09087
1958     32     0.08011
1958     33     0.06881
1958     34     0.05823
1958     35     0.04904
1958     36     0.04129
1958     37     0.03314
1958     38     0.02664
1958     39     0.02009
1958     40     0.01444
1958     41     0.01028
1958     42     0.00665
1958     43     0.00405
1958     44     0.00231
1958     45     0.00126
1958     46     0.00066
1958     47     0.00037
1958     48     0.00021
1958     49     0.00013
1958     50     0.00012
1958     51     0.00008
1958     52     0.00003
1958     53     0.00001
1958     54     0.00000
1958     55+    0.00000
1959     12-    0.00015
1959     13     0.00097
1959     14     0.00491
1959     15     0.01600
1959     16     0.03462
1959     17     0.05368
1959     18     0.07290
1959     19     0.08845
1959     20     0.10132
1959     21     0.11116
1959     22     0.11496
1959     23     0.11641
1959     24     0.11437
1959     25     0.11614
1959     26     0.11565
1959     27     0.11279
1959     28     0.11620
1959     29     0.10356
1959     30     0.09928
1959     31     0.09232
1959     32     0.07986
1959     33     0.06972
1959     34     0.05901
1959     35     0.05013
1959     36     0.04237
1959     37     0.03422
1959     38     0.02759
1959     39     0.02089
1959     40     0.01524
1959     41     0.01076
1959     42     0.00690
1959     43     0.00421
1959     44     0.00243
1959     45     0.00131
1959     46     0.00068
1959     47     0.00038
1959     48     0.00024
1959     49     0.00014
1959     50     0.00012
1959     51     0.00008
1959     52     0.00003
1959     53     0.00001
1959     54     0.00000
1959     55+    0.00000
1960     12-    0.00015
1960     13     0.00098
1960     14     0.00485
1960     15     0.01544
1960     16     0.03349
1960     17     0.05249
1960     18     0.07258
1960     19     0.09020
1960     20     0.10138
1960     21     0.10957
1960     22     0.11281
1960     23     0.11406
1960     24     0.11465
1960     25     0.11641
1960     26     0.11599
1960     27     0.11524
1960     28     0.11920
1960     29     0.10699
1960     30     0.10034
1960     31     0.09182
1960     32     0.08032
1960     33     0.07060
1960     34     0.06007
1960     35     0.05127
1960     36     0.04356
1960     37     0.03528
1960     38     0.02836
1960     39     0.02183
1960     40     0.01612
1960     41     0.01101
1960     42     0.00718
1960     43     0.00438
1960     44     0.00253
1960     45     0.00137
1960     46     0.00072
1960     47     0.00040
1960     48     0.00024
1960     49     0.00014
1960     50     0.00012
1960     51     0.00008
1960     52     0.00004
1960     53     0.00001
1960     54     0.00000
1960     55+    0.00000
1961     12-    0.00018
1961     13     0.00101
1961     14     0.00472
1961     15     0.01490
1961     16     0.03189
1961     17     0.05131
1961     18     0.07301
1961     19     0.08914
1961     20     0.09926
1961     21     0.10657
1961     22     0.10980
1961     23     0.11377
1961     24     0.11382
1961     25     0.11540
1961     26     0.11741
1961     27     0.11767
1961     28     0.12159
1961     29     0.10720
1961     30     0.09928
1961     31     0.09165
1961     32     0.08057
1961     33     0.07118
1961     34     0.06124
1961     35     0.05217
1961     36     0.04450
1961     37     0.03619
1961     38     0.02927
1961     39     0.02272
1961     40     0.01656
1961     41     0.01150
1961     42     0.00754
1961     43     0.00457
1961     44     0.00263
1961     45     0.00145
1961     46     0.00076
1961     47     0.00042
1961     48     0.00023
1961     49     0.00015
1961     50     0.00013
1961     51     0.00008
1961     52     0.00004
1961     53     0.00001
1961     54     0.00000
1961     55+    0.00000
1962     12-    0.00016
1962     13     0.00096
1962     14     0.00456
1962     15     0.01431
1962     16     0.03094
1962     17     0.05156
1962     18     0.07238
1962     19     0.08725
1962     20     0.09685
1962     21     0.10372
1962     22     0.10988
1962     23     0.11376
1962     24     0.11303
1962     25     0.11705
1962     26     0.12042
1962     27     0.12088
1962     28     0.12182
1962     29     0.10622
1962     30     0.09924
1962     31     0.09226
1962     32     0.08161
1962     33     0.07249
1962     34     0.06271
1962     35     0.05363
1962     36     0.04596
1962     37     0.03776
1962     38     0.03053
1962     39     0.02347
1962     40     0.01734
1962     41     0.01202
1962     42     0.00782
1962     43     0.00477
1962     44     0.00273
1962     45     0.00149
1962     46     0.00081
1962     47     0.00044
1962     48     0.00026
1962     49     0.00015
1962     50     0.00014
1962     51     0.00009
1962     52     0.00004
1962     53     0.00001
1962     54     0.00000
1962     55+    0.00000
1963     12-    0.00017
1963     13     0.00094
1963     14     0.00443
1963     15     0.01399
1963     16     0.03097
1963     17     0.05089
1963     18     0.07154
1963     19     0.08549
1963     20     0.09483
1963     21     0.10402
1963     22     0.11005
1963     23     0.11351
1963     24     0.11452
1963     25     0.12035
1963     26     0.12387
1963     27     0.12107
1963     28     0.12036
1963     29     0.10646
1963     30     0.09964
1963     31     0.09347
1963     32     0.08335
1963     33     0.07434
1963     34     0.06486
1963     35     0.05569
1963     36     0.04804
1963     37     0.03928
1963     38     0.03123
1963     39     0.02449
1963     40     0.01811
1963     41     0.01235
1963     42     0.00800
1963     43     0.00486
1963     44     0.00279
1963     45     0.00153
1963     46     0.00082
1963     47     0.00042
1963     48     0.00025
1963     49     0.00016
1963     50     0.00016
1963     51     0.00010
1963     52     0.00004
1963     53     0.00002
1963     54     0.00000
1963     55+    0.00000
1964     12-    0.00017
1964     13     0.00090
1964     14     0.00438
1964     15     0.01422
1964     16     0.03073
1964     17     0.05032
1964     18     0.07088
1964     19     0.08421
1964     20     0.09567
1964     21     0.10455
1964     22     0.11003
1964     23     0.11508
1964     24     0.11757
1964     25     0.12340
1964     26     0.12324
1964     27     0.11867
1964     28     0.11855
1964     29     0.10615
1964     30     0.09956
1964     31     0.09428
1964     32     0.08450
1964     33     0.07625
1964     34     0.06696
1964     35     0.05804
1964     36     0.04956
1964     37     0.04011
1964     38     0.03230
1964     39     0.02541
1964     40     0.01842
1964     41     0.01266
1964     42     0.00821
1964     43     0.00501
1964     44     0.00287
1964     45     0.00155
1964     46     0.00081
1964     47     0.00043
1964     48     0.00025
1964     49     0.00018
1964     50     0.00017
1964     51     0.00011
1964     52     0.00005
1964     53     0.00002
1964     54     0.00000
1964     55+    0.00000
1965     12-    0.00015
1965     13     0.00095
1965     14     0.00448
1965     15     0.01408
1965     16     0.03059
1965     17     0.05002
1965     18     0.07002
1965     19     0.08523
1965     20     0.09657
1965     21     0.10429
1965     22     0.11152
1965     23     0.11741
1965     24     0.11999
1965     25     0.12252
1965     26     0.11962
1965     27     0.11577
1965     28     0.11545
1965     29     0.10541
1965     30     0.09915
1965     31     0.09455
1965     32     0.08552
1965     33     0.07771
1965     34     0.06933
1965     35     0.06051
1965     36     0.05070
1965     37     0.04178
1965     38     0.03358
1965     39     0.02587
1965     40     0.01893
1965     41     0.01298
1965     42     0.00845
1965     43     0.00511
1965     44     0.00289
1965     45     0.00157
1965     46     0.00085
1965     47     0.00046
1965     48     0.00027
1965     49     0.00019
1965     50     0.00018
1965     51     0.00012
1965     52     0.00005
1965     53     0.00002
1965     54     0.00000
1965     55+    0.00000
1966     12-    0.00014
1966     13     0.00092
1966     14     0.00440
1966     15     0.01384
1966     16     0.03048
1966     17     0.04943
1966     18     0.07071
1966     19     0.08632
1966     20     0.09633
1966     21     0.10527
1966     22     0.11456
1966     23     0.12054
1966     24     0.11929
1966     25     0.11899
1966     26     0.11689
1966     27     0.11305
1966     28     0.11343
1966     29     0.10547
1966     30     0.09934
1966     31     0.09584
1966     32     0.08735
1966     33     0.08015
1966     34     0.07189
1966     35     0.06255
1966     36     0.05334
1966     37     0.04390
1966     38     0.03459
1966     39     0.02662
1966     40     0.01966
1966     41     0.01339
1966     42     0.00860
1966     43     0.00517
1966     44     0.00289
1966     45     0.00161
1966     46     0.00089
1966     47     0.00048
1966     48     0.00029
1966     49     0.00021
1966     50     0.00020
1966     51     0.00013
1966     52     0.00006
1966     53     0.00002
1966     54     0.00000
1966     55+          .
1967     12-    0.00016
1967     13     0.00090
1967     14     0.00446
1967     15     0.01392
1967     16     0.03022
1967     17     0.04972
1967     18     0.07174
1967     19     0.08628
1967     20     0.09750
1967     21     0.10849
1967     22     0.11835
1967     23     0.12102
1967     24     0.11696
1967     25     0.11578
1967     26     0.11438
1967     27     0.11095
1967     28     0.11238
1967     29     0.10608
1967     30     0.10063
1967     31     0.09814
1967     32     0.09051
1967     33     0.08277
1967     34     0.07387
1967     35     0.06507
1967     36     0.05575
1967     37     0.04510
1967     38     0.03558
1967     39     0.02757
1967     40     0.02016
1967     41     0.01371
1967     42     0.00877
1967     43     0.00533
1967     44     0.00301
1967     45     0.00172
1967     46     0.00093
1967     47     0.00053
1967     48     0.00032
1967     49     0.00022
1967     50     0.00023
1967     51     0.00015
1967     52     0.00006
1967     53     0.00002
1967     54           .
1967     55+          .
1968     12-    0.00015
1968     13     0.00089
1968     14     0.00442
1968     15     0.01364
1968     16     0.02983
1968     17     0.04927
1968     18     0.07090
1968     19     0.08676
1968     20     0.10024
1968     21     0.11170
1968     22     0.11875
1968     23     0.11763
1968     24     0.11346
1968     25     0.11171
1968     26     0.11090
1968     27     0.10904
1968     28     0.11106
1968     29     0.10726
1968     30     0.10209
1968     31     0.10030
1968     32     0.09253
1968     33     0.08340
1968     34     0.07606
1968     35     0.06701
1968     36     0.05650
1968     37     0.04570
1968     38     0.03616
1968     39     0.02795
1968     40     0.02027
1968     41     0.01369
1968     42     0.00878
1968     43     0.00537
1968     44     0.00311
1968     45     0.00178
1968     46     0.00097
1968     47     0.00054
1968     48     0.00031
1968     49     0.00023
1968     50     0.00026
1968     51     0.00016
1968     52     0.00006
1968     53           .
1968     54           .
1968     55+          .
1969     12-    0.00014
1969     13     0.00091
1969     14     0.00436
1969     15     0.01354
1969     16     0.02957
1969     17     0.04870
1969     18     0.07110
1969     19     0.08968
1969     20     0.10351
1969     21     0.11300
1969     22     0.11670
1969     23     0.11368
1969     24     0.10959
1969     25     0.10827
1969     26     0.10924
1969     27     0.10841
1969     28     0.11079
1969     29     0.10898
1969     30     0.10505
1969     31     0.10167
1969     32     0.09308
1969     33     0.08523
1969     34     0.07808
1969     35     0.06788
1969     36     0.05718
1969     37     0.04639
1969     38     0.03632
1969     39     0.02772
1969     40     0.02004
1969     41     0.01367
1969     42     0.00882
1969     43     0.00544
1969     44     0.00314
1969     45     0.00178
1969     46     0.00098
1969     47     0.00056
1969     48     0.00032
1969     49     0.00024
1969     50     0.00026
1969     51     0.00015
1969     52           .
1969     53           .
1969     54           .
1969     55+          .
1970     12-    0.00015
1970     13     0.00093
1970     14     0.00445
1970     15     0.01387
1970     16     0.03006
1970     17     0.05010
1970     18     0.07467
1970     19     0.09468
1970     20     0.10686
1970     21     0.11331
1970     22     0.11483
1970     23     0.11145
1970     24     0.10769
1970     25     0.10729
1970     26     0.10945
1970     27     0.10918
1970     28     0.11156
1970     29     0.11164
1970     30     0.10784
1970     31     0.10228
1970     32     0.09569
1970     33     0.08759
1970     34     0.07875
1970     35     0.06861
1970     36     0.05771
1970     37     0.04638
1970     38     0.03606
1970     39     0.02754
1970     40     0.02000
1970     41     0.01384
1970     42     0.00899
1970     43     0.00554
1970     44     0.00326
1970     45     0.00180
1970     46     0.00099
1970     47     0.00060
1970     48     0.00036
1970     49     0.00024
1970     50     0.00025
1970     51           .
1970     52           .
1970     53           .
1970     54           .
1970     55+          .
1971     12-    0.00017
1971     13     0.00098
1971     14     0.00464
1971     15     0.01435
1971     16     0.03114
1971     17     0.05307
1971     18     0.07979
1971     19     0.09876
1971     20     0.10837
1971     21     0.11230
1971     22     0.11309
1971     23     0.11013
1971     24     0.10737
1971     25     0.10764
1971     26     0.11061
1971     27     0.11058
1971     28     0.11281
1971     29     0.11285
1971     30     0.10847
1971     31     0.10484
1971     32     0.09784
1971     33     0.08815
1971     34     0.07906
1971     35     0.06931
1971     36     0.05755
1971     37     0.04578
1971     38     0.03587
1971     39     0.02770
1971     40     0.02029
1971     41     0.01416
1971     42     0.00930
1971     43     0.00570
1971     44     0.00332
1971     45     0.00185
1971     46     0.00104
1971     47     0.00061
1971     48     0.00037
1971     49     0.00023
1971     50           .
1971     51           .
1971     52           .
1971     53           .
1971     54           .
1971     55+          .
1972     12-    0.00018
1972     13     0.00103
1972     14     0.00491
1972     15     0.01515
1972     16     0.03343
1972     17     0.05672
1972     18     0.08410
1972     19     0.10057
1972     20     0.10805
1972     21     0.11044
1972     22     0.11137
1972     23     0.10975
1972     24     0.10833
1972     25     0.10882
1972     26     0.11225
1972     27     0.11284
1972     28     0.11386
1972     29     0.11308
1972     30     0.11035
1972     31     0.10673
1972     32     0.09764
1972     33     0.08882
1972     34     0.08001
1972     35     0.06909
1972     36     0.05707
1972     37     0.04535
1972     38     0.03592
1972     39     0.02813
1972     40     0.02078
1972     41     0.01454
1972     42     0.00964
1972     43     0.00593
1972     44     0.00341
1972     45     0.00193
1972     46     0.00107
1972     47     0.00059
1972     48     0.00035
1972     49           .
1972     50           .
1972     51           .
1972     52           .
1972     53           .
1972     54           .
1972     55+          .
1973     12-    0.00017
1973     13     0.00112
1973     14     0.00526
1973     15     0.01626
1973     16     0.03550
1973     17     0.05927
1973     18     0.08513
1973     19     0.09993
1973     20     0.10651
1973     21     0.10825
1973     22     0.11092
1973     23     0.11034
1973     24     0.10998
1973     25     0.11051
1973     26     0.11403
1973     27     0.11442
1973     28     0.11454
1973     29     0.11582
1973     30     0.11241
1973     31     0.10765
1973     32     0.09882
1973     33     0.09032
1973     34     0.08053
1973     35     0.06855
1973     36     0.05660
1973     37     0.04562
1973     38     0.03646
1973     39     0.02873
1973     40     0.02132
1973     41     0.01486
1973     42     0.00981
1973     43     0.00606
1973     44     0.00346
1973     45     0.00195
1973     46     0.00108
1973     47     0.00058
1973     48           .
1973     49           .
1973     50           .
1973     51           .
1973     52           .
1973     53           .
1973     54           .
1973     55+          .
1974     12-    0.00018
1974     13     0.00115
1974     14     0.00556
1974     15     0.01697
1974     16     0.03667
1974     17     0.05956
1974     18     0.08348
1974     19     0.09854
1974     20     0.10423
1974     21     0.10693
1974     22     0.11088
1974     23     0.11112
1974     24     0.11129
1974     25     0.11260
1974     26     0.11465
1974     27     0.11455
1974     28     0.11655
1974     29     0.11833
1974     30     0.11319
1974     31     0.10967
1974     32     0.10055
1974     33     0.09044
1974     34     0.07974
1974     35     0.06828
1974     36     0.05695
1974     37     0.04667
1974     38     0.03724
1974     39     0.02950
1974     40     0.02197
1974     41     0.01524
1974     42     0.00997
1974     43     0.00613
1974     44     0.00352
1974     45     0.00192
1974     46     0.00108
1974     47           .
1974     48           .
1974     49           .
1974     50           .
1974     51           .
1974     52           .
1974     53           .
1974     54           .
1974     55+          .
1975     12-    0.00016
1975     13     0.00119
1975     14     0.00575
1975     15     0.01751
1975     16     0.03690
1975     17     0.05893
1975     18     0.08219
1975     19     0.09675
1975     20     0.10228
1975     21     0.10608
1975     22     0.11131
1975     23     0.11176
1975     24     0.11261
1975     25     0.11354
1975     26     0.11437
1975     27     0.11574
1975     28     0.11805
1975     29     0.11911
1975     30     0.11416
1975     31     0.11138
1975     32     0.10026
1975     33     0.08921
1975     34     0.07879
1975     35     0.06859
1975     36     0.05777
1975     37     0.04742
1975     38     0.03817
1975     39     0.03030
1975     40     0.02249
1975     41     0.01557
1975     42     0.01014
1975     43     0.00617
1975     44     0.00354
1975     45     0.00195
1975     46           .
1975     47           .
1975     48           .
1975     49           .
1975     50           .
1975     51           .
1975     52           .
1975     53           .
1975     54           .
1975     55+          .
1976     12-    0.00021
1976     13     0.00123
1976     14     0.00578
1976     15     0.01751
1976     16     0.03655
1976     17     0.05873
1976     18     0.08051
1976     19     0.09453
1976     20     0.10079
1976     21     0.10597
1976     22     0.11166
1976     23     0.11261
1976     24     0.11302
1976     25     0.11334
1976     26     0.11568
1976     27     0.11730
1976     28     0.11911
1976     29     0.12082
1976     30     0.11632
1976     31     0.11179
1976     32     0.09926
1976     33     0.08864
1976     34     0.07901
1976     35     0.06954
1976     36     0.05871
1976     37     0.04863
1976     38     0.03931
1976     39     0.03081
1976     40     0.02271
1976     41     0.01588
1976     42     0.01032
1976     43     0.00618
1976     44     0.00350
1976     45           .
1976     46           .
1976     47           .
1976     48           .
1976     49           .
1976     50           .
1976     51           .
1976     52           .
1976     53           .
1976     54           .
1976     55+          .
1977     12-    0.00028
1977     13     0.00121
1977     14     0.00575
1977     15     0.01745
1977     16     0.03646
1977     17     0.05763
1977     18     0.07769
1977     19     0.09212
1977     20     0.10059
1977     21     0.10627
1977     22     0.11163
1977     23     0.11237
1977     24     0.11181
1977     25     0.11381
1977     26     0.11654
1977     27     0.11794
1977     28     0.12081
1977     29     0.12305
1977     30     0.11621
1977     31     0.11028
1977     32     0.09853
1977     33     0.08924
1977     34     0.08028
1977     35     0.07082
1977     36     0.06055
1977     37     0.05013
1977     38     0.04021
1977     39     0.03132
1977     40     0.02277
1977     41     0.01594
1977     42     0.01032
1977     43     0.00627
1977     44           .
1977     45           .
1977     46           .
1977     47           .
1977     48           .
1977     49           .
1977     50           .
1977     51           .
1977     52           .
1977     53           .
1977     54           .
1977     55+          .
1978     12-    0.00024
1978     13     0.00123
1978     14     0.00573
1978     15     0.01733
1978     16     0.03541
1978     17     0.05491
1978     18     0.07436
1978     19     0.09077
1978     20     0.10011
1978     21     0.10573
1978     22     0.10971
1978     23     0.10921
1978     24     0.11020
1978     25     0.11239
1978     26     0.11530
1978     27     0.11801
1978     28     0.12103
1978     29     0.12126
1978     30     0.11260
1978     31     0.10703
1978     32     0.09767
1978     33     0.08931
1978     34     0.08081
1978     35     0.07235
1978     36     0.06199
1978     37     0.05074
1978     38     0.04030
1978     39     0.03153
1978     40     0.02296
1978     41     0.01563
1978     42     0.01022
1978     43           .
1978     44           .
1978     45           .
1978     46           .
1978     47           .
1978     48           .
1978     49           .
1978     50           .
1978     51           .
1978     52           .
1978     53           .
1978     54           .
1978     55+          .
1979     12-    0.00022
1979     13     0.00124
1979     14     0.00575
1979     15     0.01688
1979     16     0.03339
1979     17     0.05238
1979     18     0.07251
1979     19     0.09030
1979     20     0.09970
1979     21     0.10388
1979     22     0.10640
1979     23     0.10679
1979     24     0.10891
1979     25     0.11086
1979     26     0.11554
1979     27     0.11791
1979     28     0.11873
1979     29     0.11718
1979     30     0.10953
1979     31     0.10489
1979     32     0.09756
1979     33     0.08929
1979     34     0.08212
1979     35     0.07355
1979     36     0.06244
1979     37     0.05061
1979     38     0.03998
1979     39     0.03146
1979     40     0.02270
1979     41     0.01561
1979     42           .
1979     43           .
1979     44           .
1979     45           .
1979     46           .
1979     47           .
1979     48           .
1979     49           .
1979     50           .
1979     51           .
1979     52           .
1979     53           .
1979     54           .
1979     55+          .
