Entity,Year,reporting_level,welfare_type,reporting_pop,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,number_below_100,number_between_100_190,number_between_190_320,number_between_320_550,number_between_550_1000,number_between_1000_2000,number_between_2000_3000,number_between_3000_4000,number_over_4000,percentage_below_100,percentage_between_100_190,percentage_between_190_320,percentage_between_320_550,percentage_between_550_1000,percentage_between_1000_2000,percentage_between_2000_3000,percentage_between_3000_4000,percentage_over_4000
Albania,2019,national,consumption,2854191.0,0.0,0.0,34210.15987983181,284336.27688702045,1251392.8261917646,2444445.292623992,2734522.8562593926,2820573.4215128175,0.0,0.0,1.19859392310577,9.96206199539626,43.84404639324294,85.64406841111867,95.80728326378272,98.82216787568939,0.0,0.0,0.16198841024165,2.033910165106,13.016585713205158,41.102603349830105,58.016581987515316,67.95233663887288,0.0,0.0,14795.067603712809,319284.24484297325,3715182.179335875,23462936.111530986,49677121.847858496,77579579.0654565,,,0.43247583921509425,1.1229106899006038,2.968837683560891,9.598470533306424,18.16665080496449,27.50489615825941,,,13.514869975471694,20.416557998192797,29.68837683560891,47.99235266653212,60.55550268321497,68.76224039564852,0.0,0.0,34210.15987983181,250126.11700718864,967056.5493047441,1193052.4664322275,290077.5636354005,86050.56525342492,33617.5784871825,0.0,0.0,1.19859392310577,8.76346807229049,33.88198439784668,41.80002201787573,10.163214852664048,3.014884611906664,1.1778321243106191
Algeria,1988,national,consumption,24443472.0,0.0,1527940.0535857973,5980495.398148203,13943818.646268552,21245510.78279626,23822759.582093775,24206243.616467465,24325935.458406698,0.0,6.250912528243931,24.466636319702058,57.04516382234305,86.91691091509529,97.46062090562984,99.02948164020016,99.51914956437734,0.0,0.8467619593142,6.6347259193010295,21.16667924601549,45.54661706276501,69.8328872289485,79.36176204337399,84.34942634580588,0.0,393258.2426200739,5189623.591555487,28456292.231562845,111331745.88684186,341391644.731992,581963102.5133624,824717136.4399074,,0.25737805727205615,0.867758144778842,2.0407818656747887,5.240248023455088,14.330482728314852,24.041859271277183,33.90279226260534,,13.546213540634536,27.11744202433881,37.105124830450706,52.40248023455087,71.65241364157427,80.13953090425727,84.75698065651335,0.0,1527940.0535857973,4452555.344562406,7963323.248120349,7301692.136527708,2577248.7992975153,383484.03437368944,119691.84193923324,117536.54159330204,0.0,6.250912528243931,18.215723791458128,32.57852750264099,29.871747092752237,10.54370999053455,1.5688607345703158,0.4896679241771924,0.4808504356226564
Algeria,1995,national,consumption,28757788.0,102904.22589575051,1617370.012626169,6769712.4805757785,15699342.000918567,24590682.37753858,28109268.14921218,28659296.618073303,28757500.42212,0.35783081054687,5.62411132812499,23.54044921874999,54.59161880224782,85.50964482226026,97.74488965984513,99.6575140552302,99.99900000000001,0.0928407056676944,1.10465611223558,6.42699871401238,20.24587489192331,44.07692374094625,68.93638072515587,78.9281369473184,99.998,26698.93331361954,603581.8594829253,5914440.527802901,32022461.790904935,126755482.8634299,396491564.4762637,680939588.869785,1150288513.7696002,0.2594541971548137,0.3731872452011599,0.8736619974294485,2.039732734596858,5.154614293225546,14.105367751717013,23.75981511145555,39.999599995999965,25.94541971548137,19.641433957955787,27.301937419670264,37.08604971994287,51.54614293225546,70.52683875858506,79.19938370485184,99.99899998999992,102904.22589575051,1514465.7867304184,5152342.467949609,8929629.52034279,8891340.376620013,3518585.771673601,550028.4688611217,98203.80404669791,287.57787999883294,0.35783081054687,5.26628051757812,17.916337890625,31.051169583497835,30.918026020012434,12.23524483758487,1.912624395385075,0.34148594476980604,0.0009999999999959419
Algeria,2011,national,consumption,36661438.0,37223.97984040344,164743.7567939453,1372825.8542485314,10482659.744683888,28115575.810807396,35602196.734728076,36437393.223019026,36661071.38562,0.10153442382812,0.449365234375,3.74460449218749,28.593149414062502,76.68977908288103,97.11074817831225,99.3888816445744,99.99900000000001,0.07532355644726768,0.15092263856538,0.73678520828139,6.5406063118897295,28.546400888248293,59.80491756052888,72.7140296805001,99.998,27614.698946310044,105127.77817466065,864371.3674472086,13188341.803216469,104655210.62876597,438506855.44808817,799740267.2585443,1466428190.8496,0.7418524044099297,0.6381290570309753,0.6296292896671554,1.2581102625127867,3.722321439653296,12.316848275273635,21.94833923391959,39.999599995999965,74.18524044099297,33.585739843735546,19.675915302098606,22.87473204568703,37.22321439653296,61.584241376368176,73.16113077973196,99.99899998999992,37223.97984040344,127519.77695354186,1208082.097454586,9109833.890435357,17632916.066123508,7486620.92392068,835196.4882909507,223678.16260097176,366.6143800020218,0.10153442382812,0.34783081054688,3.29523925781249,24.848544921875014,48.09662966881852,20.420969095431225,2.2781334662621546,0.6101183554255885,0.0010000000000055147
Angola,2000,national,consumption,16395477.0,2753910.2218593275,5963769.1477667475,9784592.988738298,13206345.952655112,15258772.77736058,16066269.635992685,16244253.192206178,16311474.339108726,16.796767924832732,36.374477837800924,59.678611294677786,80.54871445737817,93.06696461079224,97.99208425587548,99.07764923342076,99.48764734999004,7.1762843951449895,16.36606188440904,29.59664378919636,47.289717522431744,65.81518963243964,81.1128792176871,86.94952753100932,90.03889581481847,1176586.0574605858,5098258.432921696,15528034.960734777,42643561.17865396,107907142.78693025,265976869.12347338,427673693.63865906,590492258.174901,0.4272419805559976,0.8548718615023589,1.5869883375432137,3.2290204521017074,7.0718100571647495,16.554986014153215,26.327691927619817,36.201035289564516,42.72419805559976,44.99325586854521,49.59338554822543,58.70946276548559,70.7181005716475,82.77493007076608,87.75897309206606,90.50258822391129,2753910.2218593275,3209858.92590742,3820823.840971551,3421752.963916814,2052426.8247054685,807496.8586321045,177983.55621349253,67221.14690254815,84002.66089127399,16.796767924832732,19.577709912968192,23.304133456876862,20.870103162700385,12.51825015341407,4.9251196450832415,1.085564977545286,0.4099981165692718,0.5123526500099631
Angola,2008,national,consumption,21695636.0,2062444.0517472704,7473464.608421613,13148546.393302191,17990265.656402063,20741349.89122117,21528325.834967066,21632854.592722442,21678155.826848846,9.506262235166881,34.44685654028125,60.60456763425691,82.92112596469661,95.6014835943098,99.22883032775378,99.71062656435812,99.91943000356775,2.4993965022560403,11.649602226436249,26.6014729182311,46.24960797553685,66.4177540185003,82.25890011448486,88.01686232849784,90.97223391188408,542259.9673262023,4802165.059541458,18468347.95192959,55187806.28789694,144097541.512292,356931830.9288444,572874542.0823604,789480189.2236372,0.2629210556605442,0.6425620928384472,1.4045923708598909,3.06764821275764,6.947355995054192,16.579637156415718,26.481689673774373,36.418235735986805,26.29210556605442,33.819057517813015,43.893511589371585,55.775422050138914,69.47355995054193,82.8981857820786,88.27229891258123,91.04558933996701,2062444.0517472704,5411020.556674343,5675081.784880578,4841719.263099872,2751084.2348191068,786975.9437458962,104528.7577553764,45301.23412640393,17480.17315115407,9.506262235166881,24.940594305114367,26.15771109397566,22.316558330439687,12.680357629613193,3.6273467334439804,0.4817962366043402,0.2088034392096361,0.08056999643225057
Angola,2018,national,consumption,30809787.0,7593966.336318258,15374993.895217532,22024322.60821281,27260862.57263334,29840360.41337194,30596316.773241688,30701741.376245603,30741274.697485685,24.64790274700133,49.90295419834461,71.48482593603393,88.48117831075346,96.85351090993241,99.30713501278568,99.64931395418476,99.77762812019988,8.82313164245507,22.6975972660709,38.72437788527329,56.60008641960489,73.33067274707594,85.90349570502102,90.44472333269063,92.76281975905417,2718388.0657700086,13286854.606409108,38178874.69928898,95911013.37232906,225930240.79041144,529333681.0454225,835974798.3462385,1143201087.31834,0.3579668312156293,0.8641860085903547,1.7334868989365504,3.5182677406771528,7.571297318820871,17.300568724283718,27.228904969965146,37.18782316505054,35.79668312156293,45.48347413633446,54.1714655917672,63.96850437594823,75.71297318820871,86.50284362141859,90.76301656655049,92.96955791262634,7593966.336318258,7781027.558899274,6649328.712995278,5236539.964420531,2579497.8407385983,755956.3598697484,105424.6030039154,39533.32124008238,68512.30251431465,24.64790274700133,25.255051451343284,21.58187173768932,16.996352374719535,8.37233259917895,2.4536241028532535,0.34217894139909305,0.12831416601511195,0.22237187980012535
Armenia,1999,national,consumption,3089020.0,41123.75280775763,377221.58439708524,1385176.6120637702,2415808.935517449,2929094.294636498,3052465.5530597707,3077681.352106503,3083435.292828576,1.33128800745083,12.21169122883909,44.8419437900619,78.20632224839753,94.82276885991344,98.81663288226592,99.6329370514436,99.8192078014573,0.19572733357702998,2.91860864720213,13.459629446475411,34.70727472870394,59.248508279518,78.35158616269389,85.33234652966676,88.93286012897649,6046.056479661172,171297.16918422614,1330466.065688047,5896630.618035358,18301982.70455967,48405923.33765694,79077997.52312137,109886153.43824439,0.14702102962063904,0.45410224724550446,0.9605028370395238,2.4408513981973257,6.248341932205004,15.857975297750754,25.694017175948655,35.63757400514178,14.702102962063904,23.900118276079183,30.015713657485115,44.37911633086047,62.48341932205004,79.28987648875376,85.64672391982884,89.09393501285446,41123.75280775763,336097.8315893276,1007955.0276666849,1030632.3234536787,513285.3591190493,123371.25842327252,25215.799046732485,5753.940722072963,5584.707171423826,1.33128800745083,10.880403221388258,32.63025256122281,33.364378458335615,16.616446611515926,3.993864022352478,0.8163041691776837,0.18627075001369245,0.1807921985427037
Armenia,2001,national,consumption,3050686.0,28045.865313818726,438111.6466791215,1446035.4781777088,2470531.510199644,2885744.1558899865,3025569.0424371874,3042466.1554077673,3047555.45317246,0.9193297938174799,14.36108621730068,47.40033809371757,80.98281862504513,94.59328675222513,99.17667837454223,99.73055750109212,99.897382201002,0.2645596475439,3.11716540566109,14.326854374707409,36.73272587155243,60.54472824411585,79.12284091809765,85.9371800439176,89.41241837074038,8070.8841292711,180680.36439195756,1398615.490078677,6163300.690700054,18470295.48281288,48275788.61381353,78650205.61183766,109107685.1799042,0.28777447366883074,0.41240712444307637,0.9672068985756902,2.49472660650339,6.4005311923144115,15.955936862351658,25.85080707374263,35.80170627127546,28.777447366883074,21.70563812858297,30.225215580490318,45.358665572788915,64.00531192314412,79.77968431175829,86.16935691247544,89.50426567818864,28045.865313818726,410065.78136530274,1007923.8314985873,1024496.0320219353,415212.6456903424,139824.88654720085,16897.11297057988,5089.297764692921,3130.5468275398016,0.9193297938174799,13.4417564234832,33.039251876416884,33.582480531327555,13.610468127179997,4.583391622317107,0.5538791265498934,0.16682469990988655,0.10261779899798935
Armenia,2002,national,consumption,3033976.0,27863.691087455398,319007.5996660405,1327641.553746608,2418125.100396577,2869326.9163013985,3004212.511792945,3023527.115842204,3028751.5579211023,0.9183886453767399,10.51450636610311,43.75913170528073,79.70152369025256,94.57315800459195,99.01899394698393,99.65560425798373,99.82780212899186,0.15854717155159,2.18706738291242,12.16189161086943,34.283790667534504,58.98309757101165,78.27669925029936,85.31548512294793,88.92917395420015,4810.283133554068,126074.68905264275,1180764.3923833342,5720890.894087802,17895330.243610762,47497925.376925245,77653540.28741431,107923591.79074733,0.17263624975083508,0.395209045755106,0.8893698672290077,2.365837438745235,6.236769376797986,15.810441235589552,25.68309702947179,35.63302889881954,17.26362497508351,20.800476092374,27.79280835090649,43.01522615900428,62.36769376797986,79.05220617794775,85.61032343157264,89.08257224704886,27863.691087455398,291143.90857858513,1008633.9540805676,1090483.5466499687,451201.81590482173,134885.59549154667,19314.604049258865,5224.442078898195,5224.4420788977295,0.9183886453767399,9.596117720726372,33.24462533917762,35.94239198497182,14.871634314339394,4.4458359423919855,0.6366103109997859,0.1721978710081489,0.17219787100813355
Armenia,2003,national,consumption,3017938.0,6276.9093178035555,236953.32674708805,1197791.2205698835,2380988.6269758735,2880159.8404742097,2980747.312292013,3005384.1813643924,3013073.395278702,0.20798668885191,7.851497504159729,39.68905990016639,78.89455074875208,95.43469217970049,98.7676788685524,99.58402662229616,99.83881031613976,0.031930306115302495,1.2152831643314699,9.818410793179,31.8978702201564,57.99636476097232,77.8532539023091,85.01241333008525,88.6818403650671,963.6368417700377,69685.33560552757,948203.3610350415,5294618.70610631,17502943.30739993,46991258.67508539,76968657.79817124,107054518.37906794,0.15352091180237695,0.29408886788876426,0.7916265746078074,2.223706004354619,6.077073592039989,15.764925286119599,25.610255845303875,35.53000685174669,15.352091180237695,15.478361467829698,24.73833045649398,40.43101826099307,60.770735920399886,78.824626430598,85.36751948434626,88.82501712936673,6276.9093178035555,230676.41742928448,960837.8938227955,1183197.40640599,499171.21349833626,100587.4718178031,24636.869072379544,7689.213914309628,4864.604721297976,0.20798668885191,7.643510815307819,31.837562396006657,39.20549084858569,16.540141430948424,3.332986688851895,0.8163477537437662,0.2547836938435988,0.16118968386023755
Armenia,2004,national,consumption,3000715.0,19051.824575557577,164308.8296267713,871542.0303072822,2044123.940648239,2730831.6949628172,2932717.880244142,2971768.8576890696,2987662.9212852535,0.63490949908797,5.47565595622281,29.044478742809037,68.12122912866563,91.00603339413497,97.73396941209485,99.0353584958608,99.56503437631542,0.12516216778931,1.26904728116991,7.121274494881109,25.381438277986913,51.27778941086974,73.46716051923168,81.79696992787166,86.186317447845,3755.7599431789936,72352.93503399956,683805.2862690294,4188935.440928122,15387003.185203796,44090802.11549326,73634818.38513401,103448230.22420408,0.19713387178661212,0.4403472120052816,0.7845924378746691,2.0492570717603913,5.634548336898992,15.034109626604385,24.778110920239772,34.62513441098034,19.71338717866121,23.17616905290956,24.51851368358341,37.25921948655257,56.345483368989925,75.17054813302192,82.59370306746591,86.56283602745084,19051.824575557577,145257.00505121372,707233.200680511,1172581.9103409569,686707.7543145781,201886.18528132467,39050.977444927674,15894.0635961839,13052.078714746516,0.6349094990879699,4.84074645713484,23.56882278658623,39.0767503858566,22.884804265469334,6.727936017959875,1.3013890837659583,0.5296758804546217,0.43496562368457237
Armenia,2005,national,consumption,2981262.0,10144.475358927419,80074.22083074698,580674.7153820919,1826331.8724637602,2668727.4672312206,2903653.6953974925,2944571.7945248443,2966881.9449595935,0.34027453336631996,2.68591693151246,19.477480187319728,61.260361298797626,89.51670357154858,97.39679690672918,98.76930623758811,99.51765208692136,0.03694002896958639,0.61909559759775,4.27554770428693,20.128240370701338,46.745672770716254,70.82577878536019,79.95138325742141,84.75716862159976,1101.2790464592706,35068.0374102238,407888.8927992916,3300415.69792208,13936109.789577106,42230040.58264009,71506806.22583601,101073330.41566709,0.10855948755300732,0.4379441603852402,0.7024395621064629,1.8071281280711318,5.222005604055062,14.54375935035843,24.284280097634646,34.06718982781892,10.855948755300732,23.04969265185475,21.951236315826964,32.856875055838756,52.220056040550624,72.71879675179214,80.94760032544882,85.1679745695473,10144.475358927419,69929.74547181957,500600.49455134495,1245657.1570816683,842395.5947674604,234926.22816627193,40918.09912735177,22310.1504347492,14380.055040406529,0.34027453336631996,2.3456423981461394,16.791563255807272,41.7828811114779,28.25634227275095,7.880093335180602,1.3725093308589373,0.7483458493332421,0.4823479130786401
