Entity,Year,reporting_level,welfare_type,reporting_pop,mean,median,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,headcount_stacked_below_100,headcount_stacked_below_190,headcount_stacked_below_320,headcount_stacked_below_550,headcount_stacked_below_1000,headcount_stacked_below_2000,headcount_stacked_below_3000,headcount_stacked_below_4000,headcount_stacked_above_4000,headcount_ratio_stacked_below_100,headcount_ratio_stacked_below_190,headcount_ratio_stacked_below_320,headcount_ratio_stacked_below_550,headcount_ratio_stacked_below_1000,headcount_ratio_stacked_below_2000,headcount_ratio_stacked_below_3000,headcount_ratio_stacked_below_4000,headcount_ratio_stacked_above_4000,poverty_severity_100,poverty_severity_190,poverty_severity_320,poverty_severity_550,poverty_severity_1000,poverty_severity_2000,poverty_severity_3000,poverty_severity_4000,watts_100,watts_190,watts_320,watts_550,watts_1000,watts_2000,watts_3000,watts_4000,headcount_40,headcount_50,headcount_60,headcount_ratio_40,headcount_ratio_50,headcount_ratio_60,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,decile10_thr,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,mld,gini,polarization,survey_year,survey_comparability,comparable_spell,distribution_type,estimation_type,cpi,ppp,reporting_gdp,reporting_pce
Nepal,1984,national,income,16477488.0,1.5326357629620058,1.2747034642722868,5091276.607808055,12889828.039069695,15566016.524262553,16285284.897631688,16477323.22512,16477323.22512,16477323.22512,16477323.22512,30.898378489537095,78.22689987132563,94.4683833134186,98.8335412390025,99.99900000000001,99.99900000000001,99.99900000000001,99.99900000000001,6.85549108850245,31.220990611054027,54.56903319313599,72.4521696592539,99.998,99.998,99.998,99.998,1129612.7214490606,9774426.464693353,28773138.867568,65660636.58738761,164771584.5024,329543169.0048,494314753.50719994,659086338.0096,0.22187219600613925,0.7583054199843932,1.8484587127811198,4.031899779471245,9.99989999899999,19.99979999799998,29.999699996999965,39.99959999599996,22.187219600613926,39.91081157812596,57.76433477440999,73.307268717659,99.99899998999989,99.99899998999989,99.99899998999989,99.99899998999989,5091276.607808055,7798551.43126164,2676188.4851928577,719268.373369135,192038.3274883125,0.0,0.0,0.0,164.7748799994588,30.898378489537095,47.32852138178853,16.24148344209298,4.365157925583894,1.1654587609975045,0.0,0.0,0.0,0.0009999999999967155,0.0206790836536126,0.152886344622838,0.3466951687551117,0.5519383086951931,0.99997,0.99997,0.99997,0.99997,0.0854574079599363,0.4479433814525793,0.9083826559176555,1.4348035232807272,2.0294910597273,2.722364514190013,3.127781078480572,3.415371666075967,0.0,1082372.206786244,2465841.7153838715,0.0,6.56879377964799,14.96491282763411,4.04513941677494,5.06580507336602,5.9937896831982505,6.89497942717273,7.82606952026471,8.85405524700409,10.08536649381345,11.74371854105426,14.507643631685749,24.98343296566576,,,,,,,,,,,0.6199725336316543,0.7764034023635128,0.9186296424142348,1.056749205497221,1.1994514030184602,1.3570041718799863,1.5457193370997224,1.7998843026179747,2.223493346622957,3.829050284474327,0.1471774057496911,0.3005754075919853,0.2474644666078034,1984.5,0.0,1984,group,survey,0.1265234314182315,25.7433261871338,384.8504040879191,
Netherlands,1983,national,income,14367070.0,31.476134721375,26.932365782086038,65841.43328417736,65841.43328417736,211489.0215233459,356323.98636103334,645822.0871502026,3159022.858590894,8332702.20901999,11133475.137475947,0.45828017323070996,0.45828017323070996,1.47204002989716,2.48014373397661,4.49515515098209,21.98794088558693,57.998619127073155,77.49301101390851,0.38419458115183,0.41928775634709003,0.6458565749010899,1.25480481620283,2.29042139321988,6.12269442405016,18.084989064433028,30.854148375621072,55197.50441029022,114454.79436605015,296930.1318900545,991532.7746897754,3290664.448588754,17593035.875787668,77948491.15138316,177313483.8011737,0.8383399579418781,1.7383399579418828,1.4039978517621394,2.7826719857280056,5.095311098927196,5.569138516343365,9.354527402528008,15.926157970598581,83.83399579418781,91.4915767337833,43.874932867566855,50.59403610414556,50.953110989271956,27.845692581716825,31.181758008426698,39.81539492649645,65841.43328417736,0.0,145647.58823916854,144834.96483768744,289498.10078916926,2513200.7714406913,5173679.350429095,2800772.928455957,3233594.862524053,0.45828017323070996,0.0,1.01375985666645,1.00810370407945,2.0150114170054803,17.492785734604837,36.010678241486225,19.49439188683536,22.50698898609148,0.0033253437808784,0.0038650735858117,0.0047320055241135,0.0081166923709514,0.015224080076183,0.0331766527852108,0.0818172856110475,0.1551114751828972,0.0029248618662959,0.0044958167097619,0.0082601538960175,0.0182294068152709,0.0376458884936681,0.098887437002282,0.26326671140412,0.4603129824730121,681855.1430071557,895086.2634246887,1507810.0753884371,4.745958243449469,6.2301239113103,10.49490310403191,3.16021078591896,5.67740694875737,6.59602771175058,7.28899575849047,8.09428462084788,9.16191922398264,10.37259080740773,12.19762862503458,14.840496579332951,22.61043893847675,,,,,,,,,,,9.947122044552755,17.870282598715754,20.761745688098408,22.942941247777696,25.477679319896165,28.838180380043305,32.64890656636616,38.39342018828886,46.712146966318876,71.16892221369173,0.1581318823817858,0.283660517601025,0.2340412779147141,1983.0,0.0,1983 - 1990,micro,survey,1.266601929984004,0.874792635440826,25960.041687492267,14083.78906948753
Netherlands,1987,national,income,14665037.0,34.23121419327144,29.77073719715262,36581.67863961209,36581.67863961209,66223.93159947133,66223.93159947133,180390.19611310295,2417483.0699433577,7438355.824858312,10703791.245889029,0.24944825328168,0.24944825328168,0.45157698272068,0.45157698272068,1.23006983284872,16.484670784965342,50.721698314558026,72.98850487652386,0.24944825328168,0.24944825328168,0.32895327948465003,0.38023228265608,0.5782566857836,3.49291649429301,13.77241364904205,26.214445841083727,36581.67863961209,69505.18941526295,154371.5844772395,306686.62715602294,848015.5692513868,10244749.925343458,60591886.722752,153774327.27759558,1.0,1.8999999999999997,2.331054359787842,4.631054359787833,4.701006970022301,4.237775251755329,8.145870962539785,14.366342144112274,100.0,99.99999999999999,72.84544874337007,84.20098835977879,47.01006970022301,21.18887625877664,27.15290320846595,35.91585536028069,36581.67863961209,0.0,29642.252959859237,0.0,114166.26451363163,2237092.8738302547,5020872.754914954,3265435.421030717,3961245.7541109715,0.24944825328168,0.0,0.20212872943899995,0.0,0.77849285012804,15.25460095211662,34.237027529592694,22.26680656196583,27.011495123476138,0.0024944825328168,0.0024944825328168,0.0028072064691458,0.0033406988221526,0.0043857749969432,0.0134193784732678,0.0530239498812265,0.1188750722989555,0.0,0.0,0.0010102079103824,0.0021049316160398,0.0053679035114955,0.042062418359335,0.1753484718455084,0.3558824616259033,254163.8407276042,727317.7995155938,1608987.8778861966,1.73312785182611,4.95953606878451,10.97159098804999,4.051367872449959,5.66229002663649,6.5620311135804394,7.29418648773222,8.18783650248779,9.175217469415239,10.32946974667218,12.09021381134985,14.65433192052951,21.99305504914629,,,,,,,,,,,13.868324141757297,19.382706272621835,22.462629259188354,24.96888600272279,28.0279585096146,31.407883446539902,35.359029140125266,41.386269861876535,50.163557483094046,75.28489781517365,0.1227613939061216,0.2677162197566733,0.2237863486994034,1987.0,0.0,1983 - 1990,micro,survey,1.329831657794004,0.874792635440826,28170.62826840349,14706.378883949294
Netherlands,1990,national,income,14951510.0,42.0650942669265,34.90153845456397,111411.60758762929,142447.63931093953,220392.86848256132,261002.00914887982,335196.2658559226,1642276.8305975364,5606060.998605873,9007692.368301354,0.74515288146568,0.95273078980611,1.47405090510966,1.7456565199694198,2.24188905238282,10.98401987891214,37.49494866141195,60.24603781358107,0.52278371162112,0.6295301007268199,0.85498152636639,1.15069451547685,1.51875140865346,3.34489783172664,10.14642529157876,20.0997473266088,78164.05892140292,178836.08633004306,409064.474921035,946254.1305303503,2270762.6873996295,10002254.676007835,45511313.76338782,120208629.2605059,0.7015791317787425,1.255451386875381,1.8560694714738577,3.6254668445505773,6.774427160163149,6.09048029519393,8.118233778531069,13.345108197025883,70.15791317787425,66.07638878291479,58.00217098355805,65.91757899182868,67.7442716016315,30.452401475969648,27.06077926177023,33.36277049256471,111411.60758762929,31036.03172331024,77945.22917162179,40609.140666318504,74194.25670704278,1307080.5647416138,3963784.168008337,3401631.369695481,5943817.631698646,0.74515288146568,0.2075779083404301,0.5213201153035499,0.27160561485976,0.4962325324134002,8.74213082652932,26.510928782499803,22.75108915216912,39.75396218641893,0.0049516395434254,0.00565036903711,0.0068393161732848,0.0091033344024085,0.0122535437790616,0.0201104964979009,0.0452688821756312,0.0923795806420222,0.00033674351438108555,0.0019806337516639,0.0054762669718311,0.0111948863494441,0.0198679338507164,0.0491375281379497,0.1398249029647118,0.280569785033289,558290.2594055141,1045552.4071418216,2017623.6224954631,3.73400585897688,6.9929552743624,13.49444719961705,3.17831891803241,5.14260673679189,6.08300540805146,6.913080558874279,7.79666389389101,8.83595133580917,10.22146633022299,12.1763362174579,15.1735620320114,24.47900856885739,,,,,,,,,,,13.369628489738915,21.632423716088212,25.588219591590835,29.079938538390348,32.79674016640675,37.16851258787878,42.99669447270454,51.21987308131578,63.82773172416164,102.97118030098876,0.1828432274707147,0.3109007299053729,0.2579865493213734,1990.0,0.0,1983 - 1990,micro,survey,1.3873740729737905,0.874792635440826,31093.54486501494,15720.997163950236
Netherlands,1993,national,income,15290368.0,38.7962628928217,33.269171088878174,112634.09050913688,148531.4896694822,300629.6913207522,454816.41330517543,610554.2995836143,2210498.933551505,6343161.377300229,9744800.860908547,0.73663426877062,0.97140559121587,1.9661377104903701,2.97452888841639,3.9930647815907,14.45680662199566,41.484687466647166,63.73163066388295,0.6475329500956,0.73688467671871,1.08976232369596,1.6942856378597202,2.4831528803525598,5.06192364456733,12.68115243735483,22.93409286131091,99010.1709908736,214077.51973121206,533211.7427790832,1424843.7994994419,3796832.134085061,15479735.062667135,58169846.22937569,140268287.8382467,0.8790426641110214,1.4412938307397665,1.7736496366560852,3.132788874405444,6.218664149403949,7.0028240356563165,9.170481841679692,14.394166678247432,87.90426641110214,75.85757003893508,55.42655114550266,56.959797716462624,62.1866414940395,35.01412017828158,30.568272805598973,35.985416695618575,112634.09050913688,35897.39916034532,152098.20165127,154186.72198442323,155737.8862784389,1599944.6339678909,4132662.4437487237,3401639.4836083185,5545567.139091453,0.73663426877062,0.23477132244524995,0.9947321192745002,1.0083911779260202,1.01853589317431,10.463741840404959,27.02788084465151,22.24694319723579,36.26836933611704,0.0058840503962834,0.0066061392912698,0.0082744027845202,0.0122296421329677,0.0186913369432233,0.0320334265636135,0.0626418849514455,0.1139823606787486,0.0028856578435005,0.0051120067064504,0.0108086648656666,0.0217260999101054,0.0391862253349085,0.0850710272826486,0.1925907777981099,0.3441230504446732,870209.5201359106,1333899.3122792055,2210498.933551505,5.69122679150633,8.72378815394898,14.45680662199566,2.68406606588827,5.18500402564851,6.17140747460797,7.10279788325,8.08663758404032,9.100375363247041,10.504937849464289,12.5594947375745,15.801377962918819,22.80390105336017,,,,,,,,,,,10.413173271390301,20.11587792793984,23.942754680361567,27.55620139531445,31.373131762940076,35.30605550158899,40.75523304805696,48.726145963995094,61.3034413518238,88.47061402480549,0.1890335910912648,0.3043498164067688,0.2595242170204526,1993.0,1.0,1993 - 1999,micro,survey,1.5149151677617996,0.874792635440826,32075.804399480538,16030.812938430454
Netherlands,1999,national,income,15812088.0,45.7087835153724,39.20704455941185,32082.458353292877,32082.458353292877,77875.40272095555,77875.40272095555,156116.56759841574,1104332.6185628504,4466306.225007728,8180220.858388147,0.20289830383750002,0.20289830383750002,0.49250549782518,0.49250549782518,0.9873241762784001,6.98410367158879,28.2461508246585,51.733969975300845,0.14846048956351,0.17424682264066,0.23769466966073,0.34425192507496,0.54455529996441,1.77184734310432,6.659138089137411,15.07558286469424,23474.703255013017,52348.91577297565,120270.36908180459,299383.7953400071,861055.6323903648,5603321.22234634,31588463.240877774,95350577.16313496,0.7316990174664599,1.63169901746643,1.5443948266021736,3.844394826602235,5.5154660753578,5.073943419002108,7.072614740119643,11.656235059394605,73.16990174664599,85.87889565612791,48.26233833131792,69.89808775640427,55.154660753578,25.36971709501054,23.575382467065474,29.140587648486516,32082.458353292877,0.0,45792.94436766267,0.0,78241.16487746019,948216.0509644346,3361973.6064448776,3713914.6333804196,7631867.141611853,0.20289830383750002,0.0,0.28960719398768,0.0,0.4948186784532201,5.996779495310389,21.262047153069712,23.48781915064234,48.266030024699155,0.001086283943462,0.0014964124699969,0.0017956903842921,0.0026257872973277,0.0039590317411021,0.0088602836572762,0.0259707146714065,0.0622648095493454,0.0026694231334067,0.0039717337815656,0.005600251236201,0.008267647628254,0.0128687694567719,0.0315076163164746,0.0951383670139433,0.2094767491491023,474073.3695680305,986434.462529121,1976369.397444704,2.9981705741078,6.23848325742382,12.49910446643545,3.6865289443916196,5.37222228601577,6.28378586484261,7.184595550228121,8.057951216715969,9.18177792840205,10.58000560484671,12.536162863405481,15.31087359304265,21.80609614810892,,,,,,,,,,,16.85067534423509,24.555774546795387,28.7224207753048,32.8399122650885,36.83191477423019,41.96878996155538,48.35991857833649,57.30127544368521,69.98414064956185,99.67301281493066,0.139004048131916,0.2806339613969497,0.251491543313875,1999.0,1.0,1993 - 1999,micro,survey,1.7238740881071777,0.874792635440826,39090.66429817864,19847.715994324542
Netherlands,2004,national,income,16281779.0,46.05681487783795,39.61953706721665,16935.861618837873,38404.75329815318,70075.39528340257,125400.66981781134,282687.4118472794,1456696.412618115,4645825.465398203,8255340.723598341,0.10401726751627001,0.23587565767937999,0.43039151485475,0.77019022195186,1.73621943798205,8.946789000256759,28.53389341175926,50.7029405300142,0.02349302431462146,0.09738911321427456,0.20402634398492997,0.36072800284463996,0.6989928010059,2.5584831132424197,7.60724485665224,15.56499169899421,3825.082299322931,30127.692348855162,106301.17897409952,323031.149178529,1138084.6308569042,8331331.325009012,37157843.86646953,101370301.9919433,0.2258569646712433,0.7844782158854268,1.516954396677903,2.575992214777206,4.025947329666555,5.719332630218496,7.9981144671100255,12.279360160407524,22.58569646712433,41.288327151864564,47.40482489618447,46.83622208685829,40.25947329666555,28.59666315109248,26.660381557033418,30.69840040101881,16935.861618837873,21468.891679315304,31670.641985249393,55325.274534408774,157286.74202946806,1174009.0007708357,3189129.0527800876,3609515.258200139,8026438.276401659,0.10401726751627001,0.13185839016310996,0.19451585717537004,0.33979870709711,0.9660292160301898,7.21056956227471,19.587104411502498,22.169047118254944,49.2970594699858,0.00011771817596962156,0.0005181682593728429,0.0012039684155033,0.00231298283424,0.0043914949343358,0.0127893321003268,0.0330876400159805,0.0694597115784069,0.0003656425378381764,0.0014873992814239,0.0033275939821536,0.0063788173924653,0.0127356285932692,0.0407386313988849,0.1098637035963313,0.2217823931857002,755503.3559316598,1398294.0197104737,2380974.6678525726,4.64017694830313,8.588091139859308,14.6235535309291,3.2414686428235395,5.16097507345231,6.195271177583829,7.17363136151876,8.13815950903671,9.1872242256477,10.46343054711067,12.13050404025538,14.61003119630006,23.6993042262708,,,,,,,,,,,14.92917212148404,23.769807354712913,28.533445774398356,33.039461161932216,37.48177059540203,42.31342854018442,48.191228369539076,55.86923789569074,67.28915021674293,109.15144674829168,0.1609949097643011,0.2980002606993465,0.2414168400244142,2004.0,2.0,2004 - 2019,micro,survey,0.8905583243359257,0.874792635440826,41433.73792616723,20756.788552411585
Netherlands,2005,national,income,16319868.0,46.54823614224392,40.09442147494976,10141.507067472116,24205.634920225275,34197.47121302398,67457.28426137521,191627.41471940058,1276269.9083928773,4319873.70876878,8137024.804590333,0.06214209004308193,0.14832004107034,0.20954502336063002,0.4133445458099,1.1741970873747298,7.82034455421378,26.47002848778422,49.85962389273206,0.0331044893108006,0.05961979040693987,0.0987225099414391,0.17018055185598,0.46947554592744,2.03440056031365,6.74931962436819,14.6064729195651,5402.608957596768,18486.755082949574,51556.426587935166,152752.82783512116,766177.8938763757,6640229.720688961,33044401.60784953,95350283.99715081,0.5327224959419595,0.763737664551107,1.5076093278002407,2.2644378514150265,3.998268697609304,5.202841246214577,7.649390661762566,11.71807709660181,53.272249594195955,40.19671918690037,47.11279149375752,41.171597298455026,39.98268697609304,26.014206231072883,25.497968872541886,29.29519274150453,10141.507067472116,14064.12785275316,9991.836292798704,33259.813048351236,124170.13045802536,1084642.4936734769,3043603.800375903,3817151.095821553,8182843.195409667,0.06214209004308193,0.08617795102725806,0.06122498229029,0.20379952244927005,0.7608525415648298,6.64614746683905,18.649683933570437,23.38959540494784,50.14037610726795,0.0001957293280566223,0.0003892034526498952,0.00067116714272873,0.0011171413294208,0.0025571856577183,0.0093200726899937,0.0277083051898641,0.0623081996458597,0.0005136076424536346,0.0010584991218273,0.001863173267401,0.0032744720169482,0.0079876263531706,0.030494750720614,0.0935656219326239,0.2017772945821772,634917.0968656625,1277062.8878050684,2285480.3573653023,3.89045485457151,7.825203535991029,14.004282126334,3.46235449219744,5.26592864816089,6.31370085675313,7.23189711201562,8.14071895207221,9.14033640369785,10.39352185169499,12.07564392323804,14.59948893745219,23.37640882271797,,,,,,,,,,,16.116649451096546,24.51196902228004,29.389163841163242,33.66320545265149,37.89361081486977,42.54665373388761,48.38001095022707,56.20999249085371,67.95804586166024,108.81305980375103,0.1479533940534175,0.2904823025428976,0.2350541267291646,2005.0,2.0,2004 - 2019,micro,survey,0.905592114655314,0.874792635440826,42184.80695907364,20896.80118554184
Netherlands,2006,national,income,16346101.0,49.44326822638425,41.81090936671922,3347.2694626661964,7485.346428268532,18124.70470912063,34718.88781013022,148524.1181975061,1077362.0836458604,3767287.864158264,7544894.680351609,0.02047747938585597,0.045792855606780675,0.11088090492724001,0.21239858856941002,0.90862107237381,6.590942290432809,23.04701203154357,46.157151973743524,0.01277233140150701,0.02770082099951019,0.0446581015960248,0.09316391618859826,0.29279147838052,1.60586752827035,5.71940821671868,12.94689555426336,2087.7781909450514,8603.207938977375,23359.54685302024,83757.67309658993,478599.9077547297,5249934.561945499,28047007.31121403,84652504.94657594,0.6237257604238639,1.1493399833155646,1.2888235823927856,2.412452655587408,3.22237164955453,4.872952781277946,7.444880328379327,11.219839180396741,62.372576042386385,60.49157806924025,40.27573694977455,43.86277555613469,32.223716495545304,24.36476390638973,24.816267761264424,28.049597950991856,3347.2694626661964,4138.076965602335,10639.358280852099,16594.18310100959,113805.23038737586,928837.9654483544,2689925.7805124037,3777606.8161933455,8801206.31964839,0.02047747938585597,0.0253153762209247,0.06508804932045935,0.10151768364217001,0.6962224838044,5.682321218059,16.456069741110763,23.11013994219995,53.84284802625648,7.966432115790551e-05,0.00018261401532773065,0.00028985538686184664,0.0005587630960895364,0.0014310812791502,0.0067133833305709,0.0226469156851288,0.0534516981749184,0.0002001544685541973,0.0004818497039830365,0.0008259860933284814,0.0016650245196903,0.0046261387185883,0.0226574929630251,0.077031274747063,0.1750811755817295,561023.0209264539,1269933.818910251,2234969.8809384275,3.43215192984831,7.76903200898031,13.67280112204389,3.48753270442181,5.21998512608142,6.22825682000134,7.1099603447095205,8.000559742465919,8.997510566217489,10.19316575547046,11.765808928420821,14.29859568162398,24.69862433058647,,,,,,,,,,,17.24350149530148,25.809312472657986,30.79453725341332,35.153967640242826,39.55738213079541,44.486632829521774,50.39834285237205,58.174004674829725,70.69693015471539,122.11807075998867,0.1571203126199748,0.3004332658009901,0.2333817607324371,2006.0,2.0,2004 - 2019,micro,survey,0.9155671788585236,0.874792635440826,43574.77518863186,20830.753320226537
Netherlands,2007,national,income,16381696.0,51.80650851045296,44.20181505865076,3440.455904970003,4690.297612810792,9633.709428452301,43510.517055302786,166986.99898868785,959272.0532541862,3263143.935956312,6863585.266265607,0.021001829755417284,0.0286313310466193,0.058807765865343246,0.26560447132765,1.01935110374828,5.85575543127028,19.91945117255449,41.89789180720731,0.005462318088082845,0.013545118498680205,0.025254485419294252,0.059165549282508105,0.30092297627219,1.39751113232908,4.84567581510984,11.30164258277644,894.8203437427438,4215.948257057755,13238.761688809951,53307.762311048624,492962.87167062296,4578720.5052861525,23814116.43530448,74056029.23667939,0.2600877233886669,0.8988658300792196,1.3742122686107232,1.2251695893039682,2.952103305383778,4.773119877467014,7.297905609648018,10.789700479232534,26.00877233886669,47.3087278989063,42.9441333940851,22.275810714617606,29.52103305383778,23.86559938733507,24.326352032160063,26.974251198081333,3440.455904970003,1249.8417078407892,4943.411815641509,33876.80762685048,123476.48193338506,792285.0542654983,2303871.8827021257,3600441.3303092956,9518110.733734392,0.021001829755417284,0.007629501291202017,0.03017643481872395,0.20679670546230675,0.7537466324206301,4.836404327522,14.06369574128421,21.97844063465282,58.10210819279269,2.082907109738643e-05,8.081218821011077e-05,0.00015158410595489516,0.0003068928837258863,0.0013803095564238,0.0060666008364313,0.0193392956069213,0.0458865585809394,6.899983450302278e-05,0.00021138549589577423,0.00042248506086092687,0.0009566876755905828,0.0043405800135964,0.0198220577608012,0.0655288052012677,0.1522193236108798,636150.1532515393,1270664.2135180633,2192742.9749207706,3.88329848906694,7.75660965456851,13.3853233201298,3.5002330827209596,5.27535796624133,6.2686447537661,7.129661626236921,8.02895359100963,9.03864137577392,10.224831788365831,11.9311489906667,14.517942591287749,24.08458423393117,,,,,,,,,,,18.13348549885524,27.329787737376726,32.47565977849897,36.936287571629286,41.59520525426722,46.826045135696376,52.971283506192435,61.811117172445655,75.21239164098162,124.77382180858763,0.1510716249199939,0.2959277822229548,0.2346265618244767,2007.0,2.0,2004 - 2019,micro,survey,0.930343179751319,0.874792635440826,45120.52911507493,21175.149949743765
Netherlands,2008,national,income,16445593.0,51.741479396787895,44.54673887985368,15843.787623518738,21972.784787056687,34825.85246231273,75146.82257157973,168783.5946716586,1058319.4385697925,3206642.8272089134,6712184.711583506,0.09634062829791992,0.13360895400401002,0.21176404196743,0.45694200611422,1.02631504179666,6.4352768463246806,19.49849316597409,40.814488790908946,0.025630311089001812,0.06347864803028555,0.11164500625818,0.17482758965225,0.42723093752766,1.5890754414500101,5.08237118363957,11.30159590992243,4215.056646331106,19834.936184230228,58754.1866689434,158132.88615255532,702606.6115588322,5226657.59127644,25074782.38831939,74344578.63401958,0.2660384465185722,0.9027047038623077,1.6870853838402102,2.1043189950171044,4.1627660136380005,4.938638940941799,7.81963684123332,11.07606268726782,26.603844651857223,47.51077388748988,52.72141824500657,38.26034536394735,41.62766013638001,24.693194704708997,26.065456137444404,27.69015671816955,15843.787623518738,6128.99716353795,12853.067675256043,40320.970109267,93636.77210007886,889535.843898134,2148323.388639121,3505541.884374593,9733408.288416494,0.09634062829791992,0.03726832570609007,0.07815508796342,0.24517796414678994,0.56937303568244,5.408961804528022,13.06321631964941,21.315995624934857,59.18551120909106,8.912998367428582e-05,0.0003747336647291474,0.000709336918899812,0.0011871309458471,0.0025587821914755,0.0074087551906873,0.0213394053025879,0.0475767819989389,0.0003225105424499957,0.0009877961514015035,0.0019118061300426,0.0032920407712954,0.0075555467660198,0.0246101326685254,0.0717725745478729,0.1564999217061583,706273.718235781,1381021.2718537026,2304050.2283001854,4.294607790888301,8.397515807752889,14.01013772078748,3.3898854140958097,5.2605889835736495,6.31526593235277,7.22299064499608,8.109908313729921,9.18119468839744,10.3975153991202,11.98251940801501,14.45578528888035,23.68434592683894,,,,,,,,,,,17.539768631091015,27.219065650854535,32.67612021240674,37.37282216412564,41.961865392469555,47.504859580761455,53.79828288013627,61.99932810714197,74.7963716688992,122.54630967999343,0.1515572949018702,0.2929801219819223,0.2348407783946395,2008.0,2.0,2004 - 2019,micro,survey,0.9534761651757796,0.874792635440826,45920.67702485532,21280.627041298754
Netherlands,2009,national,income,16530388.0,50.99194923734698,44.84421572828348,14268.962160229625,18310.727529234788,40195.13550803321,52521.11190296249,112055.65940106916,895511.0405696,3360379.342357782,6694286.597527675,0.08631958403051171,0.11077010127793,0.24315905656922998,0.31772461664519,0.67787676490757,5.41736249971628,20.3284964778672,40.49685099664736,0.04821311237096532,0.07105754931497921,0.1283058672533,0.18228818387865,0.32602897201294,1.2782744351226198,4.78676000791817,11.028692144016059,7969.814541796567,22317.568349609068,67870.2645879534,165731.19240311862,538938.5406615039,4226074.476611547,23738100.05813113,72923424.10925493,0.558541991512879,1.2188247743830487,1.688519362607676,3.1555156849939126,4.809561101528458,4.719176297283286,7.064113196659365,10.893382445888545,55.8541991512879,64.14867233594993,52.76623008148987,57.37301245443477,48.095611015284575,23.59588148641643,23.547043988864548,27.23345611472136,14268.962160229625,4041.765369005163,21884.40797879842,12325.976394929283,59534.54749810667,783455.3811685308,2464868.301788182,3333907.255169893,9836101.402472325,0.08631958403051171,0.02445051724741829,0.1323889552913,0.07456556007595999,0.36015214826238,4.73948573480871,14.911133978150918,20.16835451878016,59.50314900335264,0.00027014302590215426,0.0005231426438130748,0.0008432209658981325,0.0013443217280168,0.0022157823251408,0.0058818717921608,0.0187052362763274,0.04492659498606,0.000707909920954373,0.0013193384009114,0.0023942235725384,0.0037760499721986,0.0066807208412953,0.0204467490444602,0.0663335071640723,0.150519604463396,631888.1816520555,1319487.220363166,2391920.00612943,3.82258529958314,7.98219146678932,14.46983583282758,3.61251971710948,5.33839147098608,6.41155896372449,7.3646476260692095,8.28985967691741,9.334878951538359,10.54423845718796,12.14589740335305,14.56744456546909,22.390563167645013,,,,,,,,,,,18.420942203376168,27.221498689760825,32.69378892104962,37.55377378994691,42.27161038301022,47.60036736336229,53.76712721554103,61.934298383380316,74.2822393800266,114.17384604401654,0.135511695838654,0.2788199724132741,0.2294114393442577,2009.0,2.0,2004 - 2019,micro,survey,0.9648203909199972,0.874792635440826,44009.89997649909,20772.30493948166
