entity,year,reporting_level,welfare_type,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_1500,avg_shortfall_190,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_320,avg_shortfall_4000,avg_shortfall_550,headcount_100,headcount_1000,headcount_1500,headcount_190,headcount_2000,headcount_3000,headcount_320,headcount_4000,headcount_550,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_1500,headcount_ratio_190,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_320,headcount_ratio_4000,headcount_ratio_550,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_1500,income_gap_ratio_190,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_320,income_gap_ratio_4000,income_gap_ratio_550,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_1500,poverty_gap_index_190,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_320,poverty_gap_index_4000,poverty_gap_index_550,reporting_pop,total_shortall_100,total_shortall_1000,total_shortall_1500,total_shortall_190,total_shortall_2000,total_shortall_3000,total_shortall_320,total_shortall_4000,total_shortall_550,number_below_100,percentage_below_100,number_between_100_190,percentage_between_100_190,number_between_190_320,percentage_between_190_320,number_between_320_550,percentage_between_320_550,number_between_550_1000,percentage_between_550_1000,number_between_1000_1500,percentage_between_1000_1500,number_between_1500_2000,percentage_between_1500_2000,number_between_2000_3000,percentage_between_2000_3000,number_between_3000_4000,percentage_between_3000_4000,number_over_4000,percentage_over_4000
Germany,2003,national,income,,3.430103715930415,4.27738099913138,,5.261705034176963,7.793168610149468,1.143732750135116,11.623968973876494,3.443732750135033,0.0,821840.8339893458,2474119.6784548475,0.0,5775794.435870404,19187907.686130546,188340.00218165157,37340893.582695656,188340.00218165157,0.0,0.995758210501,2.99769113640251,0.0,6.9980639727600895,23.248439150989462,0.22819638034752002,45.242947094662526,0.22819638034752002,,34.30103715930415,28.515873327542536,,26.30852517088481,25.977228700498227,35.741648441722376,29.05992243469123,62.61332272972787,0.0,0.34155539380077,0.8548178072075099,0.0,1.8410874217482098,6.0393002075487,0.08156114802054623,13.14756533287732,0.14288133608455,82534176.0,0.0,2818999.2985702064,10582752.502199804,0.0,30390526.659590594,149534599.87399828,215410.6286556741,434049388.46207815,648592.6336734571,0.0,0.0,0.0,0.0,188340.00218165157,0.0022819638034752,0.0,0.0,633500.8318076943,0.0076756183015348,1652278.8444655016,0.020019329259015096,3301674.757415557,0.0400037283635758,13412113.25026014,0.16250375178229368,18152985.89656511,0.21994507943673067,45193282.417304344,0.5475705290533748
Germany,2004,national,income,,3.8353054311048966,4.096525406326484,,4.674707735027383,7.495178129366664,0.24173987023244994,11.477912326882558,2.5417398702324614,0.0,606143.6483226975,2060966.1825525975,0.0,5735541.85254299,19173535.133986562,172028.10386290099,37337097.37206583,172028.10386290099,0.0,0.7345747957102,2.49764856351051,0.0,6.95080200259075,23.23606902928776,0.20847782468922,45.248169720811184,0.20847782468922,,38.353054311048965,27.310169375509897,,23.373538675136913,24.98392709788888,7.55437094476406,28.694780817206393,46.21345218604475,0.0,0.28173187035401,0.68211205309971,0.0,1.6246483943077399,5.80528254669239,0.015749188214598597,12.98386312518432,0.09634479983125888,82516260.0,0.0,2324746.026441778,8442800.328406423,0.0,26811981.862655997,143709061.19889942,41586.05150415211,428551930.1768487,437250.6903888263,0.0,0.0,0.0,0.0,172028.10386290099,0.0020847782468922,0.0,0.0,434115.5444597965,0.0052609697102098,1454822.5342299,0.0176307376780031,3674575.6699903924,0.0445315343908024,13437993.281443574,0.1628526702669701,18163562.238079265,0.22012100691523423,45179162.62793417,0.5475183027918882
Germany,2005,national,income,,2.850064037710863,3.3760413100450535,,4.968132452443338,7.501568950904203,,12.007054652663198,1.609022581951126,0.0,615943.5365944847,2678950.338773102,0.0,6181970.773987184,21229913.93318913,0.0,38141817.00899542,204556.67868924557,0.0,0.74687504975418,3.2484165328248595,0.0,7.496076271744919,25.74277037274389,0.0,46.24964754693615,0.24803942325344,,28.50064037710863,22.506942066967024,,24.84066226221669,25.005229836347343,,30.017636631657997,29.254956035475015,0.0,0.21286417199679,0.73111922713667,0.0,1.8620749895823199,6.43703889794774,0.0,13.88305114406182,0.07256382422343967,82469422.0,0.0,1755478.5229083858,9044247.011257183,0.0,30712849.62230199,159257663.19158012,0.0,457970881.3788868,329136.3152999168,0.0,0.0,0.0,0.0,0.0,0.0,204556.67868924557,0.0024803942325344,411386.8579052391,0.0049883562650074,2063006.8021786173,0.025015414830706795,3503020.4352140822,0.04247659738920059,15047943.159201946,0.1824669410099897,16911903.07580629,0.2050687717419226,44327604.99100458,0.5375035245306385
Germany,2006,national,income,,2.2299168418976363,3.413383896069793,,4.652987377890035,7.489811250568772,,11.723565403335684,0.2197900605124151,0.0,617626.1720904558,2252482.9656113083,0.0,5761757.835993541,19770248.349084515,0.0,37269496.31725999,169480.82771164353,0.0,0.74976059856045,2.7343772865516,0.0,6.99442348638392,23.99987873850564,0.0,45.242901174827246,0.20573941418239,,22.29916841897636,22.755892640465287,,23.264936889450176,24.966037501895908,,29.308913508339206,3.9961829184075475,0.0,0.16719037861212,0.62223195971295,0.0,1.6272482098880998,5.99181872626486,0.0,13.260202773993502,0.008221723325988422,82376451.0,0.0,1377255.0031412751,7688589.08098917,0.0,26809386.485336952,148075428.5115119,0.0,436931377.6247759,37250.20137843633,0.0,0.0,0.0,0.0,0.0,0.0,169480.82771164353,0.0020573941418239,448145.34437881224,0.0054402118437805996,1634856.7935208525,0.0198461668799115,3509274.870382233,0.0426004619983232,14008490.513090974,0.17005455252121718,17499247.968175475,0.21243022436321607,45106954.68274001,0.5475709882517276
Germany,2007,national,income,,2.2369501368813576,3.5229650016064213,,4.762385705391236,7.450013801588852,,11.597285511340242,0.6867675328347511,0.0,614936.6444561551,2044985.6481420184,0.0,5346498.552546984,19122109.46641995,0.0,36393035.557896696,200958.9048449126,0.0,0.7474945466856799,2.4858099347592697,0.0,6.499008553029401,23.24413852408606,0.0,44.23804608509623,0.24427831197528999,,22.369501368813577,23.48643334404281,,23.81192852695618,24.83337933862951,,28.993213778350608,12.486682415177293,0.0,0.16721080285266,0.58382809338683,0.0,1.54753927160813,5.77230509368281,0.0,12.82603127281721,0.03050225702551046,82266372.0,0.0,1375582.610989559,7204412.867191754,0.0,25462088.28054469,142459979.44032148,0.0,422060423.9892856,138012.05128151414,0.0,0.0,0.0,0.0,0.0,0.0,200958.9048449126,0.0024427831197529,413977.73961124255,0.0050321623471039,1430049.0036858632,0.0173831538807359,3301512.904404965,0.0401319861827013,13775610.913872967,0.16745129971056663,17270926.091476746,0.2099390756101016,45873336.442103304,0.5576195391490377
Germany,2008,national,income,,3.8058022304223336,4.126220938511193,,4.930671966183107,7.424273473722658,0.7112043243704628,11.584442270613255,3.0112043243704636,0.0,615399.1478098688,2027569.9476951,0.0,5130896.292825297,18884298.04608762,202951.17603258239,36126919.57561419,202951.17603258239,0.0,0.74948047839947,2.46933083965922,0.0,6.248800671646141,22.99875257252177,0.24716957286335,43.99814504617403,0.24716957286335,,38.058022304223336,27.50813959007462,,24.653359830915537,24.747578245742194,22.22513513657696,28.961105676533137,54.74916953400842,0.0,0.28523744763507003,0.67926697431422,0.0,1.54053931469759,5.69163428842947,0.0549337715853796,12.742349282536791,0.13532328848344,82110097.0,0.0,2342087.449334802,8366201.5724755665,0.0,25298766.512426525,140202193.05344093,144339.7540304436,418510214.2387905,611127.4589053832,0.0,0.0,0.0,0.0,202951.17603258239,0.0024716957286335,0.0,0.0,412447.9717772864,0.005023109055361199,1412170.799885231,0.017198503612597497,3103326.3451301977,0.03779469831986921,13753401.753262322,0.1674995190087563,17242621.529526573,0.20999392473652262,45983177.42438581,0.5600185495382597
Germany,2009,national,income,,3.1974940662235363,3.8937920910054182,,4.628510938381723,7.603390144283504,,11.779075216834327,1.3742914512457363,0.0,613086.1190076877,2045983.705952582,0.0,5712380.88218421,18631630.386118393,0.0,35007514.78176339,202882.2670163681,0.0,0.74855781413787,2.49807823600449,0.0,6.9746275671871,22.74860265672174,0.0,42.74301428623175,0.24771251805687,,31.974940662235362,25.958613940036123,,23.142554691908614,25.34463381427835,,29.44768804208582,24.987117295377022,0.0,0.23935091689310997,0.6484664852044699,0.0,1.6141069992932098,5.76555004121132,0.0,12.5868295067937,0.061896217442202105,81902307.0,0.0,1960339.227611098,7966635.172564119,0.0,26439817.397392254,141663554.84974566,0.0,412356149.76883054,278819.3651699495,0.0,0.0,0.0,0.0,0.0,0.0,202882.2670163681,0.0024771251805687,410203.85199131956,0.005008452960809999,1432897.5869448944,0.017495204218666204,3666397.1762316283,0.0447654933118261,12919249.503934182,0.15773975089534636,16375884.395644996,0.19994411629510017,46894792.21823661,0.5725698571376825
Germany,2010,national,income,,3.2944591720436054,4.022527374188602,,4.669172933066844,7.474294233324829,0.6114973606735663,11.718281264182579,2.911497360673572,0.0,607012.3074745686,1839651.4523023225,0.0,5312894.212666271,18395751.883556396,204283.68325933832,34343414.04891189,204283.68325933832,0.0,0.74227817976851,2.24959710801362,0.0,6.496812991960289,22.495038495033253,0.24980600672994,41.99645798504773,0.24980600672994,,32.94459172043606,26.816849161257345,,23.345864665334222,24.914314111082764,19.109292521048946,29.295703160456448,52.936315648610396,0.0,0.24454051575462,0.6032710631920201,0.0,1.5167371686629,5.60448455006157,0.047736160561175446,12.30315766920539,0.13223809623175,81776930.0,0.0,1999777.2639029457,7400048.325851909,0.0,24806821.854028832,137495262.22093993,124918.93314176018,402445785.397429,594771.4046382395,0.0,0.0,0.0,0.0,204283.68325933832,0.0024980600672994,0.0,0.0,402728.6242152303,0.004924721730385701,1232639.1448277538,0.0150731892824511,3473242.7603639485,0.04247215883946669,13082857.670890125,0.15998225503072963,15947662.165355496,0.19501419490014477,47433515.95108811,0.5800354201495227
Germany,2011,national,income,,3.883371697736882,3.5611399262434498,,4.5405073632078,7.4140530199752614,,11.467667707378597,1.7021496708503274,0.0,398709.94071462913,1798843.0163559886,0.0,5016654.355336996,17859328.807329703,0.0,34310859.689595394,200399.3248653465,0.0,0.49668019327345,2.24085132021266,0.0,6.249337175614221,22.24768930481082,0.0,42.74165924095605,0.2496410679593,,38.83371697736882,23.740932841623,,22.702536816039,24.713510066584206,,28.669169268446492,30.948175833642317,0.0,0.19287938053846,0.5319990070123101,0.0,1.41875807305223,5.498184935926799,0.0,12.25367863593229,0.07725935666502667,80274983.0,0.0,1548338.899377541,6405931.68658951,0.0,22778156.039076105,132410010.67871398,0.0,393465537.67477113,341109.6448581774,0.0,0.0,0.0,0.0,0.0,0.0,200399.3248653465,0.002496410679593,198310.61584928262,0.0024703912531415,1400133.0756413594,0.0174417112693921,3217811.338981007,0.040084858554015605,12842674.451992707,0.159983521291966,16451530.88226569,0.20493969936145226,45964123.310404606,0.5725834075904396
Germany,2012,national,income,,2.8148082363627807,3.622952341150175,,4.658390725407688,7.800034634036835,,11.92647388395356,1.7025212138211636,0.0,599391.1875414274,2211412.9033230627,0.0,6029631.776275286,18481489.893480957,0.0,34378000.81717613,196489.68244630782,0.0,0.74527205962372,2.74963043066785,0.0,7.49713406883668,22.97954712068157,0.0,42.74497858377667,0.24431168388082,,28.148082363627807,24.153015607667832,,23.291953627038442,26.00011544678945,,29.816184709883903,30.954931160384792,0.0,0.20977979317599,0.66411866707239,0.0,1.7462289906703399,5.97470878052659,0.0,12.74492176873917,0.07562651356208475,80425823.0,0.0,1687171.251494878,8011843.555343996,0.0,28088380.74422428,144156261.2577532,0.0,410008328.92858535,334527.852661823,0.0,0.0,0.0,0.0,0.0,0.0,196489.68244630782,0.0024431168388082,402901.5050951196,0.0050096037574289985,1612021.7157816351,0.0200435837104413,3818218.8729522238,0.047475036381688304,12451858.11720567,0.1548241305184489,15896510.923695177,0.197654314630951,46047822.18282387,0.5725502141622333
Germany,2013,national,income,,2.115506159578974,3.5727344064456052,,4.547634446945208,7.648730745262716,,11.827492485554416,0.487696257077024,0.0,590192.5823692139,2009821.1322446496,0.0,5644257.577675355,18346525.353202935,0.0,34067811.70852019,184976.98028473786,0.0,0.73183477558289,2.49216449209433,0.0,6.99884088869487,22.749566269858022,0.0,42.243854092879815,0.22937019355826999,,21.15506159578974,23.818229376304036,,22.738172234726044,25.49576915087572,,29.56873121388604,8.86720467412771,0.0,0.15482009755397,0.59358945516183,0.0,1.59140849570587,5.800176898988489,0.0,12.490971671109829,0.02033872452425469,80645605.0,0.0,1248556.043339893,7180557.109971923,0.0,25668020.187667962,140327632.5377852,0.0,402936786.98180526,90212.58093027712,0.0,0.0,0.0,0.0,0.0,0.0,184976.98028473786,0.0022937019355827,405215.60208447604,0.005024645820246199,1419628.5498754357,0.017603297165114398,3634436.4454307053,0.0450667639660054,12702267.775527582,0.15750725381163155,15721286.355317254,0.19494287823021791,46577793.29147981,0.5775614590712018
Germany,2014,national,income,,3.204292988473359,4.11889278591526,,4.873894723775425,8.157765130495234,0.6037251702816541,11.938826578825525,2.9037251702815374,0.0,809361.5707228802,2427850.553904794,0.0,6272463.408879086,18005455.874200895,202373.50972654764,34010661.97541539,202373.50972654764,0.0,0.9994277414538699,2.99799407761528,0.0,7.74545538712572,22.23376145982267,0.24989782944037,41.9975451182853,0.24989782944037,,32.04292988473359,27.459285239435065,,24.369473618877127,27.192550434984113,18.86641157130169,29.847066447063813,52.79500309602795,0.0,0.32024593044264,0.8232277452337501,0.0,1.8875267072275,6.04592679855634,0.04714675300996972,12.535035197590219,0.13193356678995,80982500.0,0.0,2593431.6062071095,10000056.131758824,0.0,30571326.3136102,146884280.08922663,122177.98162015594,406047395.15553993,587637.0539911919,0.0,0.0,0.0,0.0,202373.50972654764,0.0024989782944037,0.0,0.0,606988.0609963326,0.007495299120134999,1618488.9831819138,0.0199856633616141,3844612.854974292,0.0474746130951044,11732992.465321809,0.14488306072696952,16005206.101214498,0.19763783658462628,46971838.02458461,0.580024548817147
Germany,2015,national,income,,2.9768552337190797,3.6236957364038647,,4.9394113843670615,8.13869160335362,,11.944674277650723,1.9950319408311614,0.0,607222.1575816222,2447838.101687586,0.0,5922043.398056686,17347962.125777077,0.0,32662143.87085539,196687.24176730207,0.0,0.74335579619238,2.99662095381529,0.0,7.24971121406504,21.237216128083798,0.0,39.98469696686938,0.24078271746064,,29.768552337190794,24.157971576025762,,24.69705692183531,27.128972011178732,,29.861685694126805,36.27330801511203,0.0,0.22128625924106998,0.72392283826393,0.0,1.79046530520632,5.76143841934139,0.0,11.940104533995589,0.08733985675165487,81686611.0,0.0,1807612.457827044,8870220.492492234,0.0,29251408.57907699,141189713.6883585,0.0,390138669.7471336,392397.3296797485,0.0,0.0,0.0,0.0,0.0,0.0,196687.24176730207,0.0024078271746064,410534.9158143202,0.0050257307873174005,1840615.9441059637,0.022532651576229103,3474205.2963691,0.04253090260249749,11425918.727720391,0.1398750491401876,15314181.745078314,0.1874748083878558,49024467.12914461,0.6001530303313062
Germany,2016,national,income,,2.514943401832873,3.8881176210546866,,5.162831595650427,8.0769262222307,,12.080489659849873,2.236892909803485,0.0,820419.8802686038,2469270.0975742526,0.0,5763339.0524600735,17082755.934491634,0.0,31289063.99427144,205868.7533919549,0.0,0.9962758235577599,2.99855495851943,0.0,6.99870334572144,20.744422638441957,0.0,37.99583450981028,0.24999645518491,,25.14943401832873,25.920784140364578,,25.81415797825214,26.923087407435663,,30.201224149624682,40.67078017824519,0.0,0.25055773088621996,0.77724895812802,0.0,1.8066563380937501,5.585039039115601,0.0,11.47520714782825,0.10167550874166001,82348669.0,0.0,2063309.5646140405,9600812.577521877,0.0,29755148.956486862,137976159.35526258,0.0,377987214.04917705,460506.3548125461,0.0,0.0,0.0,0.0,0.0,0.0,205868.7533919549,0.0024999645518491,614551.1268766489,0.007462793683728499,1648850.2173056488,0.0200227913496167,3294068.954885821,0.04000148387202009,11319416.88203156,0.13745719292720518,14206308.059779804,0.17251411871368322,51059605.00572856,0.6200416549018972
Germany,2017,national,income,,3.8785941084793065,4.558332918029242,0.7505939447729917,5.625717425664836,8.450566376766853,2.050593944772965,11.8623223072158,4.350593944772939,0.0,824430.6199233015,2479054.4269934855,193048.0887738011,5368034.3247869685,15702545.27993577,193048.0887738011,30375935.750465862,193048.0887738011,0.0,0.99741171343633,2.99920680282293,0.23355321884744998,6.494349171757969,18.99723544284339,0.23355321884744998,36.74937998654471,0.23355321884744998,,38.785941084793066,30.388886120194947,39.50494446173641,28.128587128324178,28.168554589222843,64.08106077415515,29.6558057680395,79.1017080867807,0.0,0.38685551954624,0.911425539819,0.0922650693942828,1.8267686651955402,5.35124663616053,0.14966338010963,10.89832474976848,0.18474458539999,82657002.0,0.0,3197631.7452844596,11300355.400150524,144900.72648361407,30199044.242521018,132695401.17228426,395863.24188955035,360329140.2553051,839873.8460692879,0.0,0.0,193048.0887738011,0.0023355321884745,0.0,0.0,0.0,0.0,631382.5311495004,0.0076385849458888,1654623.807070184,0.020017950893866005,2888979.897793483,0.0349514236893504,10334510.955148801,0.1250288627108542,14673390.470530093,0.17752144543701323,52281066.24953414,0.6325062001345528
Germany,2018,national,income,,2.749043681411782,4.044474758549002,,5.422821018464974,8.12163308219322,0.12629810990853396,11.740316235629992,2.426298109908506,0.0,828833.7957700411,2274612.8433310953,0.0,4969874.669790554,14920839.301117081,207037.8104131015,28807228.96635402,207037.8104131015,0.0,0.9997297845523501,2.74361183075397,0.0,5.99460562327312,17.99734462563429,0.24972662390797,34.74694800702081,0.24972662390797,,27.490436814117817,26.96316505699335,,27.11410509232487,27.0721102739774,3.9468159346416862,29.350790589074983,44.11451108924556,0.0,0.27483008473428,0.7397645864493899,0.0,1.62538366856469,4.87226098343946,0.009856250185442476,10.19850394563544,0.11016567919668,82905782.0,0.0,2278500.3092021747,9199614.23032399,0.0,26950740.81847689,121181582.08204125,26148.484134776114,338205977.9371967,502335.4480849038,0.0,0.0,0.0,0.0,207037.8104131015,0.0024972662390797,0.0,0.0,621795.9853569395,0.0075000316064438004,1445779.0475610541,0.017438820462016197,2695261.8264594586,0.032509937925191496,9950964.631326526,0.1200273900236117,13886389.665236939,0.1674960338138652,54098553.03364598,0.6525305199297918
Germany,2019,national,income,,3.5760200946574967,4.296462282625388,,5.4555490666047675,8.059238289104512,0.08520366234474401,11.631635703439475,2.3852036623447495,0.0,619549.7158959062,2074785.2729487303,0.0,4774368.968463224,14539280.385934222,207505.24870773245,28219628.210730862,207505.24870773245,0.0,0.74561033929192,2.4969446545289,0.0,5.74581631650491,17.497607542181758,0.24972662390797,33.96151434670347,0.24972662390797,,35.76020094657497,28.643081884169252,,27.27774533302384,26.86412763034837,2.66261444827325,29.07908925859869,43.36733931535908,0.0,0.26663175560922997,0.7152019019991,0.0,1.56732914211954,4.70057962238917,0.006649257169358611,9.8756990704497,0.10829979235096,83092962.0,0.0,2215522.2336831037,8914236.66977084,0.0,26046804.16952631,117175525.1823473,17680.207145655764,328240435.0337249,494942.2791734415,0.0,0.0,0.0,0.0,207505.24870773245,0.0024972662390797,0.0,0.0,412044.4671881738,0.004958837153839501,1455235.5570528242,0.0175133431523698,2699583.695514494,0.0324887166197601,9764911.417470999,0.1175179122567685,13680347.82479664,0.1646390680452171,54873333.789269134,0.6603848565329653
Greece,1981,national,income,0.7692045305785862,3.4866103247513167,5.688654255716937,1.2121713593003418,8.48865135050587,15.516100138400237,1.803339882369436,23.704017668954894,2.002677316182655,119261.11292222301,2454588.943711245,4572763.783233376,193928.66891477062,6250354.878438925,8192928.106405132,291644.8878388825,9021071.253471361,800193.6494793775,1.22578705588989,25.22870431952027,46.99968428757703,1.99323355532251,64.24226570571442,84.20838089291816,2.99757833605413,92.72018432342718,8.22453349380357,76.92045305785862,34.866103247513166,37.92436170477958,63.79849259475483,42.44325675252935,51.72033379466746,56.35437132404487,59.26004417238724,36.41231483968463,0.94288095691509,8.796266096053749,17.82433026932517,1.2716529621886,27.26650977711848,43.55285568090224,1.6892664262290702,54.9460221867818,2.99474302985907,9729350.0,91736.18838161831,8558195.154164055,26012872.155878827,235074.77820572344,53057083.38000154,127122292.92569587,525934.8577290177,213835632.38518623,1602529.6703657638,119261.11292222301,0.0122578705588989,74667.55599254761,0.0076744649943262,97716.21892411189,0.010043447807316202,508548.76164049504,0.05226955157749439,1654395.2942318674,0.17004170825716697,2118174.8395221313,0.2177097996805677,1677591.0952055492,0.1724258141813738,1942573.227966207,0.1996611518720374,828143.147066229,0.08511803430509017,708278.7465286385,0.07279815676572829
Greece,1982,national,income,0.7628480481725101,3.4454722078218185,5.658795085453636,1.19322744040989,8.374020305155307,15.25495487177839,1.9393382118381106,23.37910100058985,1.9696178019461323,119998.58318865804,2373811.745024316,4422870.622929784,195127.85801865932,6142378.680076934,8171197.836959501,267546.428870776,9029870.002062157,780928.5107868103,1.22578705588989,24.24851721453678,45.17967975454738,1.99323355532251,62.74447646248525,83.46888999442056,2.73299017909038,92.2402370992526,7.977194685647899,76.284804817251,34.45472207821819,37.72530056969091,62.80144423209947,41.87010152577654,50.84984957259463,60.60431911994095,58.447752501474625,35.81123276265695,0.93508926306073,8.354759214357541,17.04416998382679,1.2517794596613598,26.27117599665954,42.44380500207735,1.65631008965258,53.91234548654453,2.8567317568076698,9789513.0,91540.68496893437,8178902.394082294,25028118.54463232,232831.91457626928,51436403.7889173,124651254.25119038,518863.01294992305,211110242.80040762,1538130.6968929837,119998.58318865804,0.0122578705588989,75129.27483000128,0.007674464994326202,72418.57085211671,0.007397566237678698,513382.0819160343,0.0524420450655752,1592883.2342375056,0.1627132252888888,2049058.8779054675,0.20931162540010595,1719508.0571471509,0.1756479670793788,2028819.1568825664,0.2072441353193531,858672.165102656,0.08771347104832038,759642.9979378432,0.07759762900747394
Greece,1983,national,income,0.759279490329195,3.457893369054263,5.639169035112357,1.1825922390483639,8.335286442856132,15.168834494235075,1.9203683299659913,23.256595800008917,2.3630571694986098,120698.67920775899,2312767.6425878294,4355001.0969098555,196266.2734314462,6078857.162435143,8146363.034717117,269107.3488816617,9033571.386103034,639335.291847732,1.22578705588989,23.4879176654892,44.22835451073607,1.99323355532251,61.73542637935958,82.73252388576431,2.73299017909038,91.74280071849003,6.492937041768029,75.9279490329195,34.57893369054263,37.59446023408238,62.241696792019155,41.67643221428066,50.56278164745025,60.01151031143722,58.14148950002229,42.96467580906563,0.9307149710482,8.121871474838759,16.62741114872765,1.24062238586062,25.729123127190938,41.83186540378363,1.6401086831353902,53.340630846767255,2.78966935048237,9846627.0,91644.03163227424,7997303.895467715,24558587.333574407,232102.97174697235,50669015.694104545,123570832.60357854,516785.2301534521,210090118.35712454,1510785.8451142693,120698.67920775899,0.0122578705588989,75567.5942236872,0.0076744649943262,72841.07545021552,0.007397566237678701,370227.9429660703,0.03759946862677649,1673432.3507400975,0.16994980623721173,2042233.454322026,0.20740436845246865,1723856.0655252878,0.17507071868623517,2067505.8722819742,0.20997097506404722,887208.3513859166,0.0901027683272573,813055.613896966,0.08257199281509962
Greece,1984,national,income,0.7595607981750178,3.4655385253642943,5.6222625454321085,1.1834306072957697,8.316531851571678,15.143343163224134,1.921863717413567,23.276162271405983,2.366723025105632,121301.4477346223,2324317.591220657,4398491.001282409,197246.4260999405,6133036.690549396,8210201.814625147,270451.2694723276,9078684.990928344,642528.128708651,1.22578705588989,23.4879176654892,44.44805429375963,1.99323355532251,61.976152213948076,82.96652099840273,2.73299017909038,91.74280071849003,6.492937041768029,75.95607981750177,34.65538525364295,37.48175030288073,62.28582143661946,41.58265925785839,50.47781054408045,60.05824116917397,58.190405678514956,43.031327729193315,0.93105979456433,8.13982835503374,16.65990872487584,1.24150189308296,25.77133219625769,41.879683284588445,1.64138583288794,53.385507918920894,2.79399701769339,9895801.0,92135.82446109492,8055012.157557124,24729471.21293026,233427.45782637273,51005594.98381181,124329903.5181941,519770.48212730594,211316945.0598261,1520686.1164927995,121301.4477346223,0.0122578705588989,75944.9783653182,0.007674464994326199,73204.84337238711,0.007397566237678699,372076.85923632345,0.037599468626776496,1681789.4625120058,0.1699498062372117,2074173.410061752,0.20960136628270434,1734545.6892669871,0.17528097920188443,2077165.1240757508,0.20990368784454647,868483.1763031976,0.08776279720087314,817116.0090716556,0.08257199281509961
Greece,1985,national,income,0.7592688502279087,3.457604201017504,5.638755276476912,1.1825605288660863,8.33477085017186,15.168178941023543,1.9203117688919036,23.255855723823327,2.362918513305601,121773.36349326934,2333360.2046426935,4393777.422160054,198013.8010864041,6132982.462804719,8218897.120383483,271503.44336137566,9114005.051776955,645027.8445403613,1.22578705588989,23.4879176654892,44.22835451073607,1.99323355532251,61.73542637935958,82.73252388576431,2.73299017909038,91.74280071849003,6.492937041768029,75.92688502279087,34.57604201017504,37.591701843179415,62.24002783505718,41.67385425085931,50.56059647007848,60.00974277787199,58.13963930955832,42.962154787374566,0.93070192854977,8.12119227933487,16.6261911578203,1.24058911965043,25.72753161048086,41.83005755139258,1.6400603766166402,53.33893343021698,2.7895056621311602,9934300.0,92458.7216879198,8067836.04605964,24775435.62287013,234163.30533552205,51117003.45559999,124665702.2198398,521371.25758152606,211953986.55032182,1524148.2354620271,121773.36349326934,0.0122578705588989,76240.43759313476,0.007674464994326199,73489.64227497156,0.007397566237678704,373524.40117898566,0.03759946862677649,1688332.3601023322,0.1699498062372117,2060417.21751736,0.20740436845246873,1739205.0406446652,0.17507071868623508,2085914.6575787645,0.20997097506404724,895107.9313934715,0.09010276832725723,820294.9482230451,0.08257199281509972
Greece,1986,national,income,0.7636175664399102,3.4337552182190842,5.650111192487344,1.1955207987032153,8.411744657338241,15.30280006762171,1.943428847683733,23.433033027301438,1.981073299450467,122176.80678697438,2440169.3005051785,4534291.011770806,198669.8340464674,6253875.614750771,8319522.054479586,272402.95241901965,9193780.903387528,795103.9857432066,1.22578705588989,24.48196201390678,45.492064951063114,1.99323355532251,62.74447646248525,83.46888999442056,2.73299017909038,92.2402370992526,7.977194685647899,76.36175664399101,34.33755218219085,37.66740794991563,62.92214730016923,42.058723286691205,51.00933355873904,60.73215149011665,58.58258256825359,36.01951453546304,0.9360325285921799,8.40650648174938,17.13568168995753,1.25418535371643,26.389525733039772,42.57692451503094,1.65980373577518,54.03671305982254,2.8733467993191297,9967213.0,93296.35587406848,8378944.068947669,25619248.395600997,237513.91867746794,52606004.79003771,127311982.65787052,529395.7559253421,215438171.5548532,1575159.2764425112,122176.80678697438,0.0122578705588989,76493.02725949303,0.0076744649943262,73733.11837255224,0.007397566237678702,522701.0333241869,0.05244204506557519,1645065.314761972,0.16504767328258882,2094121.7112656278,0.21010102937156333,1719584.6029799646,0.17252411511422144,2065646.439728815,0.20724413531935307,874258.848907942,0.08771347104832032,773432.0966124721,0.07759762900747401
