country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
Egypt,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5436929,2018,0.57752925,,,,,MENA,61382204.0,5566668544.0,0.011026739514814555,0.00599515983912508,103740768.0,7670803939.0,0.013524106315970333,0.007810566998889433
El Salvador,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.66868263,2018,0.5999933,,,,,LAC,5630994.0,5566668544.0,0.001011555467240695,0.0006764095751116801,6276340.0,7670803939.0,0.0008182115003734813,0.0004909214088115122
Estonia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5349064,2018,0.48455518,,,,,EE & CA,1504446.0,5566668544.0,0.0002702596693351822,0.00014456362336483987,1322146.0,7670803939.0,0.00017236081257114764,8.351832539478429e-05
Eswatini,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.75752676,2018,0.7046754,,,,,SS Africa,953454.0,5566668544.0,0.00017127910391353813,0.00012974850384395718,1160430.0,7670803939.0,0.00015127879805402493,0.00010660244396236701
Ethiopia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.64825255,2018,0.5543135,,,,,SS Africa,53791672.0,5566668544.0,0.009663171351917303,0.0062641754389221,111129440.0,7670803939.0,0.01448732634593804,0.008030520295085275
Finland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.36445832,2018,0.44252202,,,,,W. Europe,5066609.0,5566668544.0,0.0009101689744867267,0.0003317186576557542,5515465.0,7670803939.0,0.0007190204630258117,0.0003181823871068207
France,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.44526708,2018,0.4246239,,,,,W. Europe,57053728.0,5566668544.0,0.010249169238124483,0.004563617672006448,64277812.0,7670803939.0,0.008379540464226693,0.003558153207536591
Georgia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5690983,2018,0.5922428,,,,,EE & CA,5127512.0,5566668544.0,0.0009211096294796747,0.0005242019185223904,3772323.0,7670803939.0,0.0004917767459575791,0.00029125122586086443
Germany,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4148876,2018,0.4877957,,,,,W. Europe,80573496.0,5566668544.0,0.014474275837178353,0.00600519766655791,82896696.0,7670803939.0,0.010806780705023049,0.005271501272912365
Ghana,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5796886,2018,0.6078388,,,,,SS Africa,16643639.0,5566668544.0,0.002989874261139411,0.0017331960504675668,30870648.0,7670803939.0,0.004024434498064415,0.00244620747417478
Greece,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4820537,2018,0.44837916,,,,,W. Europe,10563442.0,5566668544.0,0.0018976236714121845,0.0009147565065262198,10633275.0,7670803939.0,0.0013862008577664418,0.0006215435747739302
Guinea,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.63719606,2018,0.49457934,,,,,SS Africa,7046101.0,5566668544.0,0.0012657662198326137,0.0008065412532156287,12554871.0,7670803939.0,0.0016367086292179056,0.0008094822817745852
Guinea-Bissau,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6295131,2018,0.5519309,,,,,SS Africa,1056767.0,5566668544.0,0.00018983831921141236,0.00011950570595681606,1924954.0,7670803939.0,0.0002509455352147803,0.00013850459620333173
Honduras,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.67835695,2018,0.64670056,,,,,LAC,5496843.0,5566668544.0,0.0009874564933320376,0.000669847970645357,9792854.0,7670803939.0,0.0012766398512952528,0.0008256037080870884
Hungary,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.35015538,2018,0.4267738,,,,,EE & CA,10357423.0,5566668544.0,0.0018606142826958299,0.0006515041074209875,9776361.0,7670803939.0,0.0012744897507150326,0.0005439188168251925
India,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4852572,2018,0.63361806,,,,,S & SE Asia,926351296.0,5566668544.0,0.1664103563339445,0.08075182495469276,1369003264.0,7670803939.0,0.17846933318679883,0.1130813920875959
Indonesia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.58070815,2018,0.59837633,,,,,S & SE Asia,191737280.0,5566668544.0,0.0344438111384704,0.020001801710676958,267066848.0,7670803939.0,0.03481601799808431,0.020833081204198012
Iran,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6244779,2018,0.61327547,,,,,MENA,59755432.0,5566668544.0,0.010734505122351327,0.006703461462341545,85617560.0,7670803939.0,0.01116148459546751,0.006845064692760584
Ireland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4341702,2018,0.4715126,,,,,W. Europe,3545700.0,5566668544.0,0.0006369518809992219,0.0002765455169774568,4834506.0,7670803939.0,0.0006302476296415741,0.00029716968959601323
Israel,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5977463,2018,0.59364897,,,,,MENA,5213005.0,5566668544.0,0.0009364676482523476,0.0005597700836291304,8456487.0,7670803939.0,0.0011024251261338358,0.0006544535407715963
Italy,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4718528,2018,0.5161385,,,,,W. Europe,56869456.0,5566668544.0,0.010216066494797216,0.004820479674449566,59877432.0,7670803939.0,0.0078058874240769455,0.0040289189795116725
Kazakhstan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.47160324,2018,0.5314435,,,,,EE & CA,16979700.0,5566668544.0,0.0030502444803007837,0.001438505193559457,18538100.0,7670803939.0,0.0024167088805057777,0.0012843441695720283
Kenya,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6812463,2018,0.59904,,,,,SS Africa,25391832.0,5566668544.0,0.004561405407794296,0.003107440468688646,49953300.0,7670803939.0,0.006512133590851774,0.003901028322807019
Laos,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.576513,2018,0.6012711,,,,,S & SE Asia,4685293.0,5566668544.0,0.0008416691173484749,0.00048523318143812766,7105008.0,7670803939.0,0.0009262403336730622,0.0005569215377079686
Latvia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4345618,2018,0.49364462,,,,,EE & CA,2638889.0,5566668544.0,0.00047405175629583885,0.00020600477931148142,1935632.0,7670803939.0,0.0002523375666217767,0.00012456508343542451
Lesotho,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.74903446,2018,0.6188754,,,,,SS Africa,1885486.0,5566668544.0,0.0003387099456518315,0.0002537054227144816,2198030.0,7670803939.0,0.0002865449329013283,0.0001773356054773384
Lithuania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.47019494,2018,0.49883226,,,,,EE & CA,3788532.0,5566668544.0,0.0006805743812577895,0.0003200026275017089,2876128.0,7670803939.0,0.0003749447936450511,0.00018703455714014339
Luxembourg,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.45416763,2018,0.48054147,,,,,W. Europe,396705.0,5566668544.0,7.126434722390398e-05,3.236595998496077e-05,607920.0,7670803939.0,7.925114562102224e-05,3.808346183098753e-05
Malaysia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5844442,2018,0.51789105,,,,,S & SE Asia,19050074.0,5566668544.0,0.003422167827925197,0.0020000662234451083,32399270.0,7670803939.0,0.00422371243713781,0.002187422866370075
Mali,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6832321,2018,0.56134886,,,,,SS Africa,9506515.0,5566668544.0,0.0017077566096954954,0.00116679418360738,19934304.0,7670803939.0,0.002598724222196549,0.0014587908678783438
Mexico,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6935595,2018,0.75181776,,,,,LAC,86648440.0,5566668544.0,0.01556558277452921,0.010795658232763787,124013864.0,7670803939.0,0.01616699696487967,0.0121546354901663
Mongolia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.56478995,2018,0.55968744,,,,,East Asia,2270313.0,5566668544.0,0.0004078405211402506,0.0002303442278884722,3163994.0,7670803939.0,0.0004124722812837884,0.00023085555337893542
Mozambique,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.7090848,2018,0.7247565,,,,,SS Africa,14206253.0,5566668544.0,0.0025520206363484894,0.001809599065046315,29423882.0,7670803939.0,0.0038358276699529134,0.002780040957135843
Netherlands,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.38166767,2018,0.41443327,,,,,W. Europe,15251088.0,5566668544.0,0.002739715483228886,0.0010456608347764417,17286042.0,7670803939.0,0.0022534850502584328,0.0009339191798359882
Niger,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.58958036,2018,0.58741754,,,,,SS Africa,9193081.0,5566668544.0,0.0016514511197022331,0.0009736631408455177,22577060.0,7670803939.0,0.00294324560757099,0.0017289141030518685
Nigeria,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.60222596,2018,0.5451492,,,,,SS Africa,102775472.0,5566668544.0,0.018462653414271616,0.011118689163651512,198387616.0,7670803939.0,0.025862688914698385,0.014099024355714208
Norway,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.34928444,2018,0.41259328,,,,,W. Europe,4312138.0,5566668544.0,0.0007746353076199968,0.00027056805984240697,5312321.0,7670803939.0,0.0006925377108116438,0.0002857364023785024
Pakistan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5303479,2018,0.529781,,,,,S & SE Asia,125546624.0,5566668544.0,0.022553278142511228,0.011961083333408168,219731488.0,7670803939.0,0.02864517066885758,0.015175666701643073
Panama,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.67835706,2018,0.6467005,,,,,LAC,2607502.0,5566668544.0,0.0004684133749638247,0.00031775152211790773,4165258.0,7670803939.0,0.0005430014941227923,0.00035115933853294086
Paraguay,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.678357,2018,0.64670044,,,,,LAC,4386206.0,5566668544.0,0.0007879409318752498,0.0005345052507578236,6443337.0,7670803939.0,0.0008399819694570348,0.0005432167107832389
Peru,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6830842,2018,0.69491446,,,,,LAC,23513888.0,5566668544.0,0.004224050311984948,0.0028853819854245074,32203946.0,7670803939.0,0.00419824913478342,0.0029174240312083662
Philippines,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.61813635,2018,0.57172084,,,,,S & SE Asia,66083324.0,5566668544.0,0.011871251804856877,0.007338052217138491,108568832.0,7670803939.0,0.014153514137939695,0.008091858971326206
Poland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.37408146,2018,0.4818611,,,,,EE & CA,38319300.0,5566668544.0,0.006883704265327998,0.002575066159829056,38521464.0,7670803939.0,0.005021828781745897,0.0024198240136100633
Romania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4012729,2018,0.54153365,,,,,EE & CA,22721662.0,5566668544.0,0.004081734312076189,0.0016378893356681122,19606778.0,7670803939.0,0.0025560264811768903,0.0013841743472099012
Russia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.45943636,2018,0.54645306,,,,,EE & CA,148897280.0,5566668544.0,0.026748005350612808,0.01228900613587264,145652288.0,7670803939.0,0.01898787782327127,0.01037598391512131
Senegal,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.64941937,2018,0.58417815,,,,,SS Africa,8196551.0,5566668544.0,0.0014724338148055542,0.0009562270364218569,15574910.0,7670803939.0,0.0020304142986648168,0.0011861236681187705
Slovakia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.34784234,2018,0.38544592,,,,,EE & CA,5321863.0,5566668544.0,0.0009560229709987202,0.0003325452632159935,5446746.0,7670803939.0,0.0007100619496096861,0.0002736904832797932
Slovenia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.38655278,2018,0.40766904,,,,,EE & CA,1991685.0,5566668544.0,0.00035778760388863564,0.00013830379324275785,2105931.0,7670803939.0,0.0002745384990604438,0.00011192084569076342
Spain,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.46417072,2018,0.45206437,,,,,W. Europe,39420540.0,5566668544.0,0.00708153174352175,0.0032870397175066204,46792044.0,7670803939.0,0.00610001824738334,0.0027576008763978855
Sri Lanka,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.55705816,2018,0.59125745,,,,,S & SE Asia,17825610.0,5566668544.0,0.003202204309292535,0.001783814026186017,21580712.0,7670803939.0,0.0028133572662806653,0.0016634184515410702
Sweden,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.36910072,2018,0.39610094,,,,,W. Europe,8683403.0,5566668544.0,0.0015598922284243695,0.0005757573441507763,10162300.0,7670803939.0,0.0013248024693125976,0.0005247555011835848
Switzerland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.40282598,2018,0.41629642,,,,,W. Europe,6936123.0,5566668544.0,0.0012460096995493036,0.000501925080028147,8514431.0,7670803939.0,0.0011099789627930419,0.00046208027124051027
Taiwan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5115322,2018,0.6085888,,,,,East Asia,21125720.0,5566668544.0,0.0037950382410984807,0.001941284212970489,23726186.0,7670803939.0,0.0030930507660834636,0.001882396099647195
Tanzania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5503049,2018,0.6125267,,,,,SS Africa,28469018.0,5566668544.0,0.0051141931255607375,0.002814365483758572,58090444.0,7670803939.0,0.007572927748114616,0.004638620554983951
Thailand,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.67679626,2018,0.60037076,,,,,S & SE Asia,57776080.0,5566668544.0,0.010378933026697557,0.007024423029269295,71127808.0,7670803939.0,0.009272536303316408,0.00556695971143065
Tunisia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5995905,2018,0.5275901,,,,,MENA,8977175.0,5566668544.0,0.0016126656238004316,0.0009669389559823194,11933040.0,7670803939.0,0.001555643983980595,0.0008207423588452547
Turkey,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6425544,2018,0.61367506,,,,,MENA,57296008.0,5566668544.0,0.010292692576739844,0.00661361492723355,82809304.0,7670803939.0,0.010795387896564514,0.006624860292347977
Uganda,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6117073,2018,0.62564653,,,,,SS Africa,19462960.0,5566668544.0,0.0034963389406358733,0.0021387361572775274,41515400.0,7670803939.0,0.005412131548419178,0.003386081331733321
Ukraine,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.50913996,2018,0.4263803,,,,,EE & CA,51778420.0,5566668544.0,0.009301509437958015,0.004735770097081357,44446952.0,7670803939.0,0.005794301660354299,0.002470576117792853
United Kingdom,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.47266042,2018,0.4689104,,,,,W. Europe,57647464.0,5566668544.0,0.010355828363830817,0.004894790207974878,66432996.0,7670803939.0,0.00866049980266612,0.004060998392884266
United States,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.52102596,2018,0.5840612,,,,,W. Offshoots,258779760.0,5566668544.0,0.046487366358272615,0.02422112448372732,332140032.0,7670803939.0,0.04329924668147616,0.025289410209137025
Uruguay,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6031374,2018,0.53803426,,,,,LAC,3171749.0,5566668544.0,0.0005697750773069919,0.00034365264385442866,3427044.0,7670803939.0,0.0004467646451731322,0.00024037468538184645
Vietnam,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5791764,2018,0.5615844,,,,,S & SE Asia,71176408.0,5566668544.0,0.01278617676576362,0.007405452160553253,94914328.0,7670803939.0,0.012373452477052028,0.006948738046747194
Zambia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.68003935,2018,0.722217,,,,,SS Africa,8270921.0,5566668544.0,0.001485793690539517,0.0010103981699294848,17835898.0,7670803939.0,0.0023251667154883856,0.0016792749841051835
Albania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,7.548123,2018,11.773786,consumption,consumption,national,national,EE & CA,3300715.0,4764075817.0,0.0006928342719110006,0.005229598221829305,2877019.0,6444571664.0,0.0004464251698947358,0.005256114232822388
Argentina,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.099566,2018,20.236952,income,income,urban,urban,LAC,34027240.0,4764075817.0,0.007142463996601001,0.14356042297379587,44413592.0,6444571664.0,0.006891628228466853,0.13946554847598888
Armenia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,16.68147,2018,7.835563,income,consumption,national,national,EE & CA,3457344.0,4764075817.0,0.0007257113725316685,0.012105933121619904,2836563.0,6444571664.0,0.00044014763864684987,0.0034488046323911765
Australia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.231302,2018,11.742362,income,income,national,national,W. Offshoots,17631514.0,4764075817.0,0.0037009306059076937,0.03786533967733221,24979228.0,6444571664.0,0.0038760105872569285,0.0455135195182257
Austria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,9.240191,2018,10.241609,income,income,national,national,W. Europe,7905280.0,4764075817.0,0.0016593522655099257,0.015332732632325255,8840518.0,6444571664.0,0.0013717774370302976,0.014049207623385672
Bangladesh,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,5.113777,2016,6.1457143,consumption,consumption,national,national,S & SE Asia,113418760.0,4764075817.0,0.02380708543623079,0.12174412976531006,163683952.0,6444571664.0,0.025398732535531317,0.15609335331344498
Belarus,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,3.3296485,2018,5.202345,income,consumption,national,national,EE & CA,10480485.0,4764075817.0,0.002199898868653962,0.0073248899565509056,9695573.0,6444571664.0,0.0015044557661078404,0.007826697773675574
Belgium,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,8.370786,2018,9.638242,income,income,national,national,W. Europe,10043738.0,4764075817.0,0.002108223795297337,0.017647489625894377,11448598.0,6444571664.0,0.0017764715169439381,0.01712206197406407
Bolivia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,18.634205,2018,20.05303,income,income,urban,national,LAC,7544494.0,4764075817.0,0.0015836217326933443,0.029509531794885326,11606906.0,6444571664.0,0.0018010360664987711,0.036116230297864954
Botswana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,23.467222,2015,19.66718,consumption,consumption,national,national,SS Africa,1462267.0,4764075817.0,0.00030693613119717487,0.007202938396231328,2451411.0,6444571664.0,0.0003803838529244416,0.007481077365129081
Brazil,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.130829,2018,23.514969,income,income,national,national,LAC,158440864.0,4764075817.0,0.03325741866546789,0.8357864967215014,210166592.0,6444571664.0,0.032611413598519025,0.7668563756433854
Bulgaria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,10.29105,2018,14.12648,income,income,national,national,EE & CA,8611541.0,4764075817.0,0.0018075994864042275,0.018602096617331244,7117424.0,6444571664.0,0.0011044060600270175,0.015601370232095223
Burkina Faso,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,11.325153,2018,11.266309,consumption,consumption,national,national,SS Africa,9840080.0,4764075817.0,0.0020654751053471743,0.02339182231037866,20392730.0,6444571664.0,0.0031643266710673357,0.03565028137122567
Canada,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,12.747617,2018,12.249933,income,income,national,national,W. Offshoots,28668168.0,4764075817.0,0.006017571739245056,0.07670969840514096,37035260.0,6444571664.0,0.005746737243513412,0.07039714759693944
Central African Republic,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,29.463581,2021,15.137665,consumption,consumption,national,national,SS Africa,3089148.0,4764075817.0,0.0006484254488513318,0.019104935789941713,5094795.0,6444571664.0,0.0007905560315916753,0.01196717220783845
Chile,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,20.213692,2020,14.073339,income,income,national,national,LAC,13998387.0,4764075817.0,0.0029383216257912043,0.05939432749275879,18701452.0,6444571664.0,0.002901892162122755,0.040839313480483995
China,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.823173,2018,14.673509,consumption,consumption,national,national,East Asia,1195855616.0,4764075817.0,0.25101523609946363,2.4657659817223143,1417069440.0,6444571664.0,0.21988574476033634,3.2264953764560422
Colombia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,22.783035,2018,20.434357,income,income,national,national,LAC,34614732.0,4764075817.0,0.007265781093676494,0.1655365469817843,49276968.0,6444571664.0,0.007646275124111957,0.1562467132317962
Costa Rica,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.124832,2018,19.297148,income,income,national,national,LAC,3405376.0,4764075817.0,0.0007148030658639705,0.01438529172319117,5040738.0,6444571664.0,0.0007821680420062747,0.015093612272591646
Cote d'Ivoire,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,12.812439,2018,11.879745,consumption,consumption,national,national,SS Africa,13316449.0,4764075817.0,0.0027951799071882825,0.03581307195660749,25493990.0,6444571664.0,0.003955885872510642,0.04699491355417123
Czechia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,2.1091895,2018,4.92653,income,income,national,national,EE & CA,10318915.0,4764075817.0,0.0021659846308864903,0.004568472063035266,10534598.0,6444571664.0,0.0016346467304952604,0.008053135968120925
Denmark,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,4.247055,2018,6.5908012,income,income,national,national,W. Europe,5193776.0,4764075817.0,0.0010901959161662938,0.0046301220752890835,5766689.0,6444571664.0,0.000894813387243916,0.005897537181333222
Dominican Republic,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,19.88269,2018,14.193037,income,income,national,national,LAC,7576083.0,4764075817.0,0.0015902523996292647,0.03161849616689636,10765532.0,6444571664.0,0.001670480609306791,0.02370919315093509
Ecuador,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,21.16893,2018,19.256594,income,income,national,national,LAC,11132833.0,4764075817.0,0.0023368295190168676,0.049468180635515044,17015672.0,6444571664.0,0.0026403107742677743,0.05084339183295865
Egypt,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,3.4394898,2019,5.0652847,consumption,consumption,national,national,MENA,61382204.0,4764075817.0,0.012884388569334979,0.04431572359766622,103740768.0,6444571664.0,0.01609738760133679,0.08153785159390807
El Salvador,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,21.263426,2018,15.301864,income,income,national,national,LAC,5630994.0,4764075817.0,0.0011819698544482673,0.025132728329841883,6276340.0,6444571664.0,0.0009738956019467115,0.014902417730141173
Estonia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.605913,2018,9.886338,income,income,national,national,EE & CA,1504446.0,4764075817.0,0.0003157896846711749,0.0042966070271644565,1322146.0,6444571664.0,0.0002051565362187894,0.002028246907964105
Eswatini,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,25.29791,2016,19.754221,consumption,consumption,national,national,SS Africa,953454.0,4764075817.0,0.00020013409454940252,0.005062974449996365,1160430.0,6444571664.0,0.00018006316951711066,0.0035570076378534945
Ethiopia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.208836,2015,12.36595,consumption,consumption,national,national,SS Africa,53791672.0,4764075817.0,0.011291103262473541,0.115269016969615,111129440.0,6444571664.0,0.017243883037375438,0.21323698907851008
Finland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,3.2456815,2018,6.786884,income,income,national,national,W. Europe,5066609.0,4764075817.0,0.0010635030160352295,0.003451792090158127,5515465.0,6444571664.0,0.0008558311223087052,0.00580842640608422
France,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,12.241086,2018,10.034907,income,income,national,national,W. Europe,57053728.0,4764075817.0,0.0119758228440469,0.14659707742856826,64277812.0,6444571664.0,0.009973946346048422,0.10008762740673552
Georgia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,16.817665,2018,14.609697,consumption,consumption,national,national,EE & CA,5127512.0,4764075817.0,0.0010762868176243383,0.018100631250456006,3772323.0,6444571664.0,0.0005853489101645903,0.008551770416926766
Germany,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,6.733358,2018,10.246276,income,income,national,national,W. Europe,80573496.0,4764075817.0,0.016912723284647088,0.11387941904644534,82896696.0,6444571664.0,0.012863026485230812,0.131798118299764
Ghana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,13.203299,2016,20.639269,consumption,consumption,national,national,SS Africa,16643639.0,4764075817.0,0.003493571395444482,0.046126666205212774,30870648.0,6444571664.0,0.004790178402770571,0.0988657800145846
Greece,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,16.24198,2018,13.798931,income,income,national,national,W. Europe,10563442.0,4764075817.0,0.002217311899677519,0.036013534639180035,10633275.0,6444571664.0,0.0016499583765044465,0.022767661991264992
Guinea,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,17.167551,2018,9.644025,consumption,consumption,national,national,SS Africa,7046101.0,4764075817.0,0.0014790068988526342,0.025390926425525203,12554871.0,6444571664.0,0.0019481311799405881,0.018787825508337914
Guinea-Bissau,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.630836,2018,9.083399,consumption,consumption,national,national,SS Africa,1056767.0,4764075817.0,0.00022181993750583503,0.0036890511101753762,1924954.0,6444571664.0,0.0002986938621154574,0.002713155474373052
Honduras,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.926952,2018,24.500597,income,income,national,national,LAC,5496843.0,4764075817.0,0.001153810982685291,0.024145747469477348,9792854.0,6444571664.0,0.0015195507957035887,0.03722990166674845
Hungary,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,4.47688,2018,10.93146,income,income,national,national,EE & CA,10357423.0,4764075817.0,0.0021740676256748162,0.009733040031928012,9776361.0,6444571664.0,0.0015169915876041377,0.016582933437528646
India,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.3852673,2018,6.751315,consumption,consumption,national,national,S & SE Asia,926351296.0,4764075817.0,0.19444512043541226,1.0471389404984979,1369003264.0,6444571664.0,0.21242734744457642,1.4341639620417825
Indonesia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.145745,2018,12.35715,consumption,consumption,national,national,S & SE Asia,191737280.0,4764075817.0,0.040246479561851185,0.207098112946547,267066848.0,6444571664.0,0.041440589371030075,0.5120875821711237
Iran,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,17.731064,2018,14.819791,consumption,consumption,national,national,MENA,59755432.0,4764075817.0,0.012542922131249534,0.22239935308412134,85617560.0,6444571664.0,0.013285221185182557,0.1968841992295209
Ireland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,12.464524,2018,7.108511,income,income,national,national,W. Europe,3545700.0,4764075817.0,0.0007442576768714762,0.00927681787583148,4834506.0,6444571664.0,0.0007501671564932729,0.005332571462068318
Israel,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.749684,2018,20.494452,income,income,national,national,MENA,5213005.0,4764075817.0,0.0010942321659529542,0.015045346869744765,8456487.0,6444571664.0,0.0013121875961499122,0.026892565078149463
Italy,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.699795,2018,15.232851,income,income,national,national,W. Europe,56869456.0,4764075817.0,0.011937143358858515,0.19934784422449578,59877432.0,6444571664.0,0.009291142239053857,0.141530585611576
