country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
Egypt,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5436929,2018,0.57752925,,,,,MENA,61382204.0,4762417359.0,0.012888875411979616,0.007007590050477893,103740768.0,6441988088.0,0.016103843500307944,0.009300440658850221
El Salvador,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.66868263,2018,0.5999933,,,,,LAC,5630994.0,4762417359.0,0.001182381462086385,0.0007906379457311691,6276340.0,6441988088.0,0.0009742861852991368,0.0005845651834620406
Estonia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5349064,2018,0.48455518,,,,,EE & CA,1504446.0,4762417359.0,0.0003158996548584519,0.000168976747141577,1322146.0,6441988088.0,0.0002052388147787584,9.944953083810793e-05
Eswatini,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.75752676,2018,0.7046754,,,,,SS Africa,953454.0,4762417359.0,0.00020020378898505522,0.00015165972760957256,1160430.0,6441988088.0,0.00018013538431740111,0.00012693697399801835
Ethiopia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.64825255,2018,0.5543135,,,,,SS Africa,53791672.0,4762417359.0,0.011295035261524209,0.0073220354106229854,111129440.0,6441988088.0,0.017250798741309314,0.00956235062809076
Finland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.36445832,2018,0.44252202,,,,,W. Europe,5066609.0,4762417359.0,0.0010638733689362903,0.0003877375007352605,5515465.0,6441988088.0,0.0008561743555959211,0.00037887600531050534
France,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.44526708,2018,0.4246239,,,,,W. Europe,57053728.0,4762417359.0,0.011979993288950214,0.005334296630190458,64277812.0,6441988088.0,0.009977946423051505,0.0042368745241471795
Georgia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5690983,2018,0.5922428,,,,,EE & CA,5127512.0,4762417359.0,0.0010766616223397652,0.0006127262989488024,3772323.0,6441988088.0,0.0005855836658603893,0.00034680770990342134
Germany,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4148876,2018,0.4877957,,,,,W. Europe,80573496.0,4762417359.0,0.016918612949310814,0.007019322721868486,82896696.0,6441988088.0,0.012868185235303092,0.006277045424584337
Ghana,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5796886,2018,0.6078388,,,,,SS Africa,16643639.0,4762417359.0,0.003494787992183614,0.00202588875848573,30870648.0,6441988088.0,0.0047920995162200304,0.002912824019419764
Greece,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4820537,2018,0.44837916,,,,,W. Europe,10563442.0,4762417359.0,0.0022180840534770105,0.0010692356248895908,10633275.0,6441988088.0,0.0016506200965828298,0.0007401036523849281
Guinea,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.63719606,2018,0.49457934,,,,,SS Africa,7046101.0,4762417359.0,0.0014795219462830787,0.0009427455548551094,12554871.0,6441988088.0,0.0019489124829937126,0.0009638918495567916
Guinea-Bissau,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6295131,2018,0.5519309,,,,,SS Africa,1056767.0,4762417359.0,0.0002218971837911109,0.00013968718404961197,1924954.0,6441988088.0,0.0002988136540621309,0.00016492448901880055
Honduras,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.67835695,2018,0.64670056,,,,,LAC,5496843.0,4762417359.0,0.0011542127843146895,0.0007829682640187206,9792854.0,6441988088.0,0.0015201602154840867,0.0009830884626432796
Hungary,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.35015538,2018,0.4267738,,,,,EE & CA,10357423.0,4762417359.0,0.0021748247201448185,0.0007615265763157026,9776361.0,6441988088.0,0.0015175999810076023,0.0006476719107745422
India,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4852572,2018,0.63361806,,,,,S & SE Asia,926351296.0,4762417359.0,0.19451283375015097,0.09438875306966375,1369003264.0,6441988088.0,0.2125125419822105,0.13465178457643678
Indonesia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.58070815,2018,0.59837633,,,,,S & SE Asia,191737280.0,4762417359.0,0.040260494943320235,0.023379597536619848,267066848.0,6441988088.0,0.04145720922668058,0.024807012709103262
Iran,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6244779,2018,0.61327547,,,,,MENA,59755432.0,4762417359.0,0.012547290062067826,0.007835505348650986,85617560.0,6441988088.0,0.01329054925753225,0.008150767842471242
Ireland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4341702,2018,0.4715126,,,,,W. Europe,3545700.0,4762417359.0,0.0007445168561926535,0.0003232470323565356,4834506.0,6441988088.0,0.0007504680129734509,0.0003538551240139456
Israel,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5977463,2018,0.59364897,,,,,MENA,5213005.0,4762417359.0,0.001094613219933041,0.0006543010021460615,8456487.0,6441988088.0,0.0013127138523823982,0.0007792912263715428
Italy,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4718528,2018,0.5161385,,,,,W. Europe,56869456.0,4762417359.0,0.011941300334068433,0.005634535998271126,59877432.0,6441988088.0,0.009294868475702154,0.004797439472746196
Kazakhstan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.47160324,2018,0.5314435,,,,,EE & CA,16979700.0,4762417359.0,0.0035653532061636346,0.0016814321237711579,18538100.0,6441988088.0,0.002877698584157953,0.001529334207509947
Kenya,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6812463,2018,0.59904,,,,,SS Africa,25391832.0,4762417359.0,0.005331710785913083,0.00363220824557338,49953300.0,6441988088.0,0.007754329768639584,0.004645153704605856
Laos,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.576513,2018,0.6012711,,,,,S & SE Asia,4685293.0,4762417359.0,0.0009838056278595048,0.0005671767339341668,7105008.0,6441988088.0,0.0011029216296185116,0.000663154901454515
Latvia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4345618,2018,0.49364462,,,,,EE & CA,2638889.0,4762417359.0,0.0005541070429312619,0.00024079375396888645,1935632.0,6441988088.0,0.0003004712168912039,0.00014832599968319594
Lesotho,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.74903446,2018,0.6188754,,,,,SS Africa,1885486.0,4762417359.0,0.0003959094421736925,0.000296549815227473,2198030.0,6441988088.0,0.00034120367345826734,0.00021116255989295457
Lithuania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.47019494,2018,0.49883226,,,,,EE & CA,3788532.0,4762417359.0,0.0007955060874369705,0.0003740429370520611,2876128.0,6441988088.0,0.0004464658985255795,0.00022271159317444552
Luxembourg,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.45416763,2018,0.48054147,,,,,W. Europe,396705.0,4762417359.0,8.329908323769823e-05,3.7831747215238134e-05,607920.0,6441988088.0,9.436838312886989e-05,4.534792155027034e-05
Malaysia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5844442,2018,0.51789105,,,,,S & SE Asia,19050074.0,4762417359.0,0.0040000849492956,0.002337826448123107,32399270.0,6441988088.0,0.005029389927055699,0.0026046760301822996
Mali,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6832321,2018,0.56134886,,,,,SS Africa,9506515.0,4762417359.0,0.0019961532733023955,0.0013638359928402697,19934304.0,6441988088.0,0.003094433539412034,0.00173705673969471
Mexico,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6935595,2018,0.75181776,,,,,LAC,86648440.0,4762417359.0,0.018194213876751495,0.012618769879252829,124013864.0,6441988088.0,0.019250868257737145,0.014473144651587043
Mongolia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.56478995,2018,0.55968744,,,,,East Asia,2270313.0,4762417359.0,0.00047671441389099807,0.0002692435099857761,3163994.0,6441988088.0,0.0004911517930146163,0.00027489148968376054
Mozambique,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.7090848,2018,0.7247565,,,,,SS Africa,14206253.0,4762417359.0,0.0029829920246601384,0.0021151943032077293,29423882.0,6441988088.0,0.004567515741733548,0.0033103367226737105
Netherlands,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.38166767,2018,0.41443327,,,,,W. Europe,15251088.0,4762417359.0,0.003202383758151424,0.0012222463474194977,17286042.0,6441988088.0,0.002683339640475287,0.0011120652217227974
Niger,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.58958036,2018,0.58741754,,,,,SS Africa,9193081.0,4762417359.0,0.0019303392178820588,0.0011380900910010227,22577060.0,6441988088.0,0.0035046727332601053,0.0020587062354767275
Nigeria,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.60222596,2018,0.5451492,,,,,SS Africa,102775472.0,4762417359.0,0.02158052607585416,0.012996353033336303,198387616.0,6441988088.0,0.03079602341543479,0.016788427528105544
Norway,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.34928444,2018,0.41259328,,,,,W. Europe,4312138.0,4762417359.0,0.0009054515123188303,0.0003162601244274357,5312321.0,6441988088.0,0.0008246399911691361,0.0003402409187756449
Pakistan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5303479,2018,0.529781,,,,,S & SE Asia,125546624.0,4762417359.0,0.026361953297256154,0.013981006571097876,219731488.0,6441988088.0,0.034109266424958345,0.018070441275880856
Panama,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.67835706,2018,0.6467005,,,,,LAC,2607502.0,4762417359.0,0.0005475164823747233,0.00037141167128525914,4165258.0,6441988088.0,0.0006465795874039188,0.000418143342463908
Paraguay,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.678357,2018,0.64670044,,,,,LAC,4386206.0,4762417359.0,0.0009210041181525099,0.0006247695905775821,6443337.0,6441988088.0,0.0010002093937432938,0.0006468358550259214
Peru,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6830842,2018,0.69491446,,,,,LAC,23513888.0,4762417359.0,0.00493738499326682,0.0033726496782176714,32203946.0,6441988088.0,0.004999069473597574,0.0034739256637475423
Philippines,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.61813635,2018,0.57172084,,,,,S & SE Asia,66083324.0,4762417359.0,0.013876004352099876,0.008577262682791133,108568832.0,6441988088.0,0.016853311511432278,0.009635389414097731
Poland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.37408146,2018,0.4818611,,,,,EE & CA,38319300.0,4762417359.0,0.008046186865076896,0.003009929329920788,38521464.0,6441988088.0,0.005979747784966721,0.0028814078453866273
Romania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.4012729,2018,0.54153365,,,,,EE & CA,22721662.0,4762417359.0,0.004771035440029354,0.0019144872270233548,19606778.0,6441988088.0,0.003043591160393962,0.0016482070301958775
Russia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.45943636,2018,0.54645306,,,,,EE & CA,148897280.0,4762417359.0,0.031265063260071994,0.01436430685937721,145652288.0,6441988088.0,0.022609835040104782,0.012355213543760481
Senegal,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.64941937,2018,0.58417815,,,,,SS Africa,8196551.0,4762417359.0,0.0017210904425480867,0.0011177094709125996,15574910.0,6441988088.0,0.002417717913669014,0.0014123779780290241
Slovakia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.34784234,2018,0.38544592,,,,,EE & CA,5321863.0,4762417359.0,0.001117470939404914,0.00038870370644460356,5446746.0,6441988088.0,0.0008455069965351354,0.0003258972221459221
Slovenia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.38655278,2018,0.40766904,,,,,EE & CA,1991685.0,4762417359.0,0.0004182088317472051,0.0001616597865324344,2105931.0,6441988088.0,0.0003269070000180354,0.00013326986286663246
Spain,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.46417072,2018,0.45206437,,,,,W. Europe,39420540.0,4762417359.0,0.008277422373640394,0.003842137102916771,46792044.0,6441988088.0,0.007263602999695581,0.0032836161139874927
Sri Lanka,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.55705816,2018,0.59125745,,,,,S & SE Asia,17825610.0,4762417359.0,0.0037429751859763454,0.0020850548700256408,21580712.0,6441988088.0,0.003350008057326293,0.0019807172214541978
Sweden,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.36910072,2018,0.39610094,,,,,W. Europe,8683403.0,4762417359.0,0.0018233183581842392,0.0006729881187950206,10162300.0,6441988088.0,0.001577509902405768,0.000624853155202233
Switzerland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.40282598,2018,0.41629642,,,,,W. Europe,6936123.0,4762417359.0,0.0014564290521266764,0.0005866874602233994,8514431.0,6441988088.0,0.001321708591150689,0.0005502225547792755
Taiwan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5115322,2018,0.6085888,,,,,East Asia,21125720.0,4762417359.0,0.004435923693264028,0.0022691178058474736,23726186.0,6441988088.0,0.003683053379778308,0.002241465036735225
Tanzania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5503049,2018,0.6125267,,,,,SS Africa,28469018.0,4762417359.0,0.005977850291973959,0.0032896403071397,58090444.0,6441988088.0,0.009017471502036717,0.0055234420614865935
Thailand,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.67679626,2018,0.60037076,,,,,S & SE Asia,57776080.0,4762417359.0,0.012131670881556603,0.008210669480188412,71127808.0,6441988088.0,0.011041282136565168,0.006628862947704054
Tunisia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5995905,2018,0.5275901,,,,,MENA,8977175.0,4762417359.0,0.0018850038380267041,0.0011302303937443506,11933040.0,6441988088.0,0.0018523846733322306,0.0009772998150418188
Turkey,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6425544,2018,0.61367506,,,,,MENA,57296008.0,4762417359.0,0.01203086661267144,0.00773048627778513,82809304.0,6441988088.0,0.012854619236917782,0.007888559231492674
Uganda,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6117073,2018,0.62564653,,,,,SS Africa,19462960.0,4762417359.0,0.004086781676792557,0.0024999141852002477,41515400.0,6441988088.0,0.006444501205665688,0.004031979816905554
Ukraine,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.50913996,2018,0.4263803,,,,,EE & CA,51778420.0,4762417359.0,0.010872297847258036,0.005535521291061042,44446952.0,6441988088.0,0.00689957065937375,0.0029418410076149774
United Kingdom,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.47266042,2018,0.4689104,,,,,W. Europe,57647464.0,4762417359.0,0.012104664428676757,0.005721395772817416,66432996.0,6441988088.0,0.010312499044161537,0.004835638051797404
United States,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.52102596,2018,0.5840612,,,,,W. Offshoots,258779760.0,4762417359.0,0.054337900375522295,0.028311456707540865,332140032.0,6441988088.0,0.05155862250330817,0.030113390929629173
Uruguay,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.6031374,2018,0.53803426,,,,,LAC,3171749.0,4762417359.0,0.0006659955986440456,0.0004016868537776132,3427044.0,6441988088.0,0.0005319854605729287,0.00028622640361011483
Vietnam,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.5791764,2018,0.5615844,,,,,S & SE Asia,71176408.0,4762417359.0,0.014945436872619126,0.008656044324310804,94914328.0,6441988088.0,0.014733701258591957,0.008274216781085609
Zambia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,0.68003935,2018,0.722217,,,,,SS Africa,8270921.0,4762417359.0,0.0017367064615556303,0.0011810287332570909,17835898.0,6441988088.0,0.0027686946570460655,0.001999598349127838
Albania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,7.548123,2018,11.773786,consumption,consumption,national,national,EE & CA,3300715.0,4762417359.0,0.0006930755436128083,0.005231419451481342,2877019.0,6441988088.0,0.00044660420986484753,0.0052582223936478035
Argentina,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.099566,2018,20.236952,income,income,urban,urban,LAC,34027240.0,4762417359.0,0.007144951278933049,0.14361041979769923,44413592.0,6441988088.0,0.006894392133809236,0.1395214826810751
Armenia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,16.68147,2018,7.835563,income,consumption,national,national,EE & CA,3457344.0,4762417359.0,0.0007259640933120494,0.012110148243662154,2836563.0,6441988088.0,0.00044032416099680315,0.0034501877039125935
Australia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.231302,2018,11.742362,income,income,national,national,W. Offshoots,17631514.0,4762417359.0,0.003702219413147406,0.03787852488617388,24979228.0,6441988088.0,0.003877565071337338,0.045531772746198844
Austria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,9.240191,2018,10.241609,income,income,national,national,W. Europe,7905280.0,4762417359.0,0.0016599301161752717,0.0153380713201117,8840518.0,6441988088.0,0.0013723275919227374,0.014054842616384235
Bangladesh,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,5.113777,2016,6.1457143,consumption,consumption,national,national,S & SE Asia,113418760.0,4762417359.0,0.023815375984564145,0.12178652195621648,163683952.0,6441988088.0,0.02540891876296807,0.15615595538911117
Belarus,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,3.3296485,2018,5.202345,income,consumption,national,national,EE & CA,10480485.0,4762417359.0,0.002200664958562276,0.0073274407782794445,9695573.0,6441988088.0,0.0015050591319876404,0.007829836850000242
Belgium,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,8.370786,2018,9.638242,income,income,national,national,W. Europe,10043738.0,4762417359.0,0.002108957960397859,0.017653635769486954,11448598.0,6441988088.0,0.0017771839754448177,0.01712892923385921
Bolivia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,18.634205,2018,20.05303,income,income,urban,national,LAC,7544494.0,4762417359.0,0.0015841732110568683,0.029519808370341953,11606906.0,6441988088.0,0.0018017583766758434,0.036130714780231984
Botswana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,23.467222,2015,19.66718,consumption,consumption,national,national,SS Africa,1462267.0,4762417359.0,0.00030704301823455537,0.007205446672460359,2451411.0,6441988088.0,0.00038053640685341175,0.007484078010139282
Brazil,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.130829,2018,23.514969,income,income,national,national,LAC,158440864.0,4762417359.0,0.03326900018550012,0.8360775546627718,210166592.0,6441988088.0,0.032624492490368605,0.7671639295517506
Bulgaria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,10.29105,2018,14.12648,income,income,national,national,EE & CA,8611541.0,4762417359.0,0.0018082289624881238,0.018608574664413405,7117424.0,6441988088.0,0.0011048489849365272,0.015607627088726154
Burkina Faso,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,11.325153,2018,11.266309,consumption,consumption,national,national,SS Africa,9840080.0,4762417359.0,0.0020661943836997507,0.023399967523140382,20392730.0,6441988088.0,0.003165595732470718,0.03566457969109644
Canada,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,12.747617,2018,12.249933,income,income,national,national,W. Offshoots,28668168.0,4762417359.0,0.0060196672905668365,0.07673641308757374,37035260.0,6441988088.0,0.005749041987362333,0.07042537915937543
Central African Republic,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,29.463581,2021,15.137665,consumption,consumption,national,national,SS Africa,3089148.0,4762417359.0,0.0006486512556826081,0.019111588812556236,5094795.0,6441988088.0,0.0007908730861347722,0.011971971835424327
Chile,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,20.213692,2020,14.073339,income,income,national,national,LAC,13998387.0,4762417359.0,0.00293934486307587,0.05941501174399781,18701452.0,6441988088.0,0.002903055973486923,0.04085569085085648
China,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.823173,2018,14.673509,consumption,consumption,national,national,East Asia,1195855616.0,4762417359.0,0.2511026493173842,2.466624765002997,1417069440.0,6441988088.0,0.21997393050752254,3.2277894490675063
Colombia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,22.783035,2018,20.434357,income,income,national,national,LAC,34614732.0,4762417359.0,0.00726831131979334,0.16559419118974786,49276968.0,6441988088.0,0.0076493416825455015,0.15630937875611545
Costa Rica,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.124832,2018,19.297148,income,income,national,national,LAC,3405376.0,4762417359.0,0.0007150519879498869,0.014390301128757499,5040738.0,6441988088.0,0.0007824817325244331,0.015099665799820399
Cote d'Ivoire,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,12.812439,2018,11.879745,consumption,consumption,national,national,SS Africa,13316449.0,4762417359.0,0.0027961532969878458,0.035825543552305654,25493990.0,6441988088.0,0.0039574723907809875,0.047013762847018484
Czechia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,2.1091895,2018,4.92653,income,income,national,national,EE & CA,10318915.0,4762417359.0,0.0021667389105449464,0.00457006295936284,10534598.0,6441988088.0,0.0016353023097983722,0.008056365888290975
Denmark,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,4.247055,2018,6.5908012,income,income,national,national,W. Europe,5193776.0,4762417359.0,0.0010905755645680276,0.004631734404376464,5766689.0,6441988088.0,0.0008951722544694032,0.005899902368963647
Dominican Republic,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,19.88269,2018,14.193037,income,income,national,national,LAC,7576083.0,4762417359.0,0.001590806187047581,0.03162950626714907,10765532.0,6441988088.0,0.0016711505598797686,0.02371870172894427
Ecuador,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,21.16893,2018,19.256594,income,income,national,national,LAC,11132833.0,4762417359.0,0.002337643293475993,0.049485407244562754,17015672.0,6441988088.0,0.0026413696777391497,0.05086378348813364
Egypt,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,3.4394898,2019,5.0652847,consumption,consumption,national,national,MENA,61382204.0,4762417359.0,0.012888875411979616,0.04433115551297469,103740768.0,6441988088.0,0.016103843500307944,0.08157055209330429
El Salvador,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,21.263426,2018,15.301864,income,income,national,national,LAC,5630994.0,4762417359.0,0.001182381462086385,0.02514148072284565,6276340.0,6441988088.0,0.0009742861852991368,0.014908394704526191
Estonia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.605913,2018,9.886338,income,income,national,national,EE & CA,1504446.0,4762417359.0,0.0003158996548584519,0.004298103220734123,1322146.0,6441988088.0,0.0002052388147787584,0.002029060293622201
Eswatini,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,25.29791,2016,19.754221,consumption,consumption,national,national,SS Africa,953454.0,4762417359.0,0.00020020378898505522,0.005064737435402918,1160430.0,6441988088.0,0.00018013538431740111,0.003558434191725876
Ethiopia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.208836,2015,12.36595,consumption,consumption,national,national,SS Africa,53791672.0,4762417359.0,0.011295035261524209,0.11530916259911775,111129440.0,6441988088.0,0.017250798741309314,0.21332251469509392
Finland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,3.2456815,2018,6.786884,income,income,national,national,W. Europe,5066609.0,4762417359.0,0.0010638733689362903,0.0034529941118991918,5515465.0,6441988088.0,0.0008561743555959211,0.005810756035204267
France,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,12.241086,2018,10.034907,income,income,national,national,W. Europe,57053728.0,4762417359.0,0.011979993288950214,0.1466481281294624,64277812.0,6441988088.0,0.009977946423051505,0.10012776440630451
Georgia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,16.817665,2018,14.609697,consumption,consumption,national,national,EE & CA,5127512.0,4762417359.0,0.0010766616223397652,0.01810693448286669,3772323.0,6441988088.0,0.0005855836658603893,0.008555199926369533
Germany,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,6.733358,2018,10.246276,income,income,national,national,W. Europe,80573496.0,4762417359.0,0.016918612949310814,0.11391907785114556,82896696.0,6441988088.0,0.012868185235303092,0.13185097754004044
Ghana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,13.203299,2016,20.639269,consumption,consumption,national,national,SS Africa,16643639.0,4762417359.0,0.003494787992183614,0.046142730802409916,30870648.0,6441988088.0,0.0047920995162200304,0.09890543099003507
Greece,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,16.24198,2018,13.798931,income,income,national,national,W. Europe,10563442.0,4762417359.0,0.0022180840534770105,0.03602607683489254,10633275.0,6441988088.0,0.0016506200965828298,0.022776792819959805
Guinea,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,17.167551,2018,9.644025,consumption,consumption,national,national,SS Africa,7046101.0,4762417359.0,0.0014795219462830787,0.025399768468434013,12554871.0,6441988088.0,0.0019489124829937126,0.018795360708803437
Guinea-Bissau,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.630836,2018,9.083399,consumption,consumption,national,national,SS Africa,1056767.0,4762417359.0,0.0002218971837911109,0.003690335672491823,1924954.0,6441988088.0,0.0002988136540621309,0.0027142436464943054
Honduras,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.926952,2018,24.500597,income,income,national,national,LAC,5496843.0,4762417359.0,0.0011542127843146895,0.02415415553513986,9792854.0,6441988088.0,0.0015201602154840867,0.03724483281500877
Hungary,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,4.47688,2018,10.93146,income,income,national,national,EE & CA,10357423.0,4762417359.0,0.0021748247201448185,0.009736429293121936,9776361.0,6441988088.0,0.0015175999810076023,0.016589583488385365
India,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.3852673,2018,6.751315,consumption,consumption,national,national,S & SE Asia,926351296.0,4762417359.0,0.19451283375015097,1.0475036030250242,1369003264.0,6441988088.0,0.2125125419822105,1.4347391123726274
Indonesia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.145745,2018,12.35715,consumption,consumption,national,national,S & SE Asia,191737280.0,4762417359.0,0.040260494943320235,0.2071702405521154,267066848.0,6441988088.0,0.04145720922668058,0.512292952995476
Iran,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,17.731064,2018,14.819791,consumption,consumption,national,national,MENA,59755432.0,4762417359.0,0.012547290062067826,0.2224768031170886,85617560.0,6441988088.0,0.01329054925753225,0.1969631622718331
Ireland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,12.464524,2018,7.108511,income,income,national,national,W. Europe,3545700.0,4762417359.0,0.0007445168561926535,0.009280048222417878,4834506.0,6441988088.0,0.0007504680129734509,0.005334710125369919
Israel,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.749684,2018,20.494452,income,income,national,national,MENA,5213005.0,4762417359.0,0.001094613219933041,0.015050585876301816,8456487.0,6441988088.0,0.0013127138523823982,0.026903351037386145
Italy,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.699795,2018,15.232851,income,income,national,national,W. Europe,56869456.0,4762417359.0,0.011941300334068433,0.19941726761237435,59877432.0,6441988088.0,0.009294868475702154,0.14158734655496805
