"","country","year","reporting_level","top1_share_gpinter"
"1188","Mali",2001,"national",0.0672925637515778
"1189","Mali",2006,"national",0.0697543324857708
"1190","Mali",2009,"national",0.0489036006092319
"1191","Mali",2018,"national",0.0649436706088214
"1192","Malta",2006,"national",0.0392558967985857
"1193","Malta",2007,"national",0.038658239910141
"1194","Malta",2008,"national",0.0430752662115138
"1195","Malta",2009,"national",0.0438408715260251
"1196","Malta",2010,"national",0.0404460311906778
"1197","Malta",2011,"national",0.0378273646099879
"1198","Malta",2012,"national",0.0406253482264163
"1199","Malta",2013,"national",0.0399625410829546
"1200","Malta",2014,"national",0.0439321526829801
"1201","Malta",2015,"national",0.0422766311395495
"1202","Malta",2016,"national",0.0431844966141727
"1203","Malta",2017,"national",0.0429547971095174
"1204","Malta",2018,"national",0.0390907966544648
"1205","Malta",2019,"national",0.040894930175974
"1206","Marshall Islands",2019,"national",0.0618351376598851
"1207","Mauritania",1987,"national",0.0754562053374436
"1208","Mauritania",1993,"national",0.06716517331179
"1209","Mauritania",1995,"national",0.065688054618282
"1210","Mauritania",2000,"national",0.0520939406261439
"1211","Mauritania",2004,"national",0.0914885884509506
"1212","Mauritania",2008,"national",0.0443881670413606
"1213","Mauritania",2014,"national",0.0515769032463182
"1214","Mauritius",2006,"national",0.063285874607693
"1215","Mauritius",2012,"national",0.0970495288034958
"1216","Mauritius",2017,"national",0.0676828928120799
"1217","Mexico",1984,"national",0.0945803851460727
"1218","Mexico",1989,"national",0.132751000157655
"1219","Mexico",1992,"national",0.160796689782688
"1220","Mexico",1994,"national",0.139854819667145
"1221","Mexico",1996,"national",0.14081145806154
"1222","Mexico",1998,"national",0.160668515669073
"1223","Mexico",2000,"national",0.147051471030557
"1224","Mexico",2002,"national",0.145671081963931
"1225","Mexico",2004,"national",0.130092493284521
"1226","Mexico",2005,"national",0.120115419585225
"1227","Mexico",2006,"national",0.12795796531002
"1228","Mexico",2008,"national",0.133557732635973
"1229","Mexico",2010,"national",0.104813179581891
"1230","Mexico",2012,"national",0.102299084396476
"1231","Mexico",2014,"national",0.121144717770187
"1232","Mexico",2016,"national",0.108477652808338
"1233","Mexico",2018,"national",0.109328386574732
"1234","Mexico",2020,"national",0.0921469043579125
"1235","Micronesia, Fed. Sts.",2000,"urban",0.14969616333691
"1236","Micronesia, Fed. Sts.",2005,"national",0.0623953920246239
"1237","Micronesia, Fed. Sts.",2013,"national",0.0668602931963567
"1238","Moldova",1997,"national",0.0556701454108539
"1239","Moldova",1998,"national",0.0703570045722431
"1240","Moldova",1999,"national",0.10657330280234
"1241","Moldova",2000,"national",0.0664974287330084
"1242","Moldova",2001,"national",0.0850686609979638
"1243","Moldova",2002,"national",0.0519901466743093
"1244","Moldova",2003,"national",0.0703815498830687
"1245","Moldova",2004,"national",0.0681963961152004
"1246","Moldova",2005,"national",0.0599217288228634
"1247","Moldova",2006,"national",0.0656611096431946
"1248","Moldova",2007,"national",0.0555291414921418
"1249","Moldova",2008,"national",0.0684624213374865
"1250","Moldova",2009,"national",0.0462187876204908
"1251","Moldova",2010,"national",0.0513032220287194
"1252","Moldova",2011,"national",0.0432614508078557
"1253","Moldova",2012,"national",0.0449918166702122
"1254","Moldova",2013,"national",0.0423995277438465
"1255","Moldova",2014,"national",0.0376455256062325
"1256","Moldova",2015,"national",0.0371246385438014
"1257","Moldova",2016,"national",0.039930079082038
"1258","Moldova",2017,"national",0.0398070858220523
"1259","Moldova",2018,"national",0.0374195667901346
"1260","Moldova",2019,"national",0.0351883387121154
"1261","Mongolia",1995,"national",0.04181950648929
"1262","Mongolia",1998,"national",0.0372834450569479
"1263","Mongolia",2002,"national",0.0440832512508894
"1264","Mongolia",2007,"national",0.0586662864775951
"1265","Mongolia",2010,"national",0.050687395418102
"1266","Mongolia",2011,"national",0.0587254434501034
"1267","Mongolia",2012,"national",0.053756022066725
"1268","Mongolia",2014,"national",0.0554927756976474
"1269","Mongolia",2016,"national",0.0526461619572602
"1270","Mongolia",2018,"national",0.049983651161945
"1271","Montenegro",2005,"national",0.0448285548950886
"1272","Montenegro",2006,"national",0.0380966925258318
"1273","Montenegro",2007,"national",0.0438981261521374
"1274","Montenegro",2008,"national",0.0367489416366438
"1275","Montenegro",2009,"national",0.0628579878516142
"1276","Montenegro",2010,"national",0.0521015062695267
"1277","Montenegro",2011,"national",0.0592390192887701
"1278","Montenegro",2015,"national",0.053504965319511
"1279","Montenegro",2016,"national",0.0553965652929933
"1280","Montenegro",2017,"national",0.0445422300878168
"1281","Montenegro",2018,"national",0.0510959938621324
"1282","Morocco",1984,"national",0.0760100696239888
"1283","Morocco",1990,"national",0.0787958409991588
"1284","Morocco",1998,"national",0.0783795564535242
"1285","Morocco",2000,"national",0.0711893391967122
"1286","Morocco",2006,"national",0.103846296055777
"1287","Morocco",2013,"national",0.075692852016116
"1288","Mozambique",1996,"national",0.189369208602447
"1289","Mozambique",2002,"national",0.151097767904834
"1290","Mozambique",2008,"national",0.155859770935238
"1291","Mozambique",2014,"national",0.195448186160156
"1292","Myanmar",2015,"national",0.0695711975556782
"1293","Myanmar",2017,"national",0.0512102198429607
"1294","Namibia",1993,"national",0.28558736201392
"1295","Namibia",2003,"national",0.189523408681921
"1296","Namibia",2009,"national",0.185239251269272
"1297","Namibia",2015,"national",0.130128606078945
"1298","Nauru",2012,"national",0.0493531330258921
"1299","Nepal",1984,"national",0.0553474815733835
"1300","Nepal",1995,"national",0.0807470618600347
"1301","Nepal",2003,"national",0.150847008086959
"1302","Nepal",2010,"national",0.0516094718221194
"1303","Netherlands",1983,"national",0.0502324670382868
"1304","Netherlands",1987,"national",0.0397835993190013
"1305","Netherlands",1990,"national",0.0496804244263479
"1306","Netherlands",1993,"national",0.0366584778713241
"1307","Netherlands",1999,"national",0.0344111315328744
"1308","Netherlands",2004,"national",0.0412602204964821
"1309","Netherlands",2005,"national",0.0413451205944749
"1310","Netherlands",2006,"national",0.0523141415413228
"1311","Netherlands",2007,"national",0.0493344191742395
"1312","Netherlands",2008,"national",0.0454589966805921
"1313","Netherlands",2009,"national",0.0430740436695312
"1314","Netherlands",2010,"national",0.0409705581652445
"1315","Netherlands",2011,"national",0.0432074920459373
"1316","Netherlands",2012,"national",0.0466102900447258
"1317","Netherlands",2013,"national",0.0413386817302601
"1318","Netherlands",2014,"national",0.05085772964633
"1319","Netherlands",2015,"national",0.0432654230124077
"1320","Netherlands",2016,"national",0.0434342064591539
"1321","Netherlands",2017,"national",0.049351561507755
"1322","Netherlands",2018,"national",0.0454723464644269
"1323","Netherlands",2019,"national",0.0461386917744229
"1324","Nicaragua",2009,"national",0.112504005627884
"1325","Nicaragua",2014,"national",0.152606118437638
"1326","Niger",1992,"national",0.0789154019109192
"1327","Niger",1994,"national",0.100531367613029
"1328","Niger",2005,"national",0.121583173483102
"1329","Niger",2007,"national",0.0850114481337353
"1330","Niger",2011,"national",0.0646605679185488
"1331","Niger",2014,"national",0.0559788501070084
"1332","Niger",2018,"national",0.0944430104573493
"1333","Nigeria",1985,"national",0.0485511559520991
"1334","Nigeria",1992,"national",0.0605770616662456
"1335","Nigeria",1996,"national",0.146288194301634
"1336","Nigeria",2003,"national",0.0674131197928493
"1337","Nigeria",2010,"national",0.0495490198248066
"1338","Nigeria",2012,"national",0.0492783133830255
"1339","Nigeria",2015,"national",0.049918640031072
"1340","Nigeria",2018,"national",0.0528553666483381
"1341","North Macedonia",1998,"national",0.0392749986485005
"1342","North Macedonia",2000,"national",0.0386097451324475
"1343","North Macedonia",2002,"national",0.083708260033878
"1344","North Macedonia",2003,"national",0.0771500306316672
"1345","North Macedonia",2004,"national",0.0852357309910769
"1346","North Macedonia",2005,"national",0.0576206940212731
"1347","North Macedonia",2006,"national",0.0917901563200214
"1348","North Macedonia",2008,"national",0.058952941406393
"1349","North Macedonia",2009,"national",0.0625878416912603
"1350","North Macedonia",2011,"national",0.0453568197984663
"1351","North Macedonia",2012,"national",0.0462238090724684
"1352","North Macedonia",2013,"national",0.0396581604351237
"1353","North Macedonia",2014,"national",0.0398223010520005
"1354","North Macedonia",2015,"national",0.0400792890281231
"1355","North Macedonia",2016,"national",0.0415307026710225
"1356","North Macedonia",2017,"national",0.036702826069587
"1357","North Macedonia",2018,"national",0.0340140701350242
"1358","Norway",1979,"national",0.0349607035529236
"1359","Norway",1986,"national",0.034743769122602
"1360","Norway",1991,"national",0.0427229503294986
"1361","Norway",1995,"national",0.043955213772571
"1362","Norway",2000,"national",0.04205644071366
"1363","Norway",2003,"national",0.044468707928373
"1364","Norway",2004,"national",0.0543400322307023
"1365","Norway",2005,"national",0.0553749863089853
"1366","Norway",2006,"national",0.0360336043101325
"1367","Norway",2007,"national",0.0429615657469003
"1368","Norway",2008,"national",0.0366256615146746
"1369","Norway",2009,"national",0.0377378351488646
"1370","Norway",2010,"national",0.0379196488970372
"1371","Norway",2011,"national",0.0352550975288591
"1372","Norway",2012,"national",0.0330732810338956
"1373","Norway",2013,"national",0.0371373606141607
"1374","Norway",2014,"national",0.0400269974546902
"1375","Norway",2017,"national",0.0420761163723419
"1376","Pakistan",1987,"national",0.0633856148563339
"1377","Pakistan",1990,"national",0.0785494583994844
"1378","Pakistan",1996,"national",0.0553613708761573
"1379","Pakistan",1998,"national",0.0780475877336783
"1380","Pakistan",2001,"national",0.0576379930255733
"1381","Pakistan",2004,"national",0.063378397812972
"1382","Pakistan",2005,"national",0.0842632690663226
"1383","Pakistan",2007,"national",0.0615343523237389
"1384","Pakistan",2010,"national",0.0694089868074474
"1385","Pakistan",2011,"national",0.0598282418584203
"1386","Pakistan",2013,"national",0.0605077629468793
"1387","Pakistan",2015,"national",0.0749378676112385
"1388","Pakistan",2018,"national",0.0533057824786324
"1389","Panama",1979,"national",0.0848008669446787
"1390","Panama",2001,"national",0.154994881799392
"1391","Panama",2002,"national",0.130271142064921
"1392","Panama",2003,"national",0.112770132296469
"1393","Panama",2004,"national",0.095511339700232
"1394","Panama",2005,"national",0.103588034331063
"1395","Panama",2006,"national",0.106494946145056
"1396","Panama",2007,"national",0.0983795643034117
"1397","Panama",2008,"national",0.120277237317137
"1398","Panama",2009,"national",0.141438542438347
"1399","Panama",2010,"national",0.107806466698801
"1400","Panama",2011,"national",0.103943375865231
"1401","Panama",2012,"national",0.112383747304143
"1402","Panama",2013,"national",0.155811060250685
"1403","Panama",2014,"national",0.116222729680298
"1404","Panama",2015,"national",0.0871597654553474
"1405","Panama",2016,"national",0.100024818779839
"1406","Panama",2017,"national",0.135873177246359
"1407","Panama",2018,"national",0.123145561535245
"1408","Panama",2019,"national",0.121195832727877
"1409","Papua New Guinea",1996,"national",0.08753190797251
"1410","Papua New Guinea",2009,"national",0.0685971125903507
"1411","Paraguay",1990,"national",0.0615239988568925
"1412","Paraguay",1995,"national",0.349434237691323
"1413","Paraguay",1997,"national",0.121487249585562
"1414","Paraguay",1999,"national",0.127208561227628
"1415","Paraguay",2001,"national",0.139744035467235
"1416","Paraguay",2002,"national",0.14003655408172
"1417","Paraguay",2003,"national",0.162915735668714
"1418","Paraguay",2004,"national",0.111367769660667
"1419","Paraguay",2005,"national",0.102267007402383
"1420","Paraguay",2006,"national",0.127344503277985
"1421","Paraguay",2007,"national",0.154781137568298
"1422","Paraguay",2008,"national",0.10625716995357
"1423","Paraguay",2009,"national",0.129441999843687
"1424","Paraguay",2010,"national",0.124566624901173
"1425","Paraguay",2011,"national",0.139215189811301
"1426","Paraguay",2012,"national",0.105842617630185
"1427","Paraguay",2013,"national",0.135945250303399
"1428","Paraguay",2014,"national",0.150270646825182
"1429","Paraguay",2015,"national",0.0800617412377431
"1430","Paraguay",2016,"national",0.100413875402705
"1431","Paraguay",2017,"national",0.130654867857788
"1432","Paraguay",2018,"national",0.0982833726020265
"1433","Paraguay",2019,"national",0.0939559681512947
"1434","Paraguay",2020,"national",0.0926715362339044
"1435","Peru",1985,"national",0.0875523386616118
"1436","Peru",1994,"national",0.0878630199414727
"1437","Peru",1997,"national",0.135156490949633
"1438","Peru",1998,"national",0.186570857054882
"1439","Peru",1999,"national",0.212168469241576
"1440","Peru",2000,"national",0.127071071271931
"1441","Peru",2001,"national",0.11125255222372
"1442","Peru",2002,"national",0.25418638886273
"1443","Peru",2003,"national",0.213756765058208
"1444","Peru",2004,"national",0.121010951193791
"1445","Peru",2005,"national",0.113560812266964
"1446","Peru",2006,"national",0.105432901806658
"1447","Peru",2007,"national",0.0924844190997157
"1448","Peru",2008,"national",0.106754197681134
"1449","Peru",2009,"national",0.0956904702164446
"1450","Peru",2010,"national",0.0860730238334059
"1451","Peru",2011,"national",0.092948777617432
"1452","Peru",2012,"national",0.0813330434509277
"1453","Peru",2013,"national",0.0828990045368187
"1454","Peru",2014,"national",0.0889472034317698
"1455","Peru",2015,"national",0.0860436947162818
"1456","Peru",2016,"national",0.0797951174591728
"1457","Peru",2017,"national",0.0861395728885023
"1458","Peru",2018,"national",0.0815867670232562
"1459","Peru",2019,"national",0.0711710110786125
"1460","Peru",2020,"national",0.0864731655810722
"1461","Philippines",1985,"national",0.0952210045368617
"1462","Philippines",1988,"national",0.0742125941023817
"1463","Philippines",1991,"national",0.102035237663439
"1464","Philippines",1994,"national",0.0918177085784204
"1465","Philippines",1997,"national",0.0968914857985192
"1466","Poland",1985,"national",0.0369675681070016
"1467","Poland",1986,"national",0.0406688394759998
"1468","Poland",1987,"national",0.0362360713542537
"1469","Poland",1989,"national",0.0382850954169134
"1470","Poland",1992,"national",0.045042659262859
"1471","Poland",1993,"national",0.0298466703153175
"1472","Poland",1995,"national",0.0674625738766143
"1473","Poland",1996,"national",0.060548562659751
"1474","Poland",1998,"national",0.0610577224963538
"1475","Poland",2000,"national",0.0558815209579987
"1476","Poland",2001,"national",0.0514044870654755
"1477","Poland",2002,"national",0.0574078670400787
"1478","Poland",2003,"national",0.0585360954414118
"1479","Poland",2019,"national",0.0498274101707427
"1480","Portugal",2003,"national",0.0694555130780976
"1481","Portugal",2004,"national",0.0635537154042385
"1482","Portugal",2005,"national",0.0576422157582665
"1483","Portugal",2006,"national",0.0782997800451103
"1484","Portugal",2007,"national",0.0624507005378351
"1485","Portugal",2008,"national",0.0743887677300757
"1486","Portugal",2009,"national",0.0637664303956361
"1487","Portugal",2010,"national",0.0736824943620173
"1488","Portugal",2011,"national",0.0623687203165172
"1489","Portugal",2012,"national",0.0552955899560076
"1490","Portugal",2013,"national",0.0505912362121281
"1491","Portugal",2014,"national",0.060115636972766
"1492","Portugal",2015,"national",0.051708099040581
"1493","Portugal",2016,"national",0.0609569122385772
"1494","Portugal",2017,"national",0.0571455242393056
"1495","Portugal",2018,"national",0.058117255201372
"1496","Portugal",2019,"national",0.0516772749182418
"1497","Romania",1989,"national",0.0274512520932596
"1498","Romania",1992,"national",0.028982324337277
"1499","Romania",1994,"national",0.0416298455363365
"1500","Romania",1995,"national",0.0462227884494304
"1501","Romania",1997,"national",0.0514051163882788
"1502","Romania",1998,"national",0.0466438302350819
"1503","Romania",1999,"national",0.0438895887144743
"1504","Romania",2000,"national",0.0453327720196574
"1505","Romania",2001,"national",0.0424413313704375
"1506","Romania",2002,"national",0.0457218434098491
"1507","Romania",2003,"national",0.0448605984081055
"1508","Romania",2004,"national",0.0477486760662367
"1509","Romania",2005,"national",0.0372607122408723
"1510","Romania",2014,"national",0.0408615567795679
"1511","Romania",2015,"national",0.0435847701724471
"1512","Romania",2017,"national",0.0406368363607708
"1513","Romania",2019,"national",0.0422676495256356
"1514","Russian Federation",1993,"national",0.102347100543247
"1515","Russian Federation",1996,"national",0.104624271956663
"1516","Russian Federation",1997,"national",0.0715505965419663
"1517","Russian Federation",1998,"national",0.0593415970649737
"1518","Russian Federation",1999,"national",0.0590134742627506
"1519","Russian Federation",2000,"national",0.0629350338326192
"1520","Russian Federation",2001,"national",0.0569584505432301
"1521","Russian Federation",2002,"national",0.0610863828337293
"1522","Russian Federation",2003,"national",0.0671918330101761
"1523","Russian Federation",2004,"national",0.0704056494785
"1524","Russian Federation",2005,"national",0.0712748424580206
"1525","Russian Federation",2006,"national",0.0818226127158112
"1526","Russian Federation",2007,"national",0.0669136139106942
"1527","Russian Federation",2008,"national",0.0740556580618365
"1528","Russian Federation",2009,"national",0.0848237667142543
"1529","Russian Federation",2010,"national",0.065437343971123
"1530","Russian Federation",2011,"national",0.061966754712695
"1531","Russian Federation",2012,"national",0.0771433593367416
"1532","Russian Federation",2013,"national",0.0724120374042501
"1533","Russian Federation",2019,"national",0.0771675826646564
"1534","Russian Federation",2020,"national",0.0832052521556618
"1535","Rwanda",1984,"rural",0.0539012524205672
"1536","Rwanda",2000,"national",0.130297408643257
"1537","Rwanda",2005,"national",0.1555082064081
"1538","Rwanda",2010,"national",0.138944547780527
"1539","Rwanda",2013,"national",0.111748206162988
"1540","Rwanda",2016,"national",0.133887936926889
"1541","Samoa",2002,"national",0.137703632249114
"1542","Samoa",2008,"national",0.0984871341969473
"1543","Samoa",2013,"national",0.0743609546035945
"1544","Sao Tome and Principe",2000,"national",0.0438975768251159
"1545","Sao Tome and Principe",2010,"national",0.0504447784171242
"1546","Sao Tome and Principe",2017,"national",0.0824980351054666
"1547","Senegal",1991,"national",0.143463706307471
"1548","Senegal",1994,"national",0.09022263948958
"1549","Senegal",2001,"national",0.105647804129395
"1550","Senegal",2005,"national",0.0695606114498005
"1551","Senegal",2011,"national",0.0719466187772054
"1552","Senegal",2018,"national",0.0612283096943029
"1553","Serbia",2002,"national",0.0582735415555018
"1554","Serbia",2003,"national",0.0554717277945546
"1555","Serbia",2004,"national",0.07219780383641
"1556","Serbia",2005,"national",0.0748926081890169
"1557","Serbia",2006,"national",0.0485807113563905
"1558","Serbia",2007,"national",0.048242895411966
"1559","Serbia",2008,"national",0.0409098919601361
"1560","Serbia",2009,"national",0.0410792855628816
"1561","Serbia",2010,"national",0.039590661153934
"1562","Serbia",2012,"national",0.0578347887908727
"1563","Serbia",2014,"national",0.0602336392453205
"1564","Serbia",2017,"national",0.0460473823874394
"1565","Seychelles",1999,"national",0.0779514846457065
"1566","Seychelles",2006,"national",0.117475519310836
"1567","Seychelles",2013,"national",0.112893931526048
"1568","Seychelles",2018,"national",0.0390285287714596
"1569","Sierra Leone",2003,"national",0.0537390782177281
"1570","Sierra Leone",2011,"national",0.0525350268809503
"1571","Sierra Leone",2018,"national",0.0799006314938768
"1572","Slovak Republic",1992,"national",0.0313423340427367
"1573","Slovak Republic",1996,"national",0.0432423674476464
"1574","Slovak Republic",2010,"national",0.0345064818853498
"1575","Slovak Republic",2011,"national",0.0338996409986572
"1576","Slovak Republic",2012,"national",0.0370561841818426
"1577","Slovak Republic",2013,"national",0.0492705992160545
"1578","Slovak Republic",2014,"national",0.0354539203730022
"1579","Slovak Republic",2015,"national",0.0378251218405349
"1580","Slovak Republic",2016,"national",0.0316093760429177
"1581","Slovak Republic",2017,"national",0.0279533255988855
"1582","Slovak Republic",2018,"national",0.0339566611224679
"1583","Slovak Republic",2019,"national",0.0293695481646831
"1584","Slovenia",1987,"national",0.0360196469550015
"1585","Slovenia",1993,"national",0.0527792805609338
"1586","Slovenia",1997,"national",0.0360011121367614
"1587","Slovenia",1998,"national",0.0417495487934484
"1588","Slovenia",1999,"national",0.0361074913825514
"1589","Slovenia",2002,"national",0.0388922678582269
"1590","Slovenia",2003,"national",0.0398664171569639
"1591","Slovenia",2004,"national",0.0368799729391106
"1592","Slovenia",2005,"national",0.0367568464796176
"1593","Slovenia",2006,"national",0.0318879265672085
"1594","Slovenia",2007,"national",0.0355271868646541
"1595","Slovenia",2008,"national",0.0336409583252121
"1596","Slovenia",2009,"national",0.0328006240067216
"1597","Slovenia",2010,"national",0.0369039987705057
"1598","Slovenia",2011,"national",0.0356980074790831
"1599","Slovenia",2012,"national",0.037465388107772
"1600","Slovenia",2013,"national",0.0376841598583902
"1601","Slovenia",2014,"national",0.0369906966662826
"1602","Slovenia",2015,"national",0.0361989698172026
"1603","Slovenia",2016,"national",0.0347280822434337
"1604","Slovenia",2017,"national",0.0342961793687845
"1605","Slovenia",2018,"national",0.0352402846509763
"1606","Slovenia",2019,"national",0.0340914942359682
"1607","Solomon Islands",2005,"national",0.0836526612176762
"1608","Solomon Islands",2012,"national",0.0767594265957863
"1609","Somalia",2017,"national",0.0580762627367647
"1610","South Africa",1993,"national",0.129609463552126
"1611","South Africa",2000,"national",0.122385997927244
"1612","South Africa",2005,"national",0.134886701178114
"1613","South Africa",2008,"national",0.141098318693085
"1614","South Africa",2010,"national",0.133087839429319
"1615","South Africa",2014,"national",0.143917499565914
"1616","South Sudan",2009,"national",0.0727339049807503
"1617","South Sudan",2016,"national",0.0774382801682944
"1618","Spain",1980,"national",0.0552446091828457
"1619","Spain",1985,"national",0.058671573220597
"1620","Spain",1990,"national",0.0474539951834226
"1621","Spain",1995,"national",0.0499558791781757
"1622","Spain",2000,"national",0.0631600040451976
"1623","Spain",2003,"national",0.0469673274427893
"1624","Spain",2004,"national",0.0438747294038242
"1625","Spain",2005,"national",0.0405051056653244
"1626","Spain",2006,"national",0.0465990917865949
"1627","Spain",2007,"national",0.0503342261831389
"1628","Spain",2008,"national",0.0474002759705706
"1629","Spain",2009,"national",0.0525739000127188
"1630","Spain",2010,"national",0.049859624180984
"1631","Spain",2011,"national",0.0489172615717619
"1632","Spain",2012,"national",0.0534338727210373
"1633","Spain",2013,"national",0.0458198894564549
"1634","Spain",2014,"national",0.0488633209247829
"1635","Spain",2015,"national",0.0525313712481215
"1636","Spain",2016,"national",0.0503589658014011
"1637","Spain",2017,"national",0.0486048640631831
"1638","Spain",2018,"national",0.0488448483358068
"1639","Spain",2019,"national",0.044364188114724
"1640","Sri Lanka",1985,"national",0.0631397234918376
"1641","Sri Lanka",1990,"national",0.0606856037086035
"1642","Sri Lanka",1995,"national",0.068993996920055
"1643","Sri Lanka",2002,"national",0.0951006986990183
"1644","Sri Lanka",2006,"national",0.0806017484218333
"1645","Sri Lanka",2009,"national",0.0750588821389642
"1646","Sri Lanka",2012,"national",0.0823247204655428
"1647","Sri Lanka",2016,"national",0.104404130899262
"1648","St. Lucia",1995,"national",0.0898009910182086
"1649","St. Lucia",2016,"national",0.0741795458189678
"1650","Sudan",2009,"national",0.056735786761215
"1651","Sudan",2014,"national",0.0598996075601488
"1652","Sweden",1975,"national",0.027086564048542
"1653","Sweden",1981,"national",0.0252124461609698
"1654","Sweden",1987,"national",0.0254116753652431
"1655","Sweden",1992,"national",0.0325309148283243
"1656","Sweden",1995,"national",0.033958337181457
"1657","Sweden",2000,"national",0.0369283515241588
"1658","Sweden",2003,"national",0.0292124507619607
"1659","Sweden",2004,"national",0.0352039259508051
"1660","Sweden",2005,"national",0.0351262648110271
"1661","Sweden",2006,"national",0.0326433763443326
"1662","Sweden",2007,"national",0.0372819002643787
"1663","Sweden",2008,"national",0.0397319626457966
"1664","Sweden",2009,"national",0.0332772488127001
"1665","Sweden",2010,"national",0.0348625800620678
"1666","Sweden",2011,"national",0.0355962803101824
"1667","Sweden",2012,"national",0.0337274185490875
"1668","Sweden",2013,"national",0.0382233687946035
"1669","Sweden",2014,"national",0.0398883381559794
"1670","Sweden",2015,"national",0.0421293249618065
"1671","Sweden",2016,"national",0.0365378726608549
"1672","Sweden",2017,"national",0.038399374244307
"1673","Sweden",2018,"national",0.0337040480415451
"1674","Sweden",2019,"national",0.0340729934226097
"1675","Syrian Arab Republic",1996,"national",0.0682414384478199
"1676","Syrian Arab Republic",2003,"national",0.0695026762431107
"1677","Taiwan, China",1981,"national",0.0442869705009051
"1678","Taiwan, China",1986,"national",0.0420763115984006
"1679","Taiwan, China",1991,"national",0.041568016378768
"1680","Taiwan, China",1995,"national",0.0471664366350059
"1681","Taiwan, China",1997,"national",0.0456646667033952
"1682","Taiwan, China",2000,"national",0.0459343296763824
"1683","Taiwan, China",2005,"national",0.0501456869252154
"1684","Taiwan, China",2007,"national",0.0473702687488166
"1685","Taiwan, China",2010,"national",0.0579992239489959
"1686","Taiwan, China",2013,"national",0.0485469840169491
"1687","Taiwan, China",2016,"national",0.0483124811673297
"1688","Tajikistan",1999,"national",0.0422571806768203
"1689","Tajikistan",2003,"national",0.0582243129500829
"1690","Tajikistan",2004,"national",0.0495868648035549
"1691","Tajikistan",2007,"national",0.0559344765218037
"1692","Tajikistan",2009,"national",0.0545260035703086
"1693","Tajikistan",2015,"national",0.0507645267036989
"1694","Tanzania",1991,"national",0.0564317277310235
"1695","Tanzania",2000,"national",0.0613682176668547
"1696","Tanzania",2007,"national",0.082803378839858
"1697","Tanzania",2011,"national",0.076110900286579
"1698","Tanzania",2018,"national",0.1033826496368
"1699","Thailand",1981,"national",0.106403689176659
"1700","Thailand",1988,"national",0.109998218412346
"1701","Thailand",1990,"national",0.103560195815284
"1702","Thailand",1992,"national",0.110613079049864
"1703","Thailand",1994,"national",0.0920857019214201
"1704","Thailand",1996,"national",0.107336807888569
"1705","Thailand",1998,"national",0.077169786071783
"1706","Thailand",1999,"national",0.0883150339732721
"1707","Thailand",2000,"national",0.0936618711045644
"1708","Thailand",2002,"national",0.0934490341616036
"1709","Thailand",2004,"national",0.097053897908295
"1710","Thailand",2006,"national",0.0805334480295638
"1711","Thailand",2007,"national",0.0666617525429162
"1712","Thailand",2008,"national",0.0737619760279077
"1713","Thailand",2009,"national",0.0666521581979359
"1714","Thailand",2010,"national",0.0709948107413775
"1715","Thailand",2011,"national",0.0773383118088017
"1716","Thailand",2012,"national",0.0683428617848394
"1717","Thailand",2013,"national",0.0650333206188456
"1718","Thailand",2014,"national",0.0588104950060057
"1719","Thailand",2015,"national",0.059699975939711
"1720","Thailand",2016,"national",0.066106628632351
"1721","Thailand",2017,"national",0.0631744982360066
"1722","Thailand",2018,"national",0.0570937870350585
"1723","Thailand",2019,"national",0.0538728818798373
"1724","Thailand",2020,"national",0.0523579035819539
"1725","Timor-Leste",2001,"national",0.0676875460616396
"1726","Timor-Leste",2007,"national",0.0439866059708437
"1727","Timor-Leste",2014,"national",0.0482713460306585
"1728","Togo",2006,"national",0.0852860008146276
"1729","Togo",2011,"national",0.0855501685928457
"1730","Togo",2015,"national",0.0790649031870191
"1731","Togo",2018,"national",0.0741634189252106
"1732","Tonga",2000,"national",0.0578861341520143
"1733","Tonga",2009,"national",0.0688961538135129
"1734","Tonga",2015,"national",0.0600088780506263
"1735","Trinidad and Tobago",1988,"national",0.0657434717270527
"1736","Trinidad and Tobago",1992,"national",0.0690199192820736
"1737","Tunisia",1985,"national",0.101410918611042
"1738","Tunisia",1990,"national",0.0752664419987613
"1739","Tunisia",1995,"national",0.0791805662766781
"1740","Tunisia",2000,"national",0.0839137520140065
"1741","Tunisia",2005,"national",0.061910277927759
"1742","Tunisia",2010,"national",0.0550943929122633
"1743","Tunisia",2015,"national",0.0532627239534978
"1744","Turkiye",1987,"national",0.0933307000109231
"1745","Turkiye",1994,"national",0.087972992415629
"1746","Turkiye",2002,"national",0.0675006296640316
"1747","Turkiye",2003,"national",0.075619837734222
"1748","Turkiye",2004,"national",0.0672374026263619
"1749","Turkiye",2005,"national",0.0783136159518597
"1750","Turkiye",2006,"national",0.0629090135215389
"1751","Turkiye",2007,"national",0.0538483365162499
"1752","Turkiye",2008,"national",0.0655770197516845
"1753","Turkiye",2009,"national",0.0548418385516359
"1754","Turkiye",2010,"national",0.0602396832061998
"1755","Turkiye",2011,"national",0.0602049410986356
"1756","Turkiye",2012,"national",0.0586971972073772
"1757","Turkiye",2013,"national",0.0699329115215887
"1758","Turkiye",2014,"national",0.0671999598876115
"1759","Turkiye",2015,"national",0.0848898990108695
"1760","Turkiye",2016,"national",0.0667783162365369
"1761","Turkiye",2017,"national",0.0749534130068707
"1762","Turkiye",2018,"national",0.0903487140096174
