dataset,percentile,value
ie14,72,33035.66796875
ie14,73,33382.4609375
ie14,74,33806.7734375
ie14,75,34238.109375
ie14,76,34830
ie14,77,35383.625
ie14,78,35915
ie14,79,36570
ie14,80,36960
ie14,81,37655
ie14,82,38439.98046875
ie14,83,39317.5546875
ie14,84,40299.046875
ie14,85,41141.98046875
ie14,86,41841.3046875
ie14,87,42798.33984375
ie14,88,43970.99609375
ie14,89,44918.1328125
ie14,90,46438.66015625
ie14,91,47681.9140625
ie14,92,49420
ie14,93,50763.1953125
ie14,94,53252.2109375
ie14,95,57480.7109375
ie14,96,61972.77734375
ie14,97,65995
ie14,98,73120
ie14,99,86215
ie15,1,5100
ie15,2,8010
ie15,3,9503.515625
ie15,4,10019.703125
ie15,5,10710
ie15,6,11275
ie15,7,11668.2490234375
ie15,8,12020.8154296875
ie15,9,12419.912109375
ie15,10,12699.6376953125
ie15,11,13173.3994140625
ie15,12,13390
ie15,13,13774.296875
ie15,14,13900
ie15,15,14252.697265625
ie15,16,14481.546875
ie15,17,14790
ie15,18,15040
ie15,19,15520.994140625
ie15,20,15819.3974609375
ie15,21,16086.6796875
ie15,22,16496.80078125
ie15,23,16770
ie15,24,16995
ie15,25,17253.40625
ie15,26,17528.353515625
ie15,27,17815.955078125
ie15,28,18087.791015625
ie15,29,18292.8515625
ie15,30,18582.765625
ie15,31,18818.748046875
ie15,32,19180.990234375
ie15,33,19494.041015625
ie15,34,19860.849609375
ie15,35,20180.828125
ie15,36,20464.494140625
ie15,37,20849.09765625
ie15,38,21292.677734375
ie15,39,21615
ie15,40,21931.35546875
ie15,41,22325
ie15,42,22630
ie15,43,22951.001953125
ie15,44,23330.724609375
ie15,45,23765
ie15,46,24060
ie15,47,24455
ie15,48,24868.9453125
ie15,49,25093.060546875
ie15,50,25544.83984375
ie15,51,25774.04296875
ie15,52,25980
ie15,53,26300.630859375
ie15,54,26780
ie15,55,27038.28515625
ie15,56,27430
ie15,57,27845.865234375
ie15,58,28197.787109375
ie15,59,28640
ie15,60,29055
ie15,61,29415
ie15,62,29783.337890625
ie15,63,30120.36328125
ie15,64,30585
ie15,65,31119.76953125
ie15,66,31685.455078125
ie15,67,31935
ie15,68,32159.12890625
ie15,69,32602.708984375
ie15,70,33245
ie15,71,33622.92578125
ie15,72,34165
ie15,73,34570.44921875
ie15,74,34985
ie15,75,35472.40234375
ie15,76,35928.5078125
ie15,77,36390
ie15,78,36938.87109375
ie15,79,37519.0859375
ie15,80,37815
ie15,81,38566.99609375
ie15,82,39000.01171875
ie15,83,39740
ie15,84,40055
ie15,85,40955.8203125
ie15,86,41980
ie15,87,43515
ie15,88,44350.171875
ie15,89,45375.04296875
ie15,90,46655.67578125
ie15,91,47943.16796875
ie15,92,49120.9609375
ie15,93,51519.80078125
ie15,94,53676.4765625
ie15,95,57405
ie15,96,60973.81640625
ie15,97,66834.0703125
ie15,98,78395.921875
ie15,99,95931.7890625
ie16,1,5910
ie16,2,8689.12109375
ie16,3,9884.236328125
ie16,4,10461.5869140625
ie16,5,11070
ie16,6,11716.759765625
ie16,7,12150
ie16,8,12540
ie16,9,12937.388671875
ie16,10,13330
ie16,11,13567.7314453125
ie16,12,13850
ie16,13,14140
ie16,14,14549.2265625
ie16,15,14832.1279296875
ie16,16,15190.0859375
ie16,17,15472.9873046875
ie16,18,15805
ie16,19,16110
ie16,20,16515
ie16,21,16739.205078125
ie16,22,17030
ie16,23,17311.638671875
ie16,24,17543.318359375
ie16,25,17790
ie16,26,18024.15234375
ie16,27,18331.28515625
ie16,28,18575.6953125
ie16,29,19007.03125
ie16,30,19190
ie16,31,19535
ie16,32,19897.984375
ie16,33,20235
ie16,34,20612.162109375
ie16,35,20990
ie16,36,21363.392578125
ie16,37,21545
ie16,38,21870.8125
ie16,39,22038.685546875
ie16,40,22408.21484375
ie16,41,22725
ie16,42,23090
ie16,43,23369.87890625
ie16,44,23702.21875
ie16,45,24098.19921875
ie16,46,24498.98046875
ie16,47,24885
ie16,48,25125
ie16,49,25613.498046875
ie16,50,25870
ie16,51,26287.107421875
ie16,52,26615.5
ie16,53,27020
ie16,54,27322.60546875
ie16,55,27675
ie16,56,28036.783203125
ie16,57,28588.328125
ie16,58,28900
ie16,59,29410
ie16,60,29780
ie16,61,30225
ie16,62,30761.5078125
ie16,63,31260
ie16,64,31790
ie16,65,32035
ie16,66,32275.404296875
ie16,67,32654.931640625
ie16,68,33295.7890625
ie16,69,33807.0390625
ie16,70,34320
ie16,71,34784.2734375
ie16,72,35155
ie16,73,35735
ie16,74,36200
ie16,75,36940
ie16,76,37493.125
ie16,77,38140
ie16,78,38912.0859375
ie16,79,39571.5078125
ie16,80,40401.27734375
ie16,81,41210.18359375
ie16,82,42101.13671875
ie16,83,42925
ie16,84,43595.71875
ie16,85,44875
ie16,86,45604.8984375
ie16,87,46740
ie16,88,48057.57421875
ie16,89,49582.83984375
ie16,90,50960
ie16,91,52185
ie16,92,54086.59765625
ie16,93,57053.75390625
ie16,94,59488.89453125
ie16,95,62260
ie16,96,66080
ie16,97,70979.4453125
ie16,98,78436.7890625
ie16,99,99745
ie17,1,7280
ie17,2,9910
ie17,3,10980
ie17,4,11653.1201171875
ie17,5,12150
ie17,6,12794.08203125
ie17,7,13260
ie17,8,13757.9072265625
ie17,9,14110.4404296875
ie17,10,14396.6943359375
ie17,11,14900
ie17,12,15195.724609375
ie17,13,15690.69921875
ie17,14,16050
ie17,15,16333.2392578125
ie17,16,16694.791015625
ie17,17,16940
ie17,18,17309.974609375
ie17,19,17602.326171875
ie17,20,18036.41015625
ie17,21,18278.7109375
ie17,22,18585
ie17,23,18964.603515625
ie17,24,19260
ie17,25,19580
ie17,26,19900
ie17,27,20260
ie17,28,20509.21484375
ie17,29,20958.64453125
ie17,30,21350
ie17,31,21680
ie17,32,21958.1875
ie17,33,22260
ie17,34,22625
ie17,35,22925
ie17,36,23263.8125
ie17,37,23688.078125
ie17,38,24091.12890625
ie17,39,24370
ie17,40,24642.671875
ie17,41,25021.6015625
ie17,42,25330.177734375
ie17,43,25639.69140625
ie17,44,26103.857421875
ie17,45,26550
ie17,46,27007.228515625
ie17,47,27244.82421875
ie17,48,27597.34375
ie17,49,28086.28125
ie17,50,28415.951171875
ie17,51,28659.66796875
ie17,52,28894.470703125
ie17,53,29189.630859375
ie17,54,29540
ie17,55,29860
ie17,56,30227.166015625
ie17,57,30504.5859375
ie17,58,31126.83984375
ie17,59,31459.81640625
ie17,60,32042.853515625
ie17,61,32435.5390625
ie17,62,32943.60546875
ie17,63,33488.578125
ie17,64,34041.8984375
ie17,65,34650.109375
ie17,66,35072.49609375
ie17,67,35483.94921875
ie17,68,35831.953125
ie17,69,36480
ie17,70,36649.34375
ie17,71,37150
ie17,72,37513.93359375
ie17,73,38085
ie17,74,38689.69140625
ie17,75,38844.97265625
ie17,76,39453.18359375
ie17,77,40125
ie17,78,40606.99609375
ie17,79,41257.44921875
ie17,80,42091.7421875
ie17,81,43055.73046875
ie17,82,43865
ie17,83,44880.06640625
ie17,84,45891.23046875
ie17,85,46266.77734375
ie17,86,47069.23046875
ie17,87,48205
ie17,88,49030
ie17,89,49964.1640625
ie17,90,51465.00390625
ie17,91,52595
ie17,92,54842.50390625
ie17,93,57654.19921875
ie17,94,60874.82421875
ie17,95,63823.45703125
ie17,96,69246.5546875
ie17,97,74425.2890625
ie17,98,83075
ie17,99,100501.0859375
ie18,1,9963.134765625
ie18,2,10981.2021484375
ie18,3,12083.94140625
ie18,4,12590
ie18,5,13206.2177734375
ie18,6,13972.4296875
ie18,7,14330
ie18,8,14655
ie18,9,15050
ie18,10,15370
ie18,11,15755
ie18,12,16165
ie18,13,16602.8671875
ie18,14,17216.5859375
ie18,15,17470
ie18,16,17660
ie18,17,18094.86328125
ie18,18,18510
ie18,19,18787.828125
ie18,20,19180
ie18,21,19494.93359375
ie18,22,19849.302734375
ie18,23,20066.474609375
ie18,24,20280
ie18,25,20594.185546875
ie18,26,21015.212890625
ie18,27,21432.40625
ie18,28,21745
ie18,29,22125.37109375
ie18,30,22490.3984375
ie18,31,22727.39453125
ie18,32,23094.107421875
ie18,33,23369.87890625
ie18,34,23818.595703125
ie18,35,24207.671875
ie18,36,24470
ie18,37,24762.87890625
ie18,38,24999.240234375
ie18,39,25343.59375
ie18,40,25552.259765625
ie18,41,25785
ie18,42,26080
ie18,43,26435
ie18,44,26819.3984375
ie18,45,27020
ie18,46,27308.46484375
ie18,47,27765
ie18,48,27973.14453125
ie18,49,28390.337890625
ie18,50,28878.240234375
ie18,51,29115.7734375
ie18,52,29455
ie18,53,29775
ie18,54,29994.615234375
ie18,55,30501.4140625
ie18,56,30965
ie18,57,31355
ie18,58,31812.734375
ie18,59,32351.431640625
ie18,60,32920
ie18,61,33419.203125
ie18,62,33835
ie18,63,34390.7265625
ie18,64,34697.0234375
ie18,65,35065
ie18,66,35652.32421875
ie18,67,35982.8046875
ie18,68,36380.82421875
ie18,69,37030
ie18,70,37668.80078125
ie18,71,38339.328125
ie18,72,38885
ie18,73,39444.5703125
ie18,74,39985.3671875
ie18,75,40585
ie18,76,41050
ie18,77,41500
ie18,78,42193.0625
ie18,79,42790
ie18,80,43809.04296875
ie18,81,44672.16796875
ie18,82,45520
ie18,83,46465.1484375
ie18,84,47377.80859375
ie18,85,48097.40234375
ie18,86,49045.90625
ie18,87,50050.49609375
ie18,88,51216.7421875
ie18,89,52375.3984375
ie18,90,53870
ie18,91,54793.703125
ie18,92,56665
ie18,93,58010
ie18,94,61447.578125
ie18,95,64882.625
ie18,96,68320.8203125
ie18,97,76053.140625
ie18,98,84500
ie18,99,115694.15625
il79,1,2.970800876617432
il79,2,3.477273464202881
il79,3,3.765000104904175
il79,4,3.931708097457886
il79,5,4.087077140808105
il79,6,4.265000343322754
il79,7,4.480238437652588
il79,8,4.610336303710938
il79,9,4.843333721160889
il79,10,5
il79,11,5.126667022705078
il79,12,5.335805416107178
il79,13,5.433784961700439
il79,14,5.550788402557373
il79,15,5.704220771789551
il79,16,5.793043613433838
il79,17,5.950000286102295
il79,18,6.050631046295166
il79,19,6.176578044891357
il79,20,6.307392597198486
il79,21,6.427600860595703
il79,22,6.545000076293945
il79,23,6.65973424911499
il79,24,6.760772228240967
il79,25,6.915504932403564
il79,26,7.063333511352539
il79,27,7.098173141479492
il79,28,7.173766136169434
il79,29,7.28000020980835
il79,30,7.360981941223145
il79,31,7.551900863647461
il79,32,7.679151058197021
il79,33,7.817955493927002
il79,34,7.983236312866211
il79,35,8.140639305114746
il79,36,8.303879737854004
il79,37,8.41808032989502
il79,38,8.555992126464844
il79,39,8.712216377258301
il79,40,8.841412544250488
il79,41,8.976656913757324
il79,42,9.132102012634277
il79,43,9.287649154663086
il79,44,9.427263259887695
il79,45,9.589788436889648
il79,46,9.70006275177002
il79,47,9.82081127166748
il79,48,9.970839500427246
il79,49,10.15174865722656
il79,50,10.25928020477295
il79,51,10.37543296813965
il79,52,10.53000068664551
il79,53,10.63479232788086
il79,54,10.78679275512695
il79,55,10.99551105499268
il79,56,11.26357078552246
il79,57,11.43720531463623
il79,58,11.60474109649658
il79,59,11.80000019073486
il79,60,12.01066589355469
il79,61,12.26000022888184
il79,62,12.46629333496094
il79,63,12.65000057220459
il79,64,12.79925346374512
il79,65,12.92500019073486
il79,66,13.13471984863281
il79,67,13.32000064849854
il79,68,13.55002689361572
il79,69,13.77557754516602
il79,70,13.96610355377197
il79,71,14.25477886199951
il79,72,14.39580631256104
il79,73,14.58964157104492
il79,74,14.8100004196167
il79,75,15.21317958831787
il79,76,15.46144104003906
il79,77,15.66000080108643
il79,78,15.91633224487305
il79,79,16.22491073608398
il79,80,16.51000022888184
il79,81,16.81000137329102
il79,82,17.20430755615234
il79,83,17.55059432983398
il79,84,17.82146263122559
il79,85,18.15239906311035
il79,86,18.51562309265137
il79,87,18.93000030517578
il79,88,19.27573204040527
il79,89,19.80000114440918
il79,90,20.16668510437012
il79,91,20.61140441894531
il79,92,21.27395248413086
il79,93,21.90263366699219
il79,94,22.96683120727539
il79,95,23.92500114440918
il79,96,25.36392211914063
il79,97,26.80642127990723
il79,98,29.60656356811523
il79,99,36.3900032043457
il86,1,2222.651611328125
il86,2,2644.579345703125
il86,3,2916.666748046875
il86,4,3042.24951171875
il86,5,3210.99365234375
il86,6,3339.470947265625
il86,7,3506.666748046875
il86,8,3599.173583984375
il86,9,3702.81201171875
il86,10,3783.42431640625
il86,11,3896.158447265625
il86,12,4013.982666015625
il86,13,4116.033203125
il86,14,4235.56982421875
il86,15,4327.693359375
il86,16,4433.57666015625
il86,17,4564.2158203125
il86,18,4643.33349609375
il86,19,4735.89501953125
il86,20,4870.15625
il86,21,4960
il86,22,5076.06298828125
il86,23,5160.8447265625
il86,24,5248.11376953125
il86,25,5338.65625
il86,26,5435.12890625
il86,27,5523.599609375
il86,28,5630
il86,29,5746.66650390625
il86,30,5843.33349609375
il86,31,5950.3037109375
il86,32,6043.65185546875
il86,33,6141.9228515625
il86,34,6246.9296875
il86,35,6371.06005859375
il86,36,6460.54931640625
il86,37,6563.33349609375
il86,38,6629.4970703125
il86,39,6740.17919921875
il86,40,6860
il86,41,6970
il86,42,7056.66650390625
il86,43,7168.833984375
il86,44,7310
il86,45,7428.2177734375
il86,46,7551.900390625
il86,47,7657.96630859375
il86,48,7772.87841796875
il86,49,7884.20654296875
il86,50,7990
il86,51,8137.751953125
il86,52,8240
il86,53,8343.8603515625
il86,54,8464.068359375
il86,55,8569.1318359375
il86,56,8700
il86,57,8839.232421875
il86,58,8946.6669921875
il86,59,9075.359375
il86,60,9201.916015625
il86,61,9373.5966796875
il86,62,9512.2333984375
il86,63,9700
il86,64,9850
il86,65,10008.4990234375
il86,66,10188.8583984375
il86,67,10352.04296875
il86,68,10520
il86,69,10662.3779296875
il86,70,10848.4111328125
il86,71,11045
il86,72,11247.421875
il86,73,11395
il86,74,11570
il86,75,11753.8125
il86,76,11958.4912109375
il86,77,12140
il86,78,12353.1552734375
il86,79,12600.642578125
il86,80,12911.056640625
il86,81,13160
il86,82,13480.3583984375
il86,83,13810
il86,84,14087.228515625
il86,85,14420
il86,86,14764.3896484375
il86,87,15150
il86,88,15375.203125
il86,89,15773.208984375
il86,90,16290
il86,91,16654.234375
il86,92,17239.6796875
il86,93,17977.986328125
il86,94,18705
il86,95,19565.64453125
il86,96,21043.498046875
il86,97,22395.416015625
il86,98,24575
il86,99,28348.869140625
il92,1,7244.08203125
il92,2,8180.15966796875
il92,3,8816.546875
il92,4,9343.919921875
il92,5,9837.3603515625
il92,6,10353.3203125
il92,7,10775.4521484375
il92,8,11124.9677734375
il92,9,11728.8642578125
il92,10,12211.083984375
il92,11,12531.240234375
il92,12,12909.16796875
il92,13,13233.662109375
il92,14,13534.787109375
il92,15,13821.8994140625
il92,16,14126.0419921875
il92,17,14514.990234375
il92,18,14716.4736328125
il92,19,14960.89453125
il92,20,15272.7431640625
il92,21,15607.0400390625
il92,22,15933.0986328125
il92,23,16319.6005859375
il92,24,16605.359375
il92,25,16921.41796875
il92,26,17203.966796875
il92,27,17419.859375
il92,28,17704.470703125
il92,29,18042.359375
il92,30,18276.48046875
il92,31,18653.640625
il92,32,18941.08203125
il92,33,19204.259765625
il92,34,19474.568359375
il92,35,19827.83984375
il92,36,20130.369140625
il92,37,20396.412109375
il92,38,20706.29296875
il92,39,21005.306640625
il92,40,21326.609375
il92,41,21687.6328125
il92,42,21962.51953125
il92,43,22322.05859375
il92,44,22713.201171875
il92,45,22980.771484375
il92,46,23293.625
il92,47,23595.587890625
il92,48,23831.68359375
il92,49,24120.66015625
il92,50,24551.091796875
il92,51,25018.451171875
il92,52,25296.83984375
il92,53,25660.904296875
il92,54,26127.224609375
il92,55,26568.296875
il92,56,27006.1796875
il92,57,27372.244140625
il92,58,27873.337890625
il92,59,28250.400390625
il92,60,28693.22265625
il92,61,29229.369140625
il92,62,29641.416015625
il92,63,30203.087890625
il92,64,30685.900390625
il92,65,31010.220703125
il92,66,31606.009765625
il92,67,32058.072265625
il92,68,32385.21875
il92,69,32931.71484375
il92,70,33513.2421875
il92,71,33958.75390625
il92,72,34558.0390625
il92,73,35178.25
il92,74,35687.453125
il92,75,36363.359375
il92,76,36998.8828125
il92,77,37553.8203125
il92,78,38319.62109375
il92,79,38989.55859375
il92,80,39778.84765625
il92,81,40514.76171875
il92,82,41239.0625
il92,83,42184.44140625
il92,84,43160.3984375
il92,85,43865.640625
il92,86,44868.21484375
il92,87,46325.78125
il92,88,47515.44140625
il92,89,48856.76171875
il92,90,50300.1015625
il92,91,51508.921875
il92,92,53066.01953125
il92,93,54791.53515625
il92,94,57188.04296875
il92,95,59921.1640625
il92,96,63222.34375
il92,97,67467.25
il92,98,73476.59375
il92,99,84868.625
il97,1,8022.23974609375
il97,2,10659.400390625
il97,3,12379.7978515625
il97,4,13608
il97,5,14574.1689453125
il97,6,15206.5859375
il97,7,15993.203125
il97,8,16487.580078125
il97,9,17115.005859375
il97,10,17843.748046875
il97,11,18904.783203125
il97,12,19492.919921875
il97,13,20313.47265625
il97,14,21103.578125
il97,15,21518.814453125
il97,16,21938.759765625
il97,17,22290.40625
il97,18,22712.46875
il97,19,23344.642578125
il97,20,23731.208984375
il97,21,24317.595703125
il97,22,24908.421875
il97,23,25511.845703125
il97,24,25978.99609375
il97,25,26615.97265625
il97,26,27179.205078125
il97,27,27693.623046875
il97,28,28326.923828125
il97,29,28726.00390625
il97,30,29241.75
il97,31,29565.900390625
il97,32,30219.3046875
il97,33,30547.3203125
il97,34,31350.7734375
il97,35,31882.119140625
il97,36,32467.224609375
il97,37,33073.00390625
il97,38,33513.0625
il97,39,33972.65234375
il97,40,34606.29296875
il97,41,35348.74609375
il97,42,35961.53515625
il97,43,36578.26171875
il97,44,37098.78125
il97,45,37831.19921875
il97,46,38547.328125
il97,47,39316.140625
il97,48,39915.1015625
il97,49,40645.4140625
il97,50,41344.0546875
il97,51,42355.453125
il97,52,42871.375
il97,53,43489.19921875
il97,54,44157.9609375
il97,55,45016.078125
il97,56,45642.9765625
il97,57,46370.953125
il97,58,47056.73828125
il97,59,47814.984375
il97,60,48534.28125
il97,61,49105.7890625
il97,62,49891.16796875
il97,63,50653.65234375
il97,64,51545.640625
il97,65,52773.421875
il97,66,53545.3671875
il97,67,54503.83203125
il97,68,55268.25
il97,69,56368.8203125
il97,70,57183.07421875
il97,71,58112.203125
il97,72,58974.9609375
il97,73,59922.015625
il97,74,60844.08203125
il97,75,61895.19921875
il97,76,62924.16015625
il97,77,64289.92578125
il97,78,65853.6484375
il97,79,67215.3671875
il97,80,68727.640625
il97,81,70490.578125
il97,82,72132.359375
il97,83,73576.0078125
il97,84,74891.0390625
il97,85,76353.578125
il97,86,78232.6875
il97,87,80216.8203125
il97,88,82226.1015625
il97,89,84352.7109375
il97,90,86796.75
il97,91,89851.75
il97,92,93195.2421875
il97,93,97098.78125
il97,94,101058.4296875
il97,95,106448.421875
il97,96,114270.875
il97,97,123591.6640625
il97,98,135846.890625
il97,99,161612.453125
il01,1,10326
il01,2,13018.09375
il01,3,15519.966796875
il01,4,17528.548828125
il01,5,18837.78515625
il01,6,19512
il01,7,20528
il01,8,21144.259765625
il01,9,21668.185546875
il01,10,22466.720703125
il01,11,23226.671875
il01,12,23789.083984375
il01,13,24348
il01,14,25061.279296875
il01,15,25656
il01,16,26478.3203125
il01,17,26994.9140625
il01,18,27558.146484375
il01,19,28120.142578125
il01,20,28758.970703125
il01,21,29430.232421875
il01,22,30180
il01,23,30927.5
il01,24,31680
il01,25,32508
il01,26,33229.7578125
il01,27,34057.70703125
il01,28,34848
il01,29,35595.75390625
il01,30,36171.3984375
il01,31,36895.12109375
il01,32,37608
il01,33,38306.03515625
il01,34,38955.92578125
il01,35,39948.703125
il01,36,40722
il01,37,41659.24609375
il01,38,42318.86328125
il01,39,43081.625
il01,40,43862.453125
il01,41,44589.2265625
il01,42,45492
il01,43,46176.47265625
il01,44,47110.28125
il01,45,47755.1640625
il01,46,48492
il01,47,49183.31640625
il01,48,50392.02734375
il01,49,51366
il01,50,52116
il01,51,52931.47265625
il01,52,53688
il01,53,54498
il01,54,55726.390625
il01,55,56640
il01,56,57786
il01,57,58879.3671875
il01,58,60185.30078125
il01,59,61217.6484375
il01,60,62268
il01,61,63325.4453125
il01,62,64605.49609375
il01,63,65612.03125
il01,64,66856.640625
il01,65,68106
il01,66,68976
il01,67,70176
il01,68,71123.625
il01,69,72116.40625
il01,70,73227.9765625
il01,71,74724.0234375
il01,72,75703.9296875
il01,73,76618.421875
il01,74,78198.875
il01,75,79422.234375
il01,76,80686.1953125
il01,77,82269.4140625
il01,78,84094.046875
il01,79,85693.28125
il01,80,87337.0078125
il01,81,89602.453125
il01,82,91513.7578125
il01,83,93932.0625
il01,84,95713.9765625
il01,85,98595.2578125
il01,86,100752.4140625
il01,87,103881.4765625
il01,88,106506
il01,89,109408.125
il01,90,112569.03125
il01,91,116331.1640625
il01,92,120456
il01,93,125290.703125
il01,94,130638.25
il01,95,137694
il01,96,144945.578125
il01,97,156515.046875
il01,98,181381.375
il01,99,217344
il02,1,2425.6865234375
il02,2,9797.958984375
il02,3,11946
il02,4,13992.2451171875
il02,5,15665.87109375
il02,6,16860
il02,7,17850
il02,8,18692.29296875
il02,9,19634.94140625
il02,10,20316
il02,11,20886.31640625
il02,12,21722.7890625
il02,13,22231.4375
il02,14,22920
il02,15,23586
il02,16,24353.462890625
il02,17,25049.033203125
il02,18,25634.3515625
il02,19,26167.82421875
il02,20,26923.796875
il02,21,27606
il02,22,28176
il02,23,28716
il02,24,29426.955078125
il02,25,30360
il02,26,31128.41796875
il02,27,31758.0859375
il02,28,32526.73828125
il02,29,33310.2578125
il02,30,33930.875
il02,31,34501.15234375
il02,32,35105.33984375
il02,33,35723.359375
il02,34,36558
il02,35,37513.4296875
il02,36,38268
il02,37,39152.64453125
il02,38,39991.1328125
il02,39,40824
il02,40,41596.23046875
il02,41,42474
il02,42,43190.1015625
il02,43,44030.2890625
il02,44,44819.2578125
il02,45,45738
il02,46,46378.640625
il02,47,47225.75390625
il02,48,48103.05859375
il02,49,48990
il02,50,49770.41796875
il02,51,50719.38671875
il02,52,51708
il02,53,52778.44921875
il02,54,53767.59765625
il02,55,54771.5859375
il02,56,55801.5234375
il02,57,56741.984375
il02,58,57416.859375
il02,59,58251.45703125
il02,60,59269.69140625
il02,61,60287.96875
il02,62,61330.32421875
il02,63,62345.60546875
il02,64,63234.21484375
il02,65,64267.51953125
il02,66,65616.6796875
il02,67,66840
il02,68,67827.109375
il02,69,69073.03125
il02,70,70301.9765625
il02,71,71412.421875
il02,72,72720.453125
il02,73,74034
il02,74,75713.7265625
il02,75,77031.6484375
il02,76,78336.1171875
il02,77,80256.3046875
il02,78,82077.5
il02,79,83886
il02,80,85505.453125
il02,81,87104.6875
il02,82,88827.3515625
il02,83,91557.03125
il02,84,93550.9140625
il02,85,95484
il02,86,97824
il02,87,100740
il02,88,102739.7890625
il02,89,106644.34375
il02,90,109458
il02,91,112956
il02,92,116952.6328125
il02,93,122303.5703125
il02,94,127431.953125
il02,95,133885.015625
il02,96,142602
il02,97,153633.96875
il02,98,174805.5
il02,99,216960.15625
il03,1,5837.3525390625
il03,2,10008.640625
il03,3,11897.6064453125
il03,4,13980
il03,5,15648
il03,6,16973.837890625
il03,7,18004.8203125
il03,8,18840
il03,9,19552.857421875
il03,10,20235.708984375
il03,11,20882.27734375
il03,12,21616.25390625
il03,13,22213.701171875
il03,14,22941.037109375
il03,15,23700
il03,16,24399.42578125
il03,17,25093.841796875
il03,18,25741.306640625
il03,19,26570.634765625
il03,20,27089.275390625
il03,21,27678.98828125
il03,22,28411.40625
il03,23,28760.501953125
il03,24,29568.958984375
il03,25,30094.892578125
il03,26,30726.173828125
il03,27,31480.39453125
il03,28,32229.119140625
il03,29,32965.96484375
il03,30,33614.1875
il03,31,34394.21875
il03,32,35055.6328125
il03,33,36010.203125
il03,34,36788.515625
il03,35,37535.3984375
il03,36,38430.63671875
il03,37,39080.390625
il03,38,39991.45703125
il03,39,40935.8046875
il03,40,41794.5859375
il03,41,42510.90234375
il03,42,43468.1953125
il03,43,44208.328125
il03,44,45278.03515625
il03,45,46220.01953125
il03,46,46922.17578125
il03,47,47943.9140625
il03,48,48908.78515625
il03,49,49985.53515625
il03,50,51002.73828125
il03,51,51963.8671875
il03,52,53078.91796875
il03,53,54133.703125
il03,54,55246.515625
il03,55,56444.0703125
il03,56,57480
il03,57,58406.1953125
il03,58,59431.3125
il03,59,60629.6015625
il03,60,61977.98046875
il03,61,63011.69921875
il03,62,64233.29296875
il03,63,65302.37890625
il03,64,66625.1015625
il03,65,67676.1796875
il03,66,69023.2734375
il03,67,70320.125
il03,68,71381.8671875
il03,69,72589.53125
il03,70,73878.5625
il03,71,74652
il03,72,76146.9140625
il03,73,77516.7734375
il03,74,78992.359375
il03,75,80676.28125
il03,76,81815.640625
il03,77,83087.875
il03,78,84834.59375
il03,79,86709.28125
il03,80,88403.4921875
il03,81,90240.6875
il03,82,92212.3984375
il03,83,94824
il03,84,96708.28125
il03,85,99580.8046875
il03,86,102506.046875
il03,87,105050.1015625
il03,88,108248.5234375
il03,89,111511.265625
il03,90,114743.1171875
il03,91,118948.28125
il03,92,123231.3203125
il03,93,127472.921875
il03,94,134153.3125
il03,95,140729.796875
il03,96,150945.671875
il03,97,162781.046875
il03,98,185822.453125
il03,99,225444.78125
il04,1,7960.50537109375
il04,2,10235.056640625
il04,3,11914.318359375
il04,4,13526.08203125
il04,5,14899.7880859375
il04,6,15854.7900390625
il04,7,17012.98828125
il04,8,18120
il04,9,18948.6953125
il04,10,19684.390625
il04,11,20530.138671875
il04,12,21301.99609375
il04,13,21981.703125
il04,14,22740
il04,15,23336.947265625
il04,16,23855.828125
il04,17,24583.078125
il04,18,25310.13671875
il04,19,26020.115234375
il04,20,26701.294921875
il04,21,27360.58203125
il04,22,28248
il04,23,28905.09765625
il04,24,29657.576171875
il04,25,30518.298828125
il04,26,31204.169921875
il04,27,32134.41796875
il04,28,32988
il04,29,33664.51171875
il04,30,34626.56640625
il04,31,35264.828125
il04,32,36312.140625
il04,33,37431.79296875
il04,34,38157.48046875
il04,35,39001.140625
il04,36,39684.9765625
il04,37,40462.28125
il04,38,41353.27734375
il04,39,42530.01171875
il04,40,43239.25390625
il04,41,44349.40625
il04,42,45108.85546875
il04,43,45885.2265625
il04,44,46944.31640625
il04,45,48036
il04,46,48993.5625
il04,47,49968.265625
il04,48,50954.1484375
il04,49,51880.875
il04,50,52830.51171875
il04,51,53801.82421875
il04,52,54656.98828125
il04,53,55876.78515625
il04,54,56946.03125
il04,55,57993.59765625
il04,56,58890.64453125
il04,57,59957.765625
il04,58,60971.11328125
il04,59,62016
il04,60,63024.46875
il04,61,63887.609375
il04,62,64883.05078125
il04,63,66467
il04,64,68067.9453125
il04,65,69434.4609375
il04,66,71000.2265625
il04,67,72473.7890625
il04,68,73743.40625
il04,69,74854.1015625
il04,70,76323.9453125
il04,71,77770.203125
il04,72,79371.3203125
il04,73,80860.140625
il04,74,82178.96875
il04,75,83660.8515625
il04,76,84864.84375
il04,77,86631
il04,78,88681.6640625
il04,79,90609.78125
il04,80,92232
il04,81,94192.46875
il04,82,96729.984375
il04,83,99036.703125
il04,84,101923.4609375
il04,85,104531.0234375
il04,86,106876.0390625
il04,87,110096.359375
il04,88,113074.859375
il04,89,116475.203125
il04,90,120433.90625
il04,91,125298.4921875
il04,92,130542.5
il04,93,136760.75
il04,94,142030.3125
il04,95,148229.75
il04,96,158535.9375
il04,97,170369.890625
il04,98,185127.265625
il04,99,216236.515625
il05,1,7323.97412109375
il05,2,11336.3359375
il05,3,13211.5830078125
