dataset,variable,eq,povline,fgt0,fgt1,fgt2,meanpoor,meangap
br13,dhi,0,215,     4.93,     1.46,   0.0054,   552.55,   232.20
br13,dhi,0,365,    10.71,     3.95,   0.0200,   840.67,   491.58
br13,dhi,0,685,    28.43,    11.15,   0.0613,  1519.19,   981.06
br13,dhi,0,1000,    44.33,    19.13,   0.1104,  2075.31,  1574.69
br13,dhi,0,2000,    76.52,    40.95,   0.2664,  3393.25,  3906.75
br13,dhi,0,3000,    87.91,    54.97,   0.3905,  4103.15,  6846.85
br13,dhi,0,4000,    92.56,    63.84,   0.4819,  4530.02, 10069.98
br13,dhci,0,100,     0.39,     0.06,   0.0001,   312.91,    52.09
br13,dhci,0,215,     4.94,     1.46,   0.0054,   552.50,   232.25
br13,dhci,0,365,    10.73,     3.96,   0.0200,   840.60,   491.65
br13,dhci,0,685,    28.44,    11.17,   0.0614,  1518.50,   981.75
br13,dhci,0,1000,    44.34,    19.14,   0.1105,  2074.72,  1575.28
br13,dhci,0,2000,    76.52,    40.96,   0.2665,  3392.50,  3907.50
br13,dhci,0,3000,    87.91,    54.97,   0.3906,  4102.39,  6847.61
br13,dhci,0,4000,    92.56,    63.85,   0.4819,  4529.21, 10070.79
br13,mi,0,100,    12.66,    10.37,   0.0925,    66.16,   298.84
br13,mi,0,215,    16.95,    12.69,   0.1117,   197.21,   587.54
br13,mi,0,365,    24.31,    15.92,   0.1328,   459.74,   872.51
br13,mi,0,685,    42.04,    24.14,   0.1837,  1064.77,  1435.48
br13,mi,0,1000,    55.98,    32.12,   0.2371,  1555.67,  2094.33
br13,mi,0,2000,    80.42,    51.19,   0.3854,  2653.67,  4646.33
br13,mi,0,3000,    89.36,    62.67,   0.4923,  3269.97,  7680.03
br13,mi,0,4000,    93.29,    69.91,   0.5688,  3658.53, 10941.47
br13,hcexp,0,100,.,.,.,.,.
br13,hcexp,0,215,.,.,.,.,.
br13,hcexp,0,365,.,.,.,.,.
br13,hcexp,0,685,.,.,.,.,.
br13,hcexp,0,1000,.,.,.,.,.
br13,hcexp,0,2000,.,.,.,.,.
br13,hcexp,0,3000,.,.,.,.,.
br13,hcexp,0,4000,.,.,.,.,.
br16,dhi,0,100,     4.40,     2.58,   0.0191,   150.61,   214.39
br16,dhi,0,215,     8.08,     4.54,   0.0331,   343.49,   441.26
br16,dhi,0,365,    14.83,     7.30,   0.0505,   676.78,   655.47
br16,dhi,0,685,    32.12,    14.88,   0.0958,  1341.86,  1158.39
br16,dhi,0,1000,    47.82,    22.93,   0.1468,  1899.52,  1750.48
br16,dhi,0,2000,    78.01,    44.08,   0.3014,  3175.19,  4124.81
br16,dhi,0,3000,    88.58,    57.42,   0.4214,  3852.16,  7097.84
br16,dhi,0,4000,    92.87,    65.82,   0.5088,  4252.92, 10347.08
br16,dhci,0,100,     4.40,     2.59,   0.0191,   150.50,   214.50
br16,dhci,0,215,     8.08,     4.55,   0.0331,   343.32,   441.43
br16,dhci,0,365,    14.84,     7.30,   0.0506,   676.61,   655.64
br16,dhci,0,685,    32.12,    14.89,   0.0959,  1341.68,  1158.57
br16,dhci,0,1000,    47.82,    22.93,   0.1469,  1899.35,  1750.65
br16,dhci,0,2000,    78.01,    44.08,   0.3014,  3175.00,  4125.00
br16,dhci,0,3000,    88.58,    57.42,   0.4214,  3852.00,  7098.00
br16,dhci,0,4000,    92.87,    65.82,   0.5088,  4252.77, 10347.23
br16,mi,0,100,    15.40,    13.28,   0.1255,    50.33,   314.67
br16,mi,0,215,    20.24,    15.73,   0.1419,   174.90,   609.85
br16,mi,0,365,    28.22,    19.22,   0.1641,   425.24,   907.01
br16,mi,0,685,    45.38,    27.62,   0.2173,   978.22,  1522.03
br16,mi,0,1000,    59.08,    35.51,   0.2712,  1456.08,  2193.92
br16,mi,0,2000,    81.79,    53.93,   0.4168,  2486.07,  4813.93
br16,mi,0,3000,    90.30,    64.83,   0.5197,  3089.03,  7860.97
br16,mi,0,4000,    93.66,    71.66,   0.5927,  3429.51, 11170.49
br16,hcexp,0,100,.,.,.,.,.
br16,hcexp,0,215,.,.,.,.,.
br16,hcexp,0,365,.,.,.,.,.
br16,hcexp,0,685,.,.,.,.,.
br16,hcexp,0,1000,.,.,.,.,.
br16,hcexp,0,2000,.,.,.,.,.
br16,hcexp,0,3000,.,.,.,.,.
br16,hcexp,0,4000,.,.,.,.,.
ca71,dhi,0,100,     1.03,     0.41,   0.0021,   221.09,   143.91
ca71,dhi,0,215,     2.53,     1.28,   0.0076,   388.57,   396.18
ca71,dhi,0,365,     3.22,     1.93,   0.0135,   533.30,   798.95
ca71,dhi,0,685,     5.89,     3.03,   0.0218,  1213.20,  1287.05
ca71,dhi,0,1000,    10.37,     4.61,   0.0306,  2027.47,  1622.53
ca71,dhi,0,2000,    33.56,    12.89,   0.0741,  4495.50,  2804.50
ca71,dhi,0,3000,    59.17,    24.41,   0.1382,  6433.47,  4516.53
ca71,dhi,0,4000,    74.91,    35.22,   0.2099,  7736.50,  6863.50
ca71,dhci,0,100,     1.03,     0.41,   0.0021,   221.09,   143.91
ca71,dhci,0,215,     2.53,     1.28,   0.0076,   388.57,   396.18
ca71,dhci,0,365,     3.22,     1.93,   0.0135,   533.30,   798.95
ca71,dhci,0,685,     5.89,     3.03,   0.0218,  1213.20,  1287.05
ca71,dhci,0,1000,    10.37,     4.61,   0.0306,  2027.47,  1622.53
ca71,dhci,0,2000,    33.56,    12.89,   0.0741,  4495.50,  2804.50
ca71,dhci,0,3000,    59.17,    24.41,   0.1382,  6433.47,  4516.53
ca71,dhci,0,4000,    74.91,    35.22,   0.2099,  7736.50,  6863.50
ca71,mi,0,100,     8.48,     7.08,   0.0623,    60.38,   304.62
ca71,mi,0,215,     9.49,     8.12,   0.0740,   113.35,   671.40
ca71,mi,0,365,    10.90,     8.98,   0.0818,   234.28,  1097.97
ca71,mi,0,685,    14.25,    10.64,   0.0941,   632.31,  1867.94
ca71,mi,0,1000,    18.14,    12.40,   0.1055,  1154.36,  2495.64
ca71,mi,0,2000,    34.94,    19.31,   0.1470,  3265.30,  4034.70
ca71,mi,0,3000,    54.07,    27.76,   0.1972,  5327.56,  5622.44
ca71,mi,0,4000,    69.05,    36.32,   0.2523,  6920.54,  7679.46
ca71,hcexp,0,100,.,.,.,.,.
ca71,hcexp,0,215,.,.,.,.,.
ca71,hcexp,0,365,.,.,.,.,.
ca71,hcexp,0,685,.,.,.,.,.
ca71,hcexp,0,1000,.,.,.,.,.
ca71,hcexp,0,2000,.,.,.,.,.
ca71,hcexp,0,3000,.,.,.,.,.
ca71,hcexp,0,4000,.,.,.,.,.
ca75,dhi,0,100,     0.35,     0.11,   0.0005,   248.04,   116.96
ca75,dhi,0,215,     0.86,     0.39,   0.0022,   427.79,   356.96
ca75,dhi,0,365,     1.62,     0.74,   0.0045,   723.76,   608.49
ca75,dhi,0,685,     2.58,     1.34,   0.0090,  1198.37,  1301.88
ca75,dhi,0,1000,     4.71,     2.06,   0.0133,  2053.69,  1596.31
ca75,dhi,0,2000,    18.93,     6.51,   0.0350,  4788.98,  2511.02
ca75,dhi,0,3000,    42.19,    14.38,   0.0736,  7217.14,  3732.86
ca75,dhi,0,4000,    61.71,    23.93,   0.1261,  8938.61,  5661.39
ca75,dhci,0,100,     0.35,     0.11,   0.0005,   248.04,   116.96
ca75,dhci,0,215,     0.86,     0.39,   0.0022,   427.79,   356.96
ca75,dhci,0,365,     1.62,     0.74,   0.0045,   723.76,   608.49
ca75,dhci,0,685,     2.58,     1.34,   0.0090,  1198.37,  1301.88
ca75,dhci,0,1000,     4.71,     2.06,   0.0133,  2053.69,  1596.31
ca75,dhci,0,2000,    18.93,     6.51,   0.0350,  4788.98,  2511.02
ca75,dhci,0,3000,    42.19,    14.38,   0.0736,  7217.14,  3732.86
ca75,dhci,0,4000,    61.71,    23.93,   0.1261,  8938.61,  5661.39
ca75,mi,0,100,     6.44,     4.11,   0.0294,   131.89,   233.11
ca75,mi,0,215,     7.40,     5.62,   0.0462,   188.91,   595.84
ca75,mi,0,365,     8.66,     6.61,   0.0565,   315.10,  1017.15
ca75,mi,0,685,    11.20,     8.13,   0.0695,   685.16,  1815.09
ca75,mi,0,1000,    13.96,     9.52,   0.0797,  1161.16,  2488.84
ca75,mi,0,2000,    25.42,    14.42,   0.1110,  3157.89,  4142.11
ca75,mi,0,3000,    41.50,    20.68,   0.1473,  5494.35,  5455.65
ca75,mi,0,4000,    57.24,    27.91,   0.1897,  7482.10,  7117.90
ca75,hcexp,0,100,.,.,.,.,.
ca75,hcexp,0,215,.,.,.,.,.
ca75,hcexp,0,365,.,.,.,.,.
ca75,hcexp,0,685,.,.,.,.,.
ca75,hcexp,0,1000,.,.,.,.,.
ca75,hcexp,0,2000,.,.,.,.,.
ca75,hcexp,0,3000,.,.,.,.,.
ca75,hcexp,0,4000,.,.,.,.,.
ca81,dhi,0,100,     0.11,     0.03,   0.0001,   257.06,   107.94
ca81,dhi,0,215,     0.48,     0.18,   0.0008,   494.35,   290.40
ca81,dhi,0,365,     0.85,     0.33,   0.0020,   809.86,   522.39
ca81,dhi,0,685,     1.53,     0.71,   0.0045,  1338.95,  1161.30
ca81,dhi,0,1000,     2.80,     1.15,   0.0071,  2151.72,  1498.28
ca81,dhi,0,2000,    13.61,     4.38,   0.0221,  4948.30,  2351.70
ca81,dhi,0,3000,    33.22,    10.43,   0.0507,  7511.19,  3438.81
ca81,dhi,0,4000,    53.22,    18.78,   0.0930,  9448.22,  5151.78
ca81,dhci,0,100,     0.11,     0.03,   0.0001,   257.06,   107.94
ca81,dhci,0,215,     0.48,     0.18,   0.0008,   494.35,   290.40
ca81,dhci,0,365,     0.85,     0.33,   0.0020,   809.86,   522.39
ca81,dhci,0,685,     1.53,     0.71,   0.0045,  1338.95,  1161.30
ca81,dhci,0,1000,     2.80,     1.15,   0.0071,  2151.72,  1498.28
ca81,dhci,0,2000,    13.61,     4.38,   0.0221,  4948.30,  2351.70
ca81,dhci,0,3000,    33.22,    10.43,   0.0507,  7511.19,  3438.81
ca81,dhci,0,4000,    53.22,    18.78,   0.0930,  9448.22,  5151.78
ca81,mi,0,100,     5.20,     2.41,   0.0152,   195.50,   169.50
ca81,mi,0,215,     5.97,     4.12,   0.0309,   244.13,   540.62
ca81,mi,0,365,     6.94,     5.09,   0.0414,   353.86,   978.39
ca81,mi,0,685,     9.28,     6.50,   0.0539,   750.29,  1749.96
ca81,mi,0,1000,    11.77,     7.77,   0.0634,  1239.12,  2410.88
ca81,mi,0,2000,    21.38,    12.04,   0.0914,  3188.05,  4111.95
ca81,mi,0,3000,    34.77,    17.33,   0.1227,  5492.91,  5457.09
ca81,mi,0,4000,    49.99,    23.67,   0.1591,  7688.50,  6911.50
ca81,hcexp,0,100,.,.,.,.,.
ca81,hcexp,0,215,.,.,.,.,.
ca81,hcexp,0,365,.,.,.,.,.
ca81,hcexp,0,685,.,.,.,.,.
ca81,hcexp,0,1000,.,.,.,.,.
ca81,hcexp,0,2000,.,.,.,.,.
ca81,hcexp,0,3000,.,.,.,.,.
ca81,hcexp,0,4000,.,.,.,.,.
ca87,dhi,0,100,     0.03,     0.00,   0.0000,   350.22,    14.78
ca87,dhi,0,215,     0.12,     0.05,   0.0002,   449.66,   335.09
ca87,dhi,0,365,     0.41,     0.14,   0.0007,   886.49,   445.76
ca87,dhi,0,685,     1.16,     0.42,   0.0022,  1598.37,   901.88
ca87,dhi,0,1000,     2.06,     0.77,   0.0042,  2288.93,  1361.07
ca87,dhi,0,2000,    11.87,     3.59,   0.0167,  5091.37,  2208.63
ca87,dhi,0,3000,    29.53,     9.10,   0.0424,  7575.70,  3374.30
ca87,dhi,0,4000,    50.92,    17.01,   0.0812,  9722.32,  4877.68
ca87,dhci,0,100,     0.03,     0.00,   0.0000,   350.22,    14.78
ca87,dhci,0,215,     0.12,     0.05,   0.0002,   449.66,   335.09
ca87,dhci,0,365,     0.41,     0.14,   0.0007,   886.49,   445.76
ca87,dhci,0,685,     1.16,     0.42,   0.0022,  1598.37,   901.88
ca87,dhci,0,1000,     2.06,     0.77,   0.0042,  2288.93,  1361.07
ca87,dhci,0,2000,    11.87,     3.59,   0.0167,  5091.37,  2208.63
ca87,dhci,0,3000,    29.53,     9.10,   0.0424,  7575.70,  3374.30
ca87,dhci,0,4000,    50.92,    17.01,   0.0812,  9722.32,  4877.68
ca87,mi,0,100,     5.24,     2.63,   0.0171,   181.98,   183.02
ca87,mi,0,215,     6.11,     4.27,   0.0327,   236.58,   548.17
ca87,mi,0,365,     6.91,     5.20,   0.0428,   329.56,  1002.69
ca87,mi,0,685,     9.24,     6.54,   0.0548,   730.79,  1769.46
ca87,mi,0,1000,    11.86,     7.80,   0.0639,  1250.03,  2399.97
ca87,mi,0,2000,    20.93,    12.01,   0.0916,  3109.91,  4190.09
ca87,mi,0,3000,    33.61,    17.03,   0.1218,  5402.90,  5547.10
ca87,mi,0,4000,    47.58,    22.95,   0.1563,  7559.46,  7040.54
ca87,hcexp,0,100,.,.,.,.,.
ca87,hcexp,0,215,.,.,.,.,.
ca87,hcexp,0,365,.,.,.,.,.
ca87,hcexp,0,685,.,.,.,.,.
ca87,hcexp,0,1000,.,.,.,.,.
ca87,hcexp,0,2000,.,.,.,.,.
ca87,hcexp,0,3000,.,.,.,.,.
ca87,hcexp,0,4000,.,.,.,.,.
ca91,dhi,0,100,     0.04,     0.01,   0.0000,   263.27,   101.73
ca91,dhi,0,215,     0.12,     0.06,   0.0003,   389.93,   394.82
ca91,dhi,0,365,     0.33,     0.14,   0.0008,   749.65,   582.60
ca91,dhi,0,685,     0.87,     0.36,   0.0020,  1470.65,  1029.60
ca91,dhi,0,1000,     1.85,     0.65,   0.0036,  2372.13,  1277.87
ca91,dhi,0,2000,    11.49,     3.37,   0.0152,  5160.20,  2139.80
ca91,dhi,0,3000,    28.72,     8.77,   0.0402,  7605.91,  3344.09
ca91,dhi,0,4000,    50.30,    16.46,   0.0779,  9823.11,  4776.89
ca91,dhci,0,100,     0.04,     0.01,   0.0000,   263.27,   101.73
ca91,dhci,0,215,     0.12,     0.06,   0.0003,   389.93,   394.82
ca91,dhci,0,365,     0.33,     0.14,   0.0008,   749.65,   582.60
ca91,dhci,0,685,     0.87,     0.36,   0.0020,  1470.65,  1029.60
ca91,dhci,0,1000,     1.85,     0.65,   0.0036,  2372.13,  1277.87
ca91,dhci,0,2000,    11.49,     3.37,   0.0152,  5160.20,  2139.80
ca91,dhci,0,3000,    28.72,     8.77,   0.0402,  7605.91,  3344.09
ca91,dhci,0,4000,    50.30,    16.46,   0.0779,  9823.11,  4776.89
ca91,mi,0,100,     6.26,     4.44,   0.0338,   105.85,   259.15
ca91,mi,0,215,     7.08,     5.64,   0.0481,   159.35,   625.40
ca91,mi,0,365,     8.15,     6.46,   0.0566,   276.95,  1055.30
ca91,mi,0,685,    10.66,     7.77,   0.0676,   677.57,  1822.68
ca91,mi,0,1000,    13.46,     9.11,   0.0767,  1180.19,  2469.81
ca91,mi,0,2000,    22.87,    13.53,   0.1058,  2981.25,  4318.75
ca91,mi,0,3000,    35.35,    18.72,   0.1371,  5149.92,  5800.08
ca91,mi,0,4000,    48.80,    24.48,   0.1720,  7274.93,  7325.07
ca91,hcexp,0,100,.,.,.,.,.
ca91,hcexp,0,215,.,.,.,.,.
ca91,hcexp,0,365,.,.,.,.,.
ca91,hcexp,0,685,.,.,.,.,.
ca91,hcexp,0,1000,.,.,.,.,.
ca91,hcexp,0,2000,.,.,.,.,.
ca91,hcexp,0,3000,.,.,.,.,.
ca91,hcexp,0,4000,.,.,.,.,.
ca94,dhi,0,100,     0.05,     0.02,   0.0001,   247.12,   117.88
ca94,dhi,0,215,     0.26,     0.09,   0.0005,   505.08,   279.67
ca94,dhi,0,365,     0.39,     0.19,   0.0011,   690.10,   642.15
ca94,dhi,0,685,     0.87,     0.39,   0.0025,  1380.74,  1119.51
ca94,dhi,0,1000,     1.83,     0.68,   0.0040,  2301.93,  1348.07
ca94,dhi,0,2000,    11.16,     3.25,   0.0150,  5173.78,  2126.22
ca94,dhi,0,3000,    28.20,     8.57,   0.0393,  7621.56,  3328.44
ca94,dhi,0,4000,    48.52,    16.06,   0.0762,  9768.40,  4831.60
ca94,dhci,0,100,     0.05,     0.02,   0.0001,   247.12,   117.88
ca94,dhci,0,215,     0.26,     0.09,   0.0005,   505.08,   279.67
ca94,dhci,0,365,     0.39,     0.19,   0.0011,   690.10,   642.15
ca94,dhci,0,685,     0.87,     0.39,   0.0025,  1380.74,  1119.51
ca94,dhci,0,1000,     1.83,     0.68,   0.0040,  2301.93,  1348.07
ca94,dhci,0,2000,    11.16,     3.25,   0.0150,  5173.78,  2126.22
ca94,dhci,0,3000,    28.20,     8.57,   0.0393,  7621.56,  3328.44
ca94,dhci,0,4000,    48.52,    16.06,   0.0762,  9768.40,  4831.60
ca94,mi,0,100,     7.78,     6.41,   0.0552,    64.24,   300.76
ca94,mi,0,215,     8.68,     7.37,   0.0669,   117.68,   667.07
ca94,mi,0,365,     9.84,     8.14,   0.0742,   230.60,  1101.65
ca94,mi,0,685,    12.42,     9.51,   0.0848,   585.84,  1914.41
ca94,mi,0,1000,    15.08,    10.85,   0.0941,  1025.58,  2624.42
ca94,mi,0,2000,    24.56,    15.25,   0.1229,  2765.68,  4534.32
ca94,mi,0,3000,    36.18,    20.26,   0.1539,  4820.31,  6129.69
ca94,mi,0,4000,    48.30,    25.74,   0.1876,  6819.36,  7780.64
ca94,hcexp,0,100,.,.,.,.,.
ca94,hcexp,0,215,.,.,.,.,.
ca94,hcexp,0,365,.,.,.,.,.
ca94,hcexp,0,685,.,.,.,.,.
ca94,hcexp,0,1000,.,.,.,.,.
ca94,hcexp,0,2000,.,.,.,.,.
ca94,hcexp,0,3000,.,.,.,.,.
ca94,hcexp,0,4000,.,.,.,.,.
ca96,dhi,0,100,     0.10,     0.02,   0.0000,   303.19,    61.81
ca96,dhi,0,215,     0.28,     0.10,   0.0005,   515.27,   269.48
ca96,dhi,0,365,     0.75,     0.21,   0.0012,   955.51,   376.74
ca96,dhi,0,685,     1.25,     0.57,   0.0033,  1351.65,  1148.60
ca96,dhi,0,1000,     2.25,     0.92,   0.0055,  2156.42,  1493.58
ca96,dhi,0,2000,    14.70,     4.17,   0.0192,  5229.19,  2070.81
ca96,dhi,0,3000,    33.22,    10.69,   0.0500,  7426.76,  3523.24
ca96,dhi,0,4000,    53.31,    18.84,   0.0931,  9440.56,  5159.44
ca96,dhci,0,100,     0.10,     0.02,   0.0000,   303.19,    61.81
ca96,dhci,0,215,     0.28,     0.10,   0.0005,   515.27,   269.48
ca96,dhci,0,365,     0.75,     0.21,   0.0012,   955.51,   376.74
ca96,dhci,0,685,     1.25,     0.57,   0.0033,  1351.65,  1148.60
ca96,dhci,0,1000,     2.25,     0.92,   0.0055,  2156.42,  1493.58
ca96,dhci,0,2000,    14.70,     4.17,   0.0192,  5229.19,  2070.81
ca96,dhci,0,3000,    33.22,    10.69,   0.0500,  7426.76,  3523.24
ca96,dhci,0,4000,    53.31,    18.84,   0.0931,  9440.56,  5159.44
ca96,mi,0,100,     7.64,     6.35,   0.0561,    61.85,   303.15
ca96,mi,0,215,     8.68,     7.35,   0.0667,   120.32,   664.43
ca96,mi,0,365,     9.85,     8.15,   0.0741,   229.38,  1102.87
ca96,mi,0,685,    13.06,     9.69,   0.0854,   646.26,  1853.99
ca96,mi,0,1000,    16.11,    11.21,   0.0958,  1110.50,  2539.50
ca96,mi,0,2000,    27.17,    16.35,   0.1291,  2907.77,  4392.23
ca96,mi,0,3000,    38.41,    21.82,   0.1644,  4731.31,  6218.69
ca96,mi,0,4000,    50.21,    27.44,   0.2007,  6619.98,  7980.02
ca96,hcexp,0,100,.,.,.,.,.
ca96,hcexp,0,215,.,.,.,.,.
ca96,hcexp,0,365,.,.,.,.,.
ca96,hcexp,0,685,.,.,.,.,.
ca96,hcexp,0,1000,.,.,.,.,.
ca96,hcexp,0,2000,.,.,.,.,.
ca96,hcexp,0,3000,.,.,.,.,.
ca96,hcexp,0,4000,.,.,.,.,.
ca97,dhi,0,100,     0.08,     0.02,   0.0001,   262.86,   102.14
ca97,dhi,0,215,     0.34,     0.13,   0.0006,   495.31,   289.44
ca97,dhi,0,365,     0.68,     0.25,   0.0015,   850.38,   481.87
ca97,dhi,0,685,     1.21,     0.55,   0.0034,  1363.62,  1136.63
ca97,dhi,0,1000,     2.23,     0.90,   0.0054,  2171.21,  1478.79
ca97,dhi,0,2000,    13.86,     4.02,   0.0187,  5183.16,  2116.84
ca97,dhi,0,3000,    32.75,    10.39,   0.0484,  7475.25,  3474.75
ca97,dhi,0,4000,    52.40,    18.47,   0.0909,  9452.25,  5147.75
ca97,dhci,0,100,     0.08,     0.02,   0.0001,   262.86,   102.14
ca97,dhci,0,215,     0.34,     0.13,   0.0006,   495.31,   289.44
ca97,dhci,0,365,     0.68,     0.25,   0.0015,   850.38,   481.87
ca97,dhci,0,685,     1.21,     0.55,   0.0034,  1363.62,  1136.63
ca97,dhci,0,1000,     2.23,     0.90,   0.0054,  2171.21,  1478.79
ca97,dhci,0,2000,    13.86,     4.02,   0.0187,  5183.16,  2116.84
ca97,dhci,0,3000,    32.75,    10.39,   0.0484,  7475.25,  3474.75
ca97,dhci,0,4000,    52.40,    18.47,   0.0909,  9452.25,  5147.75
ca97,mi,0,100,     7.64,     6.41,   0.0566,    58.46,   306.54
ca97,mi,0,215,     8.78,     7.37,   0.0671,   125.40,   659.35
ca97,mi,0,365,     9.92,     8.19,   0.0744,   233.36,  1098.89
ca97,mi,0,685,    12.90,     9.67,   0.0856,   626.61,  1873.64
ca97,mi,0,1000,    15.91,    11.16,   0.0957,  1090.00,  2560.00
ca97,mi,0,2000,    26.17,    16.06,   0.1278,  2819.27,  4480.73
ca97,mi,0,3000,    38.03,    21.40,   0.1617,  4788.92,  6161.08
ca97,mi,0,4000,    49.78,    27.00,   0.1973,  6681.10,  7918.90
ca97,hcexp,0,100,.,.,.,.,.
ca97,hcexp,0,215,.,.,.,.,.
ca97,hcexp,0,365,.,.,.,.,.
ca97,hcexp,0,685,.,.,.,.,.
ca97,hcexp,0,1000,.,.,.,.,.
ca97,hcexp,0,2000,.,.,.,.,.
ca97,hcexp,0,3000,.,.,.,.,.
ca97,hcexp,0,4000,.,.,.,.,.
ca98,dhi,0,100,     0.15,     0.03,   0.0001,   293.88,    71.12
ca98,dhi,0,215,     0.36,     0.14,   0.0007,   482.02,   302.73
ca98,dhi,0,365,     0.81,     0.29,   0.0017,   857.55,   474.70
ca98,dhi,0,685,     1.30,     0.64,   0.0040,  1265.77,  1234.48
ca98,dhi,0,1000,     2.22,     0.97,   0.0062,  2056.74,  1593.26
ca98,dhi,0,2000,    13.15,     3.81,   0.0183,  5186.19,  2113.81
ca98,dhi,0,3000,    30.38,     9.67,   0.0457,  7465.57,  3484.43
ca98,dhi,0,4000,    50.11,    17.32,   0.0850,  9554.21,  5045.79
ca98,dhci,0,100,     0.15,     0.03,   0.0001,   293.88,    71.12
ca98,dhci,0,215,     0.36,     0.14,   0.0007,   482.02,   302.73
ca98,dhci,0,365,     0.81,     0.29,   0.0017,   857.55,   474.70
ca98,dhci,0,685,     1.30,     0.64,   0.0040,  1265.77,  1234.48
ca98,dhci,0,1000,     2.22,     0.97,   0.0062,  2056.74,  1593.26
ca98,dhci,0,2000,    13.15,     3.81,   0.0183,  5186.19,  2113.81
ca98,dhci,0,3000,    30.38,     9.67,   0.0457,  7465.57,  3484.43
ca98,dhci,0,4000,    50.11,    17.32,   0.0850,  9554.21,  5045.79
ca98,mi,0,100,     7.42,     6.24,   0.0550,    58.07,   306.93
ca98,mi,0,215,     8.66,     7.22,   0.0654,   130.90,   653.85
ca98,mi,0,365,     9.96,     8.10,   0.0731,   248.43,  1083.82
ca98,mi,0,685,    12.55,     9.57,   0.0847,   593.96,  1906.29
ca98,mi,0,1000,    15.43,    10.95,   0.0944,  1059.74,  2590.26
ca98,mi,0,2000,    24.99,    15.55,   0.1247,  2758.98,  4541.02
ca98,mi,0,3000,    35.86,    20.44,   0.1561,  4707.11,  6242.89
ca98,mi,0,4000,    47.36,    25.74,   0.1893,  6663.56,  7936.44
ca98,hcexp,0,100,.,.,.,.,.
ca98,hcexp,0,215,.,.,.,.,.
ca98,hcexp,0,365,.,.,.,.,.
ca98,hcexp,0,685,.,.,.,.,.
ca98,hcexp,0,1000,.,.,.,.,.
ca98,hcexp,0,2000,.,.,.,.,.
ca98,hcexp,0,3000,.,.,.,.,.
ca98,hcexp,0,4000,.,.,.,.,.
ca99,dhi,0,100,     0.05,     0.01,   0.0000,   299.28,    65.72
ca99,dhi,0,215,     0.26,     0.07,   0.0003,   559.54,   225.21
ca99,dhi,0,365,     0.45,     0.18,   0.0010,   806.60,   525.65
ca99,dhi,0,685,     1.33,     0.57,   0.0032,  1438.78,  1061.47
ca99,dhi,0,1000,     2.28,     0.95,   0.0055,  2134.44,  1515.56
ca99,dhi,0,2000,    12.45,     3.65,   0.0176,  5159.62,  2140.38
ca99,dhi,0,3000,    28.99,     9.21,   0.0436,  7472.29,  3477.71
ca99,dhi,0,4000,    47.63,    16.47,   0.0810,  9552.75,  5047.25
ca99,dhci,0,100,     0.05,     0.01,   0.0000,   299.28,    65.72
ca99,dhci,0,215,     0.26,     0.07,   0.0003,   559.54,   225.21
ca99,dhci,0,365,     0.45,     0.18,   0.0010,   806.60,   525.65
ca99,dhci,0,685,     1.33,     0.57,   0.0032,  1438.78,  1061.47
ca99,dhci,0,1000,     2.28,     0.95,   0.0055,  2134.44,  1515.56
ca99,dhci,0,2000,    12.45,     3.65,   0.0176,  5159.62,  2140.38
ca99,dhci,0,3000,    28.99,     9.21,   0.0436,  7472.29,  3477.71
ca99,dhci,0,4000,    47.63,    16.47,   0.0810,  9552.75,  5047.25
ca99,mi,0,100,     5.95,     4.76,   0.0400,    72.60,   292.40
ca99,mi,0,215,     7.06,     5.72,   0.0506,   148.84,   635.91
ca99,mi,0,365,     8.34,     6.53,   0.0579,   289.67,  1042.58
ca99,mi,0,685,    10.78,     7.98,   0.0691,   650.00,  1850.25
ca99,mi,0,1000,    13.43,     9.26,   0.0784,  1131.28,  2518.72
ca99,mi,0,2000,    23.17,    13.75,   0.1073,  2969.41,  4330.59
ca99,mi,0,3000,    34.03,    18.68,   0.1385,  4940.79,  6009.21
ca99,mi,0,4000,    45.20,    23.91,   0.1715,  6875.68,  7724.32
ca99,hcexp,0,100,.,.,.,.,.
ca99,hcexp,0,215,.,.,.,.,.
ca99,hcexp,0,365,.,.,.,.,.
ca99,hcexp,0,685,.,.,.,.,.
ca99,hcexp,0,1000,.,.,.,.,.
ca99,hcexp,0,2000,.,.,.,.,.
ca99,hcexp,0,3000,.,.,.,.,.
ca99,hcexp,0,4000,.,.,.,.,.
ca00,dhi,0,100,     0.08,     0.01,   0.0000,   303.48,    61.52
ca00,dhi,0,215,     0.31,     0.09,   0.0004,   549.01,   235.74
ca00,dhi,0,365,     0.61,     0.19,   0.0011,   907.36,   424.89
ca00,dhi,0,685,     1.10,     0.50,   0.0029,  1368.70,  1131.55
ca00,dhi,0,1000,     2.05,     0.81,   0.0049,  2206.24,  1443.76
ca00,dhi,0,2000,    11.78,     3.51,   0.0165,  5126.22,  2173.78
ca00,dhi,0,3000,    27.75,     8.74,   0.0414,  7498.74,  3451.26
ca00,dhi,0,4000,    45.48,    15.76,   0.0772,  9541.60,  5058.40
ca00,dhci,0,100,     0.08,     0.01,   0.0000,   303.48,    61.52
ca00,dhci,0,215,     0.31,     0.09,   0.0004,   549.01,   235.74
ca00,dhci,0,365,     0.61,     0.19,   0.0011,   907.36,   424.89
