Entity,Year,affected_all_disasters,affected_drought,affected_earthquake,affected_temperature,affected_flood,affected_fog,affected_glacial_lake,affected_landslide,affected_mass_movement,affected_storm,affected_volcanic,affected_wildfire,affected_rate_per_100k_all_disasters,affected_rate_per_100k_drought,affected_rate_per_100k_earthquake,affected_rate_per_100k_temperature,affected_rate_per_100k_flood,affected_rate_per_100k_fog,affected_rate_per_100k_landslide,affected_rate_per_100k_mass_movement,affected_rate_per_100k_storm,affected_rate_per_100k_volcanic,affected_rate_per_100k_wildfire,deaths_all_disasters,deaths_drought,deaths_earthquake,deaths_temperature,deaths_flood,deaths_fog,deaths_glacial_lake,deaths_landslide,deaths_mass_movement,deaths_storm,deaths_volcanic,deaths_wildfire,deaths_rate_per_100k_all_disasters,deaths_rate_per_100k_drought,deaths_rate_per_100k_earthquake,deaths_rate_per_100k_temperature,deaths_rate_per_100k_flood,deaths_rate_per_100k_fog,deaths_rate_per_100k_landslide,deaths_rate_per_100k_mass_movement,deaths_rate_per_100k_storm,deaths_rate_per_100k_volcanic,deaths_rate_per_100k_wildfire,homeless_all_disasters,homeless_drought,homeless_earthquake,homeless_temperature,homeless_flood,homeless_fog,homeless_glacial_lake,homeless_landslide,homeless_mass_movement,homeless_storm,homeless_volcanic,homeless_wildfire,homeless_rate_per_100k_all_disasters,homeless_rate_per_100k_drought,homeless_rate_per_100k_earthquake,homeless_rate_per_100k_temperature,homeless_rate_per_100k_flood,homeless_rate_per_100k_fog,homeless_rate_per_100k_landslide,homeless_rate_per_100k_mass_movement,homeless_rate_per_100k_storm,homeless_rate_per_100k_volcanic,homeless_rate_per_100k_wildfire,injured_all_disasters,injured_drought,injured_earthquake,injured_temperature,injured_flood,injured_fog,injured_glacial_lake,injured_landslide,injured_mass_movement,injured_storm,injured_volcanic,injured_wildfire,injured_rate_per_100k_all_disasters,injured_rate_per_100k_drought,injured_rate_per_100k_earthquake,injured_rate_per_100k_temperature,injured_rate_per_100k_flood,injured_rate_per_100k_fog,injured_rate_per_100k_landslide,injured_rate_per_100k_mass_movement,injured_rate_per_100k_storm,injured_rate_per_100k_volcanic,injured_rate_per_100k_wildfire,insured_damages_all_disasters,insured_damages_drought,insured_damages_earthquake,insured_damages_temperature,insured_damages_flood,insured_damages_fog,insured_damages_glacial_lake,insured_damages_landslide,insured_damages_mass_movement,insured_damages_storm,insured_damages_volcanic,insured_damages_wildfire,reconstruction_costs_all_disasters,reconstruction_costs_drought,reconstruction_costs_earthquake,reconstruction_costs_temperature,reconstruction_costs_flood,reconstruction_costs_fog,reconstruction_costs_glacial_lake,reconstruction_costs_landslide,reconstruction_costs_mass_movement,reconstruction_costs_storm,reconstruction_costs_volcanic,reconstruction_costs_wildfire,total_affected_all_disasters,total_affected_drought,total_affected_earthquake,total_affected_temperature,total_affected_flood,total_affected_fog,total_affected_glacial_lake,total_affected_landslide,total_affected_mass_movement,total_affected_storm,total_affected_volcanic,total_affected_wildfire,total_affected_rate_per_100k_all_disasters,total_affected_rate_per_100k_drought,total_affected_rate_per_100k_earthquake,total_affected_rate_per_100k_temperature,total_affected_rate_per_100k_flood,total_affected_rate_per_100k_fog,total_affected_rate_per_100k_landslide,total_affected_rate_per_100k_mass_movement,total_affected_rate_per_100k_storm,total_affected_rate_per_100k_volcanic,total_affected_rate_per_100k_wildfire,total_damages_all_disasters,total_damages_drought,total_damages_earthquake,total_damages_temperature,total_damages_flood,total_damages_fog,total_damages_glacial_lake,total_damages_landslide,total_damages_mass_movement,total_damages_storm,total_damages_volcanic,total_damages_wildfire,total_damages_pct_gdp_all_disasters,total_damages_pct_gdp_drought,total_damages_pct_gdp_earthquake,total_damages_pct_gdp_temperature,total_damages_pct_gdp_flood,total_damages_pct_gdp_landslide,total_damages_pct_gdp_mass_movement,total_damages_pct_gdp_storm,total_damages_pct_gdp_volcanic,total_damages_pct_gdp_wildfire
Bermuda,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.7165847570479096,0.0,0.0,0.0,0.0,0.0,0.0,0.7165847570479096,0.0,0.0
Bhutan,1990,6560.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,1233.0827067669175,0.0,0.0,0.0,11.278195488721805,0.0,0.0,0.0,1221.8045112781954,0.0,0.0,3.9,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.7330827067669172,0.0,0.0,0.0,0.4135338345864662,0.0,0.0,0.0,0.3195488721804511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6560.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,1233.0827067669175,0.0,0.0,0.0,11.278195488721805,0.0,0.0,0.0,1221.8045112781954,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.08766024255082688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08766024255082688
Bhutan,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,1.1,0.0,20.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,3.723327793001213,0.0,0.16224188790560473,0.0,3.3840947546531304,0.0,0.0,0.0,0.17699115044247787,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92047377326565,0.0,0.0,0.0,16.92047377326565,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17699115044247787,0.0,0.17699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2,0.0,1.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097464923708127,0.0,0.17699115044247787,0.0,16.92047377326565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2010,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.6002886002886,0.0,288.6002886002886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014430014430014428,0.0,0.014430014430014428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23088023088023085,0.0,0.23088023088023085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.6,0.0,2001.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.83116883116884,0.0,288.83116883116884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1960,2660.0,0.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56625361620469,0.0,0.0,0.0,62.56625361620469,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18883019739118945,0.0,0.0,0.0,0.18883019739118945,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.959981386691485,0.0,0.0,0.0,13.959981386691485,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653327128897161,0.0,0.0,0.0,0.4653327128897161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.99156771578589,0.0,0.0,0.0,76.99156771578589,0.0,0.0,0.0,0.0,0.0,0.0,371.8,0.0,0.0,0.0,371.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045858217794282355,0.0,0.0,0.0,0.045858217794282355,0.0,0.0,0.0,0.0,0.0
Bolivia,1970,25100.0,0.0,0.0,0.0,25100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.64708624032903,0.0,0.0,0.0,475.64708624032903,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15733283446168198,0.0,0.0,0.0,0.15733283446168198,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.31915790558574,0.0,0.0,0.0,66.31915790558574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28600.0,0.0,0.0,0.0,28600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9662441459147,0.0,0.0,0.0,541.9662441459147,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,0.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08097839654256957,0.0,0.0,0.0,0.08097839654256957,0.0,0.0,0.0,0.0,0.0
Bolivia,1980,346104.9,308304.9,0.0,0.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807.304166299565,5196.441934940164,0.0,0.0,610.8622313593991,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061398677967152,0.0,0.0,0.0,0.5061398677967152,0.0,0.0,0.0,0.0,0.0,0.0,5047.5,0.0,0.0,0.0,5047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0205952234278,0.0,0.0,0.0,80.0205952234278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351152.4,308304.9,0.0,0.0,42847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887.324761522992,5196.441934940164,0.0,0.0,690.882826582827,0.0,0.0,0.0,0.0,0.0,0.0,146400.0,96560.0,0.0,0.0,49840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7282203225513064,1.7967610997321284,0.0,0.0,0.9314592228191785,0.0,0.0,0.0,0.0,0.0
Bolivia,1990,70376.0,33316.0,1110.0,0.0,19100.0,0.0,0.0,16500.0,0.0,0.0,0.0,350.0,958.9464807080464,479.4303422556212,13.708781030011115,0.0,240.5962517377332,0.0,220.97227802330252,0.0,0.0,0.0,4.238827661378225,31.2,0.0,10.0,0.0,6.0,0.0,0.0,14.9,0.0,0.0,0.0,0.3,0.39774646089541366,0.0,0.1240235348488766,0.0,0.07614143758864077,0.0,0.19394820760528636,0.0,0.0,0.0,0.0036332808526099067,5080.0,0.0,690.0,0.0,4060.0,0.0,0.0,50.0,0.0,0.0,0.0,280.0,69.19573987288331,0.0,8.521674694331233,0.0,56.58477654477139,0.0,0.6982265046781176,0.0,0.0,0.0,3.39106212910258,22.3,0.0,5.0,0.0,5.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.29962479961882366,0.0,0.061751265900950966,0.0,0.06982265046781175,0.0,0.16805088325006096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75478.3,33316.0,1805.0,0.0,23165.0,0.0,0.0,16562.3,0.0,0.0,0.0,630.0,1028.4418453805486,479.4303422556212,22.292206990243297,0.0,297.2508509329724,0.0,221.83855541123071,0.0,0.0,0.0,7.629889790480805,67000.0,0.0,0.0,0.0,27000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,1.1514164921860648,0.0,0.0,0.0,0.44268587768460693,0.708730614501458,0.0,0.0,0.0,0.0
Bolivia,2000,158100.2,10250.0,0.0,2527.7,143079.5,0.0,0.0,69.0,0.0,1874.0,0.0,300.0,1712.2138456580658,112.6940403871436,0.0,30.027322404371585,1544.7996674941394,0.0,0.7747585897147989,0.0,20.668490058259664,0.0,3.249566724436742,46.5,0.0,0.0,1.5,36.1,0.0,0.0,6.9,0.0,2.0,0.0,0.0,0.5183365558615336,0.0,0.0,0.01761709423861954,0.40036815943972187,0.0,0.07747585897147989,0.0,0.022875443211712223,0.0,0.0,1030.0,0.0,0.0,0.0,1000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,11.565236918931058,0.0,0.0,0.0,11.228385358185495,0.0,0.33685156074556477,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.5,23.5,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.28283088671903067,0.0,0.0,0.005827505827505827,0.26465215699752076,0.0,0.012351223894004042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159155.3,10250.0,0.0,2528.2,144103.0,0.0,0.0,100.1,0.0,1874.0,0.0,300.0,1724.0619134637159,112.6940403871436,0.0,30.033149910199093,1556.2927050093226,0.0,1.123961374354368,0.0,20.668490058259664,0.0,3.249566724436742,84700.0,0.0,0.0,0.0,84700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566038205655984,0.0,0.0,0.0,0.7566038205655984,0.0,0.0,0.0,0.0,0.0
Bolivia,2010,270486.0,111903.5,0.0,1749.0,151873.5,0.0,0.0,1060.0,0.0,0.0,300.0,3600.0,2518.011323594752,1035.6438200938708,0.0,16.590779738190097,1421.8212049183003,0.0,10.080768562101323,0.0,0.0,2.6057500217145835,31.269000260575,46.1,0.0,0.0,2.2,32.3,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.43126034836485055,0.0,0.0,0.021055054478926905,0.30309106758143495,0.0,0.1071142263044887,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,30.0,4.7815856408390145,0.0,0.0,0.0,0.0,0.0,4.483048472961614,0.0,0.0,0.0,0.29853716787740076,21.5,0.0,0.0,0.0,18.6,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.19134235958649742,0.0,0.0,0.0,0.16383334801374086,0.0,0.027509011572756592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271017.5,111903.5,0.0,1749.0,151892.1,0.0,0.0,1542.9,0.0,0.0,300.0,3630.0,2522.9842515951773,1035.6438200938708,0.0,16.590779738190097,1421.985038266314,0.0,14.591326046635691,0.0,0.0,2.6057500217145835,31.567537428452404,77250.0,55000.0,0.0,0.0,2250.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.25324872215145866,0.18347405886688,0.0,0.0,0.009161600982667401,0.060613062301911304,0.0,0.0,0.0,0.0
Bolivia,2020,750.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.425067563868812,0.0,0.0,0.0,6.425067563868812,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02141689187956271,0.0,0.0,0.0,0.02141689187956271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009423432427007591,0.0,0.0,0.0,0.009423432427007591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.1,0.0,0.0,0.0,751.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.434490996295819,0.0,0.0,0.0,6.434490996295819,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027256228926457694,0.0,0.0,0.0,0.0027256228926457694,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1990,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.671653753673524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.671653753673524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.24044883783061716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24044883783061716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,2.912102591504141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.912102591504141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2000,36680.5,6257.5,0.0,1000.0,29383.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,974.9226903058868,166.33439659755447,0.0,26.766595289079227,780.7553161211994,0.0,1.0663822980538522,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.029296563986435497,0.0,0.0,0.002676659528907923,0.0,0.0,0.015995734470807786,0.0,0.010624169986719788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.007997867235403893,0.0,0.0,0.0,0.0,0.0,0.007997867235403893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36680.8,6257.5,0.0,1000.0,29383.0,0.0,0.0,40.3,0.0,0.0,0.0,0.0,974.9306881731223,166.33439659755447,0.0,26.766595289079227,780.7553161211994,0.0,1.0743801652892562,0.0,0.0,0.0,0.0,29800.0,29800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4542319830053453,0.4542319830053453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2010,104661.6,0.0,0.0,1034.7,103626.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.860969355622,0.0,0.0,28.701803051317615,2970.159166304304,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10229009214430484,0.0,0.0,0.01649381107735732,0.08579628106694753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104661.6,0.0,0.0,1034.7,103626.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.860969355622,0.0,0.0,28.701803051317615,2970.159166304304,0.0,0.0,0.0,0.0,0.0,0.0,52358.0,0.0,0.0,0.0,52358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285897057675408,0.0,0.0,0.0,0.285897057675408,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2020,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72034692599247,0.0,0.0,0.0,45.72034692599247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72034692599247,0.0,0.0,0.0,45.72034692599247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
