country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
United Arab Emirates,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1998,24.0,2018,32.0,,,,,MENA,2223289,4673002829,0.00047577309095611506,0.011418554182946761,9140172,6290919160,0.0014529151889467293,0.04649328604629534
United Kingdom,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,20.0,2017,18.0,,,,,W. Eur and Offshoots,57647464,4673002829,0.012336278429417574,0.24672556858835148,66432996,6290919160,0.01056014142136902,0.19008254558464235
United States,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,27.000001907348633,,,,,W. Eur and Offshoots,258779760,4673002829,0.055377616806488776,1.5505732705816857,332140032,6290919160,0.05279674139064919,1.4255121182493207
Vietnam,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1992,20.0,2018,22.0,,,,,S & SE Asia,71176408,4673002829,0.015231406999860817,0.30462813999721633,94914328,6290919160,0.015087513539118504,0.3319252978606071
Yemen,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1998,26.0,2014,25.0,,,,,MENA,14988045,4673002829,0.003207369126118712,0.08339159727908652,30790514,6290919160,0.004894438033122015,0.12236095082805037
Zambia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,29.0,2015,30.000001907348633,,,,,SS Africa,8270921,4673002829,0.001769937083853625,0.05132817543175513,17835898,6290919160,0.002835181560336566,0.08505545221777666
Zimbabwe,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1991,24.0,2019,24.0,,,,,SS Africa,10794921,4673002829,0.0023100608741360553,0.055441460979265327,15052191,6290919160,0.0023926854911294074,0.05742445178710578
Albania,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,21.215572357177734,2018,22.742311477661133,consumption,consumption,national,national,EE & CA,3300715,4931067831,0.0006693712423198666,0.014201094025251082,2877019,6706199961,0.00042900883014693035,0.00975665244186851
Argentina,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,33.20138931274414,2018,30.148590087890625,income,income,urban,urban,LAC,34027240,4931067831,0.006900582422752724,0.22910892350249237,44413592,6706199961,0.006622765837327826,0.19966705247768235
Australia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.601701736450195,2018,26.61338996887207,income,income,national,national,W. Eur and Offshoots,17631514,4931067831,0.0035755975387636073,0.08796578417824769,24979228,6706199961,0.003724796180440048,0.09912945330461619
Austria,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,23.995038986206055,2018,23.9172420501709,income,income,national,national,W. Eur and Offshoots,7905280,4931067831,0.0016031578292843808,0.038467834614720184,8840518,6706199961,0.0013182604234010552,0.03152915363164381
Bangladesh,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,23.28786849975586,2016,26.835071563720703,consumption,consumption,national,national,S & SE Asia,113418760,4931067831,0.023000851719575544,0.5356408102278587,163683952,6706199961,0.024407854366393235,0.6549865186390353
Belarus,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,24.914424896240234,2018,21.398265838623047,consumption,consumption,national,national,EE & CA,10480485,4931067831,0.0021253986680354795,0.05295308548933898,9695573,6706199961,0.0014457625863208287,0.03093681216162829
Belgium,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.135671615600586,2018,22.24361801147461,income,income,national,national,W. Eur and Offshoots,10043738,4931067831,0.0020368281971013106,0.04101290371422778,11448598,6706199961,0.0017071662143359103,0.03797355315378318
Bolivia,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,45.36248779296875,2018,30.58880043029785,income,income,national,national,LAC,7544494,4931067831,0.0015299919324918327,0.06940424036100143,11606906,6706199961,0.0017307724296173877,0.052942252439828
Botswana,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,51.20005798339844,2015,41.47603225708008,consumption,consumption,national,national,SS Africa,1462267,4931067831,0.00029654165185220307,0.015182949769325549,2451411,6706199961,0.0003655439763586256,0.015161313754831672
Brazil,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,48.4544563293457,2018,42.47370529174805,income,income,national,national,LAC,158440864,4931067831,0.03213114672727364,1.5568972459084798,210166592,6706199961,0.031339147836662605,1.3310897293089308
Bulgaria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,24.742361068725586,2018,32.619346618652344,income,income,national,national,EE & CA,8611541,4931067831,0.0017463846158963941,0.043209678731376225,7117424,6706199961,0.0010613199787348243,0.03461956425965197
Burkina Faso,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,39.46891403198242,2018,35.33893966674805,consumption,consumption,national,national,SS Africa,9840080,4931067831,0.001995527203689768,0.07876129165091374,20392730,6706199961,0.003040877116488355,0.10746137295357674
Burundi,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.584758758544922,2020,29.864459991455078,consumption,consumption,national,national,SS Africa,5555227,4931067831,0.0011265768775428552,0.02994977451243161,11493476,6706199961,0.0017138582307179135,0.051183450562301114
Cameroon,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,36.15324401855469,2021,31.14944076538086,consumption,consumption,national,national,SS Africa,12486776,4931067831,0.002532266119216562,0.09154963492795486,25076752,6706199961,0.003739338544307388,0.11647830448760847
Canada,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.566892623901367,2018,24.787044525146484,income,income,national,national,W. Eur and Offshoots,28668168,4931067831,0.005813784961499143,0.13701284592610286,37035260,6706199961,0.005522540367925066,0.13688745399167745
Central African Republic,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,47.733272552490234,2021,33.14442443847656,consumption,consumption,national,national,SS Africa,3089148,4931067831,0.0006264663366785473,0.02990328839363721,5094795,6706199961,0.00075971414953757,0.025180288224189475
Chile,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,45.195865631103516,2017,36.94478225708008,income,income,national,national,LAC,13998387,4931067831,0.002838814528568589,0.12830267998481043,18701452,6706199961,0.0027886809383493717,0.10302721005178729
China,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.622989654541016,2018,29.43410873413086,consumption,consumption,national,national,East Asia,1195855616,4931067831,0.24251453376529308,6.456461923509235,1417069440,6706199961,0.2113073645642819,6.219643944907704
Colombia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,40.45835876464844,2018,39.66259765625,income,income,national,national,LAC,34614732,4931067831,0.00701972335127669,0.2840064857745326,49276968,6706199961,0.007347971770387238,0.29143964791835203
Costa Rica,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,33.706668853759766,2018,36.353450775146484,income,income,national,national,LAC,3405376,4931067831,0.0006905960568198884,0.023277692598940244,5040738,6706199961,0.0007516533997367335,0.027325194867300846
Cote d'Ivoire,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.517253875732422,2018,28.983417510986328,consumption,consumption,national,national,SS Africa,13316449,4931067831,0.002700520344961363,0.07971194461880504,25493990,6706199961,0.0038015552993141653,0.11018206443112505
Czechia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.631832122802734,2018,21.510913848876953,income,income,national,national,EE & CA,10318915,4931067831,0.002092632945571825,0.04945275046439956,10534598,6706199961,0.0015708744238561484,0.03379094439897383
Denmark,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.51795768737793,2018,23.507360458374023,income,income,national,national,W. Eur and Offshoots,5193776,4931067831,0.0010532761215224905,0.021611074894523994,5766689,6706199961,0.0008599041235776238,0.020214076192581403
Dominican Republic,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,41.94765853881836,2018,35.153480529785156,income,income,national,national,LAC,7576083,4931067831,0.0015363980500068689,0.0644483007813945,10765532,6706199961,0.00160531031919822,0.05643224505019782
Ecuador,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,42.46896743774414,2018,34.41619110107422,income,income,national,national,LAC,11132833,4931067831,0.0022576921229944444,0.0958818532559025,17015672,6706199961,0.00253730459857369,0.08732435994614653
Egypt,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,26.04405975341797,2019,27.477031707763672,consumption,consumption,national,national,MENA,61382204,4931067831,0.01244805508740121,0.32419789051011566,103740768,6706199961,0.015469381856089275,0.4250526957592691
El Salvador,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,41.38558578491211,2018,29.38977813720703,income,income,national,national,LAC,5630994,4931067831,0.0011419421092932031,0.04725994312555734,6276340,6706199961,0.0009359011118815639,0.027505926036564536
Estonia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,31.34571647644043,2018,22.44059181213379,income,income,national,national,EE & CA,1504446,4931067831,0.00030509537722073974,0.00956343319263395,1322146,6706199961,0.00019715278513747855,0.004424225175895473
Eswatini,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,49.531593322753906,2016,42.73134994506836,consumption,consumption,national,national,SS Africa,953454,4931067831,0.00019335649653933954,0.00957725535289904,1160430,6706199961,0.00017303838339872014,0.0073941637149396175
Ethiopia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,38.04790115356445,2015,28.464752197265625,consumption,consumption,national,national,SS Africa,53791672,4931067831,0.010908726840427842,0.415054160535834,111129440,6706199961,0.016571149182290242,0.47169365509781264
Finland,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,19.624914169311523,2018,22.594694137573242,income,income,national,national,W. Eur and Offshoots,5066609,4931067831,0.0010274871840431595,0.0201643477969146,5515465,6706199961,0.0008224426697794972,0.01858284056935689
France,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,25.22016716003418,2018,26.69635772705078,income,income,national,national,W. Eur and Offshoots,57053728,4931067831,0.01157025819870536,0.29180384585610514,64277812,6706199961,0.009584833791686577,0.25588015165718936
Gambia,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,37.66425704956055,2020,30.58435821533203,consumption,consumption,national,national,SS Africa,1168317,4931067831,0.0002369298172406341,0.008923785539256645,2444916,6706199961,0.0003645754695980501,0.011150306758709656
Georgia,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,27.92853355407715,2018,27.454513549804688,consumption,consumption,national,national,EE & CA,5127512,4931067831,0.0010398380585570168,0.029041152109216085,3772323,6706199961,0.000562512752667382,0.015443513990044573
Germany,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.785823822021484,2018,25.236173629760742,income,income,national,national,W. Eur and Offshoots,80573496,4931067831,0.016339969102323226,0.3723196572228116,82896696,6706199961,0.012361202541243461,0.3119494536034597
Ghana,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,30.133825302124023,2016,32.2111701965332,consumption,consumption,national,national,SS Africa,16643639,4931067831,0.003375260606914981,0.10170951347791715,30870648,6706199961,0.0046032996599458245,0.14827766881215837
Greece,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,27.321481704711914,2018,24.87431526184082,income,income,national,national,W. Eur and Offshoots,10563442,4931067831,0.002142222001812897,0.0585286792299624,10633275,6706199961,0.0015855887181769049,0.03944043365155041
Guatemala,p90p100Share_pip_disposable_perCapita,p90p100Share,1989,46.78341293334961,2014,38.05049133300781,income,income,national,national,LAC,9831871,4931067831,0.0019938624527106002,0.09327969045746128,16850176,6706199961,0.0025126265393206936,0.09560667435750747
Guinea,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,36.045310974121094,2018,23.085351943969727,consumption,consumption,national,national,SS Africa,7046101,4931067831,0.0014289199097411484,0.051505862503732736,12554871,6706199961,0.0018721289363593434,0.04321875538034514
Guinea-Bissau,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,34.39604949951172,2018,27.600139617919922,consumption,consumption,national,national,SS Africa,1056767,4931067831,0.00021430794225876467,0.007371346590070969,1924954,6706199961,0.00028704094885249426,0.007922370264389052
Honduras,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,42.80125045776367,2018,35.34019088745117,income,income,national,national,LAC,5496843,4931067831,0.0011147368457280506,0.04771213092850376,9792854,6706199961,0.001460268715062253,0.051606175137273065
Hungary,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,24.194618225097656,2018,23.235761642456055,income,income,national,national,EE & CA,10357423,4931067831,0.002100442207443648,0.050819397312980435,9776361,6706199961,0.0014578093490880922,0.03387331055555492
India,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.579755783081055,2018,28.37216567993164,consumption,consumption,national,national,S & SE Asia,926351296,4931067831,0.1878601811510956,4.993277736361487,1369003264,6706199961,0.20413994094441826,5.791892226366496
Indonesia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.849679946899414,2018,29.91118049621582,consumption,consumption,national,national,S & SE Asia,191737280,4931067831,0.03888352108941005,1.0828936175485837,267066848,6706199961,0.039823871872764156,1.191179019644421
Iran,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.29264450073242,2018,29.109018325805664,consumption,consumption,national,national,MENA,59755432,4931067831,0.012118152507320477,0.4034453434318799,85617560,6706199961,0.01276692620230684,0.37163268878715827
Ireland,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,29.032808303833008,2018,25.094722747802734,income,income,national,national,W. Eur and Offshoots,3545700,4931067831,0.0007190531790516755,0.020876133107669007,4834506,6706199961,0.0007209009615154838,0.018090809757855476
Israel,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.870716094970703,2018,27.624862670898438,income,income,national,national,MENA,5213005,4931067831,0.0010571756825626193,0.028407067628647014,8456487,6706199961,0.0012609953549221346,0.0348348235083648
Italy,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,25.714218139648438,2018,25.92391014099121,income,income,national,national,W. Eur and Offshoots,56869456,4931067831,0.01153288860527946,0.2965592133764219,59877432,6706199961,0.008928667851871111,0.2314659830706637
Jamaica,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.413963317871094,2018,27.63015365600586,consumption,consumption,national,national,LAC,2459064,4931067831,0.0004986879281077162,0.013671012568210067,2811842,6706199961,0.0004192899132671717,0.011585044729985323
Kazakhstan,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,26.290157318115234,2018,23.446271896362305,consumption,consumption,national,national,EE & CA,16979700,4931067831,0.0034434123767785583,0.09052785309665339,18538100,6706199961,0.002764322583252599,0.06481305889619506
Kenya,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,47.869564056396484,2020,28.562143325805664,consumption,consumption,national,national,SS Africa,25391832,4931067831,0.005149357678750617,0.24649750725224975,49953300,6706199961,0.007448823520101416,0.2127543649897689
Laos,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,28.081851959228516,2018,31.247058868408203,consumption,consumption,national,national,S & SE Asia,4685293,4931067831,0.0009501578888339571,0.02668219317212829,7105008,6706199961,0.0010594685576510205,0.033105276390148965
Latvia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.065263748168945,2018,26.897876739501953,income,income,national,national,EE & CA,2638889,4931067831,0.00053515568847181,0.011808351412463423,1935632,6706199961,0.00028863320677234425,0.007763620418689696
Lesotho,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,48.27369689941406,2017,32.898338317871094,consumption,consumption,national,national,SS Africa,1885486,4931067831,0.00038236870078050243,0.018458350765300724,2198030,6706199961,0.00032776087989959656,0.010782788314300042
Lithuania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.989356994628906,2018,27.151161193847656,income,income,national,national,EE & CA,3788532,4931067831,0.0007682984963586886,0.02150418089301993,2876128,6706199961,0.00042887596801857426,0.011644480539839762
Luxembourg,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.14784049987793,2018,26.627275466918945,income,income,national,national,W. Eur and Offshoots,396705,4931067831,8.045012025712692e-05,0.0017817964316508455,607920,6706199961,9.065044340093753e-05,0.0024137743276351083
Malawi,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,61.49113845825195,2019,30.97640037536621,consumption,consumption,national,national,SS Africa,10257232,4931067831,0.002080123890309551,0.1279091861493423,18367886,6706199961,0.002738940995917017,0.08484253289402978
Malaysia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,37.01692581176758,2018,31.192773818969727,income,income,national,national,S & SE Asia,19050074,4931067831,0.0038632755932170425,0.14300658602452765,32399270,6706199961,0.004831241267546213,0.1506998161234416
Mali,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,40.439090728759766,2018,28.09465217590332,consumption,consumption,national,national,SS Africa,9506515,4931067831,0.0019278816122211238,0.07796177943091769,19934304,6706199961,0.0029725185821968068,0.08351187565322857
Mauritania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,42.490516662597656,2019,24.588302612304688,consumption,consumption,national,national,SS Africa,2237070,4931067831,0.00045366847033339865,0.019276607697996467,4270717,6706199961,0.0006368311450354022,0.015658596907070967
Mexico,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,41.949275970458984,2018,36.630882263183594,income,income,national,national,LAC,86648440,4931067831,0.017571942420923473,0.7371302619523339,124013864,6706199961,0.018492419659599232,0.6773936473121611
Moldova,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,28.105911254882812,2018,21.952606201171875,consumption,consumption,national,national,EE & CA,4493699,4931067831,0.0009113034243312561,0.025613013170525098,3141839,6706199961,0.00046849766160737957,0.010284744671436684
Mongolia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.96175765991211,2018,25.67066764831543,consumption,consumption,national,national,East Asia,2270313,4931067831,0.0004604100121534102,0.011492643147570614,3163994,6706199961,0.000471801320926941,0.012111454905551709
Morocco,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,30.674148559570312,2013,31.885164260864258,consumption,consumption,national,national,MENA,25806782,4931067831,0.005233507808949871,0.16053339601939967,35927516,6706199961,0.005357358296641462,0.17082024929271697
Mozambique,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,43.754730224609375,2019,41.20343780517578,consumption,consumption,national,national,SS Africa,14206253,4931067831,0.0028809688868382554,0.12605601642910105,29423882,6706199961,0.004387564070727833,0.18078272330445816
Netherlands,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.80390167236328,2018,22.972570419311523,income,income,national,national,W. Eur and Offshoots,15251088,4931067831,0.0030928570692379106,0.07052920849357498,17286042,6706199961,0.0025776210224161553,0.059214580451752895
Nicaragua,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,44.16489028930664,2014,37.21440887451172,income,income,national,national,LAC,4526690,4931067831,0.0009179938616017793,0.04054309818389953,6572234,6706199961,0.000980023565986836,0.03647099769129113
Niger,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.441761016845703,2018,31.121740341186523,consumption,consumption,national,national,SS Africa,9193081,4931067831,0.0018643185036324437,0.0548888198432298,22577060,6706199961,0.0033665951106882004,0.10477429886874627
Nigeria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,31.363258361816406,2018,26.743194580078125,consumption,consumption,national,national,SS Africa,102775472,4931067831,0.020842437281816412,0.6536867453595626,198387616,6706199961,0.02958271706088783,0.7911363585667202
Norway,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,21.159597396850586,2018,22.2056827545166,income,income,national,national,W. Eur and Offshoots,4312138,4931067831,0.00087448361040402,0.018503721126293404,5312321,6706199961,0.0007921507009772863,0.017590247159669566
Pakistan,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,27.055212020874023,2018,25.536436080932617,consumption,consumption,national,national,S & SE Asia,125546624,4931067831,0.025460331981387422,0.6888346798782763,219731488,6706199961,0.032765424424838444,0.8367121664895153
Panama,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,42.53042221069336,2018,37.10797882080078,income,income,national,national,LAC,2607502,4931067831,0.0005287905357146972,0.022489684744964798,4165258,6706199961,0.0006211055477353966,0.023047971510846966
Paraguay,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,46.10871887207031,2018,35.761375427246094,income,income,national,national,LAC,4386206,4931067831,0.0008895042920369837,0.04101390333703321,6443337,6706199961,0.0009608029938670658,0.034359636575302166
Peru,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,40.79240036010742,2018,31.60381317138672,income,income,national,national,LAC,23513888,4931067831,0.004768518464129803,0.19451931431334749,32203946,6706199961,0.004802115383866049,0.15176515741914465
Philippines,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.59164047241211,2018,29.81129264831543,consumption,consumption,national,national,S & SE Asia,66083324,4931067831,0.013401422625857203,0.45017577066664416,108568832,6706199961,0.016189322213978643,0.4826246222987912
Poland,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,23.21754264831543,2018,24.01507568359375,income,income,national,national,EE & CA,38319300,4931067831,0.007770994298455839,0.1804233915442145,38521464,6706199961,0.005744156783874939,0.13794635990318513
Romania,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.19240951538086,2018,24.922466278076172,income,income,national,national,EE & CA,22721662,4931067831,0.004607858333879812,0.09304376246656171,19606778,6706199961,0.0029236792988612766,0.07286529873377956
Russia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,38.285301208496094,2018,29.882965087890625,consumption,consumption,national,national,EE & CA,148897280,4931067831,0.030195747676381942,1.1560532950060287,145652288,6706199961,0.021719049364325987,0.6490295938963265
Saint Lucia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,32.48028564453125,2015,38.5977668762207,income,income,national,national,LAC,148610,4931067831,3.0137488489965166e-05,0.0009788742347628413,177894,6706199961,2.6526796253399102e-05,0.0010238750977617033
Senegal,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.894344329833984,2018,30.778562545776367,consumption,consumption,national,national,SS Africa,8196551,4931067831,0.0016622263738638886,0.05634007306987399,15574910,6706199961,0.002322464300285722,0.07148211272667683
Slovakia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,18.606992721557617,2018,19.55337905883789,income,income,national,national,EE & CA,5321863,4931067831,0.0010792516311666205,0.020081627245846494,5446746,6706199961,0.0008121955849326932,0.015881168142103514
Slovenia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,24.477294921875,2018,20.980899810791016,income,income,national,national,EE & CA,1991685,4931067831,0.0004039054152690685,0.009886511970083384,2105931,6706199961,0.00031402746894620964,0.0065885788637967116
South Africa,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,46.65974807739258,2014,50.49895095825195,consumption,consumption,national,national,SS Africa,42525444,4931067831,0.00862398276751671,0.4023928633561046,57339632,6706199961,0.008550241915460235,0.43177824717001667
Spain,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.600399017333984,2018,25.3392276763916,income,income,national,national,W. Eur and Offshoots,39420540,4931067831,0.007994321179720149,0.2126521332532801,46792044,6706199961,0.006977430478082937,0.17680269948033744
Sri Lanka,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,28.97121238708496,2019,30.841503143310547,consumption,consumption,national,national,S & SE Asia,17825610,4931067831,0.003614959398436229,0.10472975650278488,21580712,6706199961,0.003218023936879743,0.09924869536452517
Sweden,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.053598403930664,2018,22.909320831298828,income,income,national,national,W. Eur and Offshoots,8683403,4931067831,0.001760957929925503,0.03531354313294311,10162300,6706199961,0.001515358930407533,0.034715843911280006
Switzerland,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.35564422607422,2018,25.78742218017578,income,income,national,national,W. Eur and Offshoots,6936123,4931067831,0.0014066168298060874,0.03707229272877763,8514431,6706199961,0.0012696357176218713,0.03274063226534564
Syria,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,28.603866577148438,2022,21.143712997436523,consumption,consumption,national,national,MENA,13537067,4931067831,0.0027452607556718075,0.07852507237471808,19333464,6706199961,0.0028829238782669816,0.06095571507553369
Taiwan,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,24.180194854736328,2018,25.342676162719727,income,income,national,national,East Asia,21125720,4931067831,0.004284207949278157,0.10359298301175617,23726186,6706199961,0.003537947889711009,0.08966106764952375
Tanzania,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,27.121082305908203,2018,33.120758056640625,consumption,consumption,national,national,SS Africa,28469018,4931067831,0.0057733981716951155,0.15658080699932317,58090444,6706199961,0.008662199805825326,0.28689862400702
Thailand,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,38.64937973022461,2018,28.148820877075195,consumption,consumption,national,national,S & SE Asia,57776080,4931067831,0.01171674817303887,0.45284504934319475,71127808,6706199961,0.010606276045099276,0.29855416456631306
Tunisia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,31.749408721923828,2021,26.984542846679688,consumption,consumption,national,national,MENA,8977175,4931067831,0.0018205336668791,0.057800867481767264,11933040,6706199961,0.0017794041438365634,0.04801640736091713
Turkey,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,31.95953369140625,2016,32.089263916015625,consumption,consumption,national,national,MENA,57296008,4931067831,0.011619391572713493,0.37135033644177873,82809304,6706199961,0.012348171018099471,0.3962437186798893
Uganda,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,33.520912170410156,2019,34.512168884277344,consumption,consumption,national,national,SS Africa,19462960,4931067831,0.003947007152820486,0.13230728010567616,41515400,6706199961,0.00619059977952244,0.21365102508584854
Ukraine,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.15941047668457,2018,22.010971069335938,consumption,consumption,national,national,EE & CA,51778420,4931067831,0.010500447727465058,0.24318417910933296,44446952,6706199961,0.006627740338564593,0.14588300084721603
United Kingdom,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.802898406982422,2018,25.824665069580078,income,income,national,national,W. Eur and Offshoots,57647464,4931067831,0.011690665384399982,0.3133437166080988,66432996,6706199961,0.009906205658397008,0.25582444323848175
United States,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,29.68183708190918,2018,30.7496280670166,income,income,national,national,W. Eur and Offshoots,258779760,4931067831,0.052479456553636686,1.557686679572175,332140032,6706199961,0.04952730815239107,1.5229463048465446
Uruguay,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,31.383455276489258,2018,29.67904281616211,income,income,urban,national,LAC,3171749,4931067831,0.000643217475140021,0.02018638686411319,3427044,6706199961,0.0005110262175196121,0.015166768989945938
Uzbekistan,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,32.6698112487793,2022,23.22394371032715,consumption,consumption,national,national,EE & CA,22085922,4931067831,0.00447893291208713,0.14632589283383193,32449578,6706199961,0.00483874298242089,0.11237469465248326
Vietnam,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,28.63912010192871,2018,27.461963653564453,consumption,consumption,national,national,S & SE Asia,71176408,4931067831,0.014434278829534113,0.41338504498375445,94914328,6706199961,0.014153220684139394,0.3886752320087127
Yemen,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,26.829376220703125,2014,29.435625076293945,consumption,consumption,national,national,MENA,14988045,4931067831,0.0030395130453844286,0.08154823902235393,30790514,6706199961,0.004591350418875468,0.13514926952390344
Zambia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,39.2804069519043,2015,43.4539794921875,consumption,consumption,national,national,SS Africa,8270921,4931067831,0.0016773082998379058,0.06588535260143966,17835898,6706199961,0.002659613209228015,0.11557077785094515
Afghanistan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1993,41.94000244140625,2018,41.01000213623047,,,,,S & SE Asia,14003764,5567463728,0.002515286077136343,0.10549110421593338,36686788,7672065789,0.004781865668122987,0.19610432126489086
