country,series_code,indicator_name,year_1980,value_1980,year_2018,value_2018,pipwelfare_1980,pipwelfare_2018,pipreportinglevel_1980,pipreportinglevel_2018,region,population_1980,population_2018
Cote d'Ivoire,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,35.607826232910156,2018,28.983417510986328,consumption,consumption,national,national,SS Africa,8303818,25493990
Ethiopia,p90p100Share_pip_disposable_perCapita,p90p100Share,1981,27.516511917114258,2015,28.464752197265625,consumption,consumption,rural,national,SS Africa,34945472,111129440
France,p90p100Share_pip_disposable_perCapita,p90p100Share,1979,26.597400665283203,2018,26.69635772705078,income,income,national,national,W. Eur and Offshoots,53713836,64277812
India,p90p100Share_pip_disposable_perCapita,p90p100Share,1977,27.417200088500977,2018,28.37216567993164,consumption,consumption,national,national,S & SE Asia,696828352,1369003264
Indonesia,p90p100Share_pip_disposable_perCapita,p90p100Share,1984,26.970247268676758,2018,29.91118049621582,consumption,consumption,national,national,S & SE Asia,148177104,267066848
Israel,p90p100Share_pip_disposable_perCapita,p90p100Share,1979,26.907211303710938,2018,27.624862670898438,income,income,national,national,MENA,3744612,8456487
Italy,p90p100Share_pip_disposable_perCapita,p90p100Share,1980,25.367021560668945,2018,25.92391014099121,income,income,national,national,W. Eur and Offshoots,56329480,59877432
Luxembourg,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,21.539119720458984,2018,26.627275466918945,income,income,national,national,W. Eur and Offshoots,363745,607920
Malaysia,p90p100Share_pip_disposable_perCapita,p90p100Share,1984,38.45030212402344,2018,31.192773818969727,income,income,national,national,S & SE Asia,13215709,32399270
Mexico,p90p100Share_pip_disposable_perCapita,p90p100Share,1984,37.87241744995117,2018,36.630882263183594,income,income,national,national,LAC,67705184,124013864
Morocco,p90p100Share_pip_disposable_perCapita,p90p100Share,1984,31.84375762939453,2013,31.885164260864258,consumption,consumption,national,national,MENA,19678446,35927516
Netherlands,p90p100Share_pip_disposable_perCapita,p90p100Share,1983,22.61043930053711,2018,22.972570419311523,income,income,national,national,W. Eur and Offshoots,14130383,17286042
Nigeria,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,28.206932067871094,2018,26.743194580078125,consumption,consumption,national,national,SS Africa,72951440,198387616
Norway,p90p100Share_pip_disposable_perCapita,p90p100Share,1979,21.84733772277832,2018,22.2056827545166,income,income,national,national,W. Eur and Offshoots,4085778,5312321
Panama,p90p100Share_pip_disposable_perCapita,p90p100Share,1979,35.996524810791016,2018,37.10797882080078,income,income,national,national,LAC,1956989,4165258
Philippines,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,32.7348518371582,2018,29.81129264831543,consumption,consumption,national,national,S & SE Asia,48419544,108568832
Poland,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,20.864858627319336,2018,24.01507568359375,income,income,national,national,EE & CA,35521432,38521464
Rwanda,p90p100Share_pip_disposable_perCapita,p90p100Share,1984,24.584617614746094,2016,35.63444519042969,consumption,consumption,rural,national,SS Africa,5247537,12531810
Spain,p90p100Share_pip_disposable_perCapita,p90p100Share,1980,26.279216766357422,2018,25.3392276763916,income,income,national,national,W. Eur and Offshoots,37491664,46792044
Sri Lanka,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,26.416419982910156,2019,30.841503143310547,consumption,consumption,national,national,S & SE Asia,14943644,21580712
Sweden,p90p100Share_pip_disposable_perCapita,p90p100Share,1981,18.28803062438965,2018,22.909320831298828,income,income,national,national,W. Eur and Offshoots,8311761,10162300
Switzerland,p90p100Share_pip_disposable_perCapita,p90p100Share,1982,28.561063766479492,2018,25.78742218017578,income,income,national,national,W. Eur and Offshoots,6319116,8514431
Taiwan,p90p100Share_pip_disposable_perCapita,p90p100Share,1981,24.286678314208984,2018,25.342676162719727,income,income,national,national,East Asia,18100280,23726186
Thailand,p90p100Share_pip_disposable_perCapita,p90p100Share,1981,35.507808685302734,2018,28.148820877075195,consumption,consumption,national,national,S & SE Asia,45737756,71127808
Tunisia,p90p100Share_pip_disposable_perCapita,p90p100Share,1985,34.08427047729492,2021,26.984542846679688,consumption,consumption,national,national,MENA,6578159,11933040
United Kingdom,p90p100Share_pip_disposable_perCapita,p90p100Share,1980,22.878076553344727,2018,25.824665069580078,income,income,national,national,W. Eur and Offshoots,56326328,66432996
United States,p90p100Share_pip_disposable_perCapita,p90p100Share,1980,25.249523162841797,2018,30.7496280670166,income,income,national,national,W. Eur and Offshoots,223140016,332140032
Uruguay,p90p100Share_pip_disposable_perCapita,p90p100Share,1981,33.31595230102539,2018,29.67904281616211,income,income,urban,national,LAC,2953754,3427044
Afghanistan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,41.94000244140625,2018,41.01000213623047,,,,,S & SE Asia,12486640,36686788
Albania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,32.56999969482422,2018,35.03000259399414,,,,,EE & CA,2941650,2877019
Algeria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,51.090003967285156,2018,38.08000183105469,,,,,MENA,18739378,41927008
Angola,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,58.029998779296875,2018,58.0099983215332,,,,,SS Africa,8330053,31273538
Argentina,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,49.15999984741211,2018,46.849998474121094,,,,,LAC,28024808,44413592
Armenia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,46.77000045776367,2018,43.7400016784668,,,,,EE & CA,3135123,2836563
Australia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,24.899999618530273,2018,33.779998779296875,,,,,W. Eur and Offshoots,14706329,24979228
Austria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,34.25,2018,33.43000030517578,,,,,W. Eur and Offshoots,7547564,8840518
Azerbaijan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,42.869998931884766,2018,38.220001220703125,,,,,EE & CA,6383063,10152524
Bahamas,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,223761,401911
Bahrain,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.290000915527344,2018,55.720001220703125,,,,,MENA,362600,1487346
Bangladesh,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,36.52000045776367,2018,42.39999771118164,,,,,S & SE Asia,83929768,163683952
Belarus,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,29.920000076293945,2018,32.93000030517578,,,,,EE & CA,9817256,9695573
Belgium,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,31.65999984741211,2018,32.83000183105469,,,,,W. Eur and Offshoots,9828989,11448598
Belize,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,145147,382076
Benin,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,48.82999801635742,2018,46.939998626708984,,,,,SS Africa,3833947,11940688
Bhutan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,49.189998626708984,2018,42.13999938964844,,,,,S & SE Asia,415266,762104
Bolivia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,5736092,11606906
Bosnia and Herzegovina,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.93000030517578,2018,34.70000076293945,,,,,EE & CA,4199816,3400132
Botswana,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,60.70000076293945,2018,59.2599983215332,,,,,SS Africa,938582,2451411
Brazil,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,60.90999984741211,2018,58.06999969482422,,,,,LAC,122288384,210166592
Brunei,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,36.39999771118164,2018,36.63999938964844,,,,,S & SE Asia,187931,434283
Bulgaria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,21.3799991607666,2018,44.19000244140625,,,,,EE & CA,8980602,7117424
Burkina Faso,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,57.95000076293945,2018,54.84000015258789,,,,,SS Africa,6932969,20392730
Burundi,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,42.90999984741211,2018,48.38999938964844,,,,,SS Africa,4312846,11493476
Cambodia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.73999786376953,2018,45.380001068115234,,,,,S & SE Asia,6198963,16025242
Cameroon,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.310001373291016,2018,52.04999923706055,,,,,SS Africa,8519894,25076752
Canada,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,36.939998626708984,2018,39.84000015258789,,,,,W. Eur and Offshoots,24511512,37035260
Cape Verde,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,60.86000061035156,2018,49.07999801635742,,,,,SS Africa,317249,571209
Central African Republic,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,65.11000061035156,2018,64.91000366210938,,,,,SS Africa,2415284,5094795
Chad,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,47.7400016784668,2018,46.72999954223633,,,,,SS Africa,4408239,15604213
Chile,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,62.68000030517578,2018,62.69000244140625,,,,,LAC,11469825,18701452
China,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.889999389648438,2018,42.529998779296875,,,,,East Asia,982372480,1417069440
Colombia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,58.13999938964844,2018,53.39999771118164,,,,,LAC,26176206,49276968
Comoros,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,66.95999908447266,2018,50.26000213623047,,,,,SS Africa,328336,776322
Congo,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.529998779296875,2018,55.93000030517578,,,,,SS Africa,1829262,5441061
Costa Rica,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,52.78000259399414,2018,53.7599983215332,,,,,LAC,2414306,5040738
Cote d'Ivoire,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.65999984741211,2018,48.64999771118164,,,,,SS Africa,8303818,25493990
Croatia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.229999542236328,2018,34.93000030517578,,,,,EE & CA,4680144,4160488
Cuba,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,51.779998779296875,2018,44.65999984741211,,,,,LAC,9809115,11328243
Cyprus,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,37.16999816894531,2018,37.22999954223633,,,,,EE & CA,679336,1218834
Czechia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,18.170000076293945,2018,28.860000610351562,,,,,EE & CA,10270060,10534598
Democratic Republic of Congo,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,49.32999801635742,2018,48.84000015258789,,,,,SS Africa,26708692,87087352
Denmark,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,26.100000381469727,2018,33.5099983215332,,,,,W. Eur and Offshoots,5125397,5766689
Djibouti,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,47.88999938964844,2018,49.54999923706055,,,,,SS Africa,324130,1057204
Dominican Republic,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,56.590003967285156,2018,59.3599967956543,,,,,LAC,5755808,10765532
East Timor,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,46.29999923706055,2018,41.18000030517578,,,,,S & SE Asia,642230,1261850
Ecuador,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,56.720001220703125,2018,44.36000061035156,,,,,LAC,8135850,17015672
Egypt,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,46.20000076293945,2018,48.06999969482422,,,,,MENA,43748552,103740768
El Salvador,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,50.599998474121094,2018,42.11000061035156,,,,,LAC,4509000,6276340
Equatorial Guinea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,52.21999740600586,2018,51.400001525878906,,,,,SS Africa,282517,1502102
Eritrea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,53.57999801635742,2018,45.470001220703125,,,,,SS Africa,1657983,3445380
Estonia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,23.700000762939453,2018,35.55000305175781,,,,,EE & CA,1476989,1322146
Eswatini,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,67.68000030517578,2018,59.880001068115234,,,,,SS Africa,598568,1160430
Ethiopia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,44.970001220703125,2018,45.470001220703125,,,,,SS Africa,34945472,111129440
Finland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.219999313354492,2018,33.59000015258789,,,,,W. Eur and Offshoots,4779423,5515465
France,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,31.279998779296875,2018,32.10000228881836,,,,,W. Eur and Offshoots,53713836,64277812
Gabon,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,50.779998779296875,2018,43.31999969482422,,,,,SS Africa,749079,2192013
Gambia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,45.869998931884766,,,,,SS Africa,718597,2444916
Georgia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,45.03000259399414,2018,48.400001525878906,,,,,EE & CA,5145847,3772323
Germany,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,28.60000228881836,2018,37.369998931884766,,,,,W. Eur and Offshoots,77786696,82896696
Ghana,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,43.81999969482422,2018,48.90999984741211,,,,,SS Africa,11865256,30870648
Greece,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,36.19999694824219,2018,32.97999954223633,,,,,W. Eur and Offshoots,9307159,10633275
Guatemala,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,6987769,16850176
Guinea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,48.130001068115234,2018,37.88999938964844,,,,,SS Africa,4972611,12554871
Guinea-Bissau,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,59.5099983215332,2018,44.09000015258789,,,,,SS Africa,831469,1924954
Guyana,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,778187,785518
Haiti,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,5646680,11012427
Honduras,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,3777994,9792854
Hong Kong,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,41.970001220703125,2018,48.18000030517578,,,,,East Asia,4978551,7481563
Hungary,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,18.049999237060547,2018,32.480003356933594,,,,,EE & CA,10698682,9776361
Iceland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,29.920000076293945,2018,28.09000015258789,,,,,W. Eur and Offshoots,228276,352951
India,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,32.36000061035156,2018,57.1300048828125,,,,,S & SE Asia,696828352,1369003264
Indonesia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,41.2400016784668,2018,46.86000061035156,,,,,S & SE Asia,148177104,267066848
Iran,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,57.19000244140625,2018,52.38999557495117,,,,,MENA,38520668,85617560
Iraq,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,53.4900016784668,2018,50.66999816894531,,,,,MENA,13653368,40590700
Ireland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,31.130001068115234,2018,36.19999694824219,,,,,W. Eur and Offshoots,3391393,4834506
Israel,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,47.880001068115234,2018,47.79999923706055,,,,,MENA,3744612,8456487
Italy,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.709999084472656,2018,37.4900016784668,,,,,W. Eur and Offshoots,56329480,59877432
Jamaica,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,2135548,2811842
Japan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,35.91999816894531,2018,44.2400016784668,,,,,East Asia,117624200,126255872
Jordan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,47.70000076293945,2018,48.36000061035156,,,,,MENA,2216908,10459864
Kazakhstan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,35.290000915527344,2018,41.20000076293945,,,,,EE & CA,14172706,18538100
Kenya,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,66.33999633789062,2018,48.71999740600586,,,,,SS Africa,16187124,49953300
Kosovo,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,33.869998931884766,2018,33.73999786376953,,,,,EE & CA,1589403,1709966
Kuwait,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,52.85000228881836,2018,52.89999771118164,,,,,MENA,1493882,4317190
Kyrgyzstan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,43.349998474121094,2018,39.81999969482422,,,,,EE & CA,3691213,6223503
Laos,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,45.68000030517578,2018,48.29999923706055,,,,,S & SE Asia,3297520,7105008
Latvia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,22.3700008392334,2018,35.70000076293945,,,,,EE & CA,2572039,1935632
Lebanon,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,49.47999954223633,2018,54.17000198364258,,,,,MENA,2963707,5950842
Lesotho,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,61.040000915527344,2018,49.5099983215332,,,,,SS Africa,1407685,2198030
Liberia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,44.69000244140625,2018,43.23999786376953,,,,,SS Africa,1932174,4889396
Libya,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,46.57999801635742,2018,44.11000061035156,,,,,MENA,2962724,6477791
Lithuania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,24.920000076293945,2018,37.5099983215332,,,,,EE & CA,3521205,2876128
Luxembourg,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,35.220001220703125,2018,35.91999816894531,,,,,W. Eur and Offshoots,363745,607920
Macao,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,30.849998474121094,2018,41.65999984741211,,,,,East Asia,245339,650996
Madagascar,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.97999954223633,2018,50.76000213623047,,,,,SS Africa,8948166,26846544
Malawi,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,51.349998474121094,2018,51.790000915527344,,,,,SS Africa,6267373,18367886
Malaysia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,47.47999954223633,2018,40.27000045776367,,,,,S & SE Asia,13215709,32399270
Maldives,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,57.720001220703125,2018,39.5099983215332,,,,,S & SE Asia,164900,489773
Mali,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,58.54999923706055,2018,44.61000061035156,,,,,SS Africa,7372590,19934304
Malta,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,30.14000129699707,2018,33.06999969482422,,,,,W. Eur and Offshoots,333593,491590
Mauritania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,48.33000183105469,2018,40.47999954223633,,,,,SS Africa,1506704,4270717
Mauritius,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,45.779998779296875,2018,47.400001525878906,,,,,SS Africa,954876,1295386
Mexico,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.220001220703125,2018,65.5999984741211,,,,,LAC,67705184,124013864
Moldova,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,24.779998779296875,2018,34.68000030517578,,,,,EE & CA,4103239,3141839
Mongolia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,42.5099983215332,2018,43.30999755859375,,,,,East Asia,1697787,3163994
Montenegro,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,28.770000457763672,2018,35.380001068115234,,,,,EE & CA,589334,631459
Morocco,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,50.31999969482422,2018,49.43000030517578,,,,,MENA,19678446,35927516
Mozambique,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,61.970001220703125,2018,64.6300048828125,,,,,SS Africa,11413590,29423882
Myanmar,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,51.12000274658203,2018,42.93000030517578,,,,,S & SE Asia,33465782,52666016
Namibia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,71.55000305175781,2018,64.20000457763672,,,,,SS Africa,975998,2405682
Nepal,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,33.80999755859375,2018,41.470001220703125,,,,,S & SE Asia,15600443,28506718
Netherlands,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.309999465942383,2018,29.57000160217285,,,,,W. Eur and Offshoots,14130383,17286042
New Zealand,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,29.10999870300293,2018,34.650001525878906,,,,,W. Eur and Offshoots,3147166,4838528
Nicaragua,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,3303310,6572234
Niger,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,46.810001373291016,2018,49.189998626708984,,,,,SS Africa,6173179,22577060
Nigeria,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,44.119998931884766,2018,42.71999740600586,,,,,SS Africa,72951440,198387616
North Korea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,38.19000244140625,2018,42.66999816894531,,,,,East Asia,17973654,25638152
North Macedonia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.420000076293945,2018,30.970001220703125,,,,,EE & CA,1907035,2113497
Norway,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,27.299999237060547,2018,32.02000045776367,,,,,W. Eur and Offshoots,4085778,5312321
Oman,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,54.87999725341797,2018,54.87999725341797,,,,,MENA,1017473,4601160
Pakistan,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,43.939998626708984,2018,42.80999755859375,,,,,S & SE Asia,80624056,219731488
Palestine,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,51.06999969482422,2018,50.05999755859375,,,,,MENA,1453631,4805549
Panama,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,1956989,4165258
Papua New Guinea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,50.25,2018,46.29999923706055,,,,,Other Oceania,3104793,9329233
Paraguay,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.25,2018,52.689998626708984,,,,,LAC,3078914,6443337
Peru,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.19000244140625,2018,58.78000259399414,,,,,LAC,17492406,32203946
Philippines,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,49.41999816894531,2018,45.400001525878906,,,,,S & SE Asia,48419544,108568832
Poland,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,22.450000762939453,2018,37.45000076293945,,,,,EE & CA,35521432,38521464
Portugal,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,28.259998321533203,2018,36.72999954223633,,,,,W. Eur and Offshoots,9785251,10289833
Qatar,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,52.439998626708984,2018,53.78000259399414,,,,,MENA,277459,2766743
Romania,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,24.940000534057617,2018,40.93000030517578,,,,,EE & CA,22125226,19606778
Russia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,21.68000030517578,2018,45.97999954223633,,,,,EE & CA,138257424,145652288
Rwanda,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,40.130001068115234,2018,53.939998626708984,,,,,SS Africa,5247537,12531810
Sao Tome and Principe,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,39.689998626708984,2018,39.37999725341797,,,,,SS Africa,97225,211358
Saudi Arabia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,55.54999542236328,2018,54.40999984741211,,,,,MENA,10171712,35018132
Senegal,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,61.040000915527344,2018,47.79999923706055,,,,,SS Africa,5703873,15574910
Serbia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,29.780000686645508,2018,35.33000183105469,,,,,EE & CA,7777013,7433825
Seychelles,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,52.71000289916992,2018,52.09000015258789,,,,,SS Africa,65310,103120
Sierra Leone,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,59.369998931884766,2018,47.0,,,,,SS Africa,3367486,7861287
Singapore,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,35.53000259399414,2018,46.279998779296875,,,,,S & SE Asia,2400734,5814543
Slovakia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,22.90999984741211,2018,27.5,,,,,EE & CA,4973886,5446746
Slovenia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,22.380001068115234,2018,29.600000381469727,,,,,EE & CA,1901574,2105931
Somalia,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,44.060001373291016,2018,44.060001373291016,,,,,SS Africa,5892226,15411101
South Africa,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,47.099998474121094,2018,65.41000366210938,,,,,SS Africa,29463546,57339632
South Korea,p90p100Share_widExtrapolated_pretaxNational_perAdult,p90p100Share,1980,32.01000213623047,2018,34.54999923706055,,,,,East Asia,38170500,51676900
