country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
AU1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
