"country","year","gini_coef","percentile_1","percentile_2","percentile_3","percentile_4","percentile_5","percentile_6","percentile_7","percentile_8","percentile_9"
"Peru","2016",0.448,1450.46487647018,2706.33313228218,3921.64182499334,5133.54287698045,6428.05198652009,7812.19476338093,9648.24510660777,12096.5611909631,16883.3483211616
"Peru","2013",0.455,1297.89694811144,2561.44088179346,3744.23018478358,4928.55497737404,6216.53423143371,7652.08390030005,9388.21694879893,11966.9837865821,16270.2450895388
"Peru","2010",0.47,1097.54749690739,2203.6221677167,3248.29162960877,4353.76343504895,5488.90852269699,6802.20916371192,8515.67560324748,10921.2799252392,15262.9709976357
"Peru","2007",0.5,848.154905142247,1646.2611374193,2504.10605730533,3457.54416670327,4506.44954607874,5778.79262614131,7353.00897432969,9696.17973523399,14187.3676890101
"Peru","2004",0.519,480.446942932778,1096.18296642215,1826.07430490467,2688.63075341269,3534.13635588018,4569.9542580246,5830.16095814535,7704.94095056,11389.2986650351
"Poland","2016",0.288,7419.92419375294,9421.94112293959,10944.2502454744,12523.5706533117,14006.4634930284,15715.2519451707,17858.2406629977,20713.8282449769,25911.9574368318
"Poland","2013",0.316,5711.91209179987,7442.86461677428,8872.7337935967,10245.8733335872,11711.4110268248,13285.1373608299,15210.4007178895,17925.629122691,22815.6008278671
"Poland","2010",0.31,5890.4011320331,7522.02743107726,8846.6944091413,10196.44077253,11617.0194759377,13160.4480275481,15131.1978411801,17901.1097948738,22842.2774451664
"Poland","2007",0.31,5091.91865772218,6502.102509687,7606.35942371666,8698.03961836292,9881.47585848906,11223.859578974,12835.5870298124,15180.7987013493,19236.2575661527
"Poland","2004",0.315,4010.14849616259,5252.81976827915,6247.07272788306,7195.93213105735,8234.04637514387,9327.70547730883,10725.9036289383,12632.9105570722,16128.5004262492
"Poland","1999",0.286,4329.35222545932,5538.37335253813,6516.49271313027,7425.1651080186,8378.88706695894,9364.32902142926,10571.1637258449,12266.1959367112,15318.0136334242
"Poland","1995",0.318,3195.71990961697,4325.61691734924,5202.88617611265,5993.43737213416,6810.72628235853,7727.34146165029,8791.25944027588,10261.3455618525,12871.2688083475
"Poland","1992",0.262,5037.28824145624,6140.09799986301,6995.44073991157,7898.92305221985,8799.46774901446,9885.25679458337,11120.8341328293,12857.449487568,15905.3489869206
"Poland","1986",0.271,4828.79709560348,6111.16600775142,7335.7673220102,8432.63407199235,9593.36810411282,10857.4379635133,12288.3521273761,14167.4136810747,16952.816553208
"Romania","1997",0.278,2332.77106690797,2944.51850022159,3459.07722194321,3919.17033703783,4384.59930296495,4920.71921784648,5535.73349860857,6382.36121374974,7923.12746479847
"Romania","1995",0.277,2522.4953483711,3186.55203796901,3742.85330662878,4261.66698643159,4807.05577203369,5378.54892887179,6092.65326135578,7016.61962095677,8639.15607245376
"Russia","2018",0.321,7066.98724618398,9041.74527276034,10760.9583585624,12611.3981214216,14592.4095843206,16761.2045687837,19666.082060836,23660.0141531085,30553.3122791736
"Russia","2017",0.318,6865.14529921491,8814.54269511315,10559.1012644289,12431.0953522369,14407.167273777,16627.2456655609,19297.4951221627,23131.0945006683,29920.9734325772
"Russia","2016",0.331,6716.78893573293,8759.50486865847,10617.358012938,12564.537839678,14651.0363966632,16969.5017575494,19866.0331443691,23775.5592905505,31031.4610424591
"Russia","2015",0.331,6884.09147755109,9082.28531865285,11086.2100607029,13030.4997604935,15190.8790525568,17663.6617127258,20781.4805373107,24770.8745149003,32431.8347449103
"Russia","2014",0.34,7362.92209928031,9713.03330600097,11815.7184527921,13926.7753958404,16230.7855847177,18851.1765260157,22160.4076776102,26559.3963524741,35511.3317261707
"Russia","2013",0.349,7315.72794792951,9794.28172542043,11923.9714050909,14154.0161946966,16647.1253103894,19362.5046773172,22616.891522524,27489.9567607389,36500.8236125207
"Russia","2011",0.363,6184.18417687947,8140.84169058551,10030.7120457647,11705.90441314,13856.56355163,16486.2829064904,19762.2831922527,24803.3073762371,33353.1671628641
"Russia","2010",0.335,5036.40338464338,6743.54575481242,8188.59127370079,9531.94813662193,11036.9086259649,12661.3512131172,14951.1771661738,18007.0046605564,23328.3463640018
"Russia","2007",0.344,3677.91975244479,5040.48409603779,6509.01413430493,7776.97237263702,9170.27608179322,10816.2975579949,12816.1872146421,15276.1841902513,19703.0142487057
"Russia","2004",0.387,2429.09983219906,3396.20208040512,4269.5447555426,5195.3862719366,6303.62090288683,7375.34321899567,8969.79688278671,11285.8287426146,14945.3339931556
"Russia","2000",0.408,1468.7829288849,2023.5235348931,2572.96821845233,3134.28976498332,3728.46959464461,4535.58920445315,5513.12405969804,6788.65130656093,9524.3075110329
"Serbia","2016",0.324,3098.02406555924,4449.59265235866,5470.9675460918,6495.09213463279,7574.93045785998,8781.96300973707,10110.6176416481,11880.9896179289,14604.2254823806
"Serbia","2013",0.339,2610.2826197886,3756.33815353766,4739.12685518496,5653.69520494199,6595.39858884787,7677.26144178005,8830.28335751413,10535.8496912493,13110.321555894
"Serbia","2010",0.326,2841.79845440283,4189.51246635793,5318.81709539788,6262.99669730891,7151.00671458423,8307.62053145429,9551.02146703187,11457.3080879925,14349.526372512
"Serbia","2006",0.347,2345.41016143965,3552.11611797756,4560.75243158972,5431.44153216594,6425.08164261801,7525.24151212303,8777.17213163068,10572.6533641398,13192.9321624169
"Slovakia","2018",0.236,8354.8275727336,10603.1319363722,12348.1499893518,13838.5408919156,15463.4490482752,17277.6181575283,19253.4372574572,21667.5793589922,25258.8305474599
"Slovakia","2017",0.219,8571.81342316234,10759.8158783525,12468.3053235873,13839.3983031748,15419.6694019558,17044.7344024951,18669.2856498883,21002.9085801577,24040.8434215085
"Slovakia","2016",0.233,8071.83065289929,10259.739587378,11817.9043472578,13217.6503346987,14698.1289167202,16306.1963978735,17877.7460004045,20010.3907923316,23773.3107799443
"Slovakia","2015",0.25,7619.84031991176,9650.96860300383,11037.1309541732,12506.6180439975,14010.1995261039,15619.7411474092,17348.3923209077,19590.0702705679,23279.3055207836
"Slovakia","2014",0.246,7417.60239134382,9699.23191496934,11097.1366820943,12371.468573675,13820.4978716732,15476.4742512945,17239.6701331641,19586.5293094528,23054.7347050671
"Slovakia","2013",0.271,7213.81743765688,9407.15419488223,10897.9241841206,12232.33976966,13655.6310044014,15379.3231131736,17201.7871034814,19769.6032245578,24071.6481104947
"Slovakia","2010",0.262,7588.61664509693,9580.46597811769,11081.651127617,12488.2574820168,13964.1507201989,15626.7065804622,17595.2345853915,20219.5307370479,24659.293383474
"Slovakia","2007",0.248,7220.0432582521,8857.11138970979,10250.2228688035,11552.1647717603,12928.936527353,14360.1648143143,16007.7305665858,18223.8203740475,22003.9885548576
"Slovakia","2004",0.269,5250.30399978147,6651.9878915598,7868.7830043641,8877.35671479569,9873.08082708422,11087.7118428783,12421.176604156,14209.0864974559,17347.2383467625
"Slovakia","1996",0.25,5085.76311252093,6486.57767331093,7531.4404674857,8389.78262615957,9276.94926637212,10256.7843458641,11399.054552943,12956.5709118639,15448.0872814809
"Slovakia","1992",0.189,6203.99806540006,7234.68786022026,7990.07831786132,8702.90398253285,9394.46007144038,10184.3895508465,11044.3458071199,12150.0111770262,13962.8482737427
"Slovenia","2015",0.263,9747.77054155979,12878.0432195345,15145.6646883363,17237.9109564346,19560.1569329136,21975.5656524076,24705.6840209474,28170.9592785341,33609.5492828697
"Slovenia","2012",0.271,9547.62946885781,12464.5460597395,14639.977650009,16749.6923207022,19077.5683967087,21491.6928336332,24306.1982575131,27929.7780781869,33576.2448709543
"Slovenia","2010",0.252,9716.34723003888,12991.5891140607,15174.4825862475,17131.4745360109,19278.8239056405,21216.820154693,23981.2115589305,26938.5003147007,32019.6485544171
"Slovenia","2007",0.23,9856.71820082153,12617.2259269112,14751.2723119738,16365.6479044615,18186.120100366,20109.5506673903,22222.2194983109,24983.9878730113,29377.1830038648
"Slovenia","2004",0.231,9438.92843414486,11835.9467617747,13470.8191147278,15106.9609058192,16702.7627738512,18343.21183907,20428.4579230579,23052.1591137888,27559.2956973733
"Slovenia","1999",0.232,8233.29326218556,10407.3521531832,12122.308435831,13625.8810339422,15074.6096029237,16574.1908763732,18254.3111121571,20331.318693993,24014.5776573952
"Slovenia","1997",0.229,8326.44821404738,10479.8211586882,11985.4889665433,13473.0421843312,14968.0294707813,16574.5810077007,18143.5420391769,20117.4021133005,23832.4224672333
"South Africa","2017",0.583,1257.67002347375,1955.08077979944,2845.15702955024,3785.99763774178,5234.53585230973,7092.3563653483,9935.43669323105,15136.586968751,27955.168568494
"South Africa","2015",0.578,1160.86432168672,1884.33791999235,2595.77162447926,3532.00860538223,4779.17159798419,6619.93644683614,9351.86093977101,13811.7749003057,24866.3902414334
"South Africa","2012",0.586,1015.19946761491,1629.92812524243,2341.50305208238,3204.15375969603,4274.9015581806,6016.42492090089,8674.27333908724,14041.864164246,23776.3022233677
"South Africa","2010",0.595,782.748968287011,1352.59021719996,1959.54649992625,2705.18043439991,3719.82849062916,5255.88045468151,7328.095841103,11625.2922859911,20118.4567394595
"South Africa","2008",0.603,750.228573912182,1268.87646624071,1786.27364287696,2398.20470190712,3169.84945210229,4245.52645806875,6747.53473756674,11225.4328943159,20985.0526267025
"South Korea","2016",0.304,9334.31774444231,14473.440621934,17961.132517617,20943.0237391906,24189.0562868378,27198.6413223813,31006.4185641331,35991.1857018945,44182.4664686712
"South Korea","2014",0.302,9383.759811141,14212.9232434413,17586.8547615589,20611.4215308095,23567.7132301933,26712.9599506026,30531.7954577305,35484.5388906726,43937.0729369995
"South Korea","2012",0.306,8973.61730207382,13633.8265112846,16839.2921250472,19904.1745635672,22806.9954470244,25957.8717068252,29805.613974148,34411.0002058263,43042.9703380455
"South Korea","2010",0.309,8515.27390352695,12726.1892899107,15923.7729838657,18855.3171850137,21487.3104793183,24477.8420642678,28006.7224711242,32713.6747107052,40787.6951689062
"South Korea","2008",0.314,8475.37751415981,12358.96263222,15509.9112598187,18220.8270495916,21005.4012157332,23992.6648213735,27468.1450213711,32496.9494202201,40659.5335663037
"South Korea","2006",0.305,8573.77617422591,12300.1768773096,15242.0725623225,18062.3577435731,20712.1319586912,23546.9305329846,26998.8523232239,31483.7423946836,38620.9416839278
"Spain","2016",0.339,7720.87185879192,11173.7978572045,13924.692852857,16641.2033473,19748.173779135,22937.54903866,26712.4333171224,32041.7979974189,39828.7776713973
"Spain","2013",0.343,7200.53389703352,10393.6243599722,12867.0237731633,15427.6522750454,18269.365389695,21320.4173740498,25137.0632873863,30139.3293087491,38070.5582038527
"Spain","2010",0.333,7468.10193554755,10610.0973661584,13210.9890899943,15688.953241461,18572.2599205852,21736.9621664271,25255.2149612857,29957.2099213071,38211.5746041524
"Spain","2007",0.307,9254.35530851284,12311.7836006059,15102.3642099414,17699.6430956341,20690.7829364213,23580.0146979183,27250.4242183504,31816.9211199343,39925.0763237206
"Spain","2004",0.316,8181.43779048832,11017.4577310514,13494.7120484465,16086.9423372968,18695.9653885699,21621.5290579757,25169.0413936271,29651.7032426509,36881.3714257769
"Spain","2000",0.336,8430.35406118357,11154.5098046758,13565.3314607276,16175.6859805606,19021.906383125,22060.076106105,25987.7437872083,30687.3172895424,39504.0268741825
"Spain","1995",0.353,6576.23755795079,8912.6947495508,11209.4953045568,13069.6039407951,15033.7631353334,17945.7075430538,21365.7773961968,25932.1227501617,33542.9204240413
"Spain","1990",0.3,6794.84364145968,8654.04058717668,10319.2113636032,11958.0063817456,13585.1841046757,15597.5594728361,18010.5091311332,21171.9764739817,26729.8181605653
"Spain","1985",0.314,5237.23061239908,6635.96733242946,8001.77807962086,9327.32266894547,10511.3718695094,11936.0072376964,13710.9017957017,16348.3523261049,21342.7104837411
"Spain","1980",0.318,5097.01536576538,6673.55882408234,8199.40063204933,9632.85453416978,11035.3574167562,12598.962283953,14566.6747279251,17334.7314511903,22259.1812650946
"Sweden","2005",0.237,13426.0990113286,16177.962035463,18672.4871064737,21028.8371285741,23314.7196956218,25641.877624007,28289.9471523981,31928.2064948265,37875.3869513367
"Sweden","2000",0.252,11523.7102286893,14080.0649413605,16319.9398989259,18320.5457235444,20268.6904372857,22389.0351431002,24842.7793593943,28342.2160264477,34149.465838753
"Sweden","1995",0.221,10422.5272287439,13080.9892536468,14691.1671891672,16031.6277035984,17395.3304442757,18830.6166161628,20525.7211835182,23013.5587678736,27184.6876212796
"Sweden","1992",0.229,10661.7902281257,13121.3129773482,15204.1499264997,17016.0284064809,18575.2920531993,20432.3442975785,22542.8949768887,25120.010628708,29596.9582865981
"Sweden","1987",0.211,9167.64445698689,11365.6369220777,13135.8379724104,14568.6800546632,16014.988970133,17482.4160655958,18954.4743481325,21114.6525125917,24110.1568418527
"Sweden","1981",0.197,9234.0375249078,11078.3010525512,12404.3904084595,13634.8062093734,14882.1904776431,16260.3859682981,17699.8299064521,19529.98936518,22438.7111855259
"Sweden","1975",0.215,8246.80222298334,10226.9050849065,11759.9502024441,13231.7204482085,14723.955633659,16117.8454145065,17752.5757011098,19620.1918851068,22520.736675296
"Sweden","1967",0.26,,,,,,,,,
"Switzerland","2018",0.299,16965.5488284988,22302.6864727606,26639.2255537773,30485.9011138773,34753.6007217474,39377.1113902456,44629.9682376809,51648.4577230009,64304.0018842151
"Switzerland","2017",0.299,17914.8019996605,22934.1166868549,27362.5556081424,31597.0017149642,35125.0455314419,39857.357541479,45046.0803012843,52382.4853450578,66183.8083323993
"Switzerland","2016",0.297,17419.8764506154,22976.819298245,27310.3762172316,31185.4676600983,35218.3120273814,39674.6150252642,45066.7518181749,52299.2773625495,66184.5349930312
"Switzerland","2015",0.293,17956.4461040799,22864.9257690819,26783.1938024538,30681.0943971579,34764.2817016654,39430.6619354333,44844.486258103,51581.2457212049,64614.9394126499
"Switzerland","2014",0.298,17728.7922803595,22616.4013893273,27099.9466496283,30798.7865672561,35083.700727227,39371.9244535686,44703.0857048949,52337.9119571119,65077.2857501577
"Switzerland","2013",0.295,18010.2227707634,22847.0074279246,26698.6259849478,30504.5291914031,34520.5243708034,38731.525148933,44012.6895864291,51437.1976984811,64285.5048200889
"Switzerland","2012",0.285,18576.8887596259,23867.2692835969,28022.9137216601,32202.1191013944,36157.4437889548,40799.1399079256,45681.0246636014,52603.8037759628,65010.4218654946
"Switzerland","2011",0.289,17456.8835757673,23088.2532397162,27059.1748269398,30938.731277556,35335.3764913883,39851.2169832553,44991.5561175704,52218.9815302675,64243.8058030632
"Switzerland","2010",0.294,17657.7697370301,22294.7665990451,26311.7707130459,29927.6351879451,34161.3304285987,38626.1595676245,44061.2199728329,50790.8930892781,62268.9573129246
"Switzerland","2009",0.296,17266.9818327729,22333.5897334712,25894.3554128415,29907.9786013449,33863.4186576,38290.2228311481,43814.4496339411,50473.0413832997,62415.7900165325
"Switzerland","2008",0.305,17016.6866890969,21736.5426028005,25729.5750742396,29504.5398028192,33375.5409682215,38198.0729894061,43904.8330077479,50814.8655935144,63236.085499544
"Switzerland","2007",0.306,17125.441329443,21577.0429551308,25594.6417866619,29382.0984395035,33414.1419259986,37580.7992112749,42651.978568761,50315.7118476995,63762.9073771103
"Switzerland","2006",0.299,16656.3568881317,21518.8888234782,25367.8598314141,28816.0567314635,32631.963336244,37079.290033329,42090.6191976269,49075.7163547515,62005.4638493888
"Switzerland","2004",0.268,16757.280031932,21218.7932968275,24632.7638573249,27984.7614321121,31193.1717045356,34703.7968555621,39168.8973736089,45404.1532870524,54992.1531720484
"Switzerland","2002",0.273,17465.7125191746,21566.5983963351,24887.1179155671,28817.0895589322,32386.9251897418,36631.6635540713,41486.4014860208,48092.748827956,58969.0959398775
"Switzerland","2000",0.28,16557.8313101269,20575.7412049771,24147.513151196,27329.7234268859,30462.0364894588,34069.4990451995,39077.6906470373,45634.3949345902,55341.2288095928
"Switzerland","1992",0.307,15839.655262583,20529.0710874426,23839.4800785748,27160.8731998826,30511.9071297927,34091.7647240644,39105.661622591,45868.7329658254,57310.8818990614
"Switzerland","1982",0.309,16349.2065855807,20544.1821831125,23615.5206236166,26554.1035066458,30026.9741865894,33397.3898385967,37720.7184621568,43491.0266688324,55459.073319715
"Taiwan","2016",0.303,,,,,,,,,
"Taiwan","2013",0.308,,,,,,,,,
"Taiwan","2010",0.317,,,,,,,,,
"Taiwan","2007",0.307,,,,,,,,,
"Taiwan","2005",0.305,,,,,,,,,
"Taiwan","2000",0.289,,,,,,,,,
"Taiwan","1997",0.287,,,,,,,,,
"Taiwan","1995",0.291,,,,,,,,,
"Taiwan","1991",0.271,,,,,,,,,
"Taiwan","1986",0.269,,,,,,,,,
"Taiwan","1981",0.267,,,,,,,,,
"United Kingdom","2018",0.314,12429.19657811,15619.3431422941,18402.6566205324,21226.0707406993,24308.4137494535,28153.3186338622,32712.6762087966,38831.12825105,50236.5738180072
"United Kingdom","2017",0.307,12285.6015682558,15386.4521067799,18176.0677138509,20977.7339731133,24278.751746707,27864.236714014,32174.03768002,38601.4863246964,48515.5132677248
"United Kingdom","2016",0.308,12306.0231478254,15420.0530015493,18037.480432065,20837.2894951964,24026.8524480866,27671.2988642859,32159.6450568314,37962.9952190992,47990.0421351343
"United Kingdom","2015",0.312,12254.2729152761,15214.6515104753,17817.7637229251,20513.0639664718,23656.9640837239,27285.7808270847,31863.1094443627,37935.3958589541,47474.4120094535
"United Kingdom","2014",0.311,12186.4558887697,15040.296041255,17643.5531802615,20349.6431565684,23358.1239593994,26932.4970332895,31445.8047251251,37228.4527608716,47444.5785279227
"United Kingdom","2013",0.302,12043.3903993963,14822.9341229308,17146.4481638524,19695.2453240374,22805.1607417424,26194.5892923512,30503.0750246353,36315.2530262107,45849.8441175164
"United Kingdom","2012",0.309,11932.6460578981,14749.9088444388,17216.9183482729,19760.7535847636,22636.3486684542,25860.5560433196,30152.073587316,35644.0422520416,45925.9147636165
"United Kingdom","2011",0.311,11947.8253825174,14577.7257138889,17095.4213638824,19631.5449730415,22541.555170077,26079.2346951241,30141.8069455571,36297.7585810047,46019.5068132399
"United Kingdom","2010",0.318,11957.1648276423,14736.0169885856,17297.4579698989,20105.2296451784,23045.7199228464,26422.7339433471,30627.9010919314,36349.1452340022,47298.4926979488
"United Kingdom","2009",0.33,11873.6835665871,14780.4636273916,17409.6821824191,20297.986795432,23404.635120974,27109.774074593,31636.4449341479,38148.4476100105,49152.1220937144
"United Kingdom","2008",0.331,11803.6315621696,14779.0965316204,17548.0732556198,20512.7446101423,23657.9906024116,27497.659316268,32087.6643007788,38546.8822301831,49455.6430070325
"United Kingdom","2007",0.332,11552.6068714409,14601.0338183728,17466.8731670212,20466.3230639308,23758.4765708818,27609.9248730748,32105.4849520925,38411.1688966468,49372.4725202428
"United Kingdom","2006",0.337,11364.3606991986,14386.5471598154,17204.5213979802,20148.6947158192,23210.9624088582,26996.0694491858,31551.6988352936,37681.6378507647,49041.0934212833
"United Kingdom","2005",0.333,11430.8182135878,14335.5288575448,16925.451045966,19702.2215255581,22951.9301928717,26568.0092472306,31043.4128178707,37103.196296932,47623.33691161
"United Kingdom","2004",0.33,11374.4052209493,14244.7056986022,16863.4100400818,19668.40556044,22618.0721082547,26101.926337094,30508.9634882202,36385.9888015743,47208.7196890315
"United Kingdom","2003",0.33,10812.5562350979,13659.1752614798,16305.9929914362,19109.6476405833,22103.4511904673,25606.015841509,29948.649526018,35448.7722096155,45321.2167929683
"United Kingdom","2002",0.333,10454.1160609113,13295.5201556155,15939.7607045484,18741.0091290015,21723.6864377816,25086.3079516981,29099.7534851619,34574.1163733629,44992.4485635288
"United Kingdom","2001",0.345,10260.9731367096,12831.166486757,15611.3630716107,18374.2198953932,21381.2912702854,24803.4836290359,29092.7948160826,35093.5549513867,45616.7395029547
"United Kingdom","2000",0.351,9716.16863738032,12203.2588403651,14776.1043870933,17611.2812250615,20503.587311124,24034.4456462427,28353.474831356,33832.9370531071,44183.7958836914
"United Kingdom","1999",0.339,9074.56874993822,11310.0875968755,13743.8066016496,16305.046383144,19316.4809648063,22413.7797241056,26305.9208935088,31395.426807691,40247.7120305432
"United Kingdom","1998",0.338,8930.06645499658,11024.8242200322,13411.6451405007,16054.3649817767,18874.7347904269,22168.9205431635,26012.1501937941,30952.509021337,39715.5276987071
"United Kingdom","1997",0.334,8642.97232056535,10747.3507302157,13042.7177326416,15581.3034435412,18200.0129082918,21306.9246228129,24844.8782811733,29714.8975098727,37642.7293261033
"United Kingdom","1996",0.329,8466.75699627354,10380.4080664798,12588.5119809238,14983.3028518495,17636.8628704072,20656.8982115028,24139.527244638,28826.6470048143,36538.3754078856
"United Kingdom","1995",0.334,8240.79703086286,10025.1425678629,11965.2329782213,14319.1443866228,16862.7888561456,19767.7529059112,23242.4724933047,27874.233734304,35921.5928904241
"United Kingdom","1994",0.337,8215.53660798074,10052.1237623383,12039.3334132495,14388.0277805343,16838.6694342358,19801.4016052248,23335.0819888108,28106.6995376805,35654.8372222653
"United Kingdom","1991",0.336,6893.35833423872,8755.78600040455,10894.3761259947,13225.7653594806,15611.8663690112,18226.4823045492,21448.3017267732,25802.8530292284,32178.0218087936
"United Kingdom","1986",0.303,6955.7548233081,8468.80610950605,10014.037406958,11716.2339921461,13591.324631904,15751.9813690041,18175.4817281312,21440.9737754044,26416.0631329802
"United Kingdom","1979",0.267,6947.55644175244,8705.73267798851,10367.5320369855,11951.9585418183,13521.8396237707,15320.236831542,17483.514089447,20131.244224111,24187.7890935085
"United Kingdom","1974",0.268,6659.15977604143,8505.45416575306,10026.4351663543,11456.9373268212,12864.6439451991,14373.6490967654,16299.3906716275,18776.4163220562,22689.3684314286
"United Kingdom","1969",0.267,5622.18187517817,6817.34823818498,7801.17680580805,8827.87249393774,9868.44635526659,11158.0816867168,12703.9001824301,14822.2541917895,18168.8417465699
"United States","2019",0.386,14588.1403978143,20263.6629712255,25731.2990407509,31466.7804825208,37720.7595972345,44544.9669330475,53173.8863191857,64833.7415902141,86725.7831467079
"United States","2018",0.384,13828.502922,19242.9020005993,24297.3517716961,29839.1340797907,35677.4902947583,41994.6681392581,49843.7045200681,60645.0305679985,81044.8722389739
"United States","2017",0.379,13479.1299011196,18441.3640768433,23064.7463499957,28332.0300119701,33973.3628529644,40372.0818015728,48194.4684102994,58280.4744119414,77643.2372056491
"United States","2016",0.378,13268.1888321911,18310.5914097739,23035.8945288439,28129.2649251446,33694.8810000812,39577.3331751205,46319.7030434751,57099.5710249624,76571.2234408972
"United States","2015",0.376,12987.3007752821,17825.4103986495,22186.7116634392,26958.6967622472,31656.2560632081,37404.9670599827,44080.1692459476,54236.8933711475,72871.9545611889
"United States","2014",0.378,12375.8518512134,17103.026787204,21375.5842678277,26041.0229781254,30650.5243389793,35925.9453501471,42506.7225751311,52654.8871341162,71146.4164998623
"United States","2013",0.374,12437.330559953,17059.5358720938,21193.9407443253,25817.2487511112,30958.1386434627,36700.9134547209,43504.7122542601,52967.4834545707,69367.3414282533
"United States","2012",0.374,12322.015932478,16989.1443058306,21197.4071544834,25805.2983449367,31026.9478067619,37082.6352106457,43894.6300626653,53605.7845244996,69369.2394768775
"United States","2011",0.374,12437,17024,21201.457,25757.145,30809,36644.395,43795.366,53247.825,69455.13
"United States","2010",0.364,12471.3681486479,17327.5868433113,21531.2859050639,26167.53707704,31272.2987710736,37123.0525753,43898.9097137349,52866.0977221281,68418.9835472085
"United States","2009",0.365,12904.118642907,17739.8687891444,21955.8333508128,26565.8537714978,31603.4826704329,37408.952896237,44265.7804641546,53138.8729003233,68659.0955872413
"United States","2008",0.368,12172.7514323336,17045.7610745347,21545.817968761,26356.1285052426,31382.9255878783,37056.7386183044,43840.1658674036,52587.9307215042,68095.5467991817
"United States","2007",0.369,12341.4428511572,17353.5495912759,22145.1503876759,27034.9122164664,32269.4006371907,38071.2750566796,44813.9741851141,53769.5448856823,69480.9069025111
"United States","2006",0.373,12345.386003059,17526.8663556281,22111.5637861188,26770.5812437353,31945.9926741722,37800.0499686164,44693.8121508412,53895.8635928196,69734.2685544748
"United States","2005",0.37,12346.5692502709,17373.0891438105,22031.0708567314,26833.9170403883,31875.7721508171,37469.3472222189,44216.6883107702,52914.6047165606,68874.8658800938
"United States","2004",0.362,12303.7182908277,17352.5845705065,21945.6033820259,26881.947282273,31804.7460060531,37341.4506168622,43955.2051624459,52398.0753770846,67112.5695106855
"United States","2003",0.368,12029.9426845028,16991.644810872,21627.0061113205,26458.3484756512,31541.9426654179,37386.2651189128,44181.2111619479,52973.3247623873,67843.0596700701
"United States","2002",0.361,12269.2069597127,16906.8141805791,21594.16,26374.428986384,31292.1425252026,36898.1517813296,43248.9707273569,51503.4484340374,65797.6806367013
"United States","2001",0.359,12396.3085495011,17012.7182981928,21594.4000988469,26227.9407097138,31156.9540756777,36500.8391937076,42516.7990952795,50655.0867120011,64865.92768814
"United States","2000",0.355,12530.5105952235,17298.4959504065,21888.6526560298,26567.0045864837,31409.4053565717,36643.0317682248,42673.7814532519,50800.5892730012,65179.9208596543
"United States","1999",0.355,12345.4014736505,17049.1883475511,21584.6330852719,26244.2734111511,31217.2783367552,36638.4479663815,42843.4335334434,50911.1949286907,65050.8770220571
"United States","1998",0.355,11952.0890912683,16613.2430618782,21132.8512933899,25641.7789105158,30501.8475947037,35676.2119861714,41649.5663693062,49812.8510193548,63011.485103011
"United States","1997",0.358,11734.241824281,16089.2789637888,20241.7951806873,24612.6184672983,29294.6873999221,34346.585190245,40231.6496195254,48098.2055269026,61959.0508669919
"United States","1996",0.355,11524.4574009138,15798.1108317872,19716.7748352991,23970.4555038253,28681.3700236053,33617.7098712092,39391.9606630538,47067.8014219901,60555.8737753851
"United States","1995",0.354,11467.8750179099,15741.3777041398,19673.2587361916,23874.579641972,28367.3039117631,33174.0371568413,38933.1982117467,46491.7741906376,59596.0583968391
"United States","1994",0.359,10951.7671252263,15332.0448115702,19264.8510022825,23383.2249868162,27809.7182061786,32830.6199075954,38718.1212788665,46289.2390086186,59417.5537800078
"United States","1993",0.361,10431.3588895875,14762.5528766253,18773.0109913816,22976.8838304009,27448.9365791751,32359.8920313585,38322.7624231266,45972.3923902336,58580.3236437438
"United States","1992",0.349,10610.4186984618,14957.1972324385,19103.9319337213,23310.4006881815,27822.2950973987,32765.9669031833,38218.7840641644,45510.7053480223,57865.4972261907
"United States","1991",0.344,10841.3438658753,15152.1158783577,19317.5438536376,23595.2831303922,27935.7846050297,32752.5272888392,38268.7893524261,45376.7222256011,57719.1413200575
"United States","1986",0.339,10537.9948181479,15013.890552794,19429.6668358701,23663.1249050026,27880.573694678,32604.8954395955,38012.3666515167,45236.2415577966,56959.0502927088
"United States","1979",0.309,11686.2986967505,16028.5621827994,20107.295836468,23789.9133997933,27552.0244491215,31575.1672120794,36231.6760604317,42497.4630899069,52251.6807917785
"United States","1974",0.316,10377.2036930877,15535.3321179652,19319.6019097516,22782.4409694102,26422.6143584756,30062.8516139936,34396.6466114585,40515.3310452425,50060.8703545378
"Uruguay","2016",0.359,5139.31452112007,6667.60362150433,8067.80235942277,9544.22652454211,11269.7720479805,13157.9757777274,15638.0548840571,19179.785317559,26029.7086565581
"Uruguay","2013",0.369,4741.59983303357,6172.03828571659,7545.22925704386,9003.28964846599,10662.6701629297,12546.4085513695,14992.7858005032,18485.8116310217,25247.4978255648
"Uruguay","2010",0.394,4072.87073096047,5272.38026003357,6407.46020893333,7588.6868596812,8984.21894402341,10699.6582489757,12968.3533869908,16492.0523132022,23395.0763055679
"Uruguay","2007",0.422,3259.82599067024,4218.08158107452,5151.83720533707,6145.65818117932,7337.32572931461,8854.45280613368,10925.4051333018,14211.7183693858,20933.0813623269
"Uruguay","2004",0.424,2475.24639827018,3352.35493640902,4180.3569954931,5064.10216304267,6072.40994652547,7375.28995405462,9062.11586739193,11676.8087589769,17091.8309368025
