country,year,p0p100_gini,p0p10_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
US-ID,1923,,,,,,,,,,,,,.3186,,.0073,.0198,.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1924,,,,,,,,,,,,,.3192,,.0042,.0188,.0766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1925,,,,,,,,,,,,,.3058,,.004,.0199,.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1926,,,,,,,,,,,,,.3127,,.0042,.0199,.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1927,,,,,,,,,,,,,.3152,,.007,.0243,.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1928,,,,,,,,,,,,,.3022,,.0063,.0248,.0962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1929,,,,,,,,,,,,,.3103,,.0063,.0243,.0951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1930,,,,,,,,,,,,,.2784,,.0037,.0194,.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1931,,,,,,,,,,,,,.3079,,.0034,.0184,.0912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1932,,,,,,,,,,,,,.3321,,.0036,.018,.0944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1933,,,,,,,,,,,,,.3902,,.0058,.0241,.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1934,,,,,,,,,,,,,.3036,,.0054,.0212,.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1935,,,,,,,,,,,,,.3365,,.005,.022,.0963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1936,,,,,,,,,,,,,.3411,,.0059,.0261,.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1937,,,,,,,,,,,,,.3661,,.006,.0261,.1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1938,,,,,,,,,,,,,.318,,.0051,.0212,.0918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1939,,,,,,,,,,,,,.3333,,.0066,.0242,.0996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1940,,,,,,,,,,,,,.4029,,.0062,.0258,.1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1941,,,,,,,,,,,,,.3959,,.0063,.0266,.0981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1942,,,,,,,,,,,,,.309,,.0164,.036,.0972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1943,,,,,,,,,,,,,.2984,,.0068,.0265,.0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1944,,,,,,,,,,,,,.254,,.0059,.0214,.0743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1945,,,,,,,,,,,,,.2971,,.0073,.0254,.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1946,,,,,,,,,,,,,.3013,,.0067,.0245,.0908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1947,,,,,,,,,,,,,.2974,,.0045,.0208,.0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1948,,,,,,,,,,,,,.3251,,.0052,.0242,.0971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1949,,,,,,,,,,,,,.3157,,.005,.0234,.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1950,,,,,,,,,,,,,.3311,,.0057,.0273,.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1951,,,,,,,,,,,,,.3383,,.0056,.0277,.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1952,,,,,,,,,,,,,.3288,,.0075,.0262,.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1953,,,,,,,,,,,,,.3103,,.0044,.0162,.0724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1954,,,,,,,,,,,,,.3292,,.0043,.02,.0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1955,,,,,,,,,,,,,.3062,,.0064,.0212,.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1956,,,,,,,,,,,,,.3041,,.0071,.0225,.0905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1957,,,,,,,,,,,,,.3139,,.0057,.0251,.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1958,,,,,,,,,,,,,.3159,,.0066,.0236,.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1959,,,,,,,,,,,,,.3081,,.0058,.0214,.0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1960,,,,,,,,,,,,,.3119,,.0029,.0204,.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1961,,,,,,,,,,,,,.3111,,.0045,.0171,.0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1962,,,,,,,,,,,,,.2935,,.0052,.0179,.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1963,,,,,,,,,,,,,.3094,,.0064,.0201,.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1964,,,,,,,,,,,,,.3103,,.0061,.0205,.0802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1965,,,,,,,,,,,,,.3125,,.0068,.0218,.0822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1966,,,,,,,,,,,,,.3141,,.0074,.022,.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1967,,,,,,,,,,,,,.3273,,.0127,.0273,.0898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1968,,,,,,,,,,,,,.3194,,.0082,.0223,.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1969,,,,,,,,,,,,,.3021,,.0085,.0221,.0794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1970,,,,,,,,,,,,,.2962,,.0054,.0171,.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1971,,,,,,,,,,,,,.3001,,.0042,.018,.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1972,,,,,,,,,,,,,.2771,,.0063,.0193,.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1973,,,,,,,,,,,,,.3069,,.0064,.0219,.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1974,,,,,,,,,,,,,.3034,,.0084,.0256,.0844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1975,,,,,,,,,,,,,.3025,,.006,.0199,.0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1976,,,,,,,,,,,,,.2796,,.0045,.0182,.0689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1977,,,,,,,,,,,,,.2949,,.0056,.0188,.0723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1978,,,,,,,,,,,,,.2924,,.0051,.0181,.0715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1979,,,,,,,,,,,,,.2892,,.0073,.0217,.0751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1980,,,,,,,,,,,,,.2895,,.0106,.0246,.0751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1981,,,,,,,,,,,,,.3087,,.0097,.0251,.0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1982,,,,,,,,,,,,,.2866,,.0132,.0319,.0825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1983,,,,,,,,,,,,,.289,,.0102,.0274,.0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1984,,,,,,,,,,,,,.3061,,.0139,.0352,.0917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1985,,,,,,,,,,,,,.315,,.0168,.0416,.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1986,,,,,,,,,,,,,.3301,,.0192,.0476,.1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1987,,,,,,,,,,,,,.3099,,.01,.0297,.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1988,,,,,,,,,,,,,.3295,,.016,.0431,.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1989,,,,,,,,,,,,,.3379,,.0154,.0415,.1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1990,,,,,,,,,,,,,.3434,,.0155,.0416,.1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1991,,,,,,,,,,,,,.3493,,.013,.0368,.1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1992,,,,,,,,,,,,,.3666,,.0209,.051,.1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1993,,,,,,,,,,,,,.3556,,.0183,.0461,.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1994,,,,,,,,,,,,,.3531,,.0171,.0444,.1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1995,,,,,,,,,,,,,.3659,,.0185,.0485,.1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1996,,,,,,,,,,,,,.3773,,.0254,.0601,.1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1997,,,,,,,,,,,,,.3798,,.026,.0594,.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1998,,,,,,,,,,,,,.3745,,.0241,.0603,.1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,1999,,,,,,,,,,,,,.3904,,.0266,.0656,.1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2000,,,,,,,,,,,,,.4111,,.0375,.082,.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2001,,,,,,,,,,,,,.3688,,.0201,.0501,.1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2002,,,,,,,,,,,,,.37,,.0195,.0496,.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2003,,,,,,,,,,,,,.3821,,.0227,.0552,.1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2004,,,,,,,,,,,,,.4031,,.0314,.0715,.1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2005,,,,,,,,,,,,,.4309,,.0407,.09,.1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2006,,,,,,,,,,,,,.4606,,.0496,.1057,.2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2007,,,,,,,,,,,,,.4322,,.0449,.0955,.1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2008,,,,,,,,,,,,,.4115,,.0371,.0793,.1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2009,,,,,,,,,,,,,.3983,,.0263,.0596,.1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2010,,,,,,,,,,,,,.4045,,.0251,.0589,.1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2011,,,,,,,,,,,,,.4091,,.025,.0595,.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2012,,,,,,,,,,,,,.433,,.0386,.0827,.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2013,,,,,,,,,,,,,.3921,,.0232,.0566,.1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2014,,,,,,,,,,,,,.411,,.0268,.0634,.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2015,,,,,,,,,,,,,.4147,,.0278,.0658,.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2016,,,,,,,,,,,,,.4347,,.0342,.075,.1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2017,,,,,,,,,,,,,.4278,,.0278,.0662,.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-ID,2018,,,,,,,,,,,,,.4482,,.0342,.0774,.1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1917,,,,,,,,,,,,,.3866,,.0279,.0722,.1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1918,,,,,,,,,,,,,.3705,,.0198,.0576,.1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1919,,,,,,,,,,,,,.3991,,.0192,.059,.1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1920,,,,,,,,,,,,,.3751,,.0147,.0501,.1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1921,,,,,,,,,,,,,.42,,.0157,.0536,.1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1922,,,,,,,,,,,,,.4288,,.021,.0633,.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1923,,,,,,,,,,,,,.4072,,.0205,.0585,.1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1924,,,,,,,,,,,,,.4438,,.0213,.0646,.1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1925,,,,,,,,,,,,,.4767,,.0296,.0792,.1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1926,,,,,,,,,,,,,.464,,.0286,.0761,.1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1927,,,,,,,,,,,,,.4795,,.034,.0872,.2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1928,,,,,,,,,,,,,.5191,,.0492,.1155,.2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1929,,,,,,,,,,,,,.4696,,.0424,.0991,.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1930,,,,,,,,,,,,,.458,,.0269,.0684,.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1931,,,,,,,,,,,,,.4605,,.0232,.0584,.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1932,,,,,,,,,,,,,.4408,,.0173,.0541,.1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1933,,,,,,,,,,,,,.4615,,.0258,.0671,.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1934,,,,,,,,,,,,,.4689,,.0187,.0579,.1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1935,,,,,,,,,,,,,.451,,.0192,.061,.1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1936,,,,,,,,,,,,,.4958,,.0232,.0755,.2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1937,,,,,,,,,,,,,.4531,,.0217,.0643,.1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1938,,,,,,,,,,,,,.4693,,.0219,.0604,.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1939,,,,,,,,,,,,,.4571,,.0176,.0577,.1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1940,,,,,,,,,,,,,.4555,,.0185,.0594,.1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1941,,,,,,,,,,,,,.4251,,.0184,.058,.1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1942,,,,,,,,,,,,,.382,,.0157,.0507,.1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1943,,,,,,,,,,,,,.3644,,.0136,.0468,.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1944,,,,,,,,,,,,,.3594,,.0122,.0402,.1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1945,,,,,,,,,,,,,.3626,,.013,.0433,.1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1946,,,,,,,,,,,,,.3752,,.0144,.0437,.1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1947,,,,,,,,,,,,,.3561,,.0124,.0389,.1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1948,,,,,,,,,,,,,.3421,,.0116,.0381,.1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1949,,,,,,,,,,,,,.3482,,.0108,.0367,.1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1950,,,,,,,,,,,,,.3424,,.011,.0426,.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1951,,,,,,,,,,,,,.3467,,.011,.0423,.1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1952,,,,,,,,,,,,,.3373,,.0108,.0339,.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1953,,,,,,,,,,,,,.327,,.0092,.0301,.1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1954,,,,,,,,,,,,,.3419,,.0089,.0318,.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1955,,,,,,,,,,,,,.3319,,.0109,.032,.1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1956,,,,,,,,,,,,,.3286,,.0107,.033,.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1957,,,,,,,,,,,,,.3223,,.0094,.0301,.1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1958,,,,,,,,,,,,,.3293,,.0095,.032,.1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1959,,,,,,,,,,,,,.3276,,.0104,.0326,.1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1960,,,,,,,,,,,,,.3301,,.0112,.033,.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1961,,,,,,,,,,,,,.3363,,.0141,.0379,.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1962,,,,,,,,,,,,,.3306,,.012,.0331,.1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1963,,,,,,,,,,,,,.3288,,.0104,.0308,.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1964,,,,,,,,,,,,,.3282,,.0115,.032,.1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1965,,,,,,,,,,,,,.3331,,.015,.0374,.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1966,,,,,,,,,,,,,.3295,,.0142,.0356,.1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1967,,,,,,,,,,,,,.3339,,.0141,.0367,.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1968,,,,,,,,,,,,,.3406,,.015,.0392,.1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1969,,,,,,,,,,,,,.332,,.0156,.0371,.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1970,,,,,,,,,,,,,.3173,,.0104,.0278,.0897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1971,,,,,,,,,,,,,.3227,,.0104,.0285,.0917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1972,,,,,,,,,,,,,.3316,,.0123,.0312,.0955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1973,,,,,,,,,,,,,.3287,,.0098,.0269,.0906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1974,,,,,,,,,,,,,.3334,,.009,.0277,.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1975,,,,,,,,,,,,,.3252,,.0075,.0239,.0867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1976,,,,,,,,,,,,,.3315,,.0079,.0252,.0889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1977,,,,,,,,,,,,,.3294,,.0087,.026,.0902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1978,,,,,,,,,,,,,.3299,,.0079,.0255,.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1979,,,,,,,,,,,,,.3363,,.0126,.0327,.0981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1980,,,,,,,,,,,,,.3357,,.0111,.0312,.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1981,,,,,,,,,,,,,.3381,,.0117,.0334,.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1982,,,,,,,,,,,,,.358,,.0178,.043,.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1983,,,,,,,,,,,,,.3527,,.0167,.0407,.1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1984,,,,,,,,,,,,,.3596,,.0208,.0483,.1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1985,,,,,,,,,,,,,.372,,.0221,.0526,.1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1986,,,,,,,,,,,,,.4014,,.0326,.0724,.1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1987,,,,,,,,,,,,,.39,,.0212,.0529,.1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1988,,,,,,,,,,,,,.4149,,.0318,.0734,.1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1989,,,,,,,,,,,,,.4062,,.0267,.0637,.1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1990,,,,,,,,,,,,,.3994,,.0242,.0605,.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1991,,,,,,,,,,,,,.4026,,.0212,.0549,.1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1992,,,,,,,,,,,,,.4126,,.0271,.0651,.1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1993,,,,,,,,,,,,,.415,,.0257,.0623,.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1994,,,,,,,,,,,,,.4195,,.0277,.0656,.1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1995,,,,,,,,,,,,,.4292,,.0281,.0686,.1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1996,,,,,,,,,,,,,.4368,,.033,.0769,.1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1997,,,,,,,,,,,,,.4462,,.0356,.0847,.1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1998,,,,,,,,,,,,,.4576,,.0402,.0938,.2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,1999,,,,,,,,,,,,,.4645,,.0386,.0932,.2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2000,,,,,,,,,,,,,.4691,,.0433,.0999,.2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2001,,,,,,,,,,,,,.4373,,.0317,.0766,.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2002,,,,,,,,,,,,,.4373,,.0331,.0762,.1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2003,,,,,,,,,,,,,.4455,,.0354,.0798,.1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2004,,,,,,,,,,,,,.4625,,.0441,.0959,.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2005,,,,,,,,,,,,,.4774,,.0492,.1068,.2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2006,,,,,,,,,,,,,.492,,.0548,.1164,.2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2007,,,,,,,,,,,,,.5075,,.0658,.1312,.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2008,,,,,,,,,,,,,.4923,,.056,.1126,.2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2009,,,,,,,,,,,,,.4731,,.0402,.0854,.1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2010,,,,,,,,,,,,,.492,,.0453,.0962,.2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2011,,,,,,,,,,,,,.4903,,.0398,.0901,.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2012,,,,,,,,,,,,,.5157000000000001,,.0545,.1144,.2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2013,,,,,,,,,,,,,.4782,,.0424,.0911,.1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2014,,,,,,,,,,,,,.4837,,.0481,.1013,.2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-IL,2015,,,,,,,,,,,,,.4887,,.0504,.1053,.2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
