country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
LT2010,.44289362,16685.717,-.0001055516,9.9133577,314.84595,9474.0391,20198.375,24781.994,.68367869,.32561222,.17257334,.95838696,.39508164,.39394999,1.0806712,1.7013606,.68745124,.32832134,2.7725863,2.4748819,8.4447336,79622.172,57905.656,35533.031,20885.068,14357.466,6857.0137,3215.6108,4932764.5,347.73755,.95008999,41636.996,1733639552,29950.684
LT2011,.44271639,17597.096,-.00009354778,9.9742088,323.31253,10689.725,21465.645,26132.75,.66146636,.32020304,.17240016,1.0976183,.40287694,.38596109,.97695816,1.7435085,.67956489,.36265507,2.7247486,2.5656245,7.5133338,82629.641,59280.543,37932.352,21756.334,14784.842,7890.0454,3737.3303,6156721,415.15836,.95008999,46977.793,2206913024,31576.553
LT2012,.46622127,17630.553,-.000095764997,9.97896,326.50629,10442.229,21567.879,26651.586,.68385339,.34701565,.19310243,1.807981,.47498026,.42620212,1.0815448,1.6945883,.65156126,.34156093,2.7689724,2.600812,8.1068182,88544.117,61573.305,37682.352,22236.877,14488.688,7595.249,3597.7375,10111492,399.77374,.95008999,63067.238,3977476608,33029.703
LT2013,.47502753,18289.447,-.000092034999,10.018845,333.89563,10865.432,22445.486,27871.574,.68812335,.35573441,.19998626,2.0771704,.4984172,.43964425,1.1031978,1.7444034,.64546186,.34762719,2.8333845,2.7025664,8.1506405,93844.344,64744.117,39860.406,22850.453,14749.095,7943.439,3762.4434,11956491,417.87329,.95008999,71302.109,5083990528,34838.871
LT2014,.50929874,18122.836,-.000096067801,10.013221,336.82935,10409.314,22319.6,28363.502,.71815318,.39566547,.23201828,4.3498726,.62036419,.50362736,1.274013,1.8086987,.62056792,.33064452,2.9373729,2.9145858,8.8837795,100495.7,66650.453,41040.27,22690.498,14080.995,7502.4888,3553.8462,22237258,394.79639,.95008999,109382.91,11964619776,36932.523
LT2015,.47691488,19279.396,-.000091999769,10.066232,343.7822,10869.593,23534.709,29546.551,.7050882,.36146057,.19834834,1.5247952,.47357887,.44857186,1.1954221,1.7665396,.59292829,.31235638,2.8597231,2.9793479,9.1553211,100607.7,70959.953,43834.164,24813.574,14712.67,7750.6787,3671.4932,9457411,407.91855,.95008999,64629.246,4176939264,36857.094
LT2016,.47454357,20066.742,-.000088007662,10.10593,350.30563,11362.647,24487.793,30678.508,.7024641,.35877645,.19666988,1.511167,.46942768,.44437712,1.1804695,1.7246877,.58850598,.3121064,2.813359,2.9306207,9.014102,103757.24,73175.336,44859.051,26009.955,15307.014,8117.873,3845.4751,9764600,427.37555,.95008999,66665.117,4444237824,38189.164
LT2017,.48508117,20917.404,-.000085238848,10.147701,358.78629,11731.74,25532.332,32181.9,.7112025,.37147656,.20778571,2.1523631,.51449084,.46438196,1.2313169,1.7124859,.57256788,.30452085,2.7716382,2.9908874,9.1016378,110219.23,75955.43,46929.863,27404.525,15690.95,8345.249,3952.9412,14263952,439.14026,.95008999,84630.914,7162391040,40622.723
LU1985,.4280026,31090.6,-.000050448423,10.52977,421.64835,19822.227,37412.859,44446.832,.63531542,.3116872,.18227783,9.9170513,.53502899,.37351188,.87104791,1.4886538,.69821751,.37645304,2.2120571,2.1320775,5.87605,120090.88,88089.93,59282.109,39822.633,27804.859,14991.351,7101.0664,63438916,788.98108,.95008999,243068.42,59082260480,54354.441
LU1991,.43920293,46704.816,-.000033616681,10.940963,519.45313,29747.137,56441.66,67457.883,.64281827,.32229012,.19001542,8.8938236,.55460215,.38903597,.89984769,1.4940662,.68763357,.3744424,2.2461255,2.1727653,5.9985881,189910.78,134886.5,89723.109,60052.965,41294.434,22486.375,10651.777,89307880,1183.4124,.95008999,352697.53,124395552768,83282.922
LU1994,.4406724,56161.301,-.000028429849,11.123399,569.72656,35174.297,67737.734,81147.086,.64968836,.32537916,.19183131,10.172981,.5649603,.39360446,.92730069,1.497823,.7033388,.36359268,2.2740626,2.1295896,6.2544236,228090.77,164296.45,108214.7,72247.984,50814.813,26268.84,12443.128,117462576,1382.4645,.95008999,454775.72,206820950016,100408.6
LU1997,.4624823,56891.098,-.000028421768,11.14297,578.91486,35184.301,69076.484,83785.594,.66757214,.3473525,.20837806,13.038806,.62785697,.42671815,1.0040859,1.559918,.67881316,.3596617,2.3956902,2.298008,6.6609545,245076.42,174043.48,113325.83,72648.578,49314.813,26128.91,12376.541,141985088,1374.7631,.95008999,542716.06,294540738560,105840.42
LU2000,.45902145,66103.742,-.000024546922,11.293123,624.13275,40738.305,80267.727,97385.414,.66660661,.34310651,.2030191,9.6144466,.5913896,.4202334,.99972987,1.5635389,.67452419,.35755435,2.4272828,2.3179879,6.7885704,288198.94,204927.97,132004.73,84426.898,56947.988,30187.205,14299.053,136351600,1588.2701,.95008999,538034.81,289481457664,122192.91
LU2004,.47319689,80612.031,-.000019978659,11.495906,692.5567,50053.41,98312.461,119908.7,.67289877,.35752377,.21639143,11.835738,.64892763,.44242546,1.0285789,1.5599523,.68700618,.36474448,2.511637,2.2706525,6.8860178,369366.94,256491.13,159304.03,102121.09,70157.82,37248.105,17643.721,190708752,1960.6636,.95008999,747569.25,558859747328,153021.17
LU2005,.48513463,78136.305,-.000020334595,11.469037,684.3938,49177.273,95706.039,117098.72,.675955,.36936194,.22839867,16.07234,.70993632,.46102315,1.0429957,1.5477264,.69016147,.37518808,2.5667191,2.2425568,6.8411527,367632.25,252832.47,152457.47,98504.148,67983.766,36957.582,17506.635,225760032,1945.1422,.95008999,863974.56,746452025344,151760.64
LU2006,.43676531,116405.05,-.000013646843,11.858289,823.86334,73277.023,141250.3,169687.7,.64544356,.31654966,.1789531,2.9379041,.46734083,.38060129,.91021264,1.5859716,.69170815,.37365294,2.3579051,2.2928336,6.3104148,502231.66,347179.75,233519.67,147240.77,101847.63,55016.945,26060.309,102056608,2895.0237,.95008999,503041.06,253050306560,206672.36
LU2007,.47532135,116472.35,-.000013814001,11.863364,832.01587,72390.32,141969.03,173062.59,.67389983,.36046523,.22039655,15.911856,.68122894,.44701427,1.0332712,1.5419956,.68388128,.36363477,2.4938378,2.2547708,6.8580842,526573.13,369720.63,228606.52,148253.67,101387.91,53910.191,25536.967,331754816,2837.4409,.95008999,1257454,1581190479872,221987.98
LU2008,.46754271,93321.164,-.000017395541,11.640013,743.61066,57485.992,113551.63,138239.2,.67200541,.35211495,.21125636,13.028335,.63429356,.43404198,1.0244154,1.5788502,.67337441,.35754254,2.4614589,2.3446839,6.8843803,411090.66,293378.22,188181.17,119188.75,80258.648,42615.047,20186.02,234870192,2243.0095,.95008999,898342.69,807019610112,175265.06
LU2009,.41472787,106758.17,-.00001495899,11.765173,782.87592,66849.438,128691.47,153223.67,.63351649,.29448462,.1599936,1.8619858,.39500389,.34882671,.86431777,1.5562277,.68411827,.36678243,2.3118045,2.2747934,6.3029313,433043.25,315148.81,212147.39,136321.56,93260.07,50000.355,23684.598,67203688,2631.2798,.95008999,353454.63,124930179072,182407.75
LU2010,.45085052,119494.88,-.00001352186,11.883608,836.67169,73954.328,144872.33,175004.88,.66013622,.33422619,.19574937,9.3861265,.56548852,.40680528,.97117776,1.5782194,.67471486,.36066794,2.40294,2.3390908,6.6624722,503305.69,366229.16,240534.48,152408.77,102832.47,54968.957,26037.916,242710528,2893.0095,.95008999,946682.06,896206962688,217599.91
LU2011,.44419202,109454.64,-.000015081941,11.793024,800.23175,66304.461,132325.97,160092.7,.66330755,.32805198,.18705316,6.4354253,.51460648,.39757431,.98503488,1.6138611,.65819979,.34664714,2.3911622,2.451932,6.8979716,455453.31,335807,226645.39,140436.73,92435.43,48681.992,23059.834,175657568,2562.2039,.95008999,709414.81,503269425152,196928.88
LU2012,.43066931,112718.31,-.000014626169,11.819649,808.90112,68370.602,135896.45,163580.27,.65466589,.31359848,.17376989,3.5826359,.45088974,.37629253,.94787306,1.5783315,.6458627,.34251595,2.3178186,2.4437571,6.7670383,460343.38,340001.19,231525.72,146690.17,94741.711,50243.723,23799.883,120861808,2643.9575,.95008999,532149.25,283182825472,197983.91
LU2013,.42330748,97153.797,-.000017070894,11.668726,749.35791,58579.242,116859.29,140384.31,.65228111,.30633819,.16669664,2.6166141,.41838229,.36577073,.9379431,1.5768995,.65136045,.3398194,2.3190072,2.4209323,6.824234,392680.09,292609.25,198971.09,126178.67,82187.797,42877.965,20310.428,83092104,2256.0427,.95008999,386979.09,149752823808,168467.23
LU2014,.41501459,97467.789,-.000016613296,11.673228,748.53552,60192.754,117386.59,140076.36,.63873315,.29546526,.15928508,2.0025153,.39111564,.35021764,.88401842,1.5581313,.66624475,.35675505,2.3516793,2.3386772,6.5918603,391487.56,294520.28,195137.69,125238.27,83439.336,44679.387,21164.219,67749656,2350.8293,.95008999,334816.03,112101769216,166615.77
LU2015,.41593173,93083.164,-.000018195078,11.621563,731.89667,54959.922,111475.84,133918.19,.65514338,.30052331,.15970449,1.7337738,.38400263,.3574228,.94987786,1.5284537,.64767808,.32536387,2.3089683,2.3598971,7.0965729,374863.75,281591,186403.08,121955.34,78987.797,39679.859,18796.209,57657784,2088.5071,.95008999,297992.94,88799789056,159370.34
LU2016,.42476445,89122.148,-.000019443089,11.577961,718.78949,51432.156,106719.73,129164.58,.66803306,.31118152,.1663121,2.1996849,.40555674,.37277749,1.0061741,1.5727862,.6335485,.31110251,2.3274999,2.4825034,7.4814558,362889.34,274738.75,185652.14,118040.29,74784.242,36722.633,17394.551,68052984,1932.583,.95008999,326303.97,106474291200,154931.56
LU2017,.43269354,88513.344,-.000019317522,11.575564,718.5929,51766.473,106464.21,129093.95,.66821438,.3176415,.17260128,2.7104976,.43112841,.38220009,1.0069972,1.5813652,.6283614,.32014191,2.4020286,2.5166492,7.5030122,370974.19,279506.75,184012.09,116362.8,73117.891,37252.609,17646.209,78912248,1961.1375,.95008999,364768.88,133056323584,156023.86
LV1988,.30440941,15321.468,-.00010432738,9.7805424,283.59341,9585.2119,17686.24,20106.305,.56483394,.19704936,.087179095,.1688257,.16241165,.21946205,.64898664,1.3793089,.6689952,.34511501,1.7455497,2.0617621,5.057878,43195.664,36345.664,28719.836,20821.902,13929.753,7185.9507,3403.9258,365766.56,378.09921,.95008999,12851.925,165171984,22026.561
LV1994,.41479868,6962.3989,-.00024572949,9.030592,200.77371,4069.5159,8354.8018,10077.521,.65795034,.29776487,.1529675,.7630145,.33966607,.35348698,.96177614,1.6206214,.62551957,.31907341,2.3337228,2.5908406,7.3140626,28995.869,21460.125,14902.687,9195.6621,5752.0664,2934.0911,1389.8761,1758652.1,154.33885,.95008999,14757.82,217793264,11897.442
LV1995,.44127974,5195.2681,-.00034007421,8.7411432,175.22775,2940.5347,6255.042,7676.1909,.68376297,.32730734,.1744712,1.2145851,.40827465,.3964667,1.0810924,1.6092123,.61268407,.30198732,2.3662157,2.6264961,7.8354807,23455.994,16334.712,11108.885,6903.3062,4229.5459,2084.7109,987.39679,2034040.6,109.71075,.95008999,14552.236,211767584,9298.5137
LV1996,.45062229,5507.7705,-.00032935568,8.79984,181.29218,3036.2312,6633.1855,8216.7129,.69714826,.33836669,.18041623,1.2836847,.42121589,.4130438,1.1509728,1.6519907,.60841829,.29298854,2.516062,2.7152219,8.5875778,25660.746,18253.928,11985.125,7254.959,4414.0498,2125.6199,1006.8182,2352762,111.98348,.95008999,16130.068,260179088,10025.471
LV1997,.45475939,6192.666,-.00029184762,8.9195127,192.71178,3426.4456,7476.4463,9284.457,.69831455,.34172744,.18253902,1.3034397,.42577478,.41813621,1.1573553,1.7061309,.59976959,.2985025,2.611033,2.8446436,8.7471056,29281.201,21074.381,13770.662,8071.2817,4840.9092,2409.2976,1141.1157,2729346.3,126.85951,.95008999,18413.535,339058272,11357.676
LV1998,.46267939,6587.292,-.00027803384,8.980998,199.29349,3596.6846,7950.5654,9929.4736,.70662105,.35147813,.19006002,1.4911767,.45143223,.43305954,1.2042804,1.6742818,.58738893,.28737479,2.5243337,2.8503802,8.7841167,31859.92,22076.447,14642.356,8745.4551,5136.9839,2513.2234,1190.496,3176034,132.23141,.95008999,21258.871,451939584,12259.518
LV1999,.4613533,6796.9419,-.00026979161,9.0137281,202.69553,3706.5645,8215.0889,10271.369,.70626074,.34896743,.18601049,1.0420625,.42665741,.42919561,1.2021898,1.6989411,.58586556,.28851289,2.6240101,2.8998821,9.0949497,33892.77,23551.035,15248.348,8975.207,5258.2646,2589.4629,1226.653,2062133.3,136.36365,.95008999,18291.895,334593376,12618.553
LV2000,.46688786,7548.4961,-.00024166187,9.1201677,213.91922,4138.0132,9137.7295,11440.358,.70775306,.35464832,.1920253,1.5602067,.45578122,.43795988,1.2108817,1.7424867,.58702803,.2941004,2.6923287,2.9683197,9.1544542,37153.723,26561.158,17190.496,9865.4961,5791.3228,2901.4465,1374.3802,3961743.5,152.68596,.95008999,25115.115,630768960,14159.303
LV2001,.47404471,8271.2285,-.00022220051,9.2160149,225.35481,4500.4395,10056.909,12696.197,.71382368,.36049592,.19266744,.81760937,.4336836,.44706228,1.2471744,1.7252604,.58573264,.29238677,2.7805612,2.9454741,9.5098734,45875.004,29950.209,18583.266,10771.281,6309.0913,3149.3804,1491.9423,1212360.4,165.70248,.95008999,20192.791,407748800,15726.105
LV2002,.47417456,9012.9766,-.00020305821,9.2999506,234.7272,4924.6963,10937.475,13774.215,.71268862,.36189756,.1963995,1.5239316,.46429464,.44925645,1.2402723,1.7840831,.58084339,.29458579,2.8174839,3.0715389,9.5642223,45924.797,33061.777,20935.332,11734.505,6815.9097,3456.8184,1637.3969,4620435,182.02481,.95008999,30047.727,902865920,17140.625
LV2003,.4865571,9613.1426,-.0001876621,9.3711052,243.93799,5328.7266,11744.085,14876.437,.71538997,.37274233,.20544183,1.4664212,.48969075,.46639785,1.2567897,1.8261688,.59379464,.30697644,2.9204421,3.0754216,9.5135708,52358.473,35919.629,22460.746,12299.381,7303.3062,3775.6201,1788.4299,4270644.5,198.55373,.95008999,32196.215,1036596224,18722.904
LV2004,.47784212,10591.848,-.00016366955,9.470685,254.95743,6109.8721,12973.768,16250.823,.69879496,.36041799,.19886538,1.3933798,.47512764,.44694042,1.1599988,1.7816246,.6026426,.32794684,2.807621,2.9563534,8.5612078,55986.574,37800.211,23986.779,13463.431,8113.6367,4415.2896,2091.5291,4345764.5,232.43803,.95008999,34002.188,1156148736,20284.76
LV2005,.49969414,11555.562,-.00015475768,9.5605373,269.22934,6461.7148,14193.469,18121.107,.72023571,.38548419,.2154344,1.4038835,.51643085,.48692062,1.2872187,1.8176434,.58043826,.31270742,2.920913,3.1315014,9.3407221,67286.984,43098.555,26819.631,14755.166,8564.4639,4614.0498,2185.5374,4195821.5,242.76862,.95008999,38861.828,1510241792,23096.996
LV2006,.47109285,13361.452,-.00013203312,9.6979656,285.9722,7573.8574,16284.442,20445.027,.70019221,.35538754,.19069265,1.0130723,.43514979,.43910596,1.1677352,1.8084683,.54061812,.31180367,2.7262909,3.3451862,8.7436142,68490.297,47878.516,31759.92,17561.777,9494.2158,5475.8267,2593.8018,3902511.8,288.22318,.95008999,36107.434,1303746816,25262.377
LV2007,.50462323,13971.637,-.00013907316,9.7368088,297.03955,7190.4595,16929.422,22058.125,.74505585,.39975229,.21790956,1.2387408,.50326073,.51041287,1.4612141,1.8583596,.47950074,.26898903,2.9720495,3.8756137,11.048962,81322.734,55297.316,34576.242,18605.787,8921.4883,5004.7524,2370.6614,4819259.5,263.42978,.95008999,44576.309,1987047168,28204.061
LV2008,.49160132,14177.253,-.00012808839,9.7590017,297.31604,7807.1084,17309.338,22099.209,.72003573,.37928417,.20751861,1.3218446,.48539045,.47688189,1.2859423,1.8448236,.52557898,.30062655,2.9281876,3.5100787,9.740283,78167.156,54364.465,34250.828,18565.91,9757.8516,5581.4053,2644.0085,5695037,293.59506,.95008999,45528.156,2072813184,27886.092
LV2009,.47596478,13689.175,-.00012410567,9.7291756,289.24786,8057.6494,16800.693,20916.08,.69154519,.35685283,.19931169,1.6700641,.48734561,.44138169,1.1209829,1.8709919,.71371293,.36031872,3.0187626,2.621491,8.3780336,71849.383,48999.383,30369.217,16231.612,11584.712,5848.5542,2770.4548,6988586.5,307.85126,.95008999,47938.629,2298112256,26122.625
LV2010,.45765865,12381.469,-.00017330443,9.6036282,272.77975,5770.1929,14818.441,18602.199,.7472502,.35091278,.18517415,.94686419,.42292452,.43218818,1.4782407,1.7691772,.72877467,.30962068,2.8724432,2.4276052,9.277298,63373.766,43465.293,26770.869,15131.819,11027.687,4685.1245,2011.9836,2987308.3,172.10745,.95008999,31546.09,995155840,22829.662
LV2011,.48304757,12191.062,-.00014113191,9.6132221,273.6488,7085.5703,14961.306,18720.918,.69954193,.36557758,.20615418,1.8122979,.51048791,.45504028,1.1641258,1.8534269,.71920365,.35184392,2.9837284,2.5770543,8.4802608,65572.734,43228.309,26852.48,14488.018,10419.835,5097.521,2414.4629,6486255,268.38846,.95008999,45082.5,2032431744,23582.561
LV2012,.48209146,13018.403,-.00012974648,9.681179,282.72729,7707.3379,16013.365,19983.682,.69338048,.36294347,.20499311,2.1617897,.51216561,.45089686,1.1306856,1.8766447,.69392669,.36218986,3.0400052,2.7043846,8.3934031,68410.75,47211.16,29144.217,15529.96,10776.653,5624.7939,2664.4629,8854224,296.0744,.95008999,52482.387,2754401024,25136.49
LV2013,.48104164,13591.877,-.00012319538,9.7247066,288.70819,8117.188,16725.787,20838.105,.69007349,.36138418,.20436968,2.278475,.51286274,.4484522,1.1132858,1.8409916,.65841168,.35910538,2.9313865,2.7961102,8.1630259,70543.805,48716.738,30595.457,16619.01,10942.149,5967.9756,2827.0664,9762944,314.04962,.95008999,56139.852,3151683072,26190.688
LV2014,.46701196,14425.709,-.00011679546,9.7804451,296.17545,8561.9766,17684.525,21929.973,.68365985,.3466081,.18975121,1.2364115,.44852704,.42557818,1.080577,1.7838519,.6178658,.34693643,2.7971737,2.8871188,8.0624962,73706,50670.457,32314.258,18114.877,11192.563,6284.7109,2977.0664,5288441.5,330.78516,.95008999,42736.941,1826446080,27065.727
LV2015,.45852774,15410.484,-.00011059968,9.8419657,304.99146,9041.6182,18806.641,23254.945,.68230814,.33919832,.18289995,1.070853,.42427891,.41430154,1.0738522,1.7206955,.59453911,.33260062,2.6722538,2.8941669,8.0344219,76222.734,52998.969,34126.656,19833.059,11791.529,6596.4883,3124.5869,4862382,346.90085,.95008999,41822.234,1749099392,28460.34
LV2016,.44590756,16528.648,-.00010462804,9.907012,314.54575,9557.667,20070.615,24734.758,.67959684,.32716966,.17081292,.70846587,.37663111,.39626208,1.0605339,1.7187589,.57075804,.32096401,2.6541696,3.0113618,8.2693682,79600.211,57250.004,37073.348,21569.836,12311.158,6923.1411,3279.3391,2931766.8,364.25623,.95008999,35654.703,1271257856,29830.129
LV2017,.4679763,16800.125,-.00010692954,9.9237986,319.98886,9351.9531,20410.365,25598.219,.70384383,.35364777,.18935962,.98961318,.4325777,.4364107,1.1882985,1.7330171,.54451108,.29836819,2.6716828,3.182703,8.9543152,86453.313,59570.25,38640.91,22296.902,12140.91,6652.6865,3151.24,4532528.5,350.20663,.95008999,44608.383,1989907968,31577.775
MA1984,.57260239,2956.8381,-.00061968155,8.209651,140.52873,1613.7322,3676.2605,4937.0815,.76674229,.46861315,.28636718,2.6604898,.75197643,.63226497,1.6435521,1.8690211,.56952608,.30736765,3.1897461,3.2817128,10.377625,25735.611,11852.617,6945.0015,3715.8499,2116.2734,1142.132,541.00464,1941251.6,60.09782,.95008999,16024.279,256777520,6918.2378
MA2000,.58559906,3445.7598,-.00055838021,8.3619471,153.04723,1790.8945,4281.0239,5855.8628,.78461981,.48514682,.29575032,3.2645643,.77909416,.66387349,1.8214763,1.8381261,.56921893,.2898455,3.6886191,3.2292075,12.726156,28907.549,15819.446,7883.2036,4288.7178,2441.2192,1243.0656,588.8493,3108466.8,65.441505,.95008999,21334.334,455153792,8315.0381
MA2006,.59179062,4076.1667,-.00046153055,8.5335741,166.68205,2166.7039,5082.5781,6945.7266,.78301454,.49100313,.30441737,3.3426404,.81663251,.67531341,1.804302,1.7872066,.58291733,.29870626,3.5755792,3.0659692,11.970219,33874.441,18141.391,9067.7373,5073.6929,2957.5435,1515.5438,717.89307,3457841,79.757614,.95008999,25924.836,672097088,9985.4795
MA2013,.57683492,4812.8896,-.00038916816,8.6984282,180.14949,2569.5833,5993.4849,8113.46,.77407378,.47303307,.28663793,2.3508656,.74024773,.64061749,1.7131119,1.8008505,.59031785,.30145654,3.5626159,3.0506456,11.818008,39604.863,21259.219,10746.227,5967.3062,3522.6072,1798.8834,852.10657,2638665,94.695076,.95008999,24763.51,613231360,11373.551
MD1988,.32935962,11406.021,-.00013923098,9.4980526,247.38071,7182.3101,13333.737,15299.304,.57770133,.21601555,.10044603,.26174998,.19896993,.24336608,.6839962,1.4018443,.66252595,.35215682,1.8884968,2.1159086,5.3626585,35717.688,28948.955,21489.012,15329.1,10155.927,5398.2471,2557.0662,790889.88,284.1145,.95008999,12356.345,152679248,17007.656
MD1993,.45888448,5307.3169,-.0004027182,8.7421169,178.87573,2483.126,6261.1372,7999.1323,.74682915,.36163634,.1844364,.8212049,.40014151,.44884714,1.4749509,1.7170014,.56219655,.22394767,2.6795952,3.0540946,11.965274,25910.875,19421.77,12444.868,7248.0239,4074.814,1623.1781,768.8606,1368580.8,85.438927,.95008999,12621.561,159303792,9808.1035
MD1998,.48316318,3240.4038,-.00064836274,8.2576151,141.60039,1542.3466,3856.8853,5012.6675,.75399935,.38483581,.20049128,.86700237,.438402,.48586607,1.5325147,1.8113886,.4584417,.23344088,2.9196343,3.9511864,12.506954,17508.285,12893.669,7999.4414,4416.1929,2024.567,1030.9199,488.33524,793494.44,54.267445,.95008999,8290.0674,68725208,6269.6841
MD1999,.478715,3152.5715,-.00066936424,8.2281322,139.35551,1493.955,3744.8328,4854.9897,.75297111,.3807832,.19721618,.81487346,.42843643,.47929984,1.5240546,1.782807,.45973074,.22941869,2.8354034,3.8779373,12.359077,16775.658,12302.738,7735.5518,4338.9731,1994.7594,995.44153,471.53818,694311.56,52.38316,.95008999,7752.415,60099940,6047.6924
MD2000,.47608373,3209.2761,-.00065936049,8.2449379,140.377,1516.621,3808.3003,4926.4258,.75241071,.37829268,.19575803,.83728087,.42649439,.47528583,1.5194734,1.7553985,.48411047,.22670121,2.7963521,3.626029,12.334968,16876.906,12416.424,7794.3594,4440.2222,2149.5579,1006.6037,476.79623,758322.81,52.993309,.95008999,7959.4487,63352828,6125.5513
MD2001,.47845927,3510.6428,-.00059913332,8.3364983,147.07085,1669.0776,4173.4482,5407.458,.752042,.37999296,.19666857,.78431225,.42608902,.47802445,1.5164704,1.8019398,.46833628,.23283748,2.8609281,3.8475342,12.287232,18763.059,13677.712,8614.8311,4780.8652,2239.0525,1113.1646,527.2951,700818.5,58.574387,.95008999,8465.3535,71662216,6731.2915
MD2002,.47784531,3846.0388,-.00055335957,8.4254932,153.82683,1807.1433,4561.8965,5915.6729,.75465447,.38065743,.19686291,.79891062,.42715505,.47909674,1.5379424,1.7231514,.46179646,.22130384,2.7593186,3.7314091,12.468462,20523.611,14941.386,9330.6631,5414.8828,2500.5735,1198.3344,567.60089,794068.75,63.060783,.95008999,9349.0137,87404056,7365.7075
MD2003,.4803009,4102.1729,-.00052455132,8.4887791,158.9136,1906.3911,4859.9292,6313.3828,.75848174,.38430172,.20016548,.9580121,.44183576,.48499823,1.5702367,1.7405537,.49264118,.22015417,2.7955325,3.5331063,12.698068,21759.146,15945.729,9928.125,5704.0039,2810.0273,1255.7601,594.84229,1192918.8,66.111534,.95008999,10971.089,120364784,7893.3613
MD2004,.47606447,4456.7256,-.00048105046,8.5711317,165.32669,2078.7839,5277.0962,6833.229,.75561684,.37962118,.19668119,.87979019,.43078792,.47742501,1.5459673,1.6960255,.48474643,.21802035,2.7308402,3.4987891,12.52562,23429.701,17156.301,10655.154,6282.4258,3045.3835,1369.6967,648.80463,1132445,72.123299,.95008999,11329.998,128368848,8506.248
MD2005,.48125249,4689.1577,-.00045170166,8.6253223,170.02728,2213.8506,5570.959,7227.3193,.75508833,.38370141,.20046319,.96537656,.44350731,.48402372,1.5415522,1.7362183,.47780722,.22455825,2.8000016,3.6337214,12.468932,24991.811,18319.193,11359.321,6542.5649,3126.085,1469.187,695.89386,1373943.5,77.345467,.95008999,12612.157,159066528,9039.3828
MD2006,.4830704,4770.4775,-.00044747486,8.6415806,171.58734,2234.7625,5662.27,7360.5537,.75784081,.38643563,.20240934,1.0154188,.45007467,.48847011,1.5647576,1.7269982,.4820765,.22136311,2.7827876,3.5824151,12.571144,25512.016,18588.252,11535.87,6679.7231,3220.1377,1478.6443,700.3623,1488410.5,77.81205,.95008999,13205.513,174385552,9228.4854
MD2007,.48195153,4781.1318,-.00044733135,8.6428556,171.52303,2235.4795,5669.499,7355.0371,.75777984,.38569456,.203062,1.1847131,.45855507,.48726302,1.5642376,1.7032235,.49429297,.22033389,2.7571814,3.4457774,12.513651,25252.021,18440.811,11391.642,6688.2832,3305.9714,1473.6555,698.0473,1865622,77.578758,.95008999,14264.915,203487792,9229.1211
MD2008,.48493543,5128.4194,-.00041658391,8.7142315,177.82524,2400.4768,6088.9512,7905.4541,.75891197,.38846597,.20602839,1.3830245,.47203705,.49178466,1.5739312,1.7139242,.51095611,.22166009,2.7838619,3.3543472,12.559149,27119.977,19858.117,12225.932,7133.2979,3644.802,1581.1675,748.97687,2428489.3,83.213676,.95008999,16627.961,276489088,9956.8477
MD2009,.48516265,4576.0688,-.00046540177,8.6012888,167.95644,2148.6812,5438.6646,7052.3418,.75825948,.38811502,.2065659,1.3933865,.47578314,.49121094,1.5683333,1.7088007,.52777708,.22398219,2.7761543,3.2377319,12.394531,24305.66,17522.141,10785.368,6311.6592,3331.1489,1413.6992,669.63947,2122887.8,74.384445,.95008999,14899.116,221983664,8888.3779
MD2010,.47527951,5102.4355,-.00041002754,8.7098217,176.54659,2438.8606,6062.1602,7792.1748,.74919426,.37658408,.19867411,1.2932227,.4536247,.47254139,1.4935749,1.6902568,.52770597,.22819752,2.6847548,3.2030277,11.765049,26017.563,18985.082,11952.549,7071.4395,3731.6406,1613.6848,764.37421,2246251.5,84.900558,.95008999,15703.208,246590752,9724.1016
MD2011,.47020534,5393.5737,-.00037611302,8.7676535,180.98889,2658.7751,6423.0835,8189.2451,.73883647,.36907968,.19559488,1.4303331,.45218229,.4605757,1.4145091,1.6564413,.52376074,.23744236,2.5918612,3.1625917,10.91575,26709.67,19435.373,12421.019,7498.6162,3927.4807,1780.489,843.37067,2670782.3,93.729782,.95008999,17289.797,298937056,10180.499
MD2012,.47022921,5422.6582,-.00057296368,8.7424126,181.18228,1745.3113,6262.9858,8206.7559,.82949048,.38813275,.19823466,1.3450931,.44731268,.49123991,2.4323871,1.6545243,.52735269,.21130362,2.6325095,3.1374152,12.458421,26903.283,19989.047,12563.058,7593.1533,4004.27,1604.4608,628.18518,2595601.8,42.13623,.95008999,16857.867,284187680,10235.857
MD2013,.46632516,5945.0308,-.00050404901,8.8358841,189.36951,1983.934,6876.6328,8965.2021,.82190579,.38269693,.1952098,1.3284851,.43996829,.48239517,2.3075027,1.6512932,.52648574,.2153652,2.6080143,3.1364443,12.10973,29022.676,21656.426,13712.006,8303.7988,4371.8315,1788.3492,708.18658,2838143.8,48.88377,.95008999,18232.994,332442048,11139.8
