Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,$1 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$10-$30 - share of population between poverty lines,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,Share of the richest decile in total income or expenditure,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,P10,P90,Gini coefficient
Indonesia - urban,2015,7.569845650103855,5.261222553160423,36910.0,110867098.0,130919055.0,134559725.0,136056040.0,0.02679485690913939,80.4831911730928,95.03976888726041,97.68268791864534,98.76892713021076,0.0021859905325411497,41.83021640291108,65.96640721900606,76.175274379906,81.71045653516342,3011.2427491587714,576219036.468481,1817399137.546791,3147985856.6682134,4502307143.772262,137714956.0,26884768.0,6832811.0,3192141.0,1695826.0,99.97320544463622,19.516808578113924,4.960231173928344,2.3173123476962556,1.2310729787137693,22079549.0,20051957.0,3640670.0,1496315.0,23692627.0,16.028493581350105,14.55657740418558,2.642918826232089,1.0862393689824863,17.199496745552537,8234481.0,19253644.0,32125192.0,5.97776352836679,13.977047816368527,23.32105770564127,34.191496846613525,6.13752893336746,9.69337906449137,13.987912673366019,20.60852452301633,49.572654805760074,2.2,12.86,0.427530636848319
Indonesia - urban,2016,7.877814405571401,5.7791057544033535,11552.0,109259978.0,133895100.0,137883242.0,139840047.0,0.00818089032017493,77.37318920103239,94.81871701207504,97.64294611166898,99.02867068451316,0.0010587959575048829,38.60974912189266,63.82950494861821,74.7066222763397,80.63569733454054,1495.1435276008524,545214742.205174,1802694287.1748352,3164834224.3942456,4554680818.66996,141200125.0,31951699.0,7316577.0,3328435.0,1371630.0,99.99181937340776,22.626810812536416,5.18128327305397,2.3570536592381095,0.9713290211828587,27306441.0,24635122.0,3988142.0,1956805.0,28623264.0,19.33724007824084,17.44552753948245,2.8242296138158602,1.385724638055251,20.269756910636588,10929097.0,24751602.0,36840797.0,7.73951394038778,17.5280136153738,26.08905843482438,31.67703617201546,6.07876154671353,9.82835142000621,14.8290408154269,21.91269469976719,47.35115151808279,2.25,13.38,0.4103151529517567
Indonesia - urban,2017,8.224087717194756,5.978120410778258,20340.0,107545516.0,136301370.0,141783330.0,143334041.0,0.01406088822962023,74.3459198514961,94.2247622903282,98.01442609244404,99.086428748233,0.0013010084460944888,36.88818286698126,61.989192110220024,73.50784388917499,79.79143098552771,1881.981222476379,533608122.9551957,1793416420.9021914,3189995783.3349476,4616910067.880587,144635233.0,37110057.0,8354203.0,2872243.0,1321532.0,99.98593901390858,25.65408039965387,5.775237570694909,1.9855736909631543,0.913571439103836,24970468.0,28755854.0,5481960.0,1550711.0,34237814.0,17.262015892052773,19.878842828958966,3.789663879731754,1.0720022518593184,23.668506240947934,11334134.0,22675930.0,34403132.0,7.83525576041562,15.675807761417149,23.78279084602749,30.717397899471898,6.11357239070899,9.920501146173269,14.60892743607144,22.28355301580393,47.073446011235106,2.34,14.58,0.4068613113833034
Indonesia - urban,2018,8.501267991123555,6.182008582656916,11867.0,108095507.0,139355194.0,144965109.0,146747504.0,0.008013276194139123,72.99374254765364,94.1024974827554,97.89070915950724,99.09430864821039,0.00042632392909643015,35.23138514003764,60.88743280314999,72.73759901070498,79.1984306457338,631.3376965482431,521737111.6760432,1803348531.5332508,3231485620.0446467,4691358036.607291,148076864.0,39993224.0,8733537.0,3123622.0,1341227.0,99.99198656108412,27.006257484912883,5.8975027613681155,2.109290814302406,0.9056914668274118,26125232.0,31259687.0,5609915.0,1782395.0,36869602.0,17.641607044360452,21.108754723544763,3.788211947065709,1.2035993474749946,24.8969666118536,9884975.0,20546264.0,32949284.0,6.67503537249672,13.874292830263371,22.24969024108283,30.49437246952995,6.34991108637781,10.11647920259982,14.672382958109111,22.25457296307003,46.60665378982575,2.53,14.74,0.4005401951850121
Indonesia - urban,2019,8.526905841575184,6.313889687650991,6833.0,110555588.0,142979746.0,148721338.0,150196118.0,0.004510068265316125,72.96930177832421,94.37001291332908,98.15959925246311,99.13298889536836,0.00012612987105316487,34.515601440644126,60.65859784036108,72.68656732839435,79.19596075492909,191.099019514206,522944924.7965993,1838073483.4040208,3303816526.3297334,4799583262.357656,151502891.0,40954136.0,8529978.0,2788386.0,1313606.0,99.99549005844668,27.030698042853015,5.629987155147877,1.8404006860972173,0.8670110177218724,28102879.0,32424158.0,5741592.0,1474780.0,38165750.0,18.548564579260933,21.400710887705134,3.7895864690506595,0.9733896683753447,25.1902974741389,9413684.0,20128636.0,33073348.0,6.21325400792071,13.2853758754001,21.82919157437869,30.06701604252623,6.580149032302931,10.3489296880094,14.89837543868282,22.187825199479562,45.984720641523566,2.63,14.58,0.3921566856507905
Indonesia - urban,2020,8.677728194085654,6.425735332897624,0.0,112660415.0,145370622.0,151696111.0,153434586.0,0.0,72.71861491705532,93.8319838217582,97.91488052765952,99.03700951220402,0.0,33.921792542948396,60.0683737934532,72.1656028261965,78.76438153759455,0.0,525538506.7310191,1861236750.6937323,3354109582.971352,4881076423.594193,154926514.0,42266099.0,9555892.0,3230403.0,1491928.0,100.0,27.28138516045097,6.168015889133089,2.0851195296371285,0.962990750569654,29832810.0,32710207.0,6325489.0,1738475.0,39035696.0,19.256103574369458,21.113369271317882,4.082896359495961,1.1221287790674745,25.1962656106042,10031531.0,21085564.0,33889668.0,6.475024997294381,13.61004231344985,21.87467295677677,30.159021476533983,6.55686098146132,10.37842495716701,14.89486116842622,22.04321557075292,46.12663732221086,2.65,14.98,0.3925719064319923
Indonesia - urban,2021,8.747195011473243,6.342773027637132,0.0,116227704.0,147814199.0,154577109.0,156640389.0,0.0,73.40959771124218,93.3596769059698,97.631141162555,98.9343117497746,0.0,34.28796469145047,60.22961813165577,72.15035223212872,78.71313523819687,0.0,542873349.0063691,1907202996.663115,3427019104.287461,4984986857.292933,158327668.0,42099964.0,10513469.0,3750559.0,1687279.0,100.0,26.590402379955474,6.64032328196737,2.368858865526902,1.0656880261761956,30133487.0,31586495.0,6762910.0,2063280.0,38349405.0,19.03235699776744,19.950079097988105,4.271464416440467,1.3031708393507064,24.22154345131281,9622587.0,20510281.0,33216321.0,6.07764060074344,12.954325117582648,20.979479589881088,31.272716797076438,6.5224654313864,10.2880548007892,14.59692089217355,21.43722580894778,47.155333066705836,2.67,15.3,0.400630642283629
Iran,1986,9.694025002109289,6.4474981000739,320557.0,34752531.0,44843818.0,47281337.0,48161554.0,0.65074096679687,70.54881291291899,91.03446739293037,95.9827137127962,97.7695844284396,0.14566794103861,35.39958174158435,59.42389135209163,70.94228899701586,77.45745809613264,71756.41086230423,174379270.66804433,585447303.2974919,1048390744.1445024,1526229902.8507893,48939706.0,14507732.0,4416445.0,1978926.0,1098709.0,99.34925844792993,29.451186649165876,8.965532725637296,4.017286712415644,2.230416431191202,8669005.0,10091287.0,2437519.0,880217.0,12528806.0,17.59837335825836,20.485653923528584,4.948246013221651,1.7868702812244424,25.433900799877208,6702309.0,10069036.0,13327547.0,13.605913085937498,20.44048339843749,27.05537109374999,36.856759622852344,4.58389019315008,8.59949395511797,13.38895317879108,20.70207288902646,52.72558978391437,2.22,18.72,0.4741964153568079
Iran,1990,8.651049205316982,6.192323793697451,473427.0,41740952.0,52544138.0,54775433.0,55530840.0,0.83991210937499,74.05314376585011,93.21921048769816,97.1777783983614,98.5179557349938,0.26616739375529,36.687996880964754,61.553975846009564,72.90325504982455,79.16429553567849,150028.47743898153,206796341.00477982,693912890.395811,1232784098.8885443,1784876585.997883,55892785.0,14625260.0,3822074.0,1590779.0,835372.0,99.16008725227091,25.946856247852878,6.780789172066415,2.822220872319751,1.4820438882783182,10529127.0,10803186.0,2231295.0,755407.0,13034481.0,18.67985558440578,19.166067075786465,3.958568299746664,1.3401769840414324,23.124634632511288,6651007.0,10489636.0,14355783.0,11.79963378906249,18.60979492187499,25.4687744140625,33.54633849067256,5.214937682520839,9.55409935807075,14.39117738448337,21.430474117813958,49.40931145711104,2.29,16.46,0.4360477757130536
Iran,1994,9.983241373803844,7.142717861959385,113284.0,40983732.0,55082541.0,58263500.0,59359145.0,0.18696655273437,67.64040331032228,90.90937177160737,96.15929335833904,97.96756747410093,0.05369076560033331,31.053692243188692,56.72332658421115,69.16802765641489,76.17519961245404,32531.561317096803,188156209.36596864,687380169.1039834,1257279854.958898,1846200663.6159818,60477324.0,19606876.0,5508067.0,2327108.0,1231463.0,99.81303372958396,32.3595960614886,9.090628369334071,3.8407074574990236,2.0324321551617373,12053409.0,14098809.0,3180959.0,1095645.0,17279768.0,19.89319697864725,23.268967692154533,5.249920911835049,1.8082753023372862,28.518890048016758,6454355.0,10743360.0,15061944.0,10.65240234374999,17.731064453125,24.858544921875,33.292644889862125,5.50197649181228,9.660514625651489,14.38629564999005,21.352215707317733,49.09899752522841,2.76,18.92,0.4299836950518908
Iran,1998,10.76657035858901,7.586507090356064,53242.0,40914372.0,56830340.0,60866807.0,62319229.0,0.0832275390625,63.95685173793313,88.83649961773601,95.1462567759944,97.41666439123657,0.01710167559845748,29.30677367835091,54.36532069423039,67.1068391145796,74.44113027627417,10940.25586709724,187480811.94405812,695569875.9077426,1287884311.8948812,1904854311.0753782,63918594.0,23057464.0,7141496.0,3105029.0,1652607.0,99.91677274980822,36.043148738141575,11.163500137779382,4.853743763114755,2.5833352664757037,12250458.0,15915968.0,4036467.0,1452422.0,19952435.0,19.14976771965713,24.8796486003622,6.309756374664626,2.2704084966390523,31.189405038061274,7845127.0,12326632.0,16678050.0,12.263408203124987,19.2688427734375,26.07092563618541,33.74457537121649,5.15675684893106,9.31891601106206,14.17636859413283,21.46261040096781,49.8853481449062,2.77,20.96,0.4409564339566993
Iran,2005,16.56608682739373,11.67083662783587,29234.0,29091122.0,52789464.0,61283048.0,65167539.0,0.041904638387698714,41.700321994102715,75.67042690100105,87.84545265306865,93.41363001542035,0.0069789231662649096,15.384531336924582,38.53646043735597,53.27348702300889,62.70273399050309,4868.66045653465,107326098.27898438,537678769.6219356,1114945014.315651,1749715904.4354813,69733111.0,40671223.0,16972881.0,8479297.0,4594806.0,99.9580948719542,58.29967871636196,24.32957349699182,12.154546983763233,6.586369767243346,12694226.0,23698342.0,8493584.0,3884491.0,32191926.0,18.196386603689998,33.97010521937013,12.17502651322859,5.568177216519886,46.14513065896593,7422247.0,12139734.0,17082942.0,10.63933149151248,17.40155643699399,24.48733955799897,33.31292735972633,5.28681326115799,9.589516884301219,14.166176232250312,21.32089876537298,49.63659485691757,4.5,32.6,0.4355864116802718
Iran,2006,17.03464257738735,11.670106370050805,19728.0,29530346.0,52403110.0,61224454.0,65165653.0,0.02796196327844632,41.854508345963346,74.2729657451624,86.7758001172773,92.36181413517019,0.004990256202133789,15.86962710838672,38.35147370923891,52.752407266228886,62.04981805481739,3520.8630871903615,111967766.84432106,541175773.9591532,1116579966.9244218,1751163909.0808146,70535028.0,41024410.0,18151646.0,9330302.0,5389103.0,99.97203873825316,58.14549199206358,25.727033908245676,13.22419993912246,7.638185298238436,12095224.0,22872764.0,8821344.0,3941199.0,31694108.0,17.143031435045994,32.41845808381791,12.502833969123214,5.5860146408840246,44.92129177131395,7895572.0,13118188.0,18028844.0,11.19070135787673,18.5929176407895,25.552981477748386,33.99347821509909,5.04830873535048,9.139456318170659,13.84348305021329,21.400486743941087,50.56826515232482,4.43,34.5,0.4475203722148977
Iran,2009,16.42055185945542,12.03875114415299,170569.0,29540054.0,54376049.0,64179009.0,68441508.0,0.23389720794753,40.50753734031502,74.56451682460296,88.00706966408926,93.85212839231448,0.052672289274074545,15.123450370281821,37.57506619509139,52.465677983245875,62.1865374955729,38411.178990395776,110287509.263659,548031085.448197,1147815241.5479946,1813977144.685157,72754264.0,43384779.0,18548784.0,8745824.0,4483325.0,99.76610299539527,59.492462601868425,25.435483684960925,11.992929760977306,6.147871466500307,12975971.0,24835995.0,9802960.0,4262499.0,34638955.0,17.79362456681937,34.0569789169075,13.442553923983617,5.845058294476999,47.49953232377424,8206919.0,13085406.0,18220404.0,11.2539428769848,17.94368971546873,24.9851847258831,31.270909216451294,5.31712163803365,9.8342848952412,14.74708352920002,22.26479561718365,47.83671432033013,4.54,32.35,0.4205002463843913
Iran,2013,15.321325072045092,11.771686710813034,5640.0,30469831.0,60241286.0,69656823.0,73072886.0,0.007373822417114963,39.83923734613852,78.76535033960556,91.07614469819048,95.54263980822311,0.0031014692266446244,12.51110426326678,37.593264992322474,53.75377120031224,63.75500626065871,2372.0645463787278,95687381.33523123,575041340.4384005,1233358182.015824,1950443211.9569871,76476323.0,46012132.0,16240677.0,6825140.0,3409077.0,99.99262571228722,60.16076234863375,21.234649795795644,8.923855680848568,4.457360750534083,16084387.0,29771455.0,9415537.0,3416063.0,39186992.0,21.03030096128678,38.92611255283811,12.310794114947075,4.466494930314484,51.23690735205196,5058850.0,9719016.0,15402629.0,6.61443589976688,12.70759170555151,20.13890342449754,28.97487353411128,6.79443169486104,11.14730795420473,15.460525067368991,21.97632173434916,44.621413549259856,5.38,28.24,0.3735950783234439
Iran,2014,15.08741486426294,11.416619044028891,17635.0,31948565.0,61222777.0,70596906.0,74085450.0,0.022764831247381368,41.24217057439804,79.03203949496923,91.13303435477737,95.63637114251826,0.0075549406181706896,14.08183309157538,39.01097118428771,54.72366733119202,64.45786072299595,5852.492847359279,109086002.93685342,604402976.4455377,1271763291.6932902,1997311099.6007106,77448134.0,45517204.0,16242992.0,6868863.0,3380319.0,99.97723510625706,58.75782889343033,20.967960700164223,8.86696548510349,4.363629308320686,15567164.0,29274212.0,9374129.0,3488544.0,38648341.0,20.09553923101183,37.789868193266116,12.100995215060733,4.503336176782806,49.89086378037933,6193451.0,10983178.0,16381004.0,7.995080437971359,14.17810549790069,21.1461198664421,29.798439378355653,6.29030616580927,10.896302122198609,15.26331136337477,21.90127073751172,45.64880961106792,4.94,28.3,0.387832928154434
Iran,2015,15.080485952292705,11.291275449932506,8301.0,33477203.0,62435373.0,71434800.0,74828381.0,0.01057558427178015,42.650351520942955,79.5434020780073,91.00877918239344,95.33224096791449,0.0030265118548393672,14.48479058364458,39.55876203312316,55.11951208115185,64.71890141022692,2375.5759802451744,113694319.53278717,621010915.5452813,1297935662.1396852,2031971788.4092097,78483907.0,45015005.0,16056835.0,7057408.0,3663827.0,99.9894244279636,57.34964800582498,20.45659742429465,8.991221141339278,4.667758868498131,16326444.0,28958170.0,8999427.0,3393581.0,37957597.0,20.800082474428542,36.89305058153033,11.465376282955374,4.323462272841146,48.358427661450484,6353109.0,10968737.0,16702790.0,8.09393576931582,13.974300182317007,21.27955125382707,30.56015367729257,6.2649007678790705,10.693057264919322,15.04747040218261,21.63132664900402,46.36324491607404,4.87,28.36,0.3947100425317789
Iran,2016,15.306142134615406,11.35742739278228,11553.0,33597635.0,62555541.0,72133669.0,75669095.0,0.014519931029046659,42.22718626640682,78.62293065993846,90.66119976966804,95.10469973391848,0.0048176699734794,14.523103793390991,39.20877897726185,54.73129078227852,64.3586995482272,3833.1305041088517,115551609.95094267,623921387.5335702,1306391978.1658773,2048253996.6507409,79552438.0,45966356.0,17008450.0,7430322.0,3894896.0,99.98547961225324,57.77281333210146,21.377069936071962,9.33880001067317,4.895299935369004,16059364.0,28957906.0,9578128.0,3535426.0,38536034.0,20.184211221883025,36.395743396029495,12.03826992539879,4.443500075304166,48.43401350326123,6531095.0,11472585.0,17312815.0,8.208606081557319,14.41931824338388,21.75961050591603,30.85290812986205,6.13018919385285,10.5424239713097,14.93243204316934,21.72406161152862,46.67089318009462,4.86,28.9,0.3996519667192529
Iran,2017,16.173660869801335,11.904548772698591,9237.0,32309799.0,61587136.0,71947657.0,76079220.0,0.011449266578778698,40.04988430996204,76.34085519645572,89.18332679640181,94.30464073103624,0.002300132290966452,13.824766379030981,37.56442631405427,52.96462649175867,62.73444374401676,1855.6061482661098,111529765.4488111,606093664.2488534,1281858703.6673915,2024412595.3388433,80664651.0,48364089.0,19086752.0,8726231.0,4594668.0,99.98855019854751,59.95011545743277,23.659144827629977,10.816673419781132,5.695359569133447,15414926.0,29277337.0,10360521.0,4131563.0,39637858.0,19.107701862590286,36.29097062980279,12.842471407848844,5.1213138506476845,49.133442486439776,7157125.0,12486593.0,18292212.0,8.87167454933767,15.47786179356298,22.67426575260661,31.27277502554747,5.91112593526739,10.27275433228678,14.79366179083996,21.722688715093632,47.29976922651116,4.94,31.0,0.4080294205745207
Iran,2018,16.022724153536405,11.347360252569688,33228.0,34644138.0,63092162.0,73068527.0,77073576.0,0.04062073925160143,42.35214096868537,77.12959052988715,89.32560457247412,94.2217405424879,0.009129003829804161,14.658309443967891,38.87036873702442,53.95335194574275,63.507745369465695,7467.543755947616,119905270.28117,635920818.448764,1324018558.6936665,2077978610.7209396,81766976.0,47156066.0,18708042.0,8731677.0,4726628.0,99.95937907440916,57.64785867771185,22.870409956434827,10.674395139650263,5.77825942830167,16562117.0,28448024.0,9976365.0,4005049.0,38424389.0,20.247036303234648,34.777448721277025,12.196014816784565,4.896135711348593,46.97346360378875,6845278.0,12146965.0,17832076.0,8.36829011093235,14.84955283003103,21.79954936241864,32.49233380852613,5.8033761367103,10.04287719346097,14.30241259908517,21.349344035642133,48.50199003501261,4.82,30.6,0.4200330198476104
Iran,2019,14.072054492996866,10.309509925832154,46656.0,39997808.0,68007572.0,76291751.0,79517773.0,0.05627069160749409,48.240176405982,82.02192549095044,92.01323008291507,95.90403934756812,0.01585934444397122,17.69591693557671,43.10195613008314,58.06972634878386,67.11872005247326,13149.599882775741,146723736.33332953,714750195.7320817,1444436123.1067035,2226029749.091089,82867237.0,42916085.0,14906321.0,6622142.0,3396120.0,99.94372957497002,51.7598238934457,17.978073951973283,7.98677008206574,4.095960130589936,17136238.0,28009764.0,8284179.0,3226022.0,36293943.0,20.667511052701386,33.78174994147242,9.991303869907544,3.8908099514758034,43.773053676933074,7203950.0,12727369.0,18589555.0,8.68847097343273,15.35010425293304,22.42031432635976,31.691524339280807,5.958388803497451,10.28090194713581,14.71719036791238,21.5545134546085,47.48900542684259,4.34,26.56,0.409359683769497
Iraq,2006,10.675802582695654,9.105328462520616,0.0,15877407.0,25608376.0,26951379.0,27268517.0,0.0,57.84514367594953,93.29736337228684,98.19024041110373,99.34564850144668,0.0,17.586575848192478,49.44172831753063,65.08439955131257,73.53220958110732,0.0,48271851.46165923,271416537.92677844,535933400.8049915,807328482.6304888,27448124.0,11570717.0,1839748.0,496745.0,179607.0,100.0,42.15485546480335,6.702636580918973,1.8097593846486557,0.6543507308550486,8635441.0,9730969.0,1343003.0,317138.0,11073972.0,31.460951575415503,35.45221888388438,4.892877196270317,1.1554086537936072,40.3450967351542,579031.0,1620763.0,3512015.0,2.10954763968514,5.90482087667758,12.79510040427812,23.6269859124459,9.269521610537799,13.39851175911031,17.08183674442393,22.1298905477504,38.12023933817886,2.84,9.8,0.2860061238900413
Iraq,2012,11.300911040589044,9.61432290134908,0.0,16972279.0,29096714.0,31198968.0,31649165.0,0.0,53.22130078602556,91.24083616199792,97.83303922880432,99.24475584843468,0.0,16.24306387455567,46.92061104363263,63.08295140038579,71.99076474479564,0.0,51799150.187634684,299259769.84575546,603514823.1461159,918314540.6402841,31890012.0,14917733.0,2793298.0,691044.0,240847.0,100.0,46.778699863769255,8.75916258670583,2.1669606145021203,0.7552427386982482,9086223.0,12124435.0,2102254.0,450197.0,14226689.0,28.492378742284576,38.01953727706343,6.592201972203711,1.4117178758038724,44.611738442778766,980787.0,2434834.0,4743200.0,3.07553016890739,7.6350993326895695,14.873623501318582,23.704672037014628,8.79778955665646,13.126151625219869,17.0697038518707,22.49464250884294,38.511712457411335,2.86,10.6,0.2954185695660273
Ireland,1987,19.563631864432388,16.062574162062127,8387.0,831102.0,2301016.0,2999823.0,3291458.0,0.23692098869509998,23.477092233709858,64.99939623721616,84.73939250283154,92.9775400244412,0.09611586245757348,6.53729912594417,26.055902308092737,42.94628717389146,54.66519257504018,3402.556317039702,2314241.153189254,18447875.87141597,45609691.3601834,77407159.0526476,3531670.0,2708955.0,1239041.0,540234.0,248599.0,99.76308291081189,76.52292039365469,35.00059462319392,15.260601736073742,7.022457547999933,539202.0,1469914.0,698807.0,291635.0,2168721.0,15.231449663098646,41.52232577046076,19.739992887120177,8.238144188073807,61.26230026912168,238904.0,486296.0,776063.0,6.748586468334319,13.736945027398532,21.922319209383808,27.22671677991463,6.95903530038523,11.651207344673992,16.33521324082374,22.334599215853963,42.71994489826309,7.12,34.05,0.3546620274587625
Ireland,1994,28.518595563725675,21.961926293153656,5868.0,340219.0,1543264.0,2477169.0,2934938.0,0.16343376646094002,9.47582087962849,42.98323755651303,68.99450088841013,81.74435979780732,0.09712363612656852,1.8601450914327002,13.79951045153804,28.53417190166606,40.42429423622324,3487.1134341792585,667863.8894248686,9909113.826411173,30734607.39520056,58055528.034246646,3584518.0,3250167.0,2047122.0,1113217.0,655448.0,99.8365635338373,90.52416648237822,57.01676644238252,31.005496344961237,18.25564159396789,295366.0,1203045.0,933905.0,457769.0,2136950.0,8.226580651773933,33.5074000399957,26.01127009742128,12.749854750993347,59.518680008781644,205101.0,447525.0,707804.0,5.71249890000486,12.46452434241242,19.71388078491371,29.03280850888807,6.95524408853294,11.468708516078149,15.46405241891146,21.702848253783273,44.40914672269412,9.98,51.55,0.3691420457725674
Ireland,1995,29.43430846584792,22.24024135176021,6355.0,322773.0,1493397.0,2434311.0,2868999.0,0.17609752257446,8.94393846292428,41.38162493715081,67.4540979206826,79.49918055133797,0.10285857199963,1.86731767150707,13.003800391786829,27.50042842670585,39.1625006481792,3712.0023183371673,673885.2572959246,9385729.601939276,29773402.087158464,56532495.200670265,3602486.0,3286068.0,2115444.0,1174530.0,739842.0,99.82390468297162,91.05604818832418,58.6183763706963,32.54590601248434,20.500820069379618,269377.0,1170624.0,940914.0,434688.0,2111538.0,7.46436321245519,32.43767181762788,26.07247035821196,12.045085943104725,58.51015945775832,215676.0,420694.0,703627.0,5.97632722245843,11.65732641966767,19.497301082083503,28.63001101875347,6.83776189923735,11.51803416060903,15.287697060581621,21.875350423221,44.48115645635086,10.12,53.15,0.3704509231863537
Ireland,1996,30.83506788608145,24.256628407946373,0.0,245474.0,1326952.0,2327483.0,2846305.0,0.0,6.748414902806001,36.47969272379202,63.985613476485106,78.24872879521388,0.0,1.37920690957265,10.88781943002992,24.42331150610555,36.287951320069425,0.0,501687.89256396104,7920910.410985626,26652011.9509722,52799114.3225063,3637510.0,3392036.0,2310558.0,1310027.0,791205.0,100.0,93.25159243548471,63.520320219050944,36.014388963879135,21.75128040885111,192650.0,1081478.0,1000531.0,518822.0,2082009.0,5.296205371256711,29.73127221643377,27.505931255171806,14.263108555028028,57.23719857367911,214737.0,444024.0,708252.0,5.90339944962301,12.20679983981408,19.470779050388508,27.572493633156757,7.093566543463879,11.85028560668774,15.781699188046868,22.04554019330056,43.22890846850087,10.9,54.9,0.3562213543958548
Ireland,2000,38.549555872870855,31.895968566061565,0.0,65945.0,740836.0,1720386.0,2556710.0,0.0,1.73304661685925,19.469174794453032,45.211754950023334,67.19036930005535,0.0,0.48347816127257,5.07905813049107,14.24888354806771,24.825678927135662,0.0,183971.85288421903,3865339.988526645,16265844.361840498,37786411.194353804,3805174.0,3739229.0,3064338.0,2084788.0,1248464.0,100.0,98.26696492722803,80.53082460880894,54.78824358623285,32.809642870470576,47999.0,674891.0,979550.0,836324.0,1654441.0,1.2614140641137568,17.736140318419082,25.742581022576104,21.978600715762276,43.478708333164086,222986.0,416956.0,664163.0,5.8600847354488295,10.95760464777989,17.45420894409264,26.13354047694655,7.75020482010912,12.48003019386064,16.59223290794214,22.16267700615505,41.01485507193296,15.36,64.5,0.3300520521927084
Ireland,2002,42.43546481754409,35.53205768394884,0.0,98021.0,578523.0,1473559.0,2268164.0,0.0,2.49293347457094,14.71340709937401,37.47658466770815,57.685505697266706,0.0,0.85006012271555,4.25377491754332,11.224314784841221,20.566504977667428,0.0,334239.13493310387,3345123.5051419414,13240023.253593624,32346563.018969804,3931947.0,3833926.0,3353424.0,2458388.0,1663783.0,100.0,97.50706202296216,85.28660228634821,62.523426689118644,42.314481858478764,49164.0,480502.0,895036.0,794605.0,1375538.0,1.250372906857595,12.220459736613948,22.763175597229566,20.208944830639883,34.98365119313721,242608.0,451560.0,668235.0,6.1701835906296,11.48438070840003,16.995003398736998,24.96946145055113,7.61440535163784,12.75783640806392,16.82735624820954,22.64584970301584,40.15455228907284,16.34,72.9,0.3229025635496046
Ireland,2003,43.53835493104856,36.173154693356224,2620.0,57914.0,594604.0,1458391.0,2291501.0,0.06556409721016974,1.44910106111781,14.87804522862049,36.49151519887685,57.33740281719504,0.04484136973386837,0.43473293875239,3.64113665055487,10.76627982450517,19.91378659342586,1792.0947581016935,173741.93191156402,2910375.8175624404,12908299.023153368,31834346.524057966,3993901.0,3938607.0,3401917.0,2538130.0,1705020.0,99.9344429817834,98.55088963626115,85.12195982455741,63.508486506138716,42.66260580139576,39153.0,536690.0,863787.0,833110.0,1400477.0,0.9796770741352292,13.42892981170373,21.613473318418695,20.84588070474295,35.04241413775904,212821.0,451982.0,716927.0,5.3251479127383,11.30939561502777,17.9387662789947,25.90540629722521,7.68477062749247,12.52419431322307,16.66423933196094,22.335146964719712,40.79164876260439,17.24,73.35,0.3288762275619803
Ireland,2004,45.21080868866595,37.12885791196361,1146.0,41866.0,579879.0,1411047.0,2267630.0,0.028161497481714017,1.02857322916183,14.24672853258292,34.66722971478813,55.7121386241323,0.01934959218577535,0.31284120223284,3.46573002702171,10.15454872509002,19.06223019167455,787.5790978925834,127334.56574826439,2821285.8462490877,12399502.140864706,31035308.473770253,4069116.0,4028396.0,3490383.0,2659215.0,1802632.0,99.97184456430568,98.97141756476611,85.7532758333493,65.33277219009489,44.287861567633726,25144.0,538013.0,831168.0,856583.0,1369181.0,0.6177489311498867,13.2181417314168,20.420503643254413,21.044910622461156,33.6386564856263,236509.0,494172.0,709895.0,5.810653728034669,12.14103674777736,17.44100983994565,26.63542208788377,7.56413629901405,12.38271198297462,16.408695193006128,22.29174792921752,41.35270859578744,17.28,76.45,0.3360963782153348
