"Entity","Year","X_1_9_per_day___share_of_population_below_poverty_line","X_1_9_per_day___poverty_gap_index","X_1_9_per_day___total_number_of_people_below_poverty_line","X_1_9_per_day___absolute_poverty_gap","X_1_9_per_day___income_gap_ratio","X_1_9_per_day___watts_index","X_3_2_per_day___share_of_population_below_poverty_line","X_3_2_per_day___poverty_gap_index","X_3_2_per_day___total_number_of_people_below_poverty_line","X_3_2_per_day___absolute_poverty_gap","X_3_2_per_day___income_gap_ratio","X_3_2_per_day___watts_index","X_5_5_per_day___share_of_population_below_poverty_line","X_5_5_per_day___poverty_gap_index","X_5_5_per_day___total_number_of_people_below_poverty_line","X_5_5_per_day___absolute_poverty_gap","X_5_5_per_day___income_gap_ratio","X_5_5_per_day___watts_index","X_10_per_day___share_of_population_below_poverty_line","X_10_per_day___poverty_gap_index","X_10_per_day___total_number_of_people_below_poverty_line","X_10_per_day___absolute_poverty_gap","X_10_per_day___income_gap_ratio","X_10_per_day___watts_index","X_15_per_day___share_of_population_below_poverty_line","X_15_per_day___poverty_gap_index","X_15_per_day___total_number_of_people_below_poverty_line","X_15_per_day___absolute_poverty_gap","X_15_per_day___income_gap_ratio","X_15_per_day___watts_index","X_20_per_day___share_of_population_below_poverty_line","X_20_per_day___poverty_gap_index","X_20_per_day___total_number_of_people_below_poverty_line","X_20_per_day___absolute_poverty_gap","X_20_per_day___income_gap_ratio","X_20_per_day___watts_index","X_30_per_day___share_of_population_below_poverty_line","X_30_per_day___poverty_gap_index","X_30_per_day___total_number_of_people_below_poverty_line","X_30_per_day___absolute_poverty_gap","X_30_per_day___income_gap_ratio","X_30_per_day___watts_index","X_40_per_day___share_of_population_below_poverty_line","X_40_per_day___poverty_gap_index","X_40_per_day___total_number_of_people_below_poverty_line","X_40_per_day___absolute_poverty_gap","X_40_per_day___income_gap_ratio","X_40_per_day___watts_index","X_40__of_median_income___share_of_population_below_poverty_line","X_40__of_median_income___poverty_gap_index","X_40__of_median_income___total_number_of_people_below_poverty_line","X_40__of_median_income___absolute_poverty_gap","X_40__of_median_income___income_gap_ratio","X_40__of_median_income___watts_index","X_50__of_median_income___share_of_population_below_poverty_line","X_50__of_median_income___poverty_gap_index","X_50__of_median_income___total_number_of_people_below_poverty_line","X_50__of_median_income___absolute_poverty_gap","X_50__of_median_income___income_gap_ratio","X_50__of_median_income___watts_index","X_60__of_median_income___share_of_population_below_poverty_line","X_60__of_median_income___poverty_gap_index","X_60__of_median_income___total_number_of_people_below_poverty_line","X_60__of_median_income___absolute_poverty_gap","X_60__of_median_income___income_gap_ratio","X_60__of_median_income___watts_index","Mean","Mean_estimated","Median","Median_estimated","PPP","Population","Decile_1___share_of_income_or_consumption","Decile_2___share_of_income_or_consumption","Decile_3___share_of_income_or_consumption","Decile_4___share_of_income_or_consumption","Decile_5___share_of_income_or_consumption","Decile_6___share_of_income_or_consumption","Decile_7___share_of_income_or_consumption","Decile_8___share_of_income_or_consumption","Decile_9___share_of_income_or_consumption","Decile_10___share_of_income_or_consumption","Decile_1___threshold_of_income_or_consumption","Decile_2___threshold_of_income_or_consumption","Decile_3___threshold_of_income_or_consumption","Decile_4___threshold_of_income_or_consumption","Decile_5___threshold_of_income_or_consumption","Decile_6___threshold_of_income_or_consumption","Decile_7___threshold_of_income_or_consumption","Decile_8___threshold_of_income_or_consumption","Decile_9___threshold_of_income_or_consumption","Decile_1___average_income_or_consumption","Decile_2___average_income_or_consumption","Decile_3___average_income_or_consumption","Decile_4___average_income_or_consumption","Decile_5___average_income_or_consumption","Decile_6___average_income_or_consumption","Decile_7___average_income_or_consumption","Decile_8___average_income_or_consumption","Decile_9___average_income_or_consumption","Decile_10___average_income_or_consumption","Gini_index","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var_Coeff","datayear","isinterpolated","usemicrodata","coveragetype","datatype","IsSurveyYear","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","DataframeRowsForGpinter","GpinterError","LessThan33Rows","ISO3DataYearCovType"
"North Macedonia",2017,0.04555062,0.01850553,94836,12.833585055,0.395032932666072,0.02967156,0.09045453,0.03792985,188326,44.3020648,0.41764155681401,0.06312522,0.1951112,0.07979109,406221,160.180613175,0.409022885990171,0.1353989,0.4660344,0.1933064,970282,705.56836,0.414501937954015,0.3257725,0.7301207,0.3324952,1520108,1820.41122,0.455219240076307,0.5697415,0.8864223,0.4535024,1845528,3310.56752,0.51160222147938,0.8035288,0.9745,0.6168328,2028905,6754.31916,0.63302044774687,1.184837,0.9942329,0.7094382,2069989,10357.79772,0.71341708709182,1.468663,0.1324701,0.05562195,275802,85.81660366725,0.421639969154993,0.0936517,0.1774014,0.0753674,369349,145.24805328,0.425733158843746,0.1278178,0.2471695,0.09873774,514606,228.489004134,0.401065496475534,0.1669488,356.6493,356.6493,321.4152,320.365546458694,23.60807,2081996,0.01702,0.03939,0.05443,0.06868,0.08278,0.09645,0.1124,0.132,0.1589,0.2379,1249.66006283705,2041.61822330375,2656.13038326896,3256.80765452777,3844.38655750432,4407.10784959443,5210.08408683826,6161.89176091863,7575.29063061779,721.176830060757,1683.50144701405,2328.06326140801,2938.36499355427,3541.71474396681,4126.06659811755,4809.14642190068,5649.12311134621,6798.3023747914,10202.4562178403,0.342002,0.342653917149198,NA,NA,0.2415349,0.237893604923002,1.3299849474429,6.0618810314062,1.97048099021954,0.204485630386782,0.192060504581923,0.192630947136171,0.20441576955532,0.0996294168787237,0.211713443558869,0.350533198176625,0.544247634504873,0.192060504581923,0.237893604923002,0.237893604923002,0.237893604923002,0.237893604923002,0.639399358078064,2017,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,281,NA,FALSE,"MKD:2017:N:i"
"North Macedonia",2018,0.03398556,0.01226036,70790,8.50255966,0.374008586074199,0.01753526,0.07114872,0.02748966,148200,32.10792288,0.381401413264637,0.04262351,0.1791149,0.06711449,373089,134.732338675,0.374377714960614,0.1062039,0.4506156,0.1793488,938613,654.62312,0.398195577296747,0.2872046,0.7115082,0.3151073,1482042,1725.2124675,0.442859318105679,0.5213673,0.8744087,0.4369413,1821357,3189.67149,0.498518493370087,0.7510654,0.9755615,0.6042357,2032054,6616.380915,0.619434303504153,1.130353,0.9951531,0.7001972,2072862,10222.87912,0.703480319134548,1.414448,0.1214426,0.04577876,252960,72.9024464062,0.377491444927473,0.07195776,0.1738464,0.06611119,362115,131.5116847075,0.379360397026662,0.1045932,0.2432253,0.0895468,506628,213.75716628,0.369540530674485,0.1420752,366.1432,366.1432,331.7877,331.502186157888,23.60807,2082958,0.02014,0.04096,0.05528,0.06866,0.08322,0.09788,0.1136,0.1325,0.1582,0.2295,1397.95238826702,2169.59922211344,2709.11735255558,3315.91228521247,3978.02623389466,4642.83276413657,5378.73299594479,6266.65388804539,7762.26907461222,878.532547503193,1797.30985486673,2427.95131918916,3014.76342192044,3655.05280347704,4300.1236529147,4989.78846180058,5820.45865001103,6948.0544733197,10105.1488149974,0.329607,0.330203686928843,NA,NA,0.2137387,0.212666102813322,1.24469762747355,5.55259902966706,1.95128654720123,0.187129018107809,0.176815418019344,0.176426694852804,0.184454823066076,0.0913759297152802,0.191573976668298,0.308366907810767,0.459003167654522,0.176815418019344,0.212666102813322,0.212666102813322,0.212666102813322,0.212666102813322,0.607379326395089,2018,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,274,NA,FALSE,"MKD:2018:N:i"
"Mali",1994,0.8529561,0.5246968,7962243,363.8772308,0.615220651545195,0.9671048,0.935355,0.6783077,8731427,792.2633936,0.725356177920355,1.435899,0.9772032,0.7965413,9122075,1599.05665975,0.815061525460448,1.955399,0.994426,0.8828245,9282847,3222.309425,0.887872438017068,2.545758,0.9975641,0.9207505,9312141,5041.1089875,0.923204194367296,2.949805,0.998808,0.9401564,9323753,6863.14172,0.941681653672204,3.23701,0.9994309,0.9598483,9329568,10510.338885,0.960478630279827,3.642155,0.9997086,0.9697906,9332160,14158.94276,0.97035897270987,3.929725,0.09713524,0.02577415,906746,2.6905635185,0.265823148186733,0.0343032,0.1591442,0.04627674,1485592,6.0469816158,0.292253530017793,0.06271884,0.2442033,0.07199094,2279609,11.298978033,0.296672069042733,0.09910704,37.00054,37.00054,21.7778,21.7582591903969,224.3573,9334880,0.01745,0.02841,0.03599,0.04388,0.05338,0.06563,0.08332,0.1098,0.1577,0.4044,104.982091364563,142.753133024129,176.126956782841,211.904585526995,261.099110284763,324.125742124978,418.227765063276,566.707800075178,885.617114366073,77.0049413873334,125.536132710738,159.077662242845,194.189479599402,236.425192174017,291.142875248388,369.749851167204,487.330163693295,699.832761514554,1799.77574026222,0.5044124,0.505620837622824,NA,NA,0.4366772,0.414523841825008,3.23812367044153,8.43588752000245,3.39188101177439,0.417546402947609,0.466051906971068,0.584074926530854,0.8365078933865,0.197876639060399,0.339345218001844,0.443181191336741,0.522947160560431,0.466051906971068,0.414523841825008,0.414523841825008,0.414523841825008,0.414523841825008,1.29345111495294,1994,0,1,"N","consumption",TRUE,TRUE,TRUE,TRUE,0,979,NA,FALSE,"MLI:1994:N:c"
"Mali",2001,0.5889633,0.2362675,6638559,163.85151125,0.400550809912424,0.3455447,0.8090705,0.4302892,9119519,502.5777856,0.531437824103261,0.7126691,0.9505538,0.6252286,10714262,1255.1464145,0.657770251141153,1.194665,0.9904069,0.7830765,11163470,2858.229225,0.790609187119296,1.776974,0.9967847,0.8535275,11235358,4673.0630625,0.85656576695257,2.180099,0.9989581,0.8895695,11259856,6493.85735,0.890058085938853,2.467104,0.9998477,0.9261424,11269883,10141.25928,0.926705390625902,2.87227,0.9999667,0.9445934,11271225,13791.06364,0.945029042969426,3.159936,0.07156055,0.01572047,806602,3.66656382045,0.21494179808144,0.01972219,0.132158,0.0324225,1489632,9.4555357875,0.243548516085823,0.04163997,0.2160543,0.05599408,2435278,19.5998877928,0.25667206698164,0.07309394,67.42271,67.42271,NA,48.5999557806712,224.3573,11271600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.686514572895,335.935892699197,411.563234396262,499.661450656693,583.199469368054,708.699158227358,881.836511326973,1139.58106971169,1550.33972403184,200.272638871362,304.065781838613,374.036912814383,457.403013397143,542.210016546989,644.134456734595,793.509688237772,1002.42848067402,1329.11184121218,2443.55236967294,NA,0.400283856813989,NA,NA,NA,0.260011077535326,1.82930976183621,5.81334128017213,2.65833527885709,0.25827495777785,0.27345041259123,0.310258342657532,0.380350989149701,0.124968356775478,0.228956955500305,0.315676794206191,0.388506597612761,0.27345041259123,0.260011077535326,0.260011077535326,0.260011077535326,0.260011077535326,0.87218230794909,NA,1,1,"N","consumption",TRUE,FALSE,TRUE,FALSE,0,982,NA,FALSE,"MLI:2001:N:c"
"Mali",2006,0.5211077,0.1817892,6880382,126.0708102,0.34829811892195,0.2580961,0.781049,0.380732,10312485,444.694976,0.487051886025022,0.6023446,0.9248194,0.5856197,12210740,1175.63154775,0.633414878344451,1.070509,0.9845398,0.7563125,12999251,2760.540625,0.768242525959157,1.645772,0.9962808,0.8348577,13154272,4570.8459075,0.837851582823308,2.047809,0.9993093,0.875594,13194258,6391.8362,0.876118765030845,2.334838,0.9999187,0.9169719,13202305,10040.842305,0.917412510020563,2.740186,0.9999351,0.9377126,13202521,13690.60396,0.938059382515423,3.02785,0.07256054,0.01658287,958044,4.47298043945,0.226809238112457,0.02050307,0.1292427,0.03349514,1706440,11.2965709164,0.257599537520999,0.04284703,0.1928155,0.05499469,2545816,22.2409525298,0.284933761762414,0.07226446,75.82283,75.82283,56.18137,56.1883712878238,224.3573,13203378,0.02521,0.03926,0.04964,0.05948,0.0692,0.0801,0.09622,0.1195,0.159,0.3024,301.644398132641,409.12118669568,495.605386198878,581.482326026891,674.260455453886,788.877950216854,962.101005029536,1218.1485068102,1740.05090561142,228.7408126277,357.123049993566,451.576950976685,541.070615504151,629.529492076216,728.73913068723,875.300250151717,1087.18862442556,1445.76482460197,2753.7058489552,0.3892996,0.389609056070405,NA,NA,0.2523523,0.247066996240232,1.74449535061116,5.76855037382884,2.58068064282383,0.246643994626784,0.261630469069436,0.295781801535799,0.358040132037774,0.119519918558051,0.218911638205148,0.302172170937129,0.37282571885236,0.261630469069436,0.247066996240232,0.247066996240232,0.247066996240232,0.247066996240232,0.846215258711132,2006,0,1,"N","consumption",TRUE,TRUE,TRUE,TRUE,0,1050,NA,FALSE,"MLI:2006:N:c"
"Mali",2009,0.5098102,0.1660583,7433761,115.16143105,0.325518413771835,0.2265252,0.7975069,0.3734548,11628790,436.1952064,0.468091699351338,0.5727523,0.9452494,0.5898059,13783087,1184.03534425,0.62371504832114,1.051656,0.9930231,0.7643742,14479696,2789.96583,0.769350824599398,1.63487,0.9990112,0.8419507,14567011,4609.6800825,0.843198868260343,2.039083,0.9998218,0.8813123,14578831,6433.57979,0.881750048134741,2.326587,0.9999691,0.9208505,14580978,10083.312975,0.921166698756494,2.732021,0.9999841,0.9406337,14581197,13733.25202,0.94087502406737,3.019698,0.04255234,0.009117329,620474,2.48255751341,0.209581442629234,0.01170231,0.09765098,0.02084116,1423891,7.0973528322,0.211443707931993,0.02659837,0.1718654,0.03954597,2506043,16.15195825695,0.229253019062772,0.05063586,72.2394,72.2394,NA,56.7306703647889,224.3573,14581429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.757268934978,429.466269510168,511.925414298802,591.081159282303,680.768044377466,798.456785846642,953.847770251191,1178.09487406994,1588.25860917812,269.085023612273,388.660636121434,469.872256235384,552.015077779259,635.962220267487,737.817358319138,872.573168088858,1054.87829939795,1353.58319739432,2334.28076278389,NA,0.345695275525798,NA,NA,NA,0.191826286457962,1.38975643576434,4.62029098060625,2.33303931096018,0.191657696394337,0.200659519917975,0.220512226489446,0.255135445328989,0.0935330561604697,0.17454975207581,0.245069716529883,0.307295587346179,0.200659519917975,0.191826286457962,0.191826286457962,0.191826286457962,0.191826286457962,0.71433247907258,NA,1,1,"N","consumption",TRUE,FALSE,TRUE,FALSE,0,1266,NA,FALSE,"MLI:2009:N:c"
"Malta",2006,0.004490121,0.001658382,1820,1.150087917,0.802576820004116,0.002644379,0.005895761,0.003164958,2390,3.696670944,0.605681140684935,0.005421108,0.007566958,0.004693948,3067,9.42310061,0.615438087988117,0.009079424,0.03038679,0.008938913,12316,32.62703245,0.362109139330675,0.01693554,0.1109507,0.02720793,44969,148.96341675,0.253699683270657,0.0416636,0.2398993,0.0636497,97233,464.64281,0.268153866079539,0.09052113,0.5402923,0.171654,218985,1879.6113,0.318010196331217,0.2434897,0.7617939,0.2931276,308761,4279.66296,0.385012579103713,0.4311021,0.04493446,0.01257208,18212,52.587753432,0.308756973562722,0.0220178,0.09647103,0.02354308,39100,123.054970544,0.25586964237084,0.0368237,0.1627832,0.04097868,65977,256.965008676,0.256438107391418,0.05999943,976.3834,976.3834,871.2007,871.241764235632,0.6329669,405308,0.03412,0.05173,0.06357,0.07425,0.08409,0.09481,0.1077,0.1227,0.1464,0.2205,5278.93583118584,6722.43676642042,8078.76093943505,9245.86987044656,10454.9011708276,11789.3161147343,13468.4747648457,15508.0247619305,19260.4082022715,3917.45866131384,6056.51596887698,7440.53007896736,8699.62395181124,9850.41539694634,11102.5943432071,12616.6420526082,14374.0871301386,17134.2803840347,25973.8600320956,0.2801998,0.28191781941388,NA,NA,0.1399937,0.147949460184876,0.994628630704286,3.64853993649416,1.8422372328123,0.133013972247539,0.131449152415349,0.136632171500337,0.148188341370043,0.0654011913229524,0.137525296847387,0.287868915856271,0.778731755791001,0.131449152415349,0.147949460184876,0.147949460184876,0.147949460184876,0.147949460184876,0.544404888607813,2006,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,103,NA,FALSE,"MLT:2006:N:i"
"Malta",2007,0.004103244,0.002158464,1669,1.496894784,0.807032023301379,0.003680309,0.005829175,0.003323831,2371,3.882234608,0.658779044451372,0.006260868,0.009763351,0.005353581,3971,10.7473138575,0.536989080917706,0.01059765,0.02848434,0.01064755,11585,38.8635575,0.398807287870332,0.02028403,0.09189587,0.02502375,37376,137.00503125,0.271918759999326,0.04119147,0.2063436,0.05560263,83925,405.899199,0.270891689938647,0.08277528,0.4742822,0.1513319,192902,1657.084305,0.31928457451114,0.217983,0.6987524,0.261756,284199,3821.6376,0.374928611741788,0.3870254,0.04768267,0.015717,19394,71.135142,0.341244225340076,0.0281252,0.10296,0.0273761,41876,154.980208515,0.268762607372464,0.04441898,0.1732997,0.04558215,70485,309.6235911975,0.264550056519937,0.06912044,1064.219,1064.219,943.2443,943.477312985532,0.6329669,406724,0.0322,0.05037,0.06197,0.07203,0.08277,0.09449,0.1072,0.1238,0.1489,0.2263,5595.31822137206,7200.9136958137,8585.13759673096,9886.46285573321,11321.7277558264,12784.0023306278,14632.5278747042,17057.2961473538,21333.6215966312,4066.94840555985,6426.36214328091,7909.94097564085,9198.72540680005,10568.0740200643,12067.9458045098,13681.2332627054,15809.6076503143,19013.4636834597,28963.9786476648,0.2920774,0.292986931274315,NA,NA,0.1545177,0.158713778362789,1.04934435384009,3.81276287649639,1.88430794810911,0.142670570555106,0.141095883268334,0.147066224696162,0.160416794460943,0.0700631045461458,0.146759460073199,0.305661275071768,0.802608199871674,0.141095883268334,0.158713778362789,0.158713778362789,0.158713778362789,0.158713778362789,0.566421741215754,2007,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,95,NA,FALSE,"MLT:2007:N:i"
"Malta",2008,0.001090115,0.0006111122,446,0.4238063107,0.651654068587096,0.001067132,0.002264916,0.001049606,927,1.225939808,0.793169603223588,0.001911232,0.00468108,0.001994419,1916,4.0037961425,0.756742739427279,0.003636465,0.01360477,0.004682202,5570,17.0900373,0.432290928100868,0.008172592,0.08193307,0.01679118,33542,91.9317105,0.223413789017612,0.02390414,0.1991262,0.04777346,81518,348.746258,0.247489596438056,0.06356724,0.4666659,0.1413963,191043,1548.289485,0.304015372839585,0.1930846,0.687336,0.2515608,281381,3672.78768,0.367309771996313,0.3589957,0.03801215,0.008788035,15561,40.3520203095,0.275572879344587,0.01374361,0.1009676,0.0201876,41334,115.83241128,0.214525366063385,0.02816458,0.1742937,0.03942163,71352,271.5184477065,0.231371894802291,0.0526849,1091.844,1091.844,956.4002,955.676467756874,0.6329669,409379,0.03495,0.04986,0.0617,0.07187,0.08201,0.09325,0.1062,0.1248,0.1505,0.2248,5728.11981295129,7354.11049045772,8835.44143467144,10109.6710893929,11468.1176130825,13023.4984406191,14879.7360438528,17826.9957729933,22049.9189125476,4478.71477775836,6526.77680599379,8074.73626320928,9416.2393723241,10743.2649928262,12212.715370763,13907.2901091547,16341.7346947423,19694.7967673132,29625.0108459151,0.2899551,0.291904065599913,NA,NA,0.1428703,0.15103018421105,1.03960293105616,3.84941649835827,1.92271475201769,0.13929792101719,0.139741557646533,0.147147945670478,0.161967665503172,0.0684362160836131,0.140178254773508,0.279210785214391,0.760029632644131,0.139741557646533,0.15103018421105,0.15103018421105,0.15103018421105,0.15103018421105,0.569153170074931,2008,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,93,NA,FALSE,"MLT:2008:N:i"
"Malta",2009,0.003592735,0.002028308,1482,1.406631598,0.764155436966622,0.004532884,0.00479163,0.00309039,1976,3.60957552,0.729125165317392,0.006936269,0.007772534,0.004522135,3206,9.0781860125,0.51565270101425,0.01040621,0.022417,0.008656861,9246,31.59754265,0.401153011057052,0.01823033,0.09861322,0.02378406,40676,130.2177285,0.24426668721902,0.03906348,0.210324,0.05599255,86754,408.745615,0.267648350318618,0.08219894,0.4909878,0.1544174,202521,1690.87053,0.315336357936414,0.2207749,0.7102816,0.2676002,292975,3906.96292,0.377347464369303,0.3938715,0.04342049,0.01278197,17910,56.7781498385,0.295933785493795,0.02440618,0.1027277,0.02489832,42373,138.317637096,0.245550722801473,0.04053209,0.1698769,0.04328505,70070,288.490529745,0.254815981937839,0.06499255,1070.896,1070.896,925.6879,926.996227730875,0.6329669,412477,0.03247,0.04939,0.06086,0.0707,0.0811,0.09238,0.1044,0.1224,0.1486,0.2376,5488.34887482514,7154.42409623398,8483.22014538246,9736.58405070814,11123.9547327705,12622.9150191043,14390.7852866009,17197.2816160505,21713.5758509052,4123.8988296142,6344.55602610724,7815.94991121769,9080.65319310085,10419.6544259933,11872.7054012415,13418.9240623486,15733.035726674,19094.3192389907,30603.823184712,0.302448,0.303399970320657,NA,NA,0.1629499,0.165020135013526,1.11835404220234,3.95630386226076,1.95196549900894,0.151870317461571,0.153114568019245,0.162980131283968,0.182328497783468,0.0744936216479183,0.152123368091409,0.301369626542142,0.780634026824836,0.153114568019245,0.165020135013526,0.165020135013526,0.165020135013526,0.165020135013526,0.6038683594683,2009,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,94,NA,FALSE,"MLT:2009:N:i"
"Malta",2010,0.00193683,0.001178606,803,0.817363261,0.831417212599169,0.002406195,0.002664095,0.001694215,1104,1.97884312,0.765694021987543,0.003664622,0.004568568,0.002465743,1894,4.9499790725,0.730873568649328,0.005526456,0.01539833,0.005089612,6383,18.5770838,0.372355701216696,0.01017407,0.08960656,0.01951287,37143,106.83296325,0.223805336053715,0.0287214,0.1943056,0.04969168,80541,362.749264,0.258849517534074,0.06832336,0.4659091,0.1429561,193123,1565.369295,0.306301684037515,0.1981313,0.6842787,0.2534026,283639,3699.67796,0.370421228865857,0.3648309,0.04630663,0.009862801,19194,45.2150249044,0.227130118303131,0.01654802,0.09953869,0.02284828,41260,130.93206854,0.23226447322219,0.03302174,0.1676041,0.04156159,69473,285.802429794,0.249135366744632,0.05747265,1084.378,1084.378,955.1709,952.965890085141,0.6329669,414508,0.03398,0.05038,0.06201,0.07233,0.08239,0.09342,0.1067,0.123,0.1484,0.2273,5727.78670922807,7416.36987317084,8739.10134508547,9981.07569988071,11435.5906810217,12942.8189890281,14846.5217040972,17334.5974570156,21768.1728172934,4371.26241063095,6549.34631755035,8067.2935529744,9408.51536790391,10717.9955131042,12157.1646704805,13882.5220932513,16000.8661602237,19309.1614417452,29661.2324721354,0.2902587,0.291259143184798,NA,NA,0.1456281,0.149317666833716,1.04454135161368,3.80045101578635,1.90354599289912,0.138080901410445,0.138316836980387,0.145185097136549,0.158969892778524,0.0678488047468274,0.138704533566977,0.26779840695729,0.716275734981986,0.138316836980387,0.149317666833716,0.149317666833716,0.149317666833716,0.149317666833716,0.563861495011893,2010,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,93,NA,FALSE,"MLT:2010:N:i"
"Malta",2011,0.001857052,0.001418929,773,0.9840272615,0.594197791229609,0.004865141,0.003810163,0.001804284,1586,2.107403712,0.759054938542581,0.00606163,0.004653814,0.002772634,1937,5.566062755,0.769511709983976,0.008274085,0.0114625,0.004944225,4771,18.04642125,0.381330035525244,0.01263231,0.08123617,0.0171032,33816,93.64002,0.224627891695189,0.02849252,0.1854153,0.0459184,77182,335.20432,0.249539574118474,0.06581592,0.4460084,0.1354526,185659,1483.20597,0.304919684004609,0.1897325,0.6838846,0.2447245,284679,3572.9777,0.358463077807222,0.3527833,0.04345683,0.009535073,18090,44.58266407245,0.249823068995844,0.01888866,0.09791796,0.02161657,40760,126.3196692805,0.225003792443714,0.03426235,0.1682451,0.04059349,70035,284.775510397,0.243329623024862,0.0587716,1106.393,1106.393,974.1913,973.066682254021,0.6329669,416268,0.0345,0.05032,0.06211,0.07252,0.08274,0.09323,0.1055,0.1207,0.1464,0.232,5859.08020979066,7465.90054934006,8897.66809029399,10304.7182632922,11676.8001870482,13134.3372581421,14964.3709088825,17243.9686311561,22282.5466309484,4512.14266233528,6674.1200374501,8241.90690400164,9627.7120448895,10982.3122801702,12374.44200822,14001.0827271154,16019.2996448014,19428.2611611293,30905.8805298872,0.2914259,0.292656087536024,NA,NA,0.1503125,0.147507871920718,1.06367037502354,3.8030792945476,1.90827506457325,0.14054146881669,0.142831848351684,0.152620119746262,0.171283903650681,0.0690362403797731,0.137144354036596,0.218767030610122,0.362238143918665,0.142831848351684,0.147507871920718,0.147507871920718,0.147507871920718,0.147507871920718,0.58529292435614,2011,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,91,NA,FALSE,"MLT:2011:N:i"
"Malta",2012,0.001177221,0.0003780236,494,0.2621593666,0.655136577344388,0.0006203995,0.002744575,0.001020115,1153,1.19149432,0.79523734279823,0.001615206,0.003549261,0.001839571,1491,3.6929387825,0.764364932366418,0.003211238,0.01601248,0.004179591,6726,15.25550715,0.391675580461848,0.007163278,0.0768321,0.01636087,32272,89.57576325,0.230180922618863,0.02286125,0.1741118,0.04323812,73132,315.638276,0.25004284008771,0.05784224,0.4183077,0.1250155,175701,1368.919725,0.300836900240157,0.1715174,0.6589298,0.2304415,276769,3364.4459,0.350675732220787,0.3271079,0.04714084,0.0101821,19800,48.871534475,0.248098954734729,0.01496868,0.1050758,0.02287404,44135,137.257964424,0.229419341408088,0.03115836,0.1676121,0.04143341,70402,298.229398498,0.249581833779008,0.05544071,1146.052,1146.052,999.9068,999.412522016083,0.6329669,420028,0.03367,0.05002,0.06237,0.07304,0.08267,0.09306,0.1047,0.1202,0.1458,0.2344,5908.45437004645,7779.53537215012,9350.5283549334,10712.6827464766,11992.950264193,13566.6613537847,15316.4149603183,17995.4145115157,22593.1073442753,4539.84152995364,6871.90783863661,8572.20605943439,10044.6037232228,11362.6275024226,12794.650513386,14395.9547240411,16533.1615560639,20037.056837526,32374.2297153129,0.2936045,0.29514257114164,NA,NA,0.1491176,0.154858133142702,1.07811465585981,3.82386084909338,1.88386567496498,0.144159104807313,0.146516161694196,0.157232779932847,0.177710225181272,0.0707806869349783,0.143463316968013,0.2806148744258,0.750537617254579,0.146516161694196,0.154858133142702,0.154858133142702,0.154858133142702,0.154858133142702,0.596171494087518,2012,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,88,NA,FALSE,"MLT:2012:N:i"
