"Entity","Year","X_1_9_per_day___share_of_population_below_poverty_line","X_1_9_per_day___poverty_gap_index","X_1_9_per_day___total_number_of_people_below_poverty_line","X_1_9_per_day___absolute_poverty_gap","X_1_9_per_day___income_gap_ratio","X_1_9_per_day___watts_index","X_3_2_per_day___share_of_population_below_poverty_line","X_3_2_per_day___poverty_gap_index","X_3_2_per_day___total_number_of_people_below_poverty_line","X_3_2_per_day___absolute_poverty_gap","X_3_2_per_day___income_gap_ratio","X_3_2_per_day___watts_index","X_5_5_per_day___share_of_population_below_poverty_line","X_5_5_per_day___poverty_gap_index","X_5_5_per_day___total_number_of_people_below_poverty_line","X_5_5_per_day___absolute_poverty_gap","X_5_5_per_day___income_gap_ratio","X_5_5_per_day___watts_index","X_10_per_day___share_of_population_below_poverty_line","X_10_per_day___poverty_gap_index","X_10_per_day___total_number_of_people_below_poverty_line","X_10_per_day___absolute_poverty_gap","X_10_per_day___income_gap_ratio","X_10_per_day___watts_index","X_15_per_day___share_of_population_below_poverty_line","X_15_per_day___poverty_gap_index","X_15_per_day___total_number_of_people_below_poverty_line","X_15_per_day___absolute_poverty_gap","X_15_per_day___income_gap_ratio","X_15_per_day___watts_index","X_20_per_day___share_of_population_below_poverty_line","X_20_per_day___poverty_gap_index","X_20_per_day___total_number_of_people_below_poverty_line","X_20_per_day___absolute_poverty_gap","X_20_per_day___income_gap_ratio","X_20_per_day___watts_index","X_30_per_day___share_of_population_below_poverty_line","X_30_per_day___poverty_gap_index","X_30_per_day___total_number_of_people_below_poverty_line","X_30_per_day___absolute_poverty_gap","X_30_per_day___income_gap_ratio","X_30_per_day___watts_index","X_40_per_day___share_of_population_below_poverty_line","X_40_per_day___poverty_gap_index","X_40_per_day___total_number_of_people_below_poverty_line","X_40_per_day___absolute_poverty_gap","X_40_per_day___income_gap_ratio","X_40_per_day___watts_index","X_40__of_median_income___share_of_population_below_poverty_line","X_40__of_median_income___poverty_gap_index","X_40__of_median_income___total_number_of_people_below_poverty_line","X_40__of_median_income___absolute_poverty_gap","X_40__of_median_income___income_gap_ratio","X_40__of_median_income___watts_index","X_50__of_median_income___share_of_population_below_poverty_line","X_50__of_median_income___poverty_gap_index","X_50__of_median_income___total_number_of_people_below_poverty_line","X_50__of_median_income___absolute_poverty_gap","X_50__of_median_income___income_gap_ratio","X_50__of_median_income___watts_index","X_60__of_median_income___share_of_population_below_poverty_line","X_60__of_median_income___poverty_gap_index","X_60__of_median_income___total_number_of_people_below_poverty_line","X_60__of_median_income___absolute_poverty_gap","X_60__of_median_income___income_gap_ratio","X_60__of_median_income___watts_index","Mean","Mean_estimated","Median","Median_estimated","PPP","Population","Decile_1___share_of_income_or_consumption","Decile_2___share_of_income_or_consumption","Decile_3___share_of_income_or_consumption","Decile_4___share_of_income_or_consumption","Decile_5___share_of_income_or_consumption","Decile_6___share_of_income_or_consumption","Decile_7___share_of_income_or_consumption","Decile_8___share_of_income_or_consumption","Decile_9___share_of_income_or_consumption","Decile_10___share_of_income_or_consumption","Decile_1___threshold_of_income_or_consumption","Decile_2___threshold_of_income_or_consumption","Decile_3___threshold_of_income_or_consumption","Decile_4___threshold_of_income_or_consumption","Decile_5___threshold_of_income_or_consumption","Decile_6___threshold_of_income_or_consumption","Decile_7___threshold_of_income_or_consumption","Decile_8___threshold_of_income_or_consumption","Decile_9___threshold_of_income_or_consumption","Decile_1___average_income_or_consumption","Decile_2___average_income_or_consumption","Decile_3___average_income_or_consumption","Decile_4___average_income_or_consumption","Decile_5___average_income_or_consumption","Decile_6___average_income_or_consumption","Decile_7___average_income_or_consumption","Decile_8___average_income_or_consumption","Decile_9___average_income_or_consumption","Decile_10___average_income_or_consumption","Gini_index","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var_Coeff","datayear","isinterpolated","usemicrodata","coveragetype","datatype","IsSurveyYear","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","DataframeRowsForGpinter","GpinterError","LessThan33Rows","ISO3DataYearCovType"
"Germany",1988,0,0,0,0,0.677715384148874,0,0,0,0,0,0.808643509338394,0,0.002486047,0.000857651,194271,1.7217343825,0.77796964688791,0.001051843,0.009963883,0.002839997,778624,10.36598905,0.466185635053454,0.003970225,0.03720511,0.00868244,2907379,47.536359,0.273010526638229,0.01185436,0.1173704,0.02458962,9171865,179.504226,0.221718864760145,0.03212911,0.3724617,0.09901966,29105878,1084.265277,0.268139616173079,0.1290662,0.5899754,0.1967501,46103403,2872.55146,0.335349090065088,0.2685256,0.02997449,0.007206412,2342345,37.3245299922,0.298789708262931,0.009938985,0.07244812,0.01572786,5661431,101.782059597,0.236170274850878,0.02087941,0.1473665,0.03110013,11515899,241.560929736,0.218996335062571,0.04035933,1257.255,1257.255,1078.708,1076.82858486052,0.8270649,78144619,0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293,7017.35750552587,8425.43496310265,9819.38025457614,11297.138870456,12921.9430183262,14819.0261103368,17145.888713581,20249.9259228429,25554.5171202794,5379.05430355267,7745.11981923561,9128.69358562324,10558.9020106568,12056.8546802981,13782.0327939255,15935.3420975656,18652.0167552778,22652.9623080559,34979.6216458089,0.292449,0.295629145416058,NA,NA,0.1419011,0.150198427234896,1.06606933869467,3.64161539442108,1.97760639278763,0.139015470416142,0.140499785035495,0.149283434307844,0.166220347650853,0.068299903894632,0.139462794535392,0.284122581785199,0.781630759270385,0.140499785035495,0.150198427234896,0.150198427234896,0.150198427234896,0.150198427234896,0.576576703745222,1991,0,1,"N","income",FALSE,TRUE,TRUE,TRUE,0,81,NA,FALSE,"DEU:1988:N:i"
"Germany",1989,0,0,0,0,0.748096567985362,0,0,0,0,0,0.752075379391146,0,0.002486047,0.0008211205,195779,1.64839940375,0.775409302956512,0.0009966883,0.009963883,0.002680184,784669,9.7826716,0.673757595946039,0.003749172,0.03475125,0.008049862,2736706,44.07299445,0.324671612821647,0.01103622,0.1071694,0.02261299,8439728,165.074827,0.236568302300931,0.02962926,0.3597336,0.09301634,28329483,1018.528923,0.265140456269978,0.120933,0.5749441,0.188112,45277586,2746.4352,0.329733780575263,0.2556186,0.02997449,0.007193332,2360530,38.07070961,0.353053833682621,0.009921769,0.07244812,0.01573492,5705382,104.125046354,0.255130639119446,0.02088842,0.1473665,0.03111411,11605301,247.120707264,0.228737024240021,0.04037705,1285.46,1285.46,1102.907,1100.90004827083,0.8270649,78751283,0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293,7170.50164259846,8622.23595898584,10020.9547338784,11535.0397568671,13210.80057925,15144.9142132439,17539.7997840556,20713.7588303131,26129.6845224738,5403.23636071451,7920.27971867633,9323.37006813071,10801.6967230061,12321.9964178608,14091.602832847,16289.2899986734,19071.4320317593,23162.5040215172,35869.7918268147,0.292449,0.296931922500949,NA,NA,0.1419011,0.16168251780642,1.07238599511552,3.64405251192508,1.97790318351451,0.14267279541324,0.14279189675916,0.151424846487764,0.168847867907942,0.0700641772971808,0.149288752656016,0.392572770840269,0.933989535712557,0.14279189675916,0.16168251780642,0.16168251780642,0.16168251780642,0.16168251780642,0.581115940080707,1991,0,1,"N","income",FALSE,TRUE,TRUE,TRUE,0,79,NA,FALSE,"DEU:1989:N:i"
"Germany",1990,0,0,0,0,0.741162683014958,0,0,0,0,0,0.744912180089369,0,0.002486047,0.0007657507,197474,1.53724453025,0.76865382083673,0.000915356,0.009963883,0.002437953,791461,8.89852845,0.731584148649859,0.003423198,0.02997449,0.007220335,2380965,39.531334125,0.344193760591033,0.00995732,0.09247865,0.02006052,7345859,146.441796,0.245860603847244,0.02637969,0.3373794,0.08458261,26799068,926.1795795,0.258447343568401,0.1095954,0.5524265,0.1756034,43880910,2563.80964,0.320943521668425,0.2371615,0.02997449,0.007205156,2380965,39.4219302806,0.343756264767545,0.00993733,0.07244812,0.01572601,5754774,107.5100810645,0.259241364343025,0.02087704,0.1473665,0.03109517,11705767,255.142088884,0.227485051409958,0.04035304,1328.21,1328.21,1139.586,1135.76159472816,0.8270649,79433029,0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293,7420.49162603908,8907.80651442977,10360.1274285915,11918.6617640609,13629.1391367379,15634.8172489819,18127.9825707831,21398.5546856917,27005.0792902607,5579.09571351931,8180.81262327294,9642.153162012,11156.356191787,12726.9553663064,14567.4019635706,16831.6274736762,19708.4573593215,23925.7665168133,37066.5736297207,0.292449,0.296900060328181,NA,NA,0.1419011,0.163695453695308,1.07257727948037,3.63925743080118,1.98142223212524,0.144967554792518,0.145690662380749,0.155316660180566,0.174342611269925,0.0711703028998516,0.150999457509643,0.395721013849789,0.935509292334972,0.145690662380749,0.163695453695308,0.163695453695308,0.163695453695308,0.163695453695308,0.590495743032793,1991,0,1,"N","income",FALSE,TRUE,TRUE,TRUE,0,76,NA,FALSE,"DEU:1990:N:i"
"Germany",1991,0,0,0,0,0.731874422483502,0,0,0,0,0,0.73577080831882,0,0.002486047,0.0007037388,198918,1.412755641,0.760375236093598,0.0008273182,0.006312682,0.002232192,505102,8.1475008,0.804382592731323,0.003135297,0.02487654,0.006449635,1990469,35.311751625,0.381803301899437,0.008944913,0.08498107,0.01758449,6799666,128.366777,0.247293154179319,0.02323774,0.3123894,0.07592666,24995493,831.396927,0.249266492584948,0.09809911,0.5248966,0.1624527,41999022,2371.80942,0.31191036248031,0.2180264,0.02997449,0.007204645,2398376,40.83916995025,0.342907876883827,0.009936658,0.07244812,0.01574014,5796856,111.513382851,0.256796712716645,0.02089509,0.1473665,0.03109346,11791368,264.320839441,0.229528513198407,0.04035087,1376.088,1376.088,1180.665,1177.38247649497,0.8270649,80013896,0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293,7665.29778507068,9228.38057969117,10746.5630876569,12349.1862497972,14128.5897179397,16210.6757120342,18785.674517538,22184.5396600462,28037.7150204397,5775.19092127403,8479.76324571777,9985.0304416194,11560.2570749535,13193.2251881404,15086.5825075045,17437.1152493941,20416.6781303091,24816.6945503855,38380.0226907017,0.292449,0.29692192702018,NA,NA,0.1419011,0.162031019172549,1.07206043551157,3.65774635331812,1.98446664388867,0.142903868601766,0.142968510486865,0.151519606745195,0.168779011844818,0.0701755895720484,0.149585175033095,0.395005911536764,0.935842162794027,0.142968510486865,0.162031019172549,0.162031019172549,0.162031019172549,0.162031019172549,0.58099743862571,1991,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,74,NA,FALSE,"DEU:1991:N:i"
"Germany",1992,0.000578227,0.0003892756,46619,0.2699626286,0.796152596879386,-1,0.000578227,0.0004660371,46619,0.5443313328,0.757142310681775,-1,0.003270805,0.001351561,263707,2.7132587075,0.747431116580633,0.002270055,0.008328803,0.003337524,671506,12.1819626,0.55264448733972,0.005548383,0.02907495,0.008161806,2344156,44.68588785,0.318193061441825,0.01250512,0.08527846,0.01971834,6875542,143.943882,0.243628633511101,0.02778629,0.3057242,0.07632488,24648891,835.757436,0.253009648185606,0.1015911,0.5190368,0.1613595,41847133,2355.8487,0.312156854790652,0.2199123,0.03410574,0.00905815,2749762,51.4779193575,0.31436437364543,0.01372217,0.07552919,0.01804227,6089511,128.2182938685,0.254100056670047,0.02560355,0.1481245,0.03355349,11942478,286.090477136,0.232617875445752,0.04565531,1377.596,1377.596,NA,1184.2719218778,0.8270649,80624598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7612.06622348591,9302.14410468673,10856.2657135116,12454.4111373179,14211.2630625336,16295.3768822342,18764.7368513311,22104.8819554321,27939.0451716113,5755.05585791058,8491.79720316678,10101.545819633,11662.9960323734,13301.5915428808,15219.150417687,17466.6982455529,20379.1974716577,24635.3519013858,38298.1355077522,NA,0.294685718632157,NA,NA,NA,0.155060472019728,1.06350047256397,3.67036286224225,1.96597903006029,0.141316670510075,0.142432903505,0.151416959994563,0.168941810344572,0.069410185169784,0.143636610106029,0.319225612203347,0.857325246896453,0.142432903505,0.155060472019728,0.155060472019728,0.155060472019728,0.155060472019728,0.581277576282745,NA,1,1,"N","income",FALSE,FALSE,TRUE,FALSE,0,74,NA,FALSE,"DEU:1992:N:i"
"Germany",1993,0.001156454,0.0007786656,93854,0.5400045936,0.671006306739149,-1,0.001156454,0.0009321422,93854,1.0887420896,0.80465999462637,-1,0.004055562,0.002001958,329135,4.018930685,0.797627216872495,0.003716743,0.01034492,0.004449114,839556,16.2392661,0.500985901288807,0.007971516,0.03327335,0.009901252,2700344,54.2093547,0.330626191007337,0.01610266,0.08878219,0.02194406,7205240,160.191638,0.262893430216062,0.03245257,0.299059,0.07704949,24270541,843.6919155,0.260261328650506,0.1055159,0.5131771,0.1607703,41647587,2347.24638,0.314325277606886,0.2225287,0.04066922,0.01110879,3300566,63.6183740115,0.31039036306708,0.01778186,0.08239368,0.02068418,6686771,148.050120977,0.266907132586781,0.0307731,0.1531914,0.03666078,12432457,314.859275991,0.247563737518793,0.05182119,1377.18,1377.18,NA,1192.79736709427,0.8270649,81156363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7524.1654898322,9360.13450978201,10938.8222768432,12502.3162711753,14313.5684051313,16343.2661399005,18699.316970695,22004.6951214256,27667.063246918,5567.56094152947,8489.63639227215,10188.9715969966,11732.6419825437,13380.8129532437,15326.3260327641,17466.1020436944,20297.9993738962,24430.4570842021,38381.0915988576,NA,0.294814225108303,NA,NA,NA,0.158088836861174,1.06676931851088,3.67709392946048,1.932925631389,0.142723789464568,0.143298765122127,0.152077455817264,0.169601437584698,0.0700887647273384,0.146226067996876,0.33410466765497,0.876023920570999,0.143298765122127,0.158088836861174,0.158088836861174,0.158088836861174,0.158088836861174,0.582411259480272,NA,1,1,"N","income",FALSE,FALSE,TRUE,FALSE,0,74,NA,FALSE,"DEU:1993:N:i"
"Germany",1994,0.001734681,0.001167688,141270,0.809791628,0.738655936875216,0.001939776,0.001734681,0.001398029,141270,1.632897872,0.725239149137127,0.002844059,0.00484032,0.002650576,394188,5.32103132,0.738965639387148,0.005159791,0.01236104,0.005555467,1006663,20.27745455,0.494962892367825,0.01038536,0.03747176,0.01162022,3051638,63.6207045,0.339517504435142,0.01967088,0.09228592,0.02411263,7515613,176.022199,0.280088590877472,0.03704252,0.2923938,0.07758711,23812068,849.5788545,0.269130309924525,0.1091881,0.5073173,0.1598826,41315083,2334.28596,0.316309574031108,0.2247101,0.04479929,0.01321428,3648380,76.351449126,0.328874506540699,0.02193235,0.08749705,0.02342324,7125615,169.194260654,0.281845579749992,0.03610225,0.1574956,0.03983725,12826181,345.193754975,0.263120609354547,0.0581276,1377.934,1377.934,1203.753,1197.9169600578,0.8270649,81438348,0.03365,0.05136,0.06235,0.07151,0.08155,0.09343,0.1058,0.1226,0.1469,0.2309,7476.97794394886,9437.33086700873,11047.0030788097,12596.8581134787,14375.0035206936,16406.0197895065,18659.6893926538,21893.9980786184,27403.8428374983,5389.67430358864,8478.09824687622,10296.3513329109,11802.3806715725,13465.3930033198,15424.4212883542,17468.737520247,20222.4236014753,24223.2505883649,38581.3494432906,0.2922872,0.295369658073957,NA,NA,0.1504732,0.161420494929835,1.07270222449189,3.66509611810161,1.9063538174477,0.144255162066729,0.144364588435647,0.153244711840273,0.171470696801651,0.0708269840469332,0.149065817642083,0.350121583402755,0.892265974842526,0.144364588435647,0.161420494929835,0.161420494929835,0.161420494929835,0.161420494929835,0.585611982120672,1994,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,74,NA,FALSE,"DEU:1994:N:i"
"Germany",1995,0.002393313,0.001612972,195481,1.118596082,0.708168509347327,0.002682191,0.002393313,0.001929985,195481,2.25422248,0.692535741615012,0.003929818,0.004939112,0.002780108,403417,5.58106681,0.707376987284735,0.005985107,0.0124134,0.005216921,1013902,19.04176165,0.485861775564658,0.0106448,0.03469384,0.01095705,2833725,59.98984875,0.361399170747038,0.01945266,0.08715635,0.02251915,7118761,164.389795,0.272851749092843,0.03556596,0.2799661,0.07347126,22867085,804.510297,0.266799294169604,0.1040091,0.494963,0.1526303,40427613,2228.40238,0.310524854025979,0.2147217,0.04499305,0.0128819,3674945,75.70048535,0.321707049778246,0.02221744,0.08992989,0.02294633,7345298,168.5970123585,0.271465416931778,0.03614041,0.1573964,0.0389675,12855831,343.488770625,0.256929907016091,0.05766056,1394.466,1394.466,1224.501,1222.77879282077,0.8270649,81678051,0.03401,0.05195,0.06254,0.07235,0.08229,0.09318,0.1054,0.1221,0.1467,0.2295,7633.14178288123,9612.5756279477,11288.4374749939,12921.5298669243,14673.3455138492,16427.0052589043,18845.5125857807,22072.5101501193,27379.7621923818,5529.33219446583,8674.50975790267,10444.0886388699,12087.5790664023,13752.0428615623,15570.8324718641,17602.2238832811,20394.503012501,24472.0667824424,38808.7413307083,0.2893505,0.292320701605158,NA,NA,0.1483655,0.157512284962868,1.05643672001258,3.58695842042213,1.86595225789101,0.141070164111372,0.141256499985286,0.149887053740069,0.167505794524649,0.0692912826055352,0.145733681085991,0.341167893546681,0.885448728962321,0.141256499985286,0.157512284962868,0.157512284962868,0.157512284962868,0.157512284962868,0.578801856466699,1995,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,73,NA,FALSE,"DEU:1995:N:i"
"Germany",1996,0.001595542,0.001070029,130699,0.7420651115,0.751339844284668,-1,0.001595542,0.001283519,130699,1.499150192,0.736072637467763,-1,0.004124513,0.002134622,337859,4.285253665,0.747208549502639,0.004322393,0.0107668,0.004197386,881961,15.3204589,0.515364565553174,0.008134147,0.0331081,0.009462539,2712044,51.807401025,0.34586556609529,0.0159541,0.08242692,0.02051341,6751987,149.747893,0.272517556831635,0.03107118,0.270636,0.06969866,22169102,763.200327,0.261310519033898,0.09659998,0.4914646,0.1483373,40258240,2165.72458,0.303902635781098,0.2056027,0.04247203,0.01147018,3479089,67.781308183,0.316047316650838,0.01875729,0.08542303,0.02126673,6997413,157.110094548,0.265199449754267,0.03207366,0.1506858,0.03685689,12343402,326.633130558,0.254434814047157,0.05282358,1408.633,1408.633,NA,1231.13317902173,0.8270649,81914831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7765.05328494814,9752.12427321512,11402.1265944732,13015.2331241604,14773.5981482608,16654.0371086032,19120.7349550266,22402.9505997429,27902.556761577,5688.91474410271,8833.41370368029,10584.0770001401,12195.9822248301,13846.4935678285,15727.5077485865,17849.4485300284,20694.4108526998,24867.7896455899,38747.9219825137,NA,0.289778036720105,NA,NA,NA,0.155769588690478,1.03875179043341,3.59335032712057,1.88867711721683,0.138621569869407,0.138465863341485,0.146387132049689,0.162624040542099,0.0681097887076375,0.144243656403261,0.353240341095468,0.903584113356122,0.138465863341485,0.155769588690478,0.155769588690478,0.155769588690478,0.155769588690478,0.570305252548316,NA,1,1,"N","income",FALSE,FALSE,TRUE,FALSE,0,72,NA,FALSE,"DEU:1996:N:i"
"Germany",1997,0.0007977711,0.0005337878,65445,0.3701818393,0.723978095594143,-1,0.0007977711,0.000641031,65445,0.748724208,0.706593470372669,-1,0.003309914,0.001502671,271528,3.0166120325,0.718624552040597,0.002694186,0.009120194,0.003223559,748173,11.76599035,0.612139923283938,0.005706489,0.03079081,0.00810105,2525917,44.35324875,0.332173097536769,0.01266011,0.07826563,0.01888211,6420503,137.839403,0.26800436890974,0.02708657,0.2658015,0.06704849,21804965,734.1809655,0.256403226181511,0.09073103,0.4908075,0.1458777,40263281,2129.81442,0.299329316192193,0.199159,0.03903691,0.01006756,3202384,59.492735686,0.311550479988371,0.0153171,0.08221351,0.01957338,6744366,144.528859251,0.263088974326497,0.02799767,0.1440863,0.03479315,11820087,308.34385393,0.253255194847434,0.04805358,1415.21,1415.21,NA,1230.9124286883,0.8270649,82034771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7848.44112773204,9839.0212051829,11461.8864019875,13015.7007964966,14770.9491442596,16759.6579951753,19293.8803422797,22607.6619817788,28172.9932820165,5794.42068573452,8931.59352744969,10658.7309616014,12231.0733853904,13860.7083595888,15784.2418136773,17963.1957497989,20863.0812235143,25130.366787989,38607.7875052558,NA,0.288092737004041,NA,NA,NA,0.15359841847943,1.02637105832199,3.58962917903133,1.90732450615506,0.137113112733444,0.136976095758323,0.144562631844793,0.160000224835638,0.067381556011506,0.142383645252398,0.345270002396761,0.897093298407036,0.136976095758323,0.15359841847943,0.15359841847943,0.15359841847943,0.15359841847943,0.565685822406109,NA,1,1,"N","income",FALSE,FALSE,TRUE,FALSE,0,72,NA,FALSE,"DEU:1997:N:i"
"Germany",1998,0,0,0,0,0.79908744815285,0,0,0,0,0,0.760270926682066,0,0.002495315,0.0008619599,204734,1.73038449925,0.750366432425084,0.001057461,0.007473589,0.002222373,613187,8.11166145,0.680339028263103,0.003245933,0.02713123,0.006607421,2226041,36.175629975,0.32285437692611,0.009203071,0.07235023,0.01690865,5936133,123.433145,0.263613119035365,0.02266333,0.2599745,0.0631282,21330178,691.25379,0.250391653976961,0.08320075,0.4874224,0.1411385,39991641,2060.6221,0.292158181157443,0.189533,0.03743,0.008751378,3071027,52.1940935298,0.298514151402597,0.01199983,0.07745598,0.01810265,6355046,134.924481245,0.258383347880957,0.02422097,0.1374786,0.03307457,11279734,295.8900644055,0.252340822417347,0.04374334,1431.025,1431.025,1242.393,1235.68419627163,0.8270649,82047195,0.03598,0.05299,0.06294,0.07197,0.08138,0.09294,0.1062,0.1236,0.1489,0.2231,7980.31711758899,9975.46136028265,11606.8953492714,13110.9172370198,14828.2103552596,16966.3767392315,19545.2692691601,22983.1373997502,28560.6938483037,5948.47817315228,9091.05277043142,10787.4955052408,12343.5647007161,13954.1529683057,15932.6450413359,18205.8358975376,21162.7649288995,25514.5576855676,38782.4523288131,0.2830761,0.286683315471732,NA,NA,0.134575,0.148998090557342,1.0160296490268,3.57889209507158,1.92610525235591,0.134384206547805,0.134409866861725,0.141653053691315,0.1563174113245,0.0660634085883097,0.13842923998265,0.318029832725685,0.863900070954474,0.134409866861725,0.148998090557342,0.148998090557342,0.148998090557342,0.148998090557342,0.559137570414473,1998,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,71,NA,FALSE,"DEU:1998:N:i"
"Germany",1999,0,0,0,0,0.790793604594955,-1,0.001174199,4.86962e-05,96402,0.0568771616,0.749995129451332,-1,0.002421857,0.0009263815,198835,1.85971086125,0.739344372487929,0.001178332,0.007437779,0.00234119,610643,8.5453435,0.763537288365696,0.003473956,0.026136,0.006632155,2145772,36.311048625,0.338995571410104,0.00939449,0.06620321,0.01586025,5435300,115.779825,0.271667862889301,0.02164953,0.2436541,0.05878661,20004061,643.7133795,0.246068033458192,0.07790705,0.4623807,0.1323401,37961568,1932.16546,0.288597823887156,0.1779368,0.03621263,0.009205995,2973066,56.28315193125,0.301552938723557,0.01283396,0.07862702,0.01832353,6455297,139.9816912585,0.253809437708483,0.02488784,0.141232,0.03333239,11595182,305.618017432,0.248710730600671,0.04448328,1473.008,1473.008,NA,1273.5043803334,0.8270649,82100243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8180.04805504517,10202.7436087118,11886.5260033153,13520.1797054995,15282.0525640008,17370.3375434574,20057.3868560891,23524.9622413099,29421.3675933104,6124.65306330876,9300.37794835302,11073.1885794187,12694.2546458744,14397.7106221352,16329.1378817459,18655.2484276115,21688.9898653991,26150.516839409,40346.8821267444,NA,0.288345909881381,NA,NA,NA,0.15086905602262,1.02945483571183,3.59672307489249,1.92522355685498,0.136649948213288,0.137236253656306,0.145325756847057,0.161289850639098,0.0671578985849755,0.140039702091255,0.319280303164651,0.864018461002347,0.137236253656306,0.15086905602262,0.15086905602262,0.15086905602262,0.15086905602262,0.567961003307617,NA,1,1,"N","income",FALSE,FALSE,TRUE,FALSE,0,69,NA,FALSE,"DEU:1999:N:i"
"Germany",2000,0,0,0,0,0.725494298962704,0,0.002348399,5.827008e-05,193065,0.06805945344,0.729909482909881,5.900518e-05,0.002348399,0.00101596,193065,2.0395397,0.755397804778249,0.001330892,0.00740197,0.002530855,608527,9.23762075,0.800564348451343,0.003790543,0.02482753,0.006898216,2041109,37.7677326,0.401471476733587,0.009888274,0.0623714,0.01546005,5127647,112.858365,0.291342962850057,0.0214775,0.2348998,0.05680803,19311467,622.0479285,0.252093689974391,0.07571586,0.4449978,0.127829,36583940,1866.3034,0.291325590089424,0.1723162,0.03746572,0.009840341,3080113,61.3466538622,0.350996325755753,0.0139061,0.07979806,0.01895771,6560319,147.7326946025,0.268265974795243,0.02609415,0.1449855,0.03431815,11919477,320.919316095,0.251639986932494,0.04617819,1498.609,1498.609,1298.922,1295.47542960845,0.8270649,82211508,0.03548,0.05234,0.06243,0.07179,0.08167,0.09202,0.1051,0.1221,0.1474,0.2296,8278.4025783625,10309.8293173769,12061.9965131052,13767.5031230041,15545.7051553015,17566.9824683853,20311.6059036202,23727.854955767,29861.0629662389,6104.82067509299,9388.78207130638,11212.7948269099,12886.5235047857,14663.7206169135,16520.9468618275,18867.3620449133,21919.1642051118,26441.7021004878,41827.2630926511,0.2884103,0.292526621907184,NA,NA,0.1411147,0.160740794845009,1.05643286612142,3.60710447258117,1.92085612507938,0.141068758615937,0.141198322731929,0.150229933055495,0.168566195534876,0.0692906046418786,0.14848724099913,0.399396165994373,0.939023696700415,0.141198322731929,0.160740794845009,0.160740794845009,0.160740794845009,0.160740794845009,0.580631028338783,2000,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,68,NA,FALSE,"DEU:2000:N:i"
"Germany",2001,0,0,0,0,0.720663973690458,0,0,0,0,0,0.725243352960164,0,0.002452551,0.0009191604,201967,1.845214503,0.751241421538716,0.001151834,0.007247475,0.002365725,596829,8.63489625,0.797226071103048,0.003467083,0.0249331,0.006630845,2053239,36.303876375,0.385149167207155,0.009362983,0.06985326,0.01627504,5752411,118.807792,0.270601229277703,0.0220672,0.2474653,0.05962433,20378749,652.8864135,0.249083984517196,0.07907027,0.469856,0.1355293,38692606,1978.72778,0.291522448988728,0.1820225,0.03498736,0.009069984,2881206,55.120560264,0.338881055348268,0.01261453,0.07988904,0.01856416,6578856,141.006861904,0.267582783730057,0.02504703,0.1374534,0.03364408,11319277,306.633827324,0.259711605721431,0.04475799,1504.881,1504.881,1265.845,1262.47671694185,0.8270649,82349925,0.03466,0.05135,0.06095,0.06939,0.07887,0.08994,0.1031,0.1206,0.1491,0.242,8128.87676608963,10227.7812187855,11722.5538518,13348.9208620354,15149.7206033022,17293.1051590465,19997.2966795086,23841.8527541337,30453.5299239414,5983.42443665788,9257.29430306037,10992.0124884121,12508.1775882332,14219.5692316398,16216.6093782905,18586.0093722421,21734.503354755,26823.7841077313,44264.3357389777,0.3031144,0.307175682441829,NA,NA,0.1545748,0.174756565431489,1.14257349895419,3.74633922991441,2.01017106000644,0.157174895038024,0.160904727896345,0.176112124094753,0.205177727693847,0.0770434507921237,0.160338601497864,0.407391870058206,0.938500666510723,0.160904727896345,0.174756565431489,0.174756565431489,0.174756565431489,0.174756565431489,0.640589927635218,2001,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,67,NA,FALSE,"DEU:2001:N:i"
