"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","Population","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Croatia",1991,"N","income",FALSE,"HRV:1991:N:i","HRV1991",NA,0.149189,0.1154647,6996,80.2416743879106,0.2874125,0.163069,13477,89.6008812567951,0.7576632,0.2962758,35527,44.4861262449748,4.027873,0.8219518,188868,22.063399334228,25.4266,6.458968,1192259,25.3584406445108,62.68455,18.95199,2939292,30.1932065116239,85.39761,33.15078,4004313,38.7921796167786,96.88407,53.03311,4542915,54.7053899303267,99.30531,64.35965,4656448,64.789310295463,3.500986,0.7168294,164162,22.2919942485067,8.032586,1.711618,376650,21.4982320887566,13.6018,3.203405,637791,23.4411074603566,0.001154647,0.003098311,0.0094808256,0.045207349,0.6458968,2.8427985,6.630156,15.909933,25.74386,0.03806364114,0.1136514352,0.254991038,0.802416743879106,1.70241674387911,1.42355603983919,1.21348696338254,2.53584406445108,4.52898097674358,7.75843592335572,16.411616979098,25.9157241181852
"Croatia",1992,"N","income",FALSE,"HRV:1992:N:i","HRV1992",NA,0.1926042,0.1502253,8813,85.2584258559361,0.4332492,0.2185537,19825,51.7949823537181,1.159847,0.4315126,53072,37.9112663454166,6.622801,1.44744,303047,22.8467416546531,33.56157,9.083596,1535716,27.0394483274084,72.21424,24.04801,3304392,33.2710304626063,89.7183,38.69284,4105346,43.1058022916008,97.95525,57.4639,4482254,58.6687989538073,99.7012,67.84721,4562145,68.0865881074279,3.89112,0.8828763,178051,23.8245529233392,7.202509,1.815436,329574,22.9585789210339,14.15938,3.489195,647907,24.3950934825785,0.001502253,0.0041525203,0.0138084032,0.0796092,0.9083596,3.6072015,7.738568,17.23917,27.138884,0.042192658377,0.1083815292,0.2501752815,0.852584258559361,0.984104664720644,1.21316052305333,1.25657079100592,2.70394483274084,4.99065456939095,8.62116045832016,17.6006396861422,27.2346352429712
"Croatia",1993,"N","income",FALSE,"HRV:1993:N:i","HRV1993",NA,0.2468419,0.1840716,11356,88.585640821018,0.5750096,0.27651,26453,49.8223001407145,1.377437,0.4937052,63368,35.6706916068585,7.47259,1.969908,343774,27.217272763101,39.53795,11.21211,1818929,28.2354318663512,77.32477,27.56869,3557297,35.5923620090727,91.75435,42.16735,4221125,45.9248725356856,98.39977,60.11773,4526845,61.104157551125,99.85469,93.52236,4593778,70.0692453395952,4.285139,1.044621,197136,25.4852933169487,7.759547,2.050596,356975,27.18451990269,14.6882,3.761476,675725,25.1425712494972,0.001840716,0.00525369,0.0157985664,0.10834494,1.121211,4.1353035,8.43347,18.035319,37.408944,0.04664232765,0.1144232568,0.252018892,0.88585640821018,0.946623702673575,1.14146213141947,1.49695000197056,2.82354318663512,5.33885430136091,9.18497450713712,18.3312472653375,28.0276981358381
"Croatia",1994,"N","income",FALSE,"HRV:1994:N:i","HRV1994",NA,0.2703837,0.206159,12578,67.8157445949878,0.6084982,0.2961149,28307,50.5303989418245,1.514614,0.5827886,70460,37.753865833628,7.471131,1.808703,347559,24.4626322319015,34.11041,9.654923,1586824,28.2106379865035,71.17978,24.27754,3311300,34.0989876018186,88.98864,38.6291,4139773,43.3668880281496,97.69653,57.26361,4544866,58.5796985449109,99.58777,67.65233,4632847,67.9564473849661,4.681781,1.2015,217798,26.2760320327385,8.353993,2.281282,388630,27.9134161441479,15.28059,4.026458,710857,26.2511006730934,0.00206159,0.0056261831,0.0186492352,0.099478665,0.9654923,3.641631,7.72582,17.179083,27.060932,0.057635955,0.13687692,0.289904976,0.678157445949878,0.960077579894665,1.2081237066761,1.34544477275458,2.82106379865035,5.11484814027279,8.67337760562992,17.5739095634733,27.1825789539864
"Croatia",1995,"N","income",FALSE,"HRV:1995:N:i","HRV1995",NA,0.3043276,0.2269566,14060,85.0765888608022,0.5814607,0.3140477,26864,54.2772012331152,1.501626,0.5860857,69376,38.6534341128215,6.083584,1.615564,281063,26.9279680115861,29.39475,8.315641,1358046,28.1568076706924,64.49402,21.22562,2979643,32.9005393158421,85.56194,35.03646,3952987,40.9339806189106,96.67117,54.23129,4466237,56.1011506940033,99.19247,65.21889,4582722,65.7053213652921,5.097381,1.355068,235501,27.7277684205165,8.995682,2.498021,415603,28.6907915637487,15.65337,4.264199,723190,27.0953328162514,0.002269566,0.0059669063,0.0187547424,0.08885602,0.8315641,3.183843,7.007292,16.269387,26.087556,0.0699215088,0.1611223545,0.3296225827,0.850765888608022,1.03126682342919,1.23690989161029,1.48103824063724,2.81568076706924,4.93508089737631,8.18679612378212,16.830345208201,26.2821285461168
"Croatia",1996,"N","income",FALSE,"HRV:1996:N:i","HRV1996",NA,0.3311302,0.2474601,15090,89.1619751440514,0.5333608,0.3326334,24306,47.9344779213923,1.40236,0.5945622,63907,39.9540172798932,5.440592,1.504432,247933,28.5517975263496,25.60806,7.368629,1166984,28.6782889898788,58.2287,18.85677,2653538,32.3517500003144,81.66594,31.96458,3721596,39.1371551761923,95.51361,51.46838,4352648,53.8633803222216,98.73411,62.96507,4499409,63.7632569516547,5.368866,1.497335,244664,28.9611729541366,9.563114,2.706429,435800,29.0889009036612,16.22696,4.518293,739478,27.7090034561389,0.002474601,0.0063200346,0.0190259904,0.08274376,0.7368629,2.8285155,6.392916,15.440514,25.186028,0.0822036915,0.1859316723,0.3723073432,0.891619751440514,0.910755080506454,1.27852855295658,1.57034886394923,2.86782889898788,4.85276250004716,7.82743103523846,16.1590140966665,25.5053027806619
"Croatia",1997,"N","income",FALSE,"HRV:1997:N:i","HRV1997",NA,0.3675356,0.2672506,16667,94.3204367344634,0.5172582,0.3562306,23457,49.4187812214754,1.44451,0.6042522,65507,42.5165607144195,4.736839,1.433022,214812,30.9757654259308,22.85485,6.664944,1036449,29.0112907928582,52.95941,16.97574,2401667,31.998639880182,77.4236,29.30431,3511098,37.7986627613038,94.19787,48.90112,4271798,51.9164720341869,98.19891,60.8303,4453242,61.9588529026893,5.797738,1.64501,262923,28.7593998068683,10.06108,2.905167,456262,29.3887816870773,16.81667,4.765604,762623,28.0590622138149,0.002672506,0.0067683814,0.0193360704,0.07881621,0.6664944,2.546361,5.860862,14.670336,24.33212,0.095739582,0.2112056409,0.4160372292,0.943204367344634,0.938956843208033,1.36052994286142,1.70366709842619,2.90112907928582,4.7997959820273,7.55973255226076,15.5749416102561,24.7835411610757
"Croatia",2011,"N","income",TRUE,"HRV:2011:N:i","HRV2011",NA,0.3588704,0.2486658,15362,92.5274818442974,0.6649361,0.358828,28463,56.8110324739291,1.921728,0.6981511,82262,43.1244816393919,6.862885,2.090113,293774,31.3336969509537,21.54241,7.125756,922149,33.2569910981411,43.77141,15.6332,1873689,35.8128102330738,63.50076,25.31804,2718228,39.9546042921591,86.58527,42.55588,3706388,49.1972123661524,94.68603,54.74892,4053151,57.8045268487044,8.924078,2.981689,382006,33.8739017108576,14.37954,4.693769,615534,32.7583826308983,20.84354,6.82512,892233,32.9349776723654,0.002486658,0.006817732,0.0223408352,0.114956215,0.7125756,2.34498,5.063608,12.766764,21.899568,0.1947042917,0.3830115504,0.668179248,0.925274818442974,1.07940961700465,1.37998341246054,1.72335333230245,3.32569910981411,5.37192153496107,7.99092085843182,14.7591637098457,23.1218107394818
"Croatia",2012,"N","income",TRUE,"HRV:2012:N:i","HRV2012",NA,0.4914881,0.3096955,20975,91.7741608353154,0.8355705,0.4930722,35658,56.4506941259745,2.198791,0.8029901,93835,38.3491936359366,6.840841,2.218994,291937,32.7712664734518,23.64313,7.885001,1008984,33.385434016262,48.60806,17.30421,2074377,35.6704606098369,67.2209,27.57794,2868691,41.0357750635978,88.14847,44.88113,3761787,50.9366707226046,95.59253,56.73606,4079467,59.3340318851344,8.709939,2.771398,371702,31.6273751364227,14.49565,4.506201,618610,31.1489089018677,19.98226,6.611081,852755,33.2055941157699,0.003096955,0.0093683718,0.0256956832,0.12204467,0.7885001,2.5956315,5.515588,13.464339,22.694424,0.1693324178,0.3438231363,0.6055750196,0.917741608353154,1.07256318839352,1.22717419634997,1.80241965603985,3.3385434016262,5.35056909147553,8.20715501271956,15.2810012167814,23.7336127540538
"Croatia",2013,"N","income",TRUE,"HRV:2013:N:i","HRV2013",NA,0.468443,0.2732303,19935,88.8251076212821,0.7288681,0.450767,31018,56.0068731253964,2.046953,0.8617265,87112,44.8327149503934,6.733037,2.266946,286537,33.7910000339646,25.0928,7.811652,1067872,31.1553232111568,48.47898,17.30494,2063115,35.7544255465325,68.17963,27.73498,2901513,40.7277271499038,89.61207,45.4172,3813611,50.6830276854012,95.93846,57.41205,4082842,59.857574316935,8.379051,2.816563,356586,34.2731391148774,13.70835,4.424088,583385,32.643076533471,20.81359,6.552641,885762,31.5509586478893,0.002732303,0.008564573,0.027575248,0.12468203,0.7811652,2.595741,5.546996,13.62516,22.96482,0.1729369682,0.3397699584,0.6034982361,0.888251076212821,1.06413058938253,1.43464687841259,1.85850500186805,3.11553232111568,5.36316383197987,8.14554542998076,15.2049083056204,23.943029726774
"Croatia",2014,"N","income",TRUE,"HRV:2014:N:i","HRV2014",NA,0.5623446,0.3642453,23834,88.2873045666993,0.9818141,0.557637,41613,59.344592779327,1.774832,0.879562,75224,49.7034946570627,5.768205,2.028167,244479,34.9381933791185,21.96992,6.93383,931171,31.6559466161157,45.34469,15.71084,1921884,34.595325150468,64.99543,25.6471,2754759,39.5046434081705,88.21299,43.17409,3738810,48.9944521871569,95.39334,55.4726,4043141,58.134034966182,7.911021,2.74297,335300,34.7267128288185,13.70405,4.346847,580831,31.7238465178498,20.82567,6.490342,882673,31.197169545999,0.003642453,0.010595103,0.028145984,0.111549185,0.693383,2.356626,5.12942,12.952227,22.18904,0.177195862,0.3512252376,0.629563174,0.882873045666993,1.12754726280721,1.59051182902601,1.92160063585152,3.16559466161157,5.1892987725702,7.9009286816341,14.6983356561471,23.2536139864728
"Croatia",2015,"N","income",TRUE,"HRV:2015:N:i","HRV2015",NA,0.3996721,0.2274167,16801,76.3545566779367,0.6102967,0.3573734,25654,54.5440422549167,1.291358,0.5574023,54284,49.0763832949074,4.952279,1.472528,208174,30.1694002458536,19.115,5.984882,803519,31.1858621744676,41.3758,13.84593,1739275,33.2820959431343,61.40435,23.22446,2581196,37.7533562183497,86.28677,40.78121,3627154,47.2945240050678,94.85467,53.45372,3987315,56.3046945036267,8.69376,2.546625,365451,29.279830285876,13.88133,4.300711,583516,30.9733197743794,20.37695,6.464515,856566,31.85735985391,0.002274167,0.0067900946,0.0178368736,0.08098904,0.5984882,2.0768895,4.644892,12.234363,21.381488,0.1759717875,0.3711513593,0.669723754,0.763545566779367,1.03633680284342,1.57044426543704,1.65931701352195,3.11858621744676,4.99231439147014,7.55067124366994,14.1883572015203,22.5218778014507
"Croatia",2016,"N","income",TRUE,"HRV:2016:N:i","HRV2016",NA,0.3215308,0.2108132,13422,74.2802927650061,0.6206112,0.3243325,25906,71.2867882863852,1.282053,0.5788798,53517,46.9206201117371,4.065113,1.369059,169692,33.5432803867302,16.06687,5.023813,670687,31.4063682076984,35.33343,11.69031,1474941,33.1856938063612,55.6903,20.1625,2324707,36.2397881563477,83.1984,37.22282,3472992,44.765201073632,93.57543,50.15351,3906165,53.6091740067633,7.901688,2.565677,329844,32.1190625125909,14.13387,4.277201,589997,30.3442025777356,19.75406,6.363365,824603,32.3019218842088,0.002108132,0.0061623175,0.0185241536,0.075298245,0.5023813,1.7535465,4.0325,11.166846,20.061404,0.1911429365,0.3982074131,0.7107878705,0.742802927650061,1.35444897744132,1.50145984357559,1.84488042127016,3.14063682076984,4.97785407095418,7.24795763126954,13.4295603220896,21.4436696027053
"Croatia",2017,"N","income",TRUE,"HRV:2017:N:i","HRV2017",NA,0.3083222,0.233363,12717,83.1721035716523,0.5297635,0.3218991,21850,75.2582583791729,1.10702,0.5017711,45659,50.6860986632674,3.616667,1.207725,149171,35.2738331722095,13.67266,4.408753,563933,32.1893899612862,31.58304,10.23564,1302652,32.3692372315618,50.90569,18.04233,2099621,35.3504927238639,80.4587,34.57734,3318544,42.9793475041393,92.16048,47.76879,3801188,51.8378041376919,8.58778,2.625851,354206,30.62137838578,13.244,4.280294,546253,32.1895406721913,19.08595,6.269545,787206,32.650907249528,0.00233363,0.0061160829,0.0160566752,0.066424875,0.4408753,1.535346,3.608466,10.373202,19.107516,0.2071796439,0.4220369884,0.7416871735,0.831721035716523,1.42990690920429,1.62195515722456,1.94006082447152,3.21893899612862,4.85538558473427,7.07009854477278,12.8938042512418,20.7351216550768
"Croatia",2018,"N","income",TRUE,"HRV:2018:N:i","HRV2018",NA,0.2461886,0.1491266,10064,80.5050900313921,0.4375505,0.246173,17886,74.7860640975718,0.7496612,0.3833174,30645,46.1643240771882,2.35197,0.8568543,96145,37.9717493713012,10.34092,3.147617,422721,30.7953681019991,26.55019,8.051322,1085330,30.5475019522685,46.65671,15.14155,1907253,32.3690590269553,76.56269,31.16675,3129763,40.7450286083104,90.53416,44.48584,3700894,49.1516892949246,6.902689,2.054889,282171,30.2109694794028,11.48227,3.482377,469377,30.47459012558,17.92741,5.315679,732844,29.8108831694486,0.001491266,0.004677287,0.0122661568,0.0471269865,0.3147617,1.2076983,3.02831,9.350025,17.794336,0.1717887204,0.3639083965,0.6665861466,0.805050900313921,1.42093521785386,1.47725837047002,2.08844621542157,3.07953681019991,4.58212529284028,6.47381180539106,12.2235085824931,19.6606757179698
"Croatia",2019,"N","income",FALSE,"HRV:2019:N:i","HRV2019",NA,0.232688,0.1455166,9465,77.6361401627387,0.4375505,0.2384704,17797,73.7496619030441,0.7046111,0.3694181,28660,45.8324134770675,2.142881,0.8031148,87162,37.935671033795,9.726263,2.870487,395616,30.1005306938325,24.02027,7.352025,977024,30.6465789905454,43.066,13.94181,1751710,32.3419429791249,74.2501,29.38892,3020123,39.5970773642694,89.03891,42.66133,3621658,47.9233827786381,6.905725,2.056854,280890,30.5987058314574,11.48227,3.48194,467041,30.4175276707717,17.98081,5.320796,731369,29.7676315673137,0.001455166,0.0045309376,0.0118213792,0.044171314,0.2870487,1.10280375,2.788362,8.816676,17.064532,0.178946298,0.378486878,0.694363878,0.776361401627387,1.40124357615784,1.46663723126616,2.08646190685872,3.01005306938325,4.59698684858181,6.46838859582498,11.8791232092808,19.1693531114552
"Haiti",1981,"N","income",FALSE,"HTI:1981:N:i","HTI1981",NA,22.39539,10.36917,1292968,46.3560764187114,45.36204,21.70729,2618917,47.8484619548024,65.8452,35.97021,3801484,54.6160367092983,81.76171,52.45266,4720403,64.160433189222,91.82255,68.33801,5301252,74.4039925770918,95.88617,76.96369,5535860,80.3028502826541,97.2788,81.88659,5616261,84.208900134863,98.63411,87.27419,5694508,88.477171733541,99.29635,90.18516,5732742,90.8727910748235,18.57719,8.654916,1072529,46.6174253276335,24.06011,11.17592,1389078,46.4334601091542,30.1017,13.82656,1737881,45.8283569886157,0.1036917,0.41243851,1.15104672,2.8848963,6.833801,11.5445535,16.377318,26.182257,36.074064,0.07391298264,0.1192470664,0.176979968,0.463560764187114,0.909120777141246,1.74771317469755,3.52882382540721,7.44039925770918,12.0454275423981,16.8417800269726,26.5431515200623,36.3491164299294
"Haiti",1982,"N","income",FALSE,"HTI:1982:N:i","HTI1982",NA,23.93815,11.10994,1414799,46.3613592398424,47.45199,23.1398,2804520,48.7561810664299,68.11967,37.76746,4026027,55.413089307641,83.41156,54.20136,4929813,64.9500457519204,92.77866,69.72727,5483429,75.1006826662985,96.26331,78.0711,5689380,81.0341537481408,97.42402,82.78294,5757981,84.9550690612312,98.75683,87.93477,5836753,89.0580912189365,99.33239,90.71435,5870770,91.3168562048054,18.57719,8.648812,1097954,46.5950602273564,24.06011,11.17403,1422007,46.434986586988,30.1017,13.82926,1779079,45.8472401866629,0.1110994,0.4396562,1.20855872,2.9810748,6.972727,11.710665,16.556588,26.380431,36.28574,0.06953644848,0.1122990015,0.1667808756,0.463613592398424,0.926367440262168,1.77321885784451,3.57225251635562,7.51006826662985,12.1551230622211,16.9910138122462,26.7174273656809,36.5267424819222
"Haiti",1983,"N","income",FALSE,"HTI:1983:N:i","HTI1983",NA,24.27702,11.29823,1469153,46.5508731134639,48.1605,23.49673,2914491,48.7809966588664,68.62988,38.21103,4153221,55.650955454851,83.75112,54.62734,5068301,65.2246112635041,92.89708,70.06291,5621780,75.3796909388267,96.41633,78.33586,5834752,81.225739086662,97.47386,82.99539,5898750,85.0859354349654,98.76104,88.09167,5976645,89.2148502814596,99.33376,90.83928,6011304,91.4417759929025,18.57719,8.644476,1124221,46.5531325934083,24.06011,11.18141,1456027,46.4522654722318,30.1017,13.83584,1821641,46.0116200911119,0.1129823,0.44643787,1.22275296,3.0045037,7.006291,11.750379,16.599078,26.427501,36.335712,0.06846424992,0.1108077731,0.1645081376,0.465508731134639,0.926838936518461,1.78083057455523,3.58735361949273,7.53796909388267,12.1838608629993,17.0171870869931,26.7644550844379,36.576710397161
"Haiti",1984,"N","income",FALSE,"HTI:1984:N:i","HTI1984",NA,24.9092,11.56564,1543047,46.3196835344352,49.13384,24.00206,3043688,48.8160683172948,69.29707,38.83082,4292737,56.0651502697556,84.07138,55.21757,5207959,65.6944872559618,93.0896,70.52533,5766609,75.7123214735862,96.47122,78.70092,5976090,81.6025260911999,97.58506,83.28857,6045089,85.2984072547852,98.78076,88.3069,6119159,89.4311546146001,99.3374,91.01055,6153641,91.6163419434832,18.57719,8.644001,1150799,46.5532494744572,24.06011,11.18106,1490449,46.4546273819611,30.1017,13.83534,1864706,45.8564304369147,0.1156564,0.45603914,1.24258624,3.03696635,7.052533,11.805138,16.657714,26.49207,36.40422,0.06707744776,0.1085680926,0.161181711,0.463196835344352,0.927505298028601,1.79408480863218,3.6131967990779,7.57123214735862,12.24037891368,17.059681450957,26.82934638438,36.6465367773933
"Haiti",1985,"N","income",FALSE,"HTI:1985:N:i","HTI1985",NA,25.44552,11.79223,1612552,46.2910182660069,49.71544,24.42383,3150603,49.0735707252906,69.95065,39.34111,4432964,56.2324844863044,84.30538,55.69826,5342662,66.1071121894583,93.28079,70.90132,5911458,76.0345978974925,96.51625,78.99621,6116498,81.8241131991596,97.68551,83.52677,6190597,85.5421191908202,98.79853,88.4809,6261133,89.5163899068352,99.36513,91.14911,6297040,91.7531455211872,18.57719,8.655454,1177287,46.3583116076685,24.03575,11.16916,1523211,46.3979708277083,30.1017,13.82594,1907627,45.8211928486133,0.1179223,0.46405277,1.25891552,3.0634043,7.090132,11.8494315,16.705354,26.54427,36.459644,0.06612766856,0.1065537864,0.158307013,0.462910182660069,0.932397843780521,1.79943950356174,3.63589117042021,7.60345978974925,12.2736169798739,17.108423838164,26.8549169720506,36.7012582084749
"Haiti",1986,"N","income",FALSE,"HTI:1986:N:i","HTI1986",NA,26.23872,12.16695,1699886,46.1207055093518,51.16622,25.1173,3314825,49.0836336952801,70.78226,40.16937,4585658,56.6854426641686,84.79446,56.46763,5493444,66.5462951632652,93.51492,71.50142,6058402,76.4340982579905,96.60659,79.46412,6258698,82.3096418886002,97.73247,83.90509,6331638,85.8442001692257,98.8166,88.75634,6401874,89.7981011724677,99.41449,91.3693,6440608,91.8832697255302,18.57719,8.647141,1203531,46.5419677662146,24.06011,11.17533,1558744,46.4082175766212,30.1017,13.83382,1950151,45.8362091530112,0.1216695,0.4772287,1.28541984,3.10571965,7.150142,11.919618,16.781018,26.626902,36.54772,0.06424825763,0.1038188157,0.154247093,0.461207055093518,0.932589040210322,1.8139341652534,3.66004623397959,7.64340982579905,12.34644628329,17.1688400338451,26.9394303517403,36.7533078902121
"Haiti",1987,"N","income",FALSE,"HTI:1987:N:i","HTI1987",NA,27.26695,12.59151,1804730,45.8195662260582,52.25434,25.88884,3458581,49.5262754817279,72.05356,41.07197,4769041,56.9946186856657,85.19419,57.2936,5638785,67.2829777787061,93.85949,72.14365,6212319,76.8727670323873,96.72969,79.9622,6402291,82.6526892199397,97.97677,84.30771,6484832,86.0784568953129,98.91895,89.0493,6547192,90.0006926423938,99.42922,91.60242,6580966,92.1145899772576,18.57719,8.654164,1229577,46.57332416241,24.06011,11.17383,1592477,46.3967767035455,30.1017,13.823,1992354,45.9540137049846,0.1259151,0.49188796,1.31430304,3.151148,7.214365,11.99433,16.861542,26.71479,36.640968,0.06248306408,0.1007879466,0.14956486,0.458195662260582,0.94099923415283,1.8238277979413,3.70056377782884,7.68727670323873,12.397903382991,17.2156913790626,27.0002077927181,36.845835990903
"Haiti",1988,"N","income",FALSE,"HTI:1988:N:i","HTI1988",NA,47.4881,23.15563,3209352,48.8137593195529,72.47751,41.4772,4898192,57.1838319007018,85.158,57.09202,5755168,67.0613912499017,93.15148,70.7437,6295385,75.8809538967677,97.31454,82.02575,6576734,84.2769566634399,98.63588,87.37681,6666033,88.5912807309452,99.29635,90.26746,6710669,90.8764461946089,99.61837,93.33782,6732432,93.6890300036933,99.80772,94.93437,6745228,95.099814014676,18.57719,8.651567,1255488,46.4118030431726,24.06011,11.18369,1626036,46.5095625915679,30.1017,13.82094,2034340,45.8597178582038,0.2315563,0.7880668,1.82694464,3.8909035,8.202575,13.1065215,18.053492,28.001346,37.973748,0.03659612841,0.0591617201,0.0876247596,0.488137593195529,1.08649280611333,2.14596451999685,4.17345246432222,8.42769566634399,13.2886921096418,18.1752892389218,28.106709001108,38.0399256058704
"Haiti",1989,"N","income",FALSE,"HTI:1989:N:i","HTI1989",NA,51.84137,25.53072,3575891,49.2044205646988,75.25998,44.37912,5191249,58.9592302738762,86.56625,59.67449,5971128,68.8614701138677,94.24751,72.79917,6500962,77.2387253161861,97.62215,83.40632,6733737,85.4147778272052,98.78412,88.39307,6813887,89.5147422730422,99.36513,91.07915,6853963,91.6788908460588,99.70148,93.90295,6877164,94.2410505710384,99.85778,95.3748,6887945,95.5274902918525,18.57719,8.64894,1281409,46.5117231865992,24.03575,11.16751,1657927,46.3574774783539,30.1017,13.84354,2076342,45.8496896258208,0.2553072,0.84320328,1.90958368,4.00395435,8.340632,13.2589605,18.21583,28.170885,38.14992,0.033298419,0.0537157231,0.0800156612,0.492044205646988,1.12022537520365,2.20356704364377,4.24812989239024,8.54147778272052,13.4272113409563,18.3357781692118,28.2723151713115,38.210996116741
"Haiti",1990,"N","income",FALSE,"HTI:1990:N:i","HTI1990",NA,49.60637,24.35057,3491255,49.0124199224503,73.98607,42.96717,5207078,58.08843192277,85.94644,58.43106,6048839,67.9767910231759,93.68108,71.81026,6593197,76.6790868853662,97.41966,82.74641,6856315,84.9159265741027,98.72655,87.90784,6948293,89.0268605810373,99.33239,90.69284,6990931,91.2934229686344,99.64517,93.63335,7012944,93.9700432130395,99.85778,95.16511,7027908,95.3168785738146,18.57719,8.648732,1307447,46.5424623790597,24.06011,11.18032,1693331,46.413891461869,30.1017,13.84257,2118533,45.8519427904711,0.2435057,0.81637623,1.86979392,3.9495643,8.274641,13.186176,18.138568,28.090005,38.066044,0.03485438996,0.0563488128,0.0837475485,0.490124199224503,1.10368020653263,2.17525731274163,4.21734977869514,8.49159265741027,13.3540290871556,18.2586845937269,28.1910129639118,38.1267514295258
"Haiti",1991,"N","income",FALSE,"HTI:1991:N:i","HTI1991",NA,52.66807,26.02908,3780834,49.460776761812,75.81482,44.96061,5442448,59.293645672209,86.86126,60.18017,6235428,69.2299929710059,94.38699,73.2016,6775671,77.6038277508274,97.71541,83.67332,7014605,85.6197281412208,98.8023,88.58767,7092629,89.6387636059193,99.40938,91.23438,7136209,91.7584380014391,99.72187,94.01147,7158641,94.2701434650544,99.85778,95.45864,7168398,95.6213855414854,18.57719,8.654203,1333583,46.4887668434592,24.03575,11.16739,1725432,46.507242134375,30.1017,13.83809,2160883,45.9506440113678,0.2602908,0.85425159,1.92576544,4.026088,8.367332,13.2881505,18.246876,28.203441,38.183456,0.03271288734,0.0527100808,0.0784619703,0.49460776761812,1.12657926777197,2.21535977507219,4.26821052629551,8.56197281412208,13.4458145408879,18.3516876002878,28.2810430395163,38.2485542165942
"Haiti",1992,"N","income",FALSE,"HTI:1992:N:i","HTI1992",NA,56.28557,28.40391,4119818,50.5582789867237,78.00516,47.62877,5709582,61.0637898721525,88.49169,62.4738,6477143,70.5855858706734,94.99044,74.99031,6952819,78.9285954922153,98.05601,84.85808,7177203,86.4885168117616,99.02624,89.44828,7248219,90.3356827073859,99.51125,91.91784,7283719,92.3630938755226,99.75214,94.48861,7301351,94.7525063348973,99.90326,95.82617,7312412,95.908853414672,18.57719,8.639794,1359756,46.7768745543345,24.06011,11.17722,1761078,46.6344915271531,30.11818,13.8458,2204498,46.0587274713978,0.2840391,0.90494663,1.9991616,4.12446705,8.485808,13.417242,18.383568,28.346583,38.330468,0.02989368724,0.0483973626,0.07199816,0.505582789867237,1.1602120075709,2.25873874786155,4.34107275207184,8.64885168117616,13.5503524061079,18.4726187751045,28.4257519004692,38.3635413658688
"Haiti",1993,"N","income",FALSE,"HTI:1993:N:i","HTI1993",NA,53.03411,26.2378,3956710,49.4582770556119,76.01331,45.20151,5671117,59.4404075121868,87.00885,60.38826,6491460,69.379235698319,94.38938,73.36642,7042098,77.6865728009073,97.72029,83.78258,7290607,85.7236254891123,98.8166,88.66718,7372399,89.712800794051,99.41449,91.298,7417006,91.8177259430243,99.72187,94.05589,7439939,94.3098618629855,99.85778,95.49287,7450078,95.6514330081144,18.57719,8.652637,1385986,46.3926649951446,24.06011,11.18586,1795050,46.5057278555215,30.1017,13.82105,2245794,45.8328211486556,0.262378,0.85882869,1.93242432,4.0351531,8.378258,13.300077,18.2596,28.216767,38.197148,0.03244738875,0.0524616834,0.077674301,0.494582770556119,1.12936774273155,2.22013554234621,4.2727615040499,8.57236254891123,13.4569201191077,18.3635451886049,28.2929585588956,38.2605732032458
