"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","Population","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Iceland",2015,"N","income",TRUE,"ISL:2015:N:i","ISL2015",NA,0,0,0,65.7830319208059,0.03449018,0.004513744,114,81.9910694320031,0.03449018,0.01669167,114,78.1865353329253,0.1285995,0.04737539,425,77.0002603751506,0.425199,0.127396,1407,78.9335214114305,1.364655,0.3794497,4514,48.2973641851002,3.501152,0.83207,11582,29.8477837850257,15.79714,3.423293,52259,22.6310470785371,35.28748,8.869478,116736,25.5991659862439,2.562171,0.6841609,8476,35.6674726069219,6.068965,1.370426,20077,26.554074045593,12.74178,2.63676,42152,22.430755474305,0,8.5761136e-05,0.00053413344,0.00260564645,0.0127396,0.056917455,0.166414,1.0269879,3.5477912,0.12759600785,0.3194463006,0.737501772,0.657830319208059,1.55783031920806,2.50196913065361,4.23501432063328,7.89335214114305,7.24460462776503,5.96955675700514,6.78931412356113,10.2396663944976
"Iceland",2016,"N","income",TRUE,"ISL:2016:N:i","ISL2016",NA,0,0,0,74.7631470753027,0,0,0,72.8149263683649,0.07998376,0.002983626,268,70.6635948076224,0.1132602,0.04542932,380,71.5021496059924,0.3133987,0.1189744,1051,75.4451923199008,1.139696,0.3206864,3823,53.8379478674586,2.987671,0.7028454,10022,34.7988063059181,12.24773,2.73099,41084,24.2744169905166,28.85148,7.115143,96779,25.2386885061743,2.987671,0.7017024,10022,34.7661894006185,6.546584,1.418896,21960,26.4119090694927,12.24773,2.724642,41084,24.4226784876823,0,0,9.5476032e-05,0.0024986126,0.01189744,0.04810296,0.14056908,0.819297,2.8460572,0.14027030976,0.3544402208,0.8168476716,0.747631470753027,1.38348360099893,2.26123503384392,3.93261822832958,7.54451923199008,8.07569218011879,6.95976126118362,7.28232509715498,10.0954754024697
"Iceland",2017,"N","income",TRUE,"ISL:2017:N:i","ISL2017",NA,0,0,0,75.7484447306886,0,0,0,73.6809739290543,0.01792546,2.948079e-05,62,71.4218106544001,0.04106122,0.01410276,141,72.0914394894481,0.2311095,0.06667574,794,75.8416535044712,0.6122433,0.1721982,2102,75.8902990595293,2.08431,0.458535,7158,41.2944379742472,9.902415,2.019903,34005,23.1821000185012,26.02849,5.866278,89382,23.410445292049,2.704477,0.5782531,9287,36.813982176634,6.279345,1.2804,21563,25.4012089254713,12.20248,2.576358,41903,23.3654630244869,0,0,9.4338528e-07,0.0007756518,0.006667574,0.02582973,0.091707,0.6059709,2.3465112,0.12322573561,0.34109856,0.8236616526,0.757484447306886,1.39993850465203,2.2854979409408,3.96502917191965,7.58416535044712,11.3835448589294,8.25888759484944,6.95463000555036,9.3641781168196
"Israel",1986,"N","income",TRUE,"ISR:1986:N:i","ISR1986",NA,0,0,0,76.7351658212457,0.2355005,0.10783,10124,73.0177617111826,0.6708478,0.2248843,28840,54.3062900668887,6.222512,1.294042,267506,22.9047419242836,26.47242,7.687181,1138049,29.2720419829097,47.24738,17.46175,2031165,37.1721860043349,62.98759,27.04762,2707836,42.9863239590925,83.49652,42.90251,3589515,51.5284391559801,91.99314,54.28467,3954785,59.0838893063369,8.976182,2.0505,385886,24.1101662983708,15.49364,4.047963,666072,26.4848134748709,23.22707,6.564903,998532,28.6212247474453,0,0.00204877,0.0071962976,0.07117231,0.7687181,2.6192625,5.409524,12.870753,21.713868,0.1283613,0.3169555029,0.6164443917,0.767351658212457,1.38733747251247,1.73780128214044,1.2597608058356,2.92720419829097,5.57582790065024,8.5972647918185,15.458531746794,23.6335557225348
"Israel",1992,"N","income",TRUE,"ISR:1992:N:i","ISR1992",NA,0,0,0,69.0779303148351,0.2153273,0.02450009,11031,63.8521659908777,0.2153273,0.1020236,11031,78.5372235570837,2.233546,0.4895128,114425,30.2032923159675,16.46639,4.104048,843573,25.5302700082292,36.73748,11.7316,1882061,32.0906107133025,53.73737,20.23315,2752965,37.7873312243677,76.72708,35.67414,3930728,46.5592615079433,88.992,47.70807,4559060,53.695097860704,7.499653,1.533918,384207,22.4281574425479,13.74969,3.359649,704397,25.1628386389661,21.9803,5.771748,1126051,26.6868661268651,0,0.00046550171,0.0032647552,0.026923204,0.4104048,1.75974,4.04663,10.702242,19.083228,0.1148904582,0.3147991113,0.6487444752,0.690779303148351,1.21319115382668,2.51319115382668,1.66118107737821,2.55302700082292,4.81359160699537,7.55746624487354,13.967778452383,21.4780391442816
"Israel",1997,"N","income",TRUE,"ISR:1997:N:i","ISR1997",NA,0.2456084,0.165167,14334,76.5252109731843,0.2456084,0.2032708,14334,73.1767414123227,0.7351565,0.3289063,42904,42.985443870481,3.249593,0.8949377,189646,31.2362653516763,19.22419,5.21054,1121924,27.5671758051652,37.24297,12.94949,2173500,34.8230425904022,51.95049,20.9973,3031831,40.5183556812941,74.74329,35.55299,4362018,47.6875987908748,86.22405,46.90421,5032036,54.3665770931359,9.739798,2.410953,568415,25.3172303984484,17.72114,4.688271,1034206,26.9643497939464,25.22421,7.463735,1472085,29.9355249598226,0.00165167,0.0038621452,0.0105250016,0.0492215735,0.521054,1.9424235,4.19946,10.665897,18.761684,0.1854022857,0.4510116702,0.861315019,0.765252109731843,1.39035808683413,1.37553420385539,1.7179945943422,2.75671758051652,5.22345638856033,8.10367113625882,14.3062796372624,21.7466308372544
"Israel",2001,"N","income",TRUE,"ISR:2001:N:i","ISR2001",NA,0,0,0,73.988756881089,0.2489778,0.02793048,16032,69.9021639482597,0.4822543,0.1507181,31052,50.0461909909647,2.482172,0.5768426,159827,32.9340653807985,15.74813,4.034787,1014022,26.1745966631072,32.24939,10.71545,2076538,33.7048468227615,45.47524,17.78411,2928151,39.3823429739695,67.74641,30.97267,4362191,45.879247055021,81.49426,42.07214,5247415,51.7247823490847,10.99127,2.594933,707728,24.8635901428293,18.24896,5.041093,1175051,28.0594748781281,25.7441,7.887948,1657663,31.1346716984789,0,0.00053067912,0.0048229792,0.031726343,0.4034787,1.6073175,3.556822,9.291801,16.828856,0.2247211978,0.5459503719,1.0246444452,0.73988756881089,1.32814111501693,1.60147811171087,1.81137359594392,2.61745966631072,5.05572702341422,7.8764685947939,13.7637741165063,20.6899129396339
"Israel",2005,"N","income",TRUE,"ISR:2005:N:i","ISR2005",NA,0.4832613,0.2110685,33490,67.5326277292885,0.4832613,0.3400019,33490,58.2703128296694,1.242087,0.5262164,86078,58.978178884516,5.996377,1.608701,415555,29.6162201469002,19.737,6.648218,1367794,34.192564928565,33.48527,13.44995,2320563,40.3430590042503,47.24508,20.3567,3274131,43.1428376640748,67.23784,32.93671,4659650,48.9877725714239,80.7448,43.34063,5595695,53.8025344491044,14.98034,4.764465,1038153,32.4234302323316,21.73817,7.475854,1506477,34.8397593178584,27.98438,10.38082,1939346,37.4551407639583,0.002110685,0.0064600361,0.0168389248,0.088478555,0.6648218,2.0174925,4.07134,9.881013,17.336252,0.4045030785,0.7939356948,1.322516468,0.675326277292885,1.10713594376372,1.88730172430451,1.62889210807951,3.4192564928565,6.05145885063754,8.62856753281496,14.6963317714272,21.5210137796418
"Israel",2007,"N","income",TRUE,"ISR:2007:N:i","ISR2007",NA,0.2467166,0.07553459,17714,63.0879540891345,0.4918124,0.1652933,35313,65.0117254534906,0.984468,0.3353755,70686,44.0038580554773,4.748112,1.250081,340919,29.5315624595836,17.22228,5.445193,1236577,32.3729719022944,30.48847,11.75285,2189103,38.6153636801707,42.99687,17.94319,3087218,41.850405894669,63.24359,29.81638,4540953,47.1624138142148,77.24033,40.05589,5545933,51.9243013883885,14.98115,4.638626,1075662,31.5640441444749,22.49255,7.435672,1614988,33.547360000379,28.21945,10.41648,2026185,37.1635649417077,0.0007553459,0.0031405727,0.010732016,0.068754455,0.5445193,1.7629275,3.588638,8.944914,16.022356,0.431392218,0.8640250864,1.452057312,0.630879540891345,1.23522278361632,1.40812345777527,1.6242359352771,3.23729719022944,5.79230455202561,8.3700811789338,14.1487241442644,20.7697205553554
"Israel",2010,"N","income",TRUE,"ISR:2010:N:i","ISR2010",NA,0.2276784,0.039418,17357,78.0294714378008,0.2276784,0.128594,17357,75.0436978793126,0.9984564,0.2760791,76118,41.6057953087149,4.229518,1.103712,322442,29.3557492928524,17.23083,5.420093,1313610,32.0132809864563,30.23502,11.58944,2304997,38.7107561805973,41.49708,17.59065,3163571,42.608810164074,61.23547,28.92316,4668347,47.395019912114,75.97645,38.97143,5792141,51.3802061695438,16.24421,5.022513,1238394,31.5385862754455,23.24943,7.989671,1772444,34.8982947479522,28.74945,10.94912,2191743,38.5039648619115,0.00039418,0.002443286,0.0088345312,0.06070416,0.5420093,1.738416,3.51813,8.676948,15.588572,0.4851747558,0.9643532897,1.585432576,0.780294714378008,1.42583025970694,1.33138544987888,1.61456621110688,3.20132809864563,5.8066134270896,8.5217620328148,14.2185059736342,20.5520824678175
"Israel",2012,"N","income",TRUE,"ISR:2012:N:i","ISR2012",NA,0.1793344,0.0750196,14186,79.7385033609157,0.4891973,0.2663638,38698,71.4477914563455,0.9497105,0.4736501,75127,55.7254619261099,4.486648,1.300862,354916,32.5889910107113,14.48873,4.933684,1146131,34.8556138389165,26.99359,10.28308,2135328,38.3187466357974,38.49117,15.92768,3044844,41.5027725043915,57.74255,26.76142,4567724,46.3628497638814,72.49646,36.41412,5734832,50.3310327799943,15.23493,5.235162,1205159,34.7558328664597,21.99013,7.945187,1739529,36.5990212297257,28.23795,10.80956,2233763,38.6863304265302,0.000750196,0.0050609122,0.0151568032,0.07154741,0.4933684,1.542462,3.185536,8.028426,14.565648,0.5397452022,1.0241346043,1.672238932,0.797385033609157,1.35750803767056,1.78321478163552,1.79239450558912,3.48556138389165,5.74781199536961,8.3005545008783,13.9088549291644,20.1324131119977
"Israel",2014,"N","income",TRUE,"ISR:2014:N:i","ISR2014",NA,0.2295319,0.07184515,18858,72.5187261615492,0.4924324,0.1501325,40457,75.5077460365197,0.9852007,0.3346057,80941,51.8897751915575,3.472693,1.049672,285306,35.0417055778699,12.49074,4.090289,1026202,33.4604345299951,23.24513,8.614969,1909750,37.606736857394,33.99605,13.62233,2793013,40.2368573908943,52.99527,23.72582,4353932,44.6752538556971,69.49835,33.19986,5709776,47.8193144624025,15.23595,5.236335,1251740,35.0067620688281,21.24285,7.800404,1745249,37.1445020220504,27.48035,10.55391,2257703,38.6246681395074,0.0007184515,0.0028525175,0.0107073824,0.05773196,0.4090289,1.29224535,2.724466,7.117746,13.279944,0.592753122,1.103757166,1.792053918,0.725187261615492,1.43464717469387,1.66047280612984,1.92729380678284,3.34604345299951,5.6410105286091,8.04737147817886,13.4025761567091,19.127725784961
"Israel",2016,"N","income",TRUE,"ISR:2016:N:i","ISR2016",NA,0,0,0,73.3931960827028,0.2413946,0.04494112,20630,75.4526537165097,0.7363225,0.2019842,62926,59.9397422452434,2.735488,0.7739145,233775,36.4434261872058,10.72702,3.294608,916731,31.9608922558315,21.47781,7.593492,1835494,36.0493972818102,31.24382,12.27702,2670097,39.5334251714023,50.48869,21.86576,4314763,43.4521748136186,66.7416,31.16491,5703737,46.8226148065218,15.24715,4.830298,1303021,32.7414492718918,21.22496,7.492168,1813885,35.9159083925678,27.24079,10.25447,2327998,38.088688671574,0,0.00085388128,0.0064634944,0.0425652975,0.3294608,1.1390238,2.455404,6.559728,12.465964,0.5752884918,1.1155838152,1.831448342,0.733931960827028,1.43360042061368,1.91807175184779,2.00438844029632,3.19608922558315,5.40740959227153,7.90668503428046,13.0356524440856,18.7290459226087
"Italy",1986,"N","income",TRUE,"ITA:1986:N:i","ITA1986",NA,0,0,0,75.8270994609089,0.2057441,0.06849343,116443,71.9603733270648,0.4777143,0.1845275,270368,52.915184323321,1.474674,0.4801953,834609,39.8018253078926,8.239701,2.230455,4663354,29.4105015631804,23.49933,6.467497,13299717,28.3720105363052,40.99124,12.70024,23199466,31.5652533937312,66.49027,26.61062,37630936,40.1552653413111,83.49984,38.97228,47257699,46.8721753503325,6.740117,1.866184,3814647,29.7020929251978,11.97065,3.320865,6774928,29.3128918181446,19.44116,5.38792,11002949,28.1912404536765,0,0.00130137517,0.00590488,0.0264107415,0.2230455,0.97012455,2.540048,7.983186,15.588912,0.1739283488,0.3868807725,0.753231216,0.758270994609089,1.36724709321423,1.69328589834627,2.18910039193409,2.94105015631804,4.25580158044578,6.31305067874624,12.0465796023933,18.748870140133
"Italy",1987,"N","income",TRUE,"ITA:1987:N:i","ITA1987",NA,0.9993749,0.8325681,565665,79.4315000639381,1.240926,1.015506,702388,79.8563690774302,1.708833,1.192503,967232,75.9340305040504,2.714333,1.599104,1536365,59.9953146169882,8.486766,3.154665,4803673,38.8393493622054,20.48386,6.726728,11594260,33.014676960018,35.48356,12.13376,20084380,34.3765206349491,61.74105,24.6699,34946627,40.0201098974599,77.48704,36.02855,43859161,46.4477637728481,8.249393,3.112816,4669316,39.3009094430625,13.74644,4.59061,7780750,34.0392785030068,20.48386,6.606458,11594260,33.2466799902951,0.008325681,0.019294614,0.038160096,0.08795072,0.3154665,1.0090092,2.426752,7.40097,14.41142,0.3087913472,0.568776579,0.9823803046,0.794315000639381,1.51727101247117,2.42988897612961,3.29974230393435,3.88393493622054,4.9522015440027,6.87530412698982,12.006032969238,18.5791055091392
"Italy",1989,"N","income",TRUE,"ITA:1989:N:i","ITA1989",NA,0,0,0,73.3129348300419,0,0,0,72.4428565680327,0.2099356,0.03690302,118974,71.284851699651,0.4958276,0.1335013,280994,72.9261710778289,3.478958,0.7827291,1971587,29.8254493718963,13.97478,3.295808,7919757,24.9285223287849,27.49527,7.619701,15582059,28.3735409772087,53.74779,18.89423,30459830,35.3452941864191,72.75,30.2043,41228721,41.6970414889537,5.737926,1.231521,3251785,24.3798820933652,11.74774,2.698889,6657653,24.5915230510034,18.7251,4.829967,10611848,26.6212938068319,0,0,0.00118089664,0.0073425715,0.07827291,0.4943712,1.5239402,5.668269,12.08172,0.1392850251,0.3813530157,0.8191624032,0.733129348300419,1.37641427479262,2.28111525438883,4.01093940928059,2.98254493718963,3.73927834931773,5.67470819544174,10.6035882559257,16.6788165955815
"Italy",1991,"N","income",TRUE,"ITA:1991:N:i","ITA1991",NA,0.2477169,0.1997754,140600,81.4153396136134,0.2477169,0.2224846,140600,81.0215701137102,0.2477169,0.2327352,140600,80.3991678273659,1.247103,0.4253538,707837,53.2057918132839,3.988565,1.261337,2263851,34.4469428857048,12.99245,3.433873,7374322,26.8156655256837,25.23719,7.377473,14324256,29.6292126999957,52.49302,18.00984,29794262,34.5475311741266,72.48336,29.3831,41140483,40.5389992970818,5.710726,1.747176,3241324,31.977057659552,11.99913,3.065692,6810529,26.8964901184436,18.74141,5.132313,10637347,27.8270594899507,0.001997754,0.0042272074,0.0074475264,0.023394459,0.1261337,0.51508095,1.4754946,5.402952,11.75324,0.2014493928,0.4417662172,0.8873769177,0.814153396136134,1.53940983216049,2.57277337047571,2.92631854973061,3.44469428857048,4.02234982885256,5.92584253999914,10.364259352238,16.2155997188327
"Italy",1993,"N","income",TRUE,"ITA:1993:N:i","ITA1993",NA,0.7368488,0.6426659,418765,71.3898051077667,1.223219,0.7876198,695178,72.2940377606851,1.936228,1.083554,1100394,66.5156951220727,3.705874,1.774408,2106116,50.271004755303,8.746021,3.620109,4970523,41.8034713305371,19.48738,7.024731,11075033,36.4927106493597,31.99761,11.70381,18184824,36.8294062727722,56.2489,22.62464,31967274,40.3207490209443,74.97155,33.5002,42607697,44.7643001363393,10.94612,4.18074,6220879,39.5931752534975,16.69979,6.029397,9490795,36.6822314628928,23.49831,8.343478,13354517,35.8828139112666,0.006426659,0.0149647762,0.034673728,0.09759244,0.3620109,1.05370965,2.340762,6.787392,13.40008,0.460717548,0.8302479669,1.3783425656,0.713898051077667,1.37358671745302,2.12850224390633,2.76490526154166,4.18034713305371,5.47390659740396,7.36588125455444,12.0962247062833,17.9057200545357
"Italy",1995,"N","income",TRUE,"ITA:1995:N:i","ITA1995",NA,0.4869565,0.4237008,276807,65.0698100436896,0.7423291,0.5198281,421972,70.3369891892769,0.9691378,0.6566469,550900,68.5718182135556,2.737597,1.193228,1556168,48.4315450827576,9.245204,3.405483,5255372,38.0685005194516,19.74024,6.984531,11221202,35.4801932702759,33.24473,11.87997,18897735,35.8708446058109,57.48041,23.37261,32674338,40.7997245720526,75.98051,34.39528,43190591,45.3617276621502,9.999338,3.764395,5684054,38.1802033681742,15.7372,5.562824,8945702,35.9559762738045,22.24287,7.781729,12643804,35.5360645964684,0.004237008,0.0098767339,0.0210127008,0.06562754,0.3405483,1.04767965,2.375994,7.011783,13.758112,0.39902587,0.73707418,1.237294911,0.650698100436896,1.33640279459626,2.19429818283378,2.66373497955167,3.80685005194516,5.32202899054138,7.17416892116218,12.2399173716158,18.1446910648601
"Italy",1998,"N","income",TRUE,"ITA:1998:N:i","ITA1998",NA,1.490598,1.212496,848251,82.4927792646842,1.742441,1.38493,991566,80.1098622647063,2.238806,1.597541,1274032,76.2172511113615,3.498465,2.167088,1990863,61.4838358040852,8.964381,3.83733,5101337,44.7174959645171,17.99706,6.854939,10241541,38.3074908875015,28.74924,10.99853,16360256,38.5778469497558,53.73189,21.28601,30577069,39.6834610621272,72.98457,31.99327,41533142,44.0334211620345,10.99596,4.516189,6257443,42.2792513056433,15.72511,6.220716,8948648,39.878172799052,22.2203,8.359451,12644849,37.6552909934937,0.01212496,0.02631367,0.051121312,0.11918984,0.383733,1.02824085,2.199706,6.385803,12.797308,0.5098777381,0.8777430276,1.4152550543,0.824927792646842,1.52208738302942,2.43895203556357,3.38161096922469,4.47174959645171,5.74612363312523,7.71556938995116,11.9050383186382,17.6133684648138
"Italy",2000,"N","income",TRUE,"ITA:2000:N:i","ITA2000",NA,1.249517,0.9998377,711501,90.0593882345519,1.249517,1.118107,711501,77.7551543366068,1.745318,1.215016,993821,71.4086238058988,2.992089,1.659513,1703759,59.5487800878679,7.214136,3.054478,4107881,44.2392107537312,16.15247,5.822778,9197557,37.1347508471789,27.46994,9.751793,15641963,35.6900678852007,51.99854,19.89765,29609065,38.3367053531878,70.994,30.38422,40425480,42.8782123424027,10.19769,3.836023,5806780,39.2167897398976,15.24907,5.531805,8683142,37.2007052963021,21.49276,7.65539,12238431,36.0846786020945,0.009998377,0.021244033,0.038880512,0.091273215,0.3054478,0.8734167,1.9503586,5.969295,12.153688,0.4468966795,0.8059839885,1.338162172,0.900593882345519,1.47734793239553,2.28507596178876,3.27518290483273,4.42392107537312,5.57021262707683,7.13801357704014,11.5010116059563,17.1512849369611
"Italy",2003,"N","income",TRUE,"ITA:2003:N:i","ITA2003",NA,0.5299402,0.4282017,303726,80.5563109337381,0.7694033,0.5414555,440970,83.21297238779,1.089287,0.7048299,624305,82.7640471312651,1.828877,1.025783,1048188,56.7059589566273,4.366774,1.916407,2502738,46.0164753880725,9.397743,3.4863,5386148,37.832981247908,17.63167,5.933474,10105275,33.980865467718,39.09133,13.42096,22404493,34.3095823301329,58.34734,22.31935,33440729,38.2531515323236,8.381456,3.180359,4803681,38.3003129615215,13.52991,4.709471,7754425,34.7755680203801,20.29653,6.728489,11632591,33.3560816195449,0.004282017,0.0102876545,0.0225545568,0.056418065,0.1916407,0.522945,1.1866948,4.026288,8.92774,0.451610978,0.8359311025,1.433168157,0.805563109337381,1.58104647536801,2.64844950820048,3.1188277426145,4.60164753880725,5.6749471871862,6.7961730935436,10.2928746990399,15.3012606129294
"Italy",2004,"N","income",TRUE,"ITA:2004:N:i","ITA2004",NA,0.5191336,0.4097566,299464,70.2142893693227,0.6045206,0.4891227,348720,84.3233101943804,0.9345546,0.6132578,539101,83.206084957599,1.483937,0.8593169,856014,53.7521478775292,3.80638,1.574329,2195723,43.6291239122046,8.484262,3.031319,4894174,35.8280129593144,16.16497,5.265052,9324816,32.697052647257,36.66378,12.23798,21149621,33.4080908344417,55.9659,20.81405,32284112,37.2025703977096,8.163038,2.919137,4708875,35.7761775495908,13.3306,4.426863,7689800,33.5700454186088,19.98115,6.43986,11526192,32.1877683418562,0.004097566,0.0092933313,0.0196242496,0.0472624295,0.1574329,0.45469785,1.0530104,3.671394,8.32562,0.4288212253,0.8127720468,1.418701158,0.702142893693227,1.60214289369323,2.66259471864317,2.95636813326411,4.36291239122046,5.37420194389716,6.5394105294514,10.0224272503325,14.8810281590838
"Italy",2005,"N","income",TRUE,"ITA:2005:N:i","ITA2005",NA,0.5143504,0.439525,298166,74.8064969772599,0.6317022,0.5008813,366195,86.7402615669789,1.036105,0.6406028,600625,84.6786554101941,1.723836,0.9049301,999299,55.2188233762862,4.035044,1.724269,2339094,45.8631218130417,8.938169,3.23388,5181410,37.6378867710556,16.98071,5.614138,9843630,33.465697011884,36.64824,12.64997,21244796,34.4923172219808,56.15257,21.16905,32551355,37.7838342473187,8.480516,3.095242,4916111,37.8174808475962,14.09061,4.690026,8168254,34.3105702931969,20.63614,6.778845,11962664,33.3926119228548,0.00439525,0.0095167447,0.0204992896,0.0497711555,0.1724269,0.485082,1.1228276,3.794991,8.46762,0.4528339046,0.8578057554,1.4879564775,0.748064969772599,1.6480649697726,2.70971697312621,3.03703528569574,4.58631218130417,5.64568301565834,6.6931394023768,10.3476951665942,15.1135336989275
"Italy",2006,"N","income",TRUE,"ITA:2006:N:i","ITA2006",NA,0.4991331,0.4226893,290216,73.2856621610723,0.6534362,0.498604,379934,85.9398221900381,0.9405875,0.6224028,546895,84.0946117906184,1.408167,0.850867,818764,54.1329738016408,3.55061,1.532882,2064466,47.5678490564338,8.050187,2.85581,4680699,36.5974936036529,16.02625,5.072604,9318299,32.0771293332758,35.48586,11.9404,20632891,33.9334109751138,55.48283,20.36556,32259925,36.866709353229,7.837279,2.811115,4556906,37.4463075555453,13.43597,4.340859,7812208,33.1195367782305,20.34808,6.417387,11831183,31.885477643508,0.004226893,0.009473476,0.0199168896,0.046797685,0.1532882,0.4283715,1.0145208,3.58212,8.146224,0.4180128005,0.8069656881,1.431077301,0.732856621610723,1.63285662161072,2.69102757729979,2.97731355909024,4.75678490564338,5.48962404054793,6.41542586665516,10.1800232925341,14.7466837412916
"Italy",2007,"N","income",TRUE,"ITA:2007:N:i","ITA2007",NA,0.5088803,0.4247593,297381,79.688026983201,0.680243,0.5056394,397523,84.4736340127254,1.067525,0.6514277,623844,83.7677075627799,1.576996,0.9094939,921570,57.7502422668665,3.388822,1.566404,1980370,48.8542815888883,7.483065,2.781798,4372977,37.8583105330417,14.88176,4.824679,8696649,32.8407606051802,34.2333,11.3643,20005362,33.1594300988667,53.8917,19.60615,31493399,36.3689037862488,7.761614,2.839095,4535756,37.609987424991,13.24172,4.328575,7738237,32.8232093674808,19.90269,6.335744,11630796,32.1237081168861,0.004247593,0.0096071486,0.0208456864,0.0500221645,0.1566404,0.4172697,0.9649358,3.40929,7.84246,0.430974621,0.821563535,1.4426489088,0.79688026983201,1.60499904624178,2.68056664200896,3.17626332467766,4.88542815888883,5.67874657995625,6.56815212103604,9.94782902966001,14.5475615144995
"Italy",2008,"N","income",TRUE,"ITA:2008:N:i","ITA2008",NA,0.4930795,0.405595,290063,78.1736024648987,0.6974943,0.4942736,410313,80.8351290660154,1.039007,0.6584191,611214,80.7339834667723,1.655511,0.9350772,973883,55.3827242291767,3.972665,1.714987,2336989,45.9935831967728,8.169808,3.09187,4806031,38.2492772958286,16.01166,5.294529,9419136,33.1977145263841,36.41857,12.24824,21423854,33.7260116804963,55.24434,20.70527,32498439,37.4794790940442,7.8822,3.024508,4636841,38.3694481960927,13.36072,4.532013,7859675,34.2467253980853,20.53015,6.569633,12077216,32.2448747123305,0.00405595,0.0093911984,0.0210694112,0.051429246,0.1714987,0.4637805,1.0589058,3.674472,8.282108,0.447627184,0.838422405,1.458458526,0.781736024648987,1.53586745225429,2.58348747093671,3.04604983260472,4.59935831967728,5.73739159437429,6.63954290527682,10.1178035041489,14.9917916376177
"Italy",2009,"N","income",TRUE,"ITA:2009:N:i","ITA2009",NA,0.5740372,0.4839729,339229,84.0314299739783,0.8921169,0.6136584,527200,84.9289539438683,1.270397,0.819813,750746,73.3986423335403,1.824026,1.126112,1077915,61.2143849326811,4.028695,1.902962,2380772,50.0922810128565,8.622498,3.294949,5095497,39.0059599994889,15.84988,5.469065,9366544,34.8442222193641,35.3464,12.12975,20888084,34.4115724344572,54.71026,20.43989,32331228,37.3789960005996,8.574977,3.27721,5067414,38.8019665546711,13.73107,4.821095,8114426,35.4880938596885,20.23683,6.839166,11959029,33.8399682292689,0.004839729,0.0116595096,0.026234016,0.06193616,0.1902962,0.49424235,1.093813,3.638925,8.175956,0.489942895,0.9010626555,1.5340249338,0.840314299739783,1.6136501249335,2.34875655467329,3.36679117129746,5.00922810128565,5.85089399992334,6.96884444387282,10.3234717303372,14.9515984002398
"Italy",2010,"N","income",TRUE,"ITA:2010:N:i","ITA2010",NA,0.9245626,0.7432315,548057,89.0391454097443,1.257989,0.9141027,745703,88.4031439375989,1.596573,1.131964,946407,70.5418356269297,2.480409,1.51791,1470322,65.6600760374604,5.156623,2.503808,3056713,49.3861529807007,9.710034,4.104394,5755857,42.7193812276318,17.06407,6.400592,10115140,37.5700452182772,36.54123,13.05786,21660697,35.7210721698865,56.5315,21.52668,33510413,38.055463537025,9.17656,3.965116,5439628,43.0789297072825,14.451,5.512332,8566180,38.2213907469524,20.45021,7.485035,12122356,36.4310819668213,0.007432315,0.0173679513,0.036222848,0.08348505,0.2503808,0.6156591,1.2801184,3.917358,8.610672,0.5796999592,1.0071030564,1.640719672,0.890391454097443,1.67965973481438,2.25733874006175,3.61130418206032,4.93861529807007,6.40790718414477,7.51400904365544,10.7163216509659,15.22218541481
