"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Slovenia",2001,"N","consumption",FALSE,"SVN:2001:N:c","SVN2001",0.00324162,0.00299162,65,75.9951706354588,0.004898555,0.004648555,98,70.8731534766007,0.1164579,0.02492467,2320,66.257098693692,0.6993495,0.1086788,13931,67.4499810467232,7.903633,1.386417,157445,19.6490574419211,5.931575,473399,25.4718226694106,46.2562,13.27276,921451,28.9882775291974,75.40137,29.56465,1502041,39.3051375574511,89.54593,43.0585,1783809,48.1042865356865,3.210157,0.5861941,63948,24.637108935207,8.918423,1.717574,177660,21.2928705061883,15.32343,3.369727,305252,22.861442785991,2.99162e-05,8.8322545e-05,0.00079758944,0.005977334,0.1386417,0.88973625,2.654552,8.869395,17.2234,0.0492403044,0.18034527,0.424585602,0.759951706354588,1.34658991605541,2.12022715819814,3.70974895756978,1.96490574419211,3.82077340041159,5.79765550583948,11.7915412672353,19.2417146142746
"Slovenia",2002,"N","consumption",TRUE,"SVN:2002:N:c","SVN2002",0,0,0,73.6983388318963,0,0,0,72.8681869264612,0.1342999,0.02196687,2679,71.7513200412472,0.8231396,0.1096229,16418,73.3845560383653,8.488896,1.435808,169314,20.1336323387712,5.872287,455265,26.5722918531041,46.12436,13.10368,919964,28.8119727770399,74.23399,29.14437,1480619,39.3342333261851,89.35624,42.58838,1782237,47.7115609831071,3.369358,0.6270029,67203,26.4553584732729,9.271925,1.839405,184931,22.2009206956619,15.22133,3.497399,303594,23.962129449242,0,0,0.00070293984,0.0060292595,0.1435808,0.88084305,2.620736,8.743311,17.035352,0.05304444534,0.194609049,0.444169673,0.736983388318963,1.38449555160276,2.29604224131991,4.03615058211009,2.01336323387712,3.98584377796562,5.76239455540798,11.8002699978555,19.0846243932428
"Slovenia",2003,"N","consumption",TRUE,"SVN:2003:N:c","SVN2003",0,0,0,81.8252884785748,0,0,0,71.4162182074008,0,0,0,83.0283795606442,0.6247399,0.0859505,12468,42.7603100803219,9.540479,1.802367,190402,20.7251257810744,7.280309,564888,26.0640618535361,47.02151,15.05913,938424,32.1657553400929,75.08597,30.81344,1498515,41.1151237297509,87.89532,43.64056,1754156,49.6498917712783,4.881769,0.806363,97427,20.4591787642504,10.51244,2.147753,209800,21.9618415363396,17.76021,4.195675,354446,24.3408526474162,0,0,0,0.0047272775,0.1802367,1.09204635,3.011826,9.244032,17.456224,0.0673313105,0.2242254132,0.52529851,0.818252884785748,1.35690814594061,2.65690814594062,2.3518170544177,2.07251257810744,3.90960927803042,6.43315106801858,12.3345371189253,19.8599567085113
"Eswatini",1981,"N","consumption",FALSE,"SWZ:1981:N:c","SWZ1981",77.33448,46.3274,470488,68.0456838893834,91.43481,65.27546,556271,74.8286929396973,96.67773,77.19836,588168,81.810902145018,98.96305,85.93844,602071,87.9504073284487,99.87019,92.06051,607590,92.7982401226454,99.998,608374,95.134329785631,99.999,99.998,608374,96.3507473392232,99.999,99.998,608374,97.5671648928155,99.999,99.998,608374,98.1753736696116,19.40169,7.382938,118036,39.8226646546638,25.62259,10.45405,155883,45.3156568283053,31.29524,13.4396,190394,52.6749052519677,0.463274,1.24023374,2.47034752,4.7266142,9.206051,14.9997,19.9996,29.9994,39.9992,0.01395375282,0.0247760985,0.038168464,0.680456838893834,1.42174516585425,2.61794886864058,4.83727240306468,9.27982401226454,14.2701494678447,19.2701494678446,29.2701494678447,39.2701494678446
"Eswatini",1982,"N","consumption",FALSE,"SWZ:1982:N:c","SWZ1982",78.02355,47.03917,491401,68.8338998164082,91.76091,65.87304,577920,75.4572498310373,96.82388,77.64224,609807,82.2251239616971,99.01953,86.23476,623636,88.2316709606517,99.8886,92.23801,629109,93.0141210258397,99.998,629805,95.2796862056316,99.999,99.998,629805,96.4597646542237,99.999,99.998,629805,97.6398431028158,99.999,99.998,629805,98.2298823271118,19.44145,7.401841,122444,40.4961578596981,25.54314,10.41345,160874,46.0695552614215,31.34836,13.46836,197435,53.5973152556776,0.4703917,1.25158776,2.48455168,4.7429118,9.223801,14.9997,19.9996,29.9994,39.9992,0.01369340585,0.0240550695,0.0374420408,0.688338998164082,1.43368774678971,2.63120396677431,4.85274190283584,9.30141210258397,14.2919529308447,19.2919529308447,29.2919529308447,39.2919529308447
"Eswatini",1983,"N","consumption",FALSE,"SWZ:1983:N:c","SWZ1983",78.69592,47.74676,513188,69.2657668432257,92.0752,66.46143,600436,75.8802322208109,96.96383,78.07715,632316,82.6057674215063,99.07342,86.52419,646073,88.5335649806574,99.90614,92.41104,651503,93.0991174157561,99.998,652108,95.3994116105041,99.999,99.998,652108,96.5495587078781,99.999,99.998,652108,97.699705805252,99.999,99.998,652108,98.274779353939,19.46654,7.413774,126944,40.2810804073977,25.57178,10.42809,166757,45.3757992706753,31.26083,13.42098,203857,52.9078444996398,0.4774676,1.26276717,2.4984688,4.75883045,9.241104,14.9997,19.9996,29.9994,39.9992,0.01341893094,0.0235674834,0.0363708558,0.692657668432257,1.44172441219541,2.6433845574882,4.86934607393616,9.30991174157561,14.3099117415756,19.3099117415756,29.3099117415756,39.3099117415756
"Eswatini",1984,"N","consumption",FALSE,"SWZ:1984:N:c","SWZ1984",77.96113,46.97414,526424,68.6154219974155,91.73154,65.81868,619407,75.2977348132178,96.81075,77.60195,653704,82.1270608066064,99.01447,86.20791,668584,88.1724041244846,99.88695,92.22193,674476,92.9805986369739,99.998,675232,95.2572124766074,99.999,99.998,675232,96.4429093574556,99.999,99.998,675232,97.6286062383037,99.999,99.998,675232,98.2214546787278,19.5249,7.44155,131840,39.9173460044055,25.60897,10.44709,172922,44.8731088196947,31.27911,13.43087,211209,52.4537049159693,0.4697414,1.25055492,2.4832624,4.74143505,9.222193,14.9997,19.9996,29.9994,39.9992,0.013841283,0.0242372488,0.0373378186,0.686154219974155,1.43065696145114,2.6280659458114,4.84948222684665,9.29805986369739,14.2885818714911,19.2885818714911,29.2885818714911,39.2885818714911
"Eswatini",1985,"N","consumption",FALSE,"SWZ:1985:N:c","SWZ1985",77.8859,46.89592,544485,68.6212745628784,91.6961,65.75323,641029,75.3161384957773,96.7949,77.55342,676674,82.1661083313505,99.00835,86.17555,692148,88.1420857093936,99.88496,92.20256,698276,92.9626267165899,99.998,699073,95.2450727642524,99.999,99.998,699073,96.4338045731893,99.999,99.998,699073,97.6225363821262,99.999,99.998,699073,98.2169022865947,19.4609,7.411092,136047,40.0727391779896,25.53415,10.40887,178504,45.3089014022225,31.31429,13.44991,218912,52.9482749697484,0.4689592,1.24931137,2.48170944,4.73965525,9.220256,14.9997,19.9996,29.9994,39.9992,0.01378463112,0.0241485784,0.0375252489,0.686212745628784,1.43100663141977,2.62931546660322,4.84781471401665,9.29626267165899,14.2867609146379,19.2867609146379,29.2867609146379,39.2867609146379
"Eswatini",1986,"N","consumption",FALSE,"SWZ:1986:N:c","SWZ1986",75.38075,44.37725,545451,66.3996579827404,90.48761,63.60769,654764,73.421533218074,96.24785,75.94771,696445,80.6334780038801,98.79575,85.09841,714881,87.1537773082857,99.81543,91.55538,722259,92.2245821434336,99.998,723588,94.7477737865039,99.999,99.998,723588,96.0608303398779,99.999,99.998,723588,97.3738868932519,99.999,99.998,723588,98.030415169939,19.49385,7.426772,141057,39.760213866174,25.57774,10.43113,185079,46.6982130649185,31.35721,13.47316,226899,53.6390125588888,0.4437725,1.20854611,2.43032672,4.68041255,9.155538,14.9997,19.9996,29.9994,39.9992,0.01500207944,0.0262864476,0.0408236748,0.663996579827404,1.39500913114341,2.58027129612416,4.79345775195571,9.22245821434336,14.2121660679756,19.2121660679756,29.2121660679756,39.2121660679756
"Eswatini",1987,"N","consumption",FALSE,"SWZ:1987:N:c","SWZ1987",72.00555,41.21366,539057,62.3648026030186,88.76789,60.80074,664545,70.4968084416351,95.44696,73.80185,714546,78.415848024113,98.47941,83.63893,737248,85.5729668114833,99.71105,90.67081,746469,91.2323993369919,99.998,748625,94.0121944132042,99.999,99.998,748625,95.5091458099031,99.999,99.998,748625,97.0060972066021,99.999,99.998,748625,97.7545729049516,19.40737,7.385636,145290,37.7454509005995,25.56183,10.42301,191364,46.0063448655893,31.29379,13.43882,234275,51.5488289155577,0.4121366,1.15521406,2.3616592,4.60014115,9.067081,14.9997,19.9996,29.9994,39.9992,0.01646996828,0.0290801979,0.045020047,0.623648026030186,1.33943936039107,2.50930713677162,4.70651317463158,9.12323993369919,14.1018291619806,19.1018291619806,29.1018291619806,39.1018291619806
"Eswatini",1988,"N","consumption",FALSE,"SWZ:1988:N:c","SWZ1988",70.95261,40.27291,549009,61.3781657544387,88.20856,59.94015,682530,69.6486143844811,95.18078,73.13323,736478,77.8102679389828,98.37297,83.17933,761179,85.1081971634669,99.67569,90.39039,771259,90.9970252472678,99.998,773760,93.7886595511369,99.999,99.998,773760,95.3414946633527,99.999,99.998,773760,96.8943297755684,99.999,99.998,773760,97.6707473316763,19.415,7.389265,150227,38.6858897120655,25.59572,10.44032,198051,46.5245671026727,31.34997,13.46924,242576,51.8426849820122,0.4027291,1.13886285,2.34026336,4.57486315,9.039039,14.9997,19.9996,29.9994,39.9992,0.0169953095,0.0300681216,0.0466035704,0.613781657544387,1.32332367330514,2.48992857404745,4.68095084399068,9.09970252472678,14.0682989326705,19.0682989326705,29.0682989326705,39.0682989326705
"Eswatini",1989,"N","consumption",FALSE,"SWZ:1989:N:c","SWZ1989",67.75602,37.53211,541037,58.2818739472153,86.43957,57.35979,690226,67.2882474247352,94.32045,71.09685,753155,75.8621603356439,98.02449,81.76489,782732,83.6741669012296,99.5591,89.52162,794986,90.0794552795827,92.94678,798171,93.0951637613881,99.999,99.998,798499,94.8213728210411,99.999,99.998,798499,96.547581880694,99.999,99.998,798499,97.4106864105205,19.4502,7.406004,155311,40.9792430517352,25.58544,10.43506,204302,47.4374128047619,31.30035,13.44237,249935,51.6898769758654,0.3753211,1.08983601,2.2750992,4.49706895,8.952162,13.942017,19.9996,29.9994,39.9992,0.01866313008,0.032870439,0.0508121586,0.582818739472153,1.27847670106997,2.42758913074061,4.60207917956763,9.00794552795827,13.9642745642082,18.9642745642082,28.9642745642082,38.9642745642082
"Eswatini",1990,"N","consumption",FALSE,"SWZ:1990:N:c","SWZ1990",61.72199,32.75215,507614,53.0335649961936,82.7439,52.32548,680502,63.223448450891,92.45275,67.18544,760350,72.5039113960081,97.24508,78.98279,799763,81.1217350265238,99.29395,87.78656,816613,88.3980553016544,91.72982,821061,91.8335798053979,99.999,99.998,822412,93.8003070662135,99.999,99.998,822412,95.8668713774757,99.999,99.998,822412,96.9001535331068,19.44181,7.402014,159893,38.2375592049571,25.57561,10.43005,210339,40.9134006260647,31.28943,13.43646,257331,43.0464877334363,0.3275215,0.99418412,2.14993408,4.34405345,8.778656,13.759473,19.9996,29.9994,39.9992,0.02190996144,0.038591185,0.0596578824,0.530335649961936,1.20124552056693,2.32012516467226,4.46169542645881,8.83980553016544,13.7750369708097,18.7600614132427,28.7600614132427,38.7600614132427
"Eswatini",1991,"N","consumption",FALSE,"SWZ:1991:N:c","SWZ1991",62.10298,33.04084,524935,53.2550266147458,82.99295,52.62787,701511,63.4743523112121,92.58118,67.43623,782557,72.7188127292695,97.29967,79.16386,822441,81.3200850784638,99.31271,87.90058,839457,88.4306235570913,91.81011,843943,91.9185135344498,99.999,99.998,845258,93.8644200383452,99.999,99.998,845258,95.9096133588968,99.999,99.998,845258,96.9322100191726,19.43581,7.399158,164284,39.2981906109884,25.62925,10.45746,216635,41.5114456413626,31.31911,13.45252,264730,43.4044074629383,0.3304084,0.99992953,2.15795936,4.3540123,8.790058,13.7715165,19.9996,29.9994,39.9992,0.02167953294,0.0383788782,0.059191088,0.532550266147458,1.20601269391303,2.32700200733662,4.47260467931551,8.84306235570913,13.7877770301675,18.772884007669,28.772884007669,38.772884007669
"Eswatini",1992,"N","consumption",FALSE,"SWZ:1992:N:c","SWZ1992",61.85905,32.85582,536314,53.1863195780865,82.83373,52.43424,718163,63.3062506338035,92.49913,67.27573,801961,72.6169042475771,97.26481,79.04802,843279,81.1973343335456,99.30073,87.82765,860930,88.3548674047631,91.75876,865588,91.8656657285302,99.999,99.998,866984,93.824745677432,99.999,99.998,866984,95.8831637849547,99.999,99.998,866984,96.912372838716,19.44669,7.404332,168601,39.0151601646115,25.60142,10.44323,221963,41.2687214769248,31.33304,13.46007,271655,43.3003263340058,0.3285582,0.99625056,2.15282336,4.3476411,8.782765,13.763814,19.9996,29.9994,39.9992,0.0218427794,0.0385355187,0.0596281101,0.531863195780865,1.20281876204227,2.32374093592247,4.46585338834501,8.83548674047631,13.7798498592795,18.7649491354864,28.7649491354864,38.7649491354864
"Eswatini",1993,"N","consumption",FALSE,"SWZ:1993:N:c","SWZ1993",61.59151,32.65364,546752,53.0189673821155,82.65811,52.22196,733761,63.164132143205,92.40842,67.0994,820315,72.4046063233091,97.2262,78.92058,863083,81.0543015206099,99.28745,87.74735,881381,88.3568468372798,91.70221,886212,91.804635988217,99.999,99.998,887697,93.778019243228,99.999,99.998,887697,95.8520128288187,99.999,99.998,887697,96.889009621614,19.44107,7.401659,172580,37.9478190293389,25.6346,10.46019,227560,40.6967427789648,31.32546,13.45596,278078,42.8523232771792,0.3265364,0.99221724,2.1471808,4.3406319,8.774735,13.7553315,19.9996,29.9994,39.9992,0.02198292723,0.0389119068,0.0600135816,0.530189673821155,1.20011851072089,2.31694740234589,4.45798658363354,8.83568468372798,13.7706953982325,18.7556038486456,28.7556038486456,38.7556038486456
"Eswatini",1994,"N","consumption",TRUE,"SWZ:1994:N:c","SWZ1994",61.53249,32.60914,558481,52.9447638280082,82.61923,52.17514,749869,63.1066922675456,92.3883,67.06046,838535,72.4402319761358,97.21763,78.89241,882367,81.0249214284462,99.2845,87.72959,901126,88.3388078387091,91.68969,906080,91.7919521875342,99.999,99.998,907611,93.7688440368795,99.999,99.998,907611,95.8458960245863,99.999,99.998,907611,96.8844220184397,19.48725,7.423632,176870,38.0408206010235,25.58897,10.43687,232251,40.7526111726756,31.27472,13.4285,283856,42.8933305253354,0.3260914,0.99132766,2.14593472,4.33908255,8.772959,13.7534535,19.9996,29.9994,39.9992,0.02212242336,0.0388251564,0.05989111,0.529447638280082,1.19902715308337,2.31808742323635,4.45637067856454,8.83388078387091,13.7687928281301,18.7537688073759,28.7537688073759,38.7537688073759
"Eswatini",1995,"N","consumption",FALSE,"SWZ:1995:N:c","SWZ1995",57.32563,29.35936,531317,51.1513798315231,79.72077,48.76843,738885,61.1275306470682,90.83119,64.18504,841861,70.4562145540655,96.5179,76.78264,894567,79.4186736991143,99.03301,86.37884,917879,87.1489871489996,90.73246,924171,90.9206389583113,99.95946,93.01241,926465,93.0306243514952,99.99621,99.84608,926806,95.3537495676635,99.99785,99.88364,926821,96.5153121757476,19.11187,7.257633,177137,37.7420244543547,25.27393,10.25225,234249,40.4886058753782,31.03662,13.24201,287660,42.5572607593029,0.2935936,0.92660017,2.05392128,4.2230452,8.637884,13.609869,18.602482,29.953824,39.953456,0.02409534156,0.0425468375,0.0659452098,0.511513798315231,1.1614230822943,2.2545988657301,4.36802705345129,8.71489871489996,13.6380958437467,18.606124870299,28.6061248702991,38.606124870299
"Eswatini",1996,"N","consumption",FALSE,"SWZ:1996:N:c","SWZ1996",45.03629,20.40707,425822,45.2417227583791,70.61795,38.9546,667698,55.1073285000707,85.34378,55.29501,806932,64.7665883504512,93.79296,70.10001,886820,74.6496463886055,97.90671,81.921,925716,83.5693765834208,87.50228,937883,88.2081506118973,99.64266,90.49067,942129,90.7759938407246,99.96011,98.61059,945131,93.6342729415813,99.97979,98.9511,945317,95.225704706186,17.1726,6.404972,162368,37.1803897649264,23.48351,9.200632,222038,39.1164150656434,29.58022,12.09027,279683,40.8219538362203,0.2040707,0.7401374,1.76944032,3.85550055,8.1921,13.125342,18.098134,29.583177,39.58044,0.028822374,0.05170755184,0.0814884198,0.452417227583791,1.04703924150134,2.07253082721444,4.1057305513733,8.35693765834208,13.2312225917846,18.1551987681449,28.0902818824744,38.0902818824744
"Eswatini",1997,"N","consumption",FALSE,"SWZ:1997:N:c","SWZ1997",37.39811,15.33872,360303,40.9960563503662,64.82382,33.09843,624530,51.0044241169909,81.47159,49.91032,784918,61.255767681986,91.80614,65.77396,884484,71.4913381390721,96.89704,78.91473,933531,81.4185015388948,85.2491,950532,86.3750690301157,99.37297,88.70234,957385,89.2528063819865,99.82728,92.34807,961762,92.4686790330764,99.95749,97.73425,963016,94.2775427873371,15.14634,5.481174,145924,35.9912348779582,21.68047,8.099542,208875,37.2811214329291,28.05729,10.91423,270311,38.8118478497172,0.1533872,0.62887017,1.59713024,3.6175678,7.891473,12.787365,17.740468,27.704421,39.0937,0.02915984568,0.0538619543,0.0870955554,0.409960563503662,0.969084058222827,1.96018456582355,3.93202359764897,8.14185015388948,12.9562603545174,17.8505612763973,27.7406037099229,37.7110171149348
"Eswatini",1998,"N","consumption",FALSE,"SWZ:1998:N:c","SWZ1998",31.53485,11.74657,309016,37.1497137669224,60.7082,28.80588,594891,47.381974689325,78.62813,45.98989,770491,58.4534597276506,90.09677,62.54763,882874,69.3578769965309,96.0738,76.62164,941444,79.720321637443,83.48852,961826,85.0276661464922,99.04304,87.28314,970541,88.0954189043089,99.68199,91.3375,976802,91.6413862547425,99.89806,96.3421,978919,93.4918308729343,13.12502,4.527731,128614,34.2239639127399,19.87419,6.963171,194751,34.9452025383141,26.46531,9.695355,259338,36.5567629335369,0.1174657,0.54731172,1.47167648,3.44011965,7.662164,12.523278,17.456628,27.40125,38.53684,0.02698527676,0.05187562395,0.0866764737,0.371497137669224,0.900257519097175,1.87051071128482,3.8146832348092,7.9720321637443,12.7541499219738,17.6190837808618,27.4924158764227,37.3967323491737
"Eswatini",1999,"N","consumption",FALSE,"SWZ:1999:N:c","SWZ1999",23.14642,7.62334,230100,32.820366297462,53.9037,22.81822,535861,42.3344962813916,74.18946,40.15131,737523,54.1281959468135,87.15177,57.65315,866383,66.073134819524,94.74429,73.06296,941861,77.0710375761215,80.76116,966309,83.0190634656109,98.48496,85.05289,979047,86.373526176382,99.43719,89.73308,988513,90.2177181773969,99.77274,92.20286,991849,92.4253105849969,11.07608,3.562869,110108,31.7170298558421,18.21148,5.831999,181042,31.812218618066,25.00665,8.481438,248593,33.7573117734738,0.0762334,0.43354618,1.28484192,3.17092325,7.306296,12.114174,17.010578,26.919924,36.881144,0.02508259776,0.0513215912,0.0894791709,0.32820366297462,0.80435542934644,1.73210227029803,3.63402241507382,7.70710375761215,12.4528595198416,17.2747052352764,27.0653154532191,36.9701242339988
"Eswatini",2000,"N","consumption",TRUE,"SWZ:2000:N:c","SWZ2000",18.76616,5.409969,188682,28.7453517578497,50.26741,19.77167,505406,39.2358695883404,72.47314,37.36794,728670,51.5646791233062,85.99818,55.36815,864656,64.3011291767281,93.99623,71.37426,945071,75.8697531375283,79.42958,972339,82.0874715805545,98.17959,83.93952,987132,85.5180773593584,99.34565,88.91242,998856,89.4956291800823,99.64634,91.55656,1001879,91.882325481282,9.263252,2.589901,93136,27.4739764754439,16.76557,4.714521,168567,28.0204751083718,23.96831,7.328526,240986,30.5190797133748,0.05409969,0.37566173,1.19577408,3.04524825,7.137426,11.914437,16.787904,26.673726,36.622624,0.01963144958,0.04464651387,0.08325205536,0.287453517578497,0.745481522178468,1.6500697319458,3.53656210472005,7.58697531375283,12.3131207370832,17.1036154718717,26.8486887540247,36.7529301925128
"Eswatini",2001,"N","consumption",FALSE,"SWZ:2001:N:c","SWZ2001",16.36685,3.933179,165896,24.0985091031576,48.9044,17.97731,495699,36.7254219535634,71.91786,35.89274,728966,49.8857595374787,85.38365,54.21474,865456,63.5238681297318,93.61809,70.52069,948921,75.3080269814541,78.74061,975947,81.7292325606766,97.95195,83.35197,992850,85.1046603320939,99.24097,88.47331,1005915,89.150072920871,99.58965,91.20811,1009450,91.6308288969575,7.663316,1.639886,77676,21.6180621681654,15.21352,3.618439,154206,23.7754406416676,22.74518,6.178459,230547,27.1771699788433,0.03933179,0.34156889,1.14856768,2.9818107,7.052069,11.8110915,16.670394,26.541993,36.483244,0.01277471194,0.03524359586,0.07222618571,0.240985091031576,0.697783017117705,1.59634430519932,3.49381274713525,7.53080269814541,12.2593848841015,17.0209320664188,26.7450218762613,36.652331558783
"Eswatini",2002,"N","consumption",FALSE,"SWZ:2002:N:c","SWZ2002",16.17709,4.058693,164854,24.9085544215917,48.29289,17.82409,492133,36.8413052091557,71.18837,35.45415,725451,49.8193062478701,84.95105,53.72335,865701,63.2372402812251,93.54806,70.15656,953310,74.9938068925703,78.4967,981879,81.4722679421306,97.99767,83.18177,998654,84.9247887991242,99.26752,88.36812,1011595,89.0410558735235,99.57231,91.13528,1014701,91.4634617975628,8.391784,1.877287,85517,22.1021741333568,15.7607,3.91472,160611,24.7828481481601,23.32914,6.509694,237738,27.8274223115984,0.04058693,0.33865771,1.1345328,2.95478425,7.015656,11.774505,16.636354,26.510436,36.454112,0.0148305673,0.0386774336,0.07720497084,0.249085544215917,0.699984798973958,1.59421779993184,3.47804821546738,7.49938068925703,12.2208401913196,16.9849577598248,26.712316762057,36.5853847190251
"Eswatini",2003,"N","consumption",FALSE,"SWZ:2003:N:c","SWZ2003",16.09479,4.19078,164618,25.8522347883324,47.66595,17.69009,487528,37.095299462172,70.34215,35.03534,719461,49.786902222047,84.56833,53.24345,864967,62.9651729313463,93.47796,69.79835,956094,74.6880955064893,78.25629,986130,81.1368635542772,97.98649,83.0153,1002208,84.6673211007584,99.29666,88.26597,1015608,88.8491705424583,99.59925,91.06492,1018703,91.391084139939,9.034421,2.120273,92404,23.2676340817606,16.14397,4.202703,165121,25.9263084798526,23.71876,6.817283,242596,28.6384321345594,0.0419078,0.33611171,1.12113088,2.92838975,6.979835,11.7384435,16.60306,26.479791,36.425968,0.01698338673,0.04206905703,0.08187556883,0.258522347883324,0.704810689781268,1.5931808711055,3.46308451122405,7.46880955064893,12.1705295331416,16.9334642201517,26.6547511627375,36.5564336559756
"Eswatini",2004,"N","consumption",FALSE,"SWZ:2004:N:c","SWZ2004",16.09863,4.326696,165218,26.7066348194232,46.88898,17.57128,481215,37.4774363131414,69.38753,34.63234,712115,49.9244539246334,84.17565,52.77099,863883,62.7040264081735,93.38731,69.44319,958421,74.3081358267169,78.01706,990469,80.8885712011786,98.04635,82.85065,1006236,84.5001780258396,99.31832,88.16547,1019290,88.7453587580218,99.62452,90.99589,1022433,91.3175976742049,9.569238,2.367584,98208,24.4146660195045,16.72524,4.505033,171649,26.8146282306724,24.29098,7.155139,249295,29.4511318214403,0.04326696,0.33385432,1.10823488,2.90240445,6.944319,11.702559,16.57013,26.449641,36.398356,0.01922478208,0.04572608495,0.08714959302,0.267066348194232,0.712071289949687,1.59758252558827,3.44872145244954,7.43081358267169,12.1332856801768,16.9000356051679,26.6236076274065,36.527039069682
"Eswatini",2005,"N","consumption",FALSE,"SWZ:2005:N:c","SWZ2005",15.86084,4.407922,163458,27.7276421763862,45.89782,17.32142,473013,37.6715399161096,68.35425,34.06964,704445,49.8371618960525,83.68701,52.14549,862461,62.3357986846861,93.26042,68.96769,961122,73.9606690405392,77.68324,994989,80.461893406981,98.02237,82.6094,1010198,84.2560111118014,99.29475,88.0094,1023311,88.5915454074785,99.65853,90.88358,1027060,91.2085186418943,10.25392,2.626334,105675,25.5082563179822,17.31217,4.819702,178416,27.7021895184041,24.97812,7.505412,257419,30.0288784091108,0.04407922,0.32910698,1.09022848,2.86800195,6.896769,11.652486,16.52188,26.40282,36.353432,0.02174604552,0.0498839157,0.09321721704,0.277276421763862,0.715759258406082,1.59478918067368,3.42846892765774,7.39606690405392,12.0692840110472,16.8512022223603,26.5774636222436,36.4834074567577
"Eswatini",2006,"N","consumption",FALSE,"SWZ:2006:N:c","SWZ2006",15.62535,4.490352,161893,28.6580200045417,44.96746,17.07961,465904,37.9859071706477,67.36348,33.50866,697948,49.6775373518809,83.27428,51.51139,862798,61.8791392068004,93.12865,68.48075,964898,73.5235799899105,77.33827,999671,80.1109153195094,98.05028,82.36017,1015891,84.0077518226622,99.31762,87.84825,1029022,88.4341061129767,99.68516,90.76715,1032830,91.0960956064361,10.90683,2.92276,113005,26.6548996645228,17.86092,5.188274,185056,29.0333875492866,25.57583,7.916028,264989,30.9615036387493,0.04490352,0.32451259,1.07227712,2.83312645,6.848075,11.6007405,16.472034,26.354475,36.30686,0.0247850048,0.0549957044,0.10061271588,0.286580200045417,0.721732236242306,1.58968119526019,3.40335265637402,7.35235799899105,12.0166372979264,16.8015503645324,26.530231833893,36.4384382425744
"Eswatini",2007,"N","consumption",FALSE,"SWZ:2007:N:c","SWZ2007",15.47286,4.611013,161328,29.6418999241065,44.26804,16.9363,461562,38.1813302502847,66.40425,33.06417,692365,49.7632916547476,82.87133,50.97576,864060,61.4631244464625,93.00487,68.06691,969717,73.1618173507878,77.04902,1006490,79.8144034168584,98.09606,82.15681,1022801,83.7179880183904,99.34302,87.72109,1035802,88.3099025049523,99.71444,90.67722,1039675,90.9192887428284,11.45223,3.179846,119407,27.7569057555314,18.46083,5.498866,192482,29.7914232563848,26.01459,8.265036,271242,31.7191325164937,0.04611013,0.3217897,1.05805344,2.8036668,6.806691,11.557353,16.431362,26.316327,36.270888,0.02737847406,0.05922278682,0.10678426512,0.296418999241065,0.725445274755409,1.59242533295192,3.38047184455544,7.31618173507878,11.9721605125288,16.7435976036781,26.4929707514857,36.3677154971314
